firm_id,year,patents,rd_spending,employees,firm_age,tech_sector,public_funding,international
112,2020,10,1.32,44.0,11.8,0,0,0
112,2021,1,1.25,42.4,12.8,0,0,0
112,2022,0,0.89,41.9,13.8,0,0,0
113,2018,2,9.15,52.8,26.9,0,0,0
113,2019,2,8.86,52.5,27.9,0,0,0
113,2020,18,8.43,52.3,28.9,0,0,0
113,2021,1,9.44,52.8,29.9,0,0,0
113,2022,15,9.37,51.2,30.9,0,0,0
114,2018,24,4.23,11.8,33.5,0,0,1
114,2019,19,4.28,13.3,34.5,0,0,1
114,2020,0,4.53,12.0,35.5,0,0,1
114,2021,0,4.28,10.0,36.5,0,0,1
114,2022,0,4.48,11.8,37.5,0,0,1
115,2018,0,3.79,21.2,9.7,0,0,0
115,2019,4,4.27,23.2,10.7,0,0,0
115,2020,7,3.98,23.3,11.7,0,0,0
115,2021,7,3.94,20.3,12.7,0,0,0
115,2022,4,3.5,23.9,13.7,0,0,0
116,2018,9,57.74,23.0,28.4,0,1,0
116,2019,7,57.41,27.0,29.4,0,1,0
116,2020,10,57.46,24.6,30.4,0,1,0
116,2021,0,57.41,22.8,31.4,0,1,0
116,2022,0,57.34,23.0,32.4,0,1,0
117,2018,9,6.33,26.6,31.0,1,1,0
117,2019,37,6.09,25.5,32.0,1,1,0
117,2020,0,6.27,25.9,33.0,1,1,0
117,2021,0,5.32,28.5,34.0,1,1,0
117,2022,0,5.71,25.0,35.0,1,1,0
118,2018,6,2.07,16.8,38.4,0,0,1
118,2019,1,2.25,18.8,39.4,0,0,1
118,2020,1,2.18,17.1,40.4,0,0,1
118,2021,0,2.83,14.3,41.4,0,0,1
118,2022,1,2.34,17.5,42.4,0,0,1
119,2018,0,3.51,47.5,15.6,0,0,0
119,2019,1,3.37,51.4,16.6,0,0,0
119,2020,7,3.88,48.0,17.6,0,0,0
119,2021,14,2.74,53.7,18.6,0,0,0
119,2022,38,3.56,51.5,19.6,0,0,0
120,2018,0,11.58,4.2,18.2,1,0,0
120,2019,28,10.94,5.4,19.2,1,0,0
120,2020,8,11.53,6.5,20.2,1,0,0
120,2021,34,11.33,6.5,21.2,1,0,0
120,2022,18,11.16,6.0,22.2,1,0,0
121,2018,18,4.66,16.8,30.6,1,0,0
121,2019,2,4.69,14.8,31.6,1,0,0
121,2020,3,5.52,14.4,32.6,1,0,0
121,2021,4,4.91,14.4,33.6,1,0,0
121,2022,8,5.14,16.2,34.6,1,0,0
122,2018,1,1.18,28.0,49.2,0,0,0
122,2019,0,1.18,27.9,50.2,0,0,0
122,2020,0,1.74,28.7,51.2,0,0,0
122,2021,0,1.01,24.4,52.2,0,0,0
122,2022,0,1.29,27.9,53.2,0,0,0
123,2018,5,9.36,28.0,14.8,0,0,0
123,2019,0,9.38,30.2,15.8,0,0,0
123,2020,24,9.3,25.4,16.8,0,0,0
123,2021,3,9.47,30.0,17.8,0,0,0
123,2022,3,9.56,27.8,18.8,0,0,0
124,2018,7,2.85,52.5,49.4,1,1,1
124,2019,0,2.33,54.3,50.4,1,1,1
124,2020,2,2.54,52.6,51.4,1,1,1
124,2021,1,2.98,52.4,52.4,1,1,1
124,2022,7,2.89,52.1,53.4,1,1,1
125,2018,4,19.65,45.7,37.1,0,0,1
125,2019,10,20.16,46.4,38.1,0,0,1
125,2020,6,19.46,45.4,39.1,0,0,1
125,2021,18,20.07,46.4,40.1,0,0,1
125,2022,1,20.63,43.0,41.1,0,0,1
126,2018,7,10.35,17.1,42.2,0,0,0
126,2019,4,10.38,16.3,43.2,0,0,0
126,2020,32,10.86,15.9,44.2,0,0,0
126,2021,2,10.17,16.8,45.2,0,0,0
126,2022,4,10.44,14.3,46.2,0,0,0
127,2018,0,3.31,52.8,9.0,0,0,0
127,2019,0,2.94,49.7,10.0,0,0,0
127,2020,0,3.06,49.7,11.0,0,0,0
127,2021,0,3.36,48.4,12.0,0,0,0
127,2022,0,3.26,49.9,13.0,0,0,0
128,2018,1,12.57,14.3,18.5,0,1,0
128,2019,2,12.39,13.7,19.5,0,1,0
128,2020,0,12.6,13.5,20.5,0,1,0
128,2021,2,12.45,13.0,21.5,0,1,0
128,2022,13,12.63,11.6,22.5,0,1,0
129,2018,0,4.58,36.4,7.6,0,1,0
129,2019,11,4.68,38.2,8.6,0,1,0
129,2020,0,4.43,38.2,9.6,0,1,0
129,2021,5,4.72,40.1,10.6,0,1,0
129,2022,10,4.49,39.0,11.6,0,1,0
130,2018,0,8.53,73.8,21.7,0,0,0
130,2019,1,8.94,73.1,22.7,0,0,0
130,2020,2,8.93,70.6,23.7,0,0,0
130,2021,1,9.1,68.6,24.7,0,0,0
130,2022,1,8.74,73.4,25.7,0,0,0
131,2018,10,6.73,49.1,49.2,1,1,0
131,2019,1,6.77,45.0,50.2,1,1,0
131,2020,9,6.74,49.3,51.2,1,1,0
131,2021,3,6.36,47.6,52.2,1,1,0
131,2022,0,6.65,47.3,53.2,1,1,0
132,2018,17,2.39,24.1,9.7,1,0,0
132,2019,8,2.28,23.6,10.7,1,0,0
132,2020,0,1.65,22.6,11.7,1,0,0
132,2021,0,2.33,22.3,12.7,1,0,0
132,2022,4,2.94,22.6,13.7,1,0,0
133,2018,5,2.57,15.3,30.3,1,0,0
133,2019,0,2.46,15.8,31.3,1,0,0
133,2020,2,2.79,14.6,32.3,1,0,0
133,2021,0,2.77,15.4,33.3,1,0,0
133,2022,0,3.04,15.4,34.3,1,0,0
134,2018,0,9.84,5.9,5.3,0,0,1
134,2019,0,10.44,7.1,6.3,0,0,1
134,2020,9,10.39,6.4,7.3,0,0,1
134,2021,10,10.17,7.6,8.3,0,0,1
134,2022,5,10.32,4.5,9.3,0,0,1
135,2018,0,3.74,24.8,37.1,0,0,0
135,2019,4,3.69,25.2,38.1,0,0,0
135,2020,0,3.09,24.5,39.1,0,0,0
135,2021,6,3.67,24.7,40.1,0,0,0
135,2022,0,3.41,22.6,41.1,0,0,0
136,2018,1,3.27,9.7,13.9,1,0,1
136,2019,28,3.27,10.2,14.9,1,0,1
136,2020,0,3.2,9.9,15.9,1,0,1
136,2021,0,3.6,10.8,16.9,1,0,1
136,2022,22,3.22,9.5,17.9,1,0,1
137,2018,0,1.75,12.2,10.8,0,1,1
137,2019,4,1.97,11.8,11.8,0,1,1
137,2020,0,2.14,12.6,12.8,0,1,1
137,2021,2,2.46,9.2,13.8,0,1,1
137,2022,0,2.27,10.2,14.8,0,1,1
138,2018,1,6.03,11.1,20.2,0,1,1
138,2019,0,7.04,5.0,21.2,0,1,1
138,2020,1,6.37,8.5,22.2,0,1,1
138,2021,2,6.67,10.5,23.2,0,1,1
138,2022,3,6.24,8.6,24.2,0,1,1
139,2018,3,23.5,13.9,39.7,0,0,0
139,2019,7,23.59,14.7,40.7,0,0,0
139,2020,2,23.7,14.0,41.7,0,0,0
139,2021,0,23.65,14.6,42.7,0,0,0
139,2022,2,23.6,13.5,43.7,0,0,0
140,2018,0,1.81,21.4,9.8,0,0,0
140,2019,5,1.74,21.8,10.8,0,0,0
140,2020,2,2.01,19.5,11.8,0,0,0
140,2021,0,2.19,17.6,12.8,0,0,0
140,2022,0,1.84,18.9,13.8,0,0,0
141,2018,2,4.89,24.0,15.3,0,0,0
141,2019,0,5.01,25.1,16.3,0,0,0
141,2020,4,4.29,22.8,17.3,0,0,0
141,2021,1,4.32,23.2,18.3,0,0,0
141,2022,5,4.53,25.1,19.3,0,0,0
142,2018,1,13.96,14.6,5.4,0,0,1
142,2019,0,13.71,12.3,6.4,0,0,1
142,2020,14,14.28,11.2,7.4,0,0,1
142,2021,1,14.0,18.1,8.4,0,0,1
142,2022,2,13.88,14.4,9.4,0,0,1
143,2018,11,3.77,42.1,48.6,1,0,0
143,2019,3,3.81,43.8,49.6,1,0,0
143,2020,0,4.29,42.3,50.6,1,0,0
143,2021,2,3.57,43.8,51.6,1,0,0
143,2022,3,4.51,42.7,52.6,1,0,0
144,2018,2,6.39,17.5,31.6,0,0,1
144,2019,21,7.41,17.2,32.6,0,0,1
144,2020,0,7.13,15.2,33.6,0,0,1
144,2021,5,6.38,20.3,34.6,0,0,1
144,2022,0,6.4,15.9,35.6,0,0,1
145,2018,14,2.21,9.5,37.4,1,0,0
145,2019,3,2.43,11.3,38.4,1,0,0
145,2020,3,1.42,10.1,39.4,1,0,0
145,2021,4,1.38,11.5,40.4,1,0,0
145,2022,10,1.73,12.6,41.4,1,0,0
146,2018,0,6.49,25.0,34.3,1,1,0
146,2019,12,6.46,24.8,35.3,1,1,0
146,2020,24,6.63,23.1,36.3,1,1,0
146,2021,11,5.95,23.6,37.3,1,1,0
146,2022,4,5.62,24.1,38.3,1,1,0
147,2018,4,4.12,76.8,11.5,0,0,0
147,2019,4,3.61,80.3,12.5,0,0,0
147,2020,1,3.25,77.2,13.5,0,0,0
147,2021,1,3.9,82.5,14.5,0,0,0
147,2022,1,4.1,78.8,15.5,0,0,0
148,2018,9,9.82,25.1,31.8,1,0,1
148,2019,3,9.72,24.2,32.8,1,0,1
148,2020,0,9.81,24.5,33.8,1,0,1
148,2021,0,9.75,28.8,34.8,1,0,1
148,2022,3,9.46,26.8,35.8,1,0,1
149,2018,5,11.37,13.3,10.9,1,0,0
149,2019,0,11.74,17.8,11.9,1,0,0
149,2020,12,11.68,17.4,12.9,1,0,0
149,2021,7,11.64,15.2,13.9,1,0,0
149,2022,4,11.29,16.0,14.9,1,0,0
150,2018,2,35.52,6.9,23.1,0,0,0
150,2019,2,34.92,9.9,24.1,0,0,0
150,2020,6,35.63,5.7,25.1,0,0,0
150,2021,2,36.0,7.1,26.1,0,0,0
150,2022,0,35.13,6.3,27.1,0,0,0
151,2018,1,6.95,15.1,30.6,0,0,0
151,2019,1,7.22,20.5,31.6,0,0,0
151,2020,0,7.5,15.5,32.6,0,0,0
151,2021,0,6.99,17.6,33.6,0,0,0
151,2022,3,6.92,14.6,34.6,0,0,0
152,2018,0,5.23,23.1,30.1,0,0,0
152,2019,0,5.85,24.3,31.1,0,0,0
152,2020,6,6.43,22.4,32.1,0,0,0
152,2021,0,5.9,24.6,33.1,0,0,0
152,2022,3,5.81,23.3,34.1,0,0,0
153,2018,8,5.33,17.1,10.4,0,0,0
153,2019,0,5.23,17.4,11.4,0,0,0
153,2020,0,4.99,14.4,12.4,0,0,0
153,2021,0,5.48,15.4,13.4,0,0,0
153,2022,2,5.3,15.6,14.4,0,0,0
154,2018,10,3.38,7.2,6.5,0,1,0
154,2019,0,3.09,6.3,7.5,0,1,0
154,2020,13,3.77,6.5,8.5,0,1,0
154,2021,1,3.58,5.9,9.5,0,1,0
154,2022,2,3.21,6.4,10.5,0,1,0
155,2018,1,6.18,13.0,40.9,0,0,0
155,2019,5,5.73,12.0,41.9,0,0,0
155,2020,0,5.64,12.1,42.9,0,0,0
155,2021,0,5.65,12.2,43.9,0,0,0
155,2022,2,5.34,10.8,44.9,0,0,0
156,2018,7,3.68,56.1,37.7,0,0,0
156,2019,2,2.99,54.0,38.7,0,0,0
156,2020,0,3.17,57.5,39.7,0,0,0
156,2021,3,2.92,51.4,40.7,0,0,0
156,2022,0,3.51,55.5,41.7,0,0,0
157,2018,14,5.08,56.5,8.7,0,0,1
157,2019,5,5.03,52.8,9.7,0,0,1
157,2020,93,4.82,55.4,10.7,0,0,1
157,2021,60,4.78,53.8,11.7,0,0,1
157,2022,6,5.27,54.3,12.7,0,0,1
158,2018,24,12.69,12.2,10.7,0,1,1
158,2019,22,12.95,11.1,11.7,0,1,1
158,2020,0,12.59,7.7,12.7,0,1,1
158,2021,0,12.91,9.3,13.7,0,1,1
158,2022,0,13.25,12.3,14.7,0,1,1
159,2018,9,2.18,32.8,45.2,0,0,0
159,2019,0,1.88,34.8,46.2,0,0,0
159,2020,0,2.08,34.7,47.2,0,0,0
159,2021,0,1.93,31.7,48.2,0,0,0
159,2022,3,2.01,35.9,49.2,0,0,0
160,2018,17,11.06,8.8,39.6,1,0,0
160,2019,19,11.11,7.4,40.6,1,0,0
160,2020,5,11.22,7.9,41.6,1,0,0
160,2021,1,10.86,5.4,42.6,1,0,0
160,2022,0,10.85,11.2,43.6,1,0,0
161,2018,0,12.44,56.1,49.8,0,0,0
161,2019,0,12.37,52.2,50.8,0,0,0
161,2020,1,12.49,53.3,51.8,0,0,0
161,2021,0,12.9,53.8,52.8,0,0,0
161,2022,3,12.59,52.2,53.8,0,0,0
162,2018,0,4.23,21.2,16.4,1,0,1
162,2019,0,4.09,23.5,17.4,1,0,1
162,2020,0,3.49,23.4,18.4,1,0,1
162,2021,16,4.27,23.3,19.4,1,0,1
162,2022,6,4.32,24.2,20.4,1,0,1
163,2018,0,0.52,41.2,27.0,0,0,0
163,2019,0,0.95,38.6,28.0,0,0,0
163,2020,6,0.56,39.3,29.0,0,0,0
163,2021,4,0.85,40.1,30.0,0,0,0
163,2022,4,0.44,39.9,31.0,0,0,0
164,2018,2,2.22,5.1,15.6,0,1,0
164,2019,3,2.64,6.2,16.6,0,1,0
164,2020,8,2.72,6.9,17.6,0,1,0
164,2021,3,2.64,4.4,18.6,0,1,0
164,2022,5,2.4,7.9,19.6,0,1,0
165,2018,35,12.53,34.4,33.0,0,1,0
165,2019,2,12.73,31.2,34.0,0,1,0
165,2020,22,12.64,32.6,35.0,0,1,0
165,2021,1,12.7,33.2,36.0,0,1,0
165,2022,15,12.45,31.5,37.0,0,1,0
166,2018,0,4.75,20.7,10.2,0,0,0
166,2019,1,4.05,20.2,11.2,0,0,0
166,2020,37,4.55,17.8,12.2,0,0,0
166,2021,4,4.76,20.7,13.2,0,0,0
166,2022,0,4.54,18.3,14.2,0,0,0
167,2018,1,1.95,37.9,10.7,1,0,0
167,2019,0,1.86,35.5,11.7,1,0,0
167,2020,16,2.33,36.2,12.7,1,0,0
167,2021,0,1.59,38.5,13.7,1,0,0
167,2022,13,1.72,37.2,14.7,1,0,0
168,2018,5,2.87,36.5,8.2,0,0,1
168,2019,1,3.36,36.6,9.2,0,0,1
168,2020,0,3.11,37.2,10.2,0,0,1
168,2021,12,2.7,38.7,11.2,0,0,1
168,2022,30,2.9,38.6,12.2,0,0,1
169,2018,11,8.6,19.8,36.2,0,1,0
169,2019,0,8.57,19.3,37.2,0,1,0
169,2020,2,9.07,21.5,38.2,0,1,0
169,2021,1,8.37,20.8,39.2,0,1,0
169,2022,2,9.26,24.3,40.2,0,1,0
170,2018,1,7.19,13.2,27.2,0,0,0
170,2019,0,7.27,15.9,28.2,0,0,0
170,2020,0,6.8,11.4,29.2,0,0,0
170,2021,6,6.9,10.8,30.2,0,0,0
170,2022,0,6.51,11.5,31.2,0,0,0
171,2018,1,3.54,36.5,32.8,0,0,0
171,2019,1,3.85,37.3,33.8,0,0,0
171,2020,1,4.09,33.5,34.8,0,0,0
171,2021,2,3.37,34.0,35.8,0,0,0
171,2022,1,3.59,32.9,36.8,0,0,0
172,2018,5,3.3,16.5,44.6,1,0,1
172,2019,0,2.92,20.3,45.6,1,0,1
172,2020,1,3.52,19.6,46.6,1,0,1
172,2021,2,3.12,19.3,47.6,1,0,1
172,2022,0,3.28,17.2,48.6,1,0,1
173,2018,1,3.14,13.4,38.3,0,0,0
173,2019,0,3.04,10.1,39.3,0,0,0
173,2020,1,3.27,11.7,40.3,0,0,0
173,2021,0,3.21,8.7,41.3,0,0,0
173,2022,0,3.16,10.6,42.3,0,0,0
174,2018,0,1.92,11.0,25.8,1,0,0
174,2019,6,2.24,11.0,26.8,1,0,0
174,2020,1,2.64,10.8,27.8,1,0,0
174,2021,3,2.18,11.3,28.8,1,0,0
174,2022,0,2.44,8.9,29.8,1,0,0
175,2018,0,15.9,7.4,49.3,0,0,0
175,2019,4,16.37,7.3,50.3,0,0,0
175,2020,4,15.99,7.5,51.3,0,0,0
175,2021,0,15.88,7.3,52.3,0,0,0
175,2022,1,16.1,5.2,53.3,0,0,0
176,2018,5,3.82,12.1,25.5,0,0,1
176,2019,4,3.75,10.7,26.5,0,0,1
176,2020,2,3.54,15.3,27.5,0,0,1
176,2021,1,3.0,15.3,28.5,0,0,1
176,2022,0,3.4,15.3,29.5,0,0,1
177,2018,1,11.96,43.9,10.1,0,1,0
177,2019,17,11.92,40.3,11.1,0,1,0
177,2020,11,11.31,41.9,12.1,0,1,0
177,2021,13,11.6,43.7,13.1,0,1,0
177,2022,9,11.85,43.7,14.1,0,1,0
178,2018,26,15.3,22.4,49.7,0,0,0
178,2019,3,14.48,23.3,50.7,0,0,0
178,2020,7,15.09,22.8,51.7,0,0,0
178,2021,55,15.18,22.9,52.7,0,0,0
178,2022,20,15.39,21.8,53.7,0,0,0
179,2018,0,10.17,15.3,6.0,1,1,0
179,2019,14,10.14,13.2,7.0,1,1,0
179,2020,7,9.72,11.9,8.0,1,1,0
179,2021,2,9.39,12.7,9.0,1,1,0
179,2022,8,9.84,13.3,10.0,1,1,0
180,2018,0,3.47,36.8,29.7,0,0,1
180,2019,8,3.59,35.2,30.7,0,0,1
180,2020,46,3.39,35.0,31.7,0,0,1
180,2021,53,3.3,33.4,32.7,0,0,1
180,2022,1,3.29,36.5,33.7,0,0,1
181,2018,17,6.02,10.2,18.9,0,0,0
181,2019,0,6.15,11.1,19.9,0,0,0
181,2020,9,6.69,13.4,20.9,0,0,0
181,2021,3,5.91,12.0,21.9,0,0,0
181,2022,5,6.67,8.8,22.9,0,0,0
182,2018,12,4.3,18.8,27.7,1,0,0
182,2019,0,4.79,21.4,28.7,1,0,0
182,2020,0,3.97,19.7,29.7,1,0,0
182,2021,11,4.57,22.4,30.7,1,0,0
182,2022,4,4.17,21.5,31.7,1,0,0
183,2018,0,1.75,18.0,30.1,0,1,0
183,2019,0,2.24,16.7,31.1,0,1,0
183,2020,2,2.48,20.3,32.1,0,1,0
183,2021,0,1.92,22.0,33.1,0,1,0
183,2022,5,1.73,17.3,34.1,0,1,0
184,2018,0,5.78,35.2,15.8,0,0,0
184,2019,0,5.78,34.8,16.8,0,0,0
184,2020,0,5.97,34.3,17.8,0,0,0
184,2021,0,6.09,33.4,18.8,0,0,0
184,2022,0,5.79,33.0,19.8,0,0,0
185,2018,1,2.3,5.0,30.1,0,0,0
185,2019,3,1.81,7.3,31.1,0,0,0
185,2020,1,1.64,5.9,32.1,0,0,0
185,2021,0,1.26,2.8,33.1,0,0,0
185,2022,2,1.67,7.3,34.1,0,0,0
186,2018,1,11.49,11.0,39.0,0,0,1
186,2019,1,11.88,13.1,40.0,0,0,1
186,2020,15,11.73,11.6,41.0,0,0,1
186,2021,0,11.24,8.9,42.0,0,0,1
186,2022,0,11.64,7.7,43.0,0,0,1
187,2018,3,3.29,5.3,17.0,0,0,0
187,2019,6,3.55,5.4,18.0,0,0,0
187,2020,3,3.36,7.8,19.0,0,0,0
187,2021,1,3.32,6.4,20.0,0,0,0
187,2022,10,3.11,8.1,21.0,0,0,0
188,2018,0,5.38,14.8,22.3,0,1,1
188,2019,0,5.64,18.2,23.3,0,1,1
188,2020,25,4.86,17.8,24.3,0,1,1
188,2021,0,5.16,13.7,25.3,0,1,1
188,2022,6,5.03,18.7,26.3,0,1,1
189,2018,0,5.74,47.0,17.1,1,0,0
189,2019,0,5.99,47.5,18.1,1,0,0
189,2020,17,5.44,45.6,19.1,1,0,0
189,2021,5,4.9,48.8,20.1,1,0,0
189,2022,8,5.5,45.1,21.1,1,0,0
190,2018,1,3.92,15.3,41.9,0,1,1
190,2019,0,3.8,15.3,42.9,0,1,1
190,2020,1,3.77,12.6,43.9,0,1,1
190,2021,0,3.56,17.1,44.9,0,1,1
190,2022,0,3.26,14.4,45.9,0,1,1
191,2018,2,7.32,15.0,37.6,1,1,0
191,2019,4,6.92,11.8,38.6,1,1,0
191,2020,4,7.82,17.2,39.6,1,1,0
191,2021,22,7.34,12.2,40.6,1,1,0
191,2022,9,6.99,15.6,41.6,1,1,0
192,2018,0,2.88,35.5,44.2,0,0,0
192,2019,15,3.04,36.0,45.2,0,0,0
192,2020,0,2.99,38.2,46.2,0,0,0
192,2021,0,3.4,38.5,47.2,0,0,0
192,2022,12,3.12,35.1,48.2,0,0,0
193,2018,3,8.78,44.1,12.7,0,1,0
193,2019,3,9.57,44.0,13.7,0,1,0
193,2020,13,9.01,41.0,14.7,0,1,0
193,2021,0,9.23,44.8,15.7,0,1,0
193,2022,0,8.82,40.3,16.7,0,1,0
194,2018,0,1.64,17.9,8.3,1,0,0
194,2019,0,1.62,19.6,9.3,1,0,0
194,2020,3,0.96,17.6,10.3,1,0,0
194,2021,1,2.13,19.3,11.3,1,0,0
194,2022,15,1.91,19.2,12.3,1,0,0
195,2018,8,4.84,32.2,10.4,1,0,0
195,2019,37,4.63,33.7,11.4,1,0,0
195,2020,3,5.06,32.1,12.4,1,0,0
195,2021,4,4.98,32.8,13.4,1,0,0
195,2022,3,5.07,34.2,14.4,1,0,0
196,2018,32,21.2,10.6,12.2,0,0,0
196,2019,11,21.29,10.6,13.2,0,0,0
196,2020,16,21.57,7.7,14.2,0,0,0
196,2021,11,21.31,10.2,15.2,0,0,0
196,2022,28,20.82,8.1,16.2,0,0,0
197,2018,0,2.42,50.8,29.0,0,0,0
197,2019,0,2.51,52.6,30.0,0,0,0
197,2020,6,2.96,51.3,31.0,0,0,0
197,2021,0,1.68,53.9,32.0,0,0,0
197,2022,1,2.09,53.9,33.0,0,0,0
198,2018,0,1.98,87.5,48.7,1,0,0
198,2019,5,2.77,89.1,49.7,1,0,0
198,2020,2,2.44,88.2,50.7,1,0,0
198,2021,12,3.18,89.7,51.7,1,0,0
198,2022,2,2.37,91.1,52.7,1,0,0
199,2018,4,6.25,28.6,21.1,1,0,1
199,2019,5,6.62,28.0,22.1,1,0,1
199,2020,3,6.17,30.9,23.1,1,0,1
199,2021,10,6.99,25.5,24.1,1,0,1
199,2022,3,6.14,30.8,25.1,1,0,1
200,2018,1,5.18,3.9,48.1,1,1,0
200,2019,3,4.55,4.6,49.1,1,1,0
200,2020,1,5.08,3.9,50.1,1,1,0
200,2021,0,5.67,7.0,51.1,1,1,0
200,2022,0,5.28,2.8,52.1,1,1,0
201,2018,0,5.67,13.6,6.7,0,0,1
201,2019,5,5.92,14.4,7.7,0,0,1
201,2020,1,5.94,11.2,8.7,0,0,1
201,2021,0,6.07,12.2,9.7,0,0,1
201,2022,16,5.52,13.4,10.7,0,0,1
202,2018,8,6.81,29.5,46.7,0,0,1
202,2019,1,5.82,29.6,47.7,0,0,1
202,2020,2,6.44,30.3,48.7,0,0,1
202,2021,8,6.48,31.8,49.7,0,0,1
202,2022,0,6.82,30.3,50.7,0,0,1
203,2018,18,7.45,16.6,13.2,0,0,0
203,2019,2,7.03,13.5,14.2,0,0,0
203,2020,7,7.15,13.1,15.2,0,0,0
203,2021,0,7.51,17.8,16.2,0,0,0
203,2022,2,7.42,14.0,17.2,0,0,0
204,2018,3,10.72,47.0,46.1,1,0,0
204,2019,10,10.74,46.3,47.1,1,0,0
204,2020,3,11.1,50.5,48.1,1,0,0
204,2021,5,10.73,48.4,49.1,1,0,0
204,2022,2,10.86,48.6,50.1,1,0,0
205,2018,0,6.87,30.1,7.5,0,0,0
205,2019,7,5.79,31.8,8.5,0,0,0
205,2020,5,5.66,30.0,9.5,0,0,0
205,2021,2,6.46,33.8,10.5,0,0,0
205,2022,1,6.02,30.5,11.5,0,0,0
206,2018,0,3.6,13.8,47.7,0,0,0
206,2019,0,3.46,13.5,48.7,0,0,0
206,2020,0,3.62,12.2,49.7,0,0,0
206,2021,4,4.17,11.4,50.7,0,0,0
206,2022,2,3.94,12.7,51.7,0,0,0
207,2018,0,7.93,21.3,14.0,1,0,0
207,2019,1,7.25,19.7,15.0,1,0,0
207,2020,31,7.33,20.8,16.0,1,0,0
207,2021,1,6.82,22.4,17.0,1,0,0
207,2022,6,7.43,23.6,18.0,1,0,0
208,2018,27,20.78,12.0,18.6,0,0,0
208,2019,3,20.64,13.5,19.6,0,0,0
208,2020,9,20.42,9.8,20.6,0,0,0
208,2021,2,20.48,11.8,21.6,0,0,0
208,2022,4,20.28,12.8,22.6,0,0,0
209,2018,2,4.09,16.3,27.1,1,1,0
209,2019,0,4.26,16.9,28.1,1,1,0
209,2020,8,3.55,20.3,29.1,1,1,0
209,2021,24,4.12,16.2,30.1,1,1,0
209,2022,32,4.31,15.7,31.1,1,1,0
210,2018,37,1.93,15.9,22.1,0,0,0
210,2019,1,2.27,15.4,23.1,0,0,0
210,2020,8,2.9,14.3,24.1,0,0,0
210,2021,20,2.02,13.6,25.1,0,0,0
210,2022,67,2.17,13.0,26.1,0,0,0
211,2018,3,10.64,46.1,35.0,0,0,0
211,2019,14,10.92,48.1,36.0,0,0,0
211,2020,0,11.0,46.1,37.0,0,0,0
211,2021,2,10.92,49.0,38.0,0,0,0
211,2022,7,10.56,44.4,39.0,0,0,0
212,2018,0,4.13,88.3,48.9,0,0,1
212,2019,15,4.51,87.8,49.9,0,0,1
212,2020,2,4.2,86.7,50.9,0,0,1
212,2021,0,4.36,88.1,51.9,0,0,1
212,2022,23,4.0,89.0,52.9,0,0,1
213,2018,2,1.01,8.2,32.3,0,0,0
213,2019,0,0.87,10.6,33.3,0,0,0
213,2020,3,0.5,8.1,34.3,0,0,0
213,2021,4,0.88,9.1,35.3,0,0,0
213,2022,0,0.49,7.5,36.3,0,0,0
214,2018,0,8.64,7.7,37.5,0,0,0
214,2019,1,8.88,8.8,38.5,0,0,0
214,2020,1,8.92,6.0,39.5,0,0,0
214,2021,0,8.47,3.7,40.5,0,0,0
214,2022,1,9.14,4.4,41.5,0,0,0
215,2018,1,3.09,17.3,9.0,0,0,0
215,2019,7,2.71,17.6,10.0,0,0,0
215,2020,0,2.46,18.0,11.0,0,0,0
215,2021,0,2.88,17.6,12.0,0,0,0
215,2022,2,2.79,16.9,13.0,0,0,0
216,2018,0,4.2,6.0,33.3,0,0,0
216,2019,2,4.06,7.5,34.3,0,0,0
216,2020,0,3.57,9.7,35.3,0,0,0
216,2021,2,4.05,8.5,36.3,0,0,0
216,2022,3,4.08,7.7,37.3,0,0,0
217,2018,12,6.04,22.3,25.4,1,0,0
217,2019,1,5.64,20.2,26.4,1,0,0
217,2020,3,6.35,20.0,27.4,1,0,0
217,2021,2,5.27,19.6,28.4,1,0,0
217,2022,34,6.24,20.6,29.4,1,0,0
218,2018,14,5.15,33.3,44.9,0,0,0
218,2019,0,5.48,35.7,45.9,0,0,0
218,2020,0,5.24,33.2,46.9,0,0,0
218,2021,9,5.56,32.7,47.9,0,0,0
218,2022,0,5.1,36.8,48.9,0,0,0
219,2018,1,7.58,56.5,22.5,0,0,0
219,2019,0,8.33,57.4,23.5,0,0,0
219,2020,6,7.87,57.8,24.5,0,0,0
219,2021,0,7.97,55.5,25.5,0,0,0
219,2022,2,8.28,59.0,26.5,0,0,0
220,2018,3,2.85,24.1,35.6,0,0,0
220,2019,0,3.34,25.5,36.6,0,0,0
220,2020,2,2.99,22.1,37.6,0,0,0
220,2021,1,3.12,23.3,38.6,0,0,0
220,2022,8,3.18,23.2,39.6,0,0,0
221,2018,13,6.31,17.9,15.3,0,0,0
221,2019,0,6.52,15.4,16.3,0,0,0
221,2020,24,7.16,17.7,17.3,0,0,0
221,2021,2,7.02,15.4,18.3,0,0,0
221,2022,5,6.74,18.1,19.3,0,0,0
222,2018,2,3.71,1.8,16.7,1,0,0
222,2019,0,3.55,2.3,17.7,1,0,0
222,2020,3,4.05,6.3,18.7,1,0,0
222,2021,0,3.58,4.2,19.7,1,0,0
222,2022,0,3.71,3.5,20.7,1,0,0
223,2018,7,8.44,22.4,21.9,0,0,0
223,2019,1,7.86,20.9,22.9,0,0,0
223,2020,66,8.56,21.8,23.9,0,0,0
223,2021,2,7.63,20.2,24.9,0,0,0
223,2022,4,8.58,24.5,25.9,0,0,0
