id,year,lwage,educ,exper,black,south,married,female,union,hours,age
266,5,0.0087,8.9,20.4,0,0,0,1,0,34.7,34.6
266,6,2.0667,8.9,20.2,0,0,1,1,0,28.8,35.6
267,1,1.3602,16.1,10.8,1,1,1,0,1,39.7,31.8
267,2,2.4917,16.1,10.3,1,1,1,0,1,52.3,32.8
267,3,3.6149,16.1,11.0,1,1,1,0,0,37.5,33.8
267,4,0.2735,16.1,12.0,1,1,1,0,0,46.3,34.8
267,5,4.9903,16.1,12.0,1,1,1,0,0,46.8,35.8
267,6,2.041,16.1,15.2,1,1,0,0,0,37.7,36.8
268,1,4.0281,8.4,11.4,1,0,1,0,0,50.5,27.7
268,2,1.191,8.4,13.0,1,0,1,0,0,16.7,28.7
268,3,2.4261,8.4,13.1,1,0,0,0,1,30.2,29.7
268,4,1.8929,8.4,16.1,1,0,0,0,0,32.7,30.7
268,5,3.1316,8.4,17.1,1,0,1,0,1,33.4,31.7
268,6,2.4431,8.4,17.9,1,0,1,0,0,42.7,32.7
269,1,1.7831,10.9,13.7,0,0,0,0,1,42.3,31.6
269,2,3.8183,10.9,14.5,0,0,1,0,0,43.2,32.6
269,3,1.4532,10.9,17.2,0,0,1,0,0,44.8,33.6
269,4,0.8831,10.9,17.2,0,0,0,0,1,32.4,34.6
269,5,2.106,10.9,19.0,0,0,1,0,0,30.3,35.6
269,6,2.1523,10.9,18.8,0,0,1,0,0,43.2,36.6
270,1,1.6998,12.3,9.8,1,0,1,1,0,35.0,27.9
270,2,1.9938,12.3,11.9,1,0,1,1,1,27.4,28.9
270,3,5.1245,12.3,12.2,1,0,1,1,1,47.8,29.9
270,4,2.6333,12.3,12.2,1,0,0,1,0,51.2,30.9
270,5,0.0557,12.3,13.9,1,0,1,1,0,52.5,31.9
270,6,1.0012,12.3,14.4,1,0,1,1,1,41.5,32.9
271,1,6.5516,15.6,12.1,0,0,1,1,0,45.0,33.7
271,2,3.0013,15.6,12.8,0,0,0,1,0,51.0,34.7
271,3,4.7743,15.6,14.0,0,0,1,1,0,34.9,35.7
271,4,1.4852,15.6,15.3,0,0,1,1,0,48.9,36.7
271,5,3.1295,15.6,15.1,0,0,0,1,0,42.2,37.7
271,6,3.0475,15.6,16.1,0,0,1,1,0,47.3,38.7
272,1,1.0443,8.4,12.0,1,0,1,0,0,41.5,27.8
272,2,1.7236,8.4,12.8,1,0,1,0,0,50.4,28.8
272,3,1.9453,8.4,14.2,1,0,1,0,0,41.8,29.8
272,4,1.6404,8.4,16.5,1,0,1,0,0,28.1,30.8
272,5,2.8581,8.4,16.5,1,0,0,0,1,51.6,31.8
272,6,2.8612,8.4,18.9,1,0,1,0,0,32.4,32.8
273,1,3.6458,14.9,11.4,0,0,0,0,0,50.0,32.3
273,2,3.3946,14.9,10.4,0,0,1,0,1,39.3,33.3
273,3,1.9526,14.9,14.0,0,0,1,0,0,49.4,34.3
273,4,1.6146,14.9,15.2,0,0,1,0,0,49.1,35.3
273,5,3.5279,14.9,14.4,0,0,0,0,0,43.4,36.3
273,6,2.1278,14.9,16.8,0,0,1,0,1,44.1,37.3
274,1,0.7749,12.0,10.9,0,0,0,1,1,43.4,29.8
274,2,1.7563,12.0,12.9,0,0,1,1,1,23.9,30.8
274,3,0.1764,12.0,12.5,0,0,1,1,1,40.9,31.8
274,4,2.2054,12.0,13.0,0,0,1,1,0,31.1,32.8
274,5,1.1746,12.0,15.4,0,0,1,1,0,41.4,33.8
274,6,0.8831,12.0,16.7,0,0,1,1,0,30.9,34.8
275,1,4.2348,9.5,20.8,0,0,1,1,0,30.5,36.8
275,2,2.4489,9.5,21.0,0,0,0,1,0,52.8,37.8
275,3,2.5708,9.5,22.8,0,0,1,1,0,48.6,38.8
275,4,1.9339,9.5,24.5,0,0,0,1,0,40.0,39.8
275,5,3.0147,9.5,25.2,0,0,1,1,1,41.5,40.8
275,6,2.4768,9.5,26.4,0,0,1,1,0,38.0,41.8
276,1,1.6573,13.2,9.9,0,0,0,1,0,44.6,29.7
276,2,4.7614,13.2,12.7,0,0,1,1,0,34.6,30.7
276,3,0.2035,13.2,11.4,0,0,1,1,0,47.9,31.7
276,4,4.2544,13.2,14.0,0,0,0,1,0,38.0,32.7
276,5,1.2037,13.2,15.7,0,0,0,1,0,36.6,33.7
276,6,1.6209,13.2,16.0,0,0,1,1,0,40.2,34.7
277,1,-0.2887,12.5,0.7,0,1,1,0,1,35.3,19.4
277,2,1.5988,12.5,1.3,0,1,0,0,1,42.6,20.4
277,3,1.8168,12.5,3.9,0,1,1,0,0,35.7,21.4
277,4,8.3387,12.5,2.4,0,1,0,0,0,43.7,22.4
277,5,5.3629,12.5,3.9,0,1,1,0,0,49.7,23.4
277,6,5.1331,12.5,5.5,0,1,1,0,1,34.2,24.4
278,1,1.156,10.5,22.3,0,1,0,0,0,39.0,37.6
278,2,6.3347,10.5,22.5,0,1,1,0,0,43.7,38.6
278,3,1.6352,10.5,22.1,0,1,1,0,1,36.5,39.6
278,4,3.0574,10.5,23.8,0,1,1,0,0,43.7,40.6
278,5,0.6261,10.5,24.5,0,1,0,0,0,44.4,41.6
278,6,1.6232,10.5,25.4,0,1,0,0,0,48.7,42.6
279,1,5.5178,12.2,7.4,0,0,1,0,0,35.2,24.6
279,2,4.9221,12.2,6.0,0,0,1,0,0,32.5,25.6
279,3,2.7011,12.2,10.0,0,0,0,0,0,37.5,26.6
279,4,3.393,12.2,10.2,0,0,0,0,1,32.3,27.6
279,5,0.8318,12.2,11.5,0,0,0,0,0,44.5,28.6
279,6,2.9331,12.2,10.9,0,0,1,0,0,30.7,29.6
280,1,1.9258,11.0,8.9,0,1,0,1,0,58.7,26.1
280,2,-0.2627,11.0,8.6,0,1,0,1,1,50.4,27.1
280,3,-0.0414,11.0,10.5,0,1,1,1,0,40.1,28.1
280,4,-0.0494,11.0,12.5,0,1,1,1,0,46.9,29.1
280,5,2.4635,11.0,14.3,0,1,1,1,0,26.9,30.1
280,6,0.3426,11.0,12.9,0,1,0,1,1,60.2,31.1
281,1,1.9297,12.3,7.8,0,0,1,0,0,35.3,26.4
281,2,1.5636,12.3,9.0,0,0,0,0,0,39.0,27.4
281,3,2.1232,12.3,8.7,0,0,0,0,0,25.2,28.4
281,4,2.8515,12.3,11.7,0,0,0,0,1,43.9,29.4
281,5,2.6339,12.3,11.4,0,0,0,0,0,31.1,30.4
281,6,2.1172,12.3,12.9,0,0,0,0,0,40.8,31.4
282,1,2.1087,13.7,18.1,0,0,1,1,1,35.6,38.2
282,2,1.8616,13.7,18.8,0,0,0,1,1,31.4,39.2
282,3,3.8171,13.7,20.6,0,0,1,1,0,33.6,40.2
282,4,1.6504,13.7,21.4,0,0,0,1,1,41.8,41.2
282,5,1.2647,13.7,22.2,0,0,1,1,0,29.7,42.2
282,6,2.9798,13.7,22.9,0,0,0,1,0,34.0,43.2
283,1,1.3852,16.0,0.0,1,0,0,0,1,45.3,18.0
283,2,3.5912,16.0,0.0,1,0,0,0,0,60.8,18.2
283,3,1.1726,16.0,0.0,1,0,1,0,0,43.8,19.2
283,4,2.6163,16.0,0.0,1,0,1,0,0,32.7,20.2
283,5,-1.9263,16.0,0.0,1,0,0,0,0,37.1,21.2
283,6,1.4329,16.0,0.4,1,0,1,0,0,40.3,22.2
284,1,1.6489,8.9,32.8,0,0,0,1,0,37.2,48.8
284,2,3.2485,8.9,33.4,0,0,1,1,1,47.2,49.8
284,3,4.8475,8.9,35.2,0,0,0,1,0,41.7,50.8
284,4,2.0176,8.9,38.1,0,0,1,1,0,47.3,51.8
284,5,3.2511,8.9,38.9,0,0,0,1,1,37.5,52.8
284,6,2.5765,8.9,39.2,0,0,0,1,0,50.6,53.8
285,1,6.2214,17.3,11.5,0,1,1,1,0,38.7,36.3
285,2,3.4784,17.3,13.8,0,1,1,1,0,32.2,37.3
285,3,-1.0461,17.3,15.3,0,1,1,1,0,57.4,38.3
285,4,2.8083,17.3,16.2,0,1,0,1,0,25.4,39.3
285,5,2.0743,17.3,15.2,0,1,1,1,0,34.1,40.3
285,6,-3.565,17.3,17.1,0,1,0,1,0,35.0,41.3
286,1,0.8271,7.1,18.2,0,1,1,1,0,60.1,31.3
286,2,3.2451,7.1,19.8,0,1,1,1,0,54.5,32.3
286,3,3.3923,7.1,18.0,0,1,1,1,1,52.0,33.3
286,4,2.5,7.1,21.1,0,1,1,1,1,37.4,34.3
286,5,4.6422,7.1,22.4,0,1,1,1,0,59.4,35.3
286,6,2.4024,7.1,24.1,0,1,0,1,0,42.9,36.3
287,1,-2.8327,11.6,12.7,1,1,0,0,1,47.8,29.7
287,2,1.229,11.6,13.6,1,1,1,0,0,41.4,30.7
287,3,-1.4688,11.6,13.3,1,1,0,0,1,39.6,31.7
287,4,-0.2078,11.6,13.1,1,1,0,0,0,38.0,32.7
287,5,1.0484,11.6,15.7,1,1,1,0,1,38.3,33.7
287,6,1.9948,11.6,18.1,1,1,1,0,0,44.9,34.7
288,1,3.4045,13.5,13.6,0,0,1,0,0,42.9,31.7
288,2,3.5453,13.5,14.0,0,0,1,0,0,39.7,32.7
288,3,2.1236,13.5,14.7,0,0,0,0,0,52.1,33.7
288,4,4.4103,13.5,15.6,0,0,0,0,0,16.3,34.7
288,5,1.8337,13.5,15.7,0,0,1,0,0,44.1,35.7
288,6,3.8964,13.5,17.1,0,0,1,0,0,45.7,36.7
289,1,2.4987,12.7,16.1,0,0,0,0,0,49.2,33.1
289,2,1.8275,12.7,14.5,0,0,0,0,0,39.5,34.1
289,3,4.9854,12.7,18.0,0,0,0,0,0,41.7,35.1
289,4,2.3106,12.7,17.1,0,0,0,0,0,47.9,36.1
289,5,2.7403,12.7,19.7,0,0,1,0,0,51.9,37.1
289,6,2.11,12.7,18.0,0,0,0,0,0,37.6,38.1
290,1,2.0543,10.4,18.0,1,0,0,1,0,42.1,33.9
290,2,6.7996,10.4,17.7,1,0,1,1,0,53.4,34.9
290,3,-1.7724,10.4,18.0,1,0,0,1,0,23.0,35.9
290,4,3.4955,10.4,20.6,1,0,1,1,0,34.5,36.9
290,5,-3.7921,10.4,22.4,1,0,1,1,0,51.7,37.9
290,6,1.355,10.4,21.6,1,0,1,1,0,48.7,38.9
291,1,0.508,11.5,14.4,1,0,1,1,1,44.2,33.3
291,2,2.5855,11.5,16.8,1,0,1,1,0,36.4,34.3
291,3,-0.998,11.5,17.8,1,0,1,1,0,32.9,35.3
291,4,1.9092,11.5,19.4,1,0,1,1,0,35.3,36.3
291,5,1.1619,11.5,20.8,1,0,1,1,0,52.4,37.3
291,6,0.2119,11.5,20.8,1,0,1,1,0,35.0,38.3
292,1,2.8816,10.8,15.6,0,0,1,1,0,40.8,30.5
292,2,1.0872,10.8,15.0,0,0,0,1,1,34.0,31.5
292,3,1.1777,10.8,15.4,0,0,1,1,1,46.7,32.5
292,4,1.4124,10.8,15.2,0,0,1,1,1,35.7,33.5
292,5,2.1899,10.8,17.5,0,0,0,1,0,39.2,34.5
292,6,2.4244,10.8,18.4,0,0,0,1,0,26.5,35.5
293,1,-2.0119,10.5,13.2,0,0,0,1,0,27.1,28.8
293,2,1.1638,10.5,13.8,0,0,1,1,1,40.1,29.8
293,3,1.6919,10.5,13.1,0,0,1,1,0,29.4,30.8
293,4,1.3872,10.5,15.5,0,0,0,1,0,56.8,31.8
293,5,3.568,10.5,17.0,0,0,1,1,0,23.5,32.8
293,6,2.919,10.5,18.8,0,0,1,1,0,33.6,33.8
294,1,2.3636,14.1,9.9,0,0,1,1,1,40.1,29.1
294,2,1.2843,14.1,10.7,0,0,0,1,0,37.1,30.1
294,3,2.5697,14.1,11.0,0,0,1,1,0,31.2,31.1
294,4,3.4227,14.1,12.4,0,0,0,1,0,32.3,32.1
294,5,2.2949,14.1,14.2,0,0,0,1,1,32.1,33.1
294,6,3.0455,14.1,12.6,0,0,1,1,0,37.7,34.1
295,1,2.8417,12.9,9.6,1,0,0,0,1,55.6,28.8
295,2,2.0313,12.9,10.2,1,0,0,0,0,40.6,29.8
295,3,1.3735,12.9,12.3,1,0,0,0,1,49.5,30.8
295,4,2.8483,12.9,14.2,1,0,1,0,0,44.1,31.8
295,5,0.7321,12.9,13.3,1,0,0,0,0,48.9,32.8
295,6,3.004,12.9,12.5,1,0,1,0,0,17.6,33.8
296,1,2.3856,10.3,20.1,0,1,0,1,0,37.6,36.8
296,2,2.5699,10.3,22.4,0,1,1,1,0,50.5,37.8
296,3,1.493,10.3,23.1,0,1,1,1,1,35.4,38.8
296,4,0.3187,10.3,24.0,0,1,0,1,0,54.1,39.8
296,5,-0.4202,10.3,24.3,0,1,0,1,0,51.9,40.8
296,6,2.1354,10.3,24.3,0,1,0,1,0,36.2,41.8
297,1,4.0096,14.2,13.8,0,1,1,0,0,36.0,33.6
297,2,2.5425,14.2,13.5,0,1,1,0,1,31.9,34.6
297,3,0.1849,14.2,17.5,0,1,0,0,0,35.0,35.6
297,4,4.9199,14.2,16.9,0,1,0,0,1,30.1,36.6
297,5,7.4359,14.2,16.7,0,1,0,0,1,43.4,37.6
297,6,1.7891,14.2,17.7,0,1,1,0,0,28.4,38.6
298,1,1.8782,12.8,0.0,1,1,1,0,0,44.8,18.0
298,2,2.7297,12.8,0.0,1,1,0,0,1,45.0,18.0
298,3,2.4002,12.8,0.3,1,1,0,0,0,26.7,18.0
298,4,5.1865,12.8,0.0,1,1,1,0,0,52.4,18.0
298,5,-0.3683,12.8,0.0,1,1,0,0,0,44.1,18.0
298,6,1.8666,12.8,1.1,1,1,1,0,0,46.0,18.0
299,1,2.7815,14.0,14.0,0,0,1,1,1,33.9,33.9
299,2,4.0761,14.0,15.7,0,0,1,1,0,45.0,34.9
299,3,3.8871,14.0,15.3,0,0,1,1,0,49.0,35.9
299,4,6.3817,14.0,17.3,0,0,1,1,1,39.2,36.9
299,5,2.2374,14.0,18.2,0,0,1,1,1,56.0,37.9
299,6,3.5194,14.0,17.0,0,0,1,1,0,40.4,38.9
300,1,2.1668,13.6,13.6,0,0,0,0,1,49.1,31.2
300,2,2.0861,13.6,13.9,0,0,1,0,0,42.3,32.2
300,3,1.4972,13.6,13.2,0,0,1,0,1,44.7,33.2
300,4,3.6862,13.6,13.5,0,0,1,0,0,26.6,34.2
300,5,7.2033,13.6,15.9,0,0,1,0,0,43.0,35.2
300,6,1.4061,13.6,16.7,0,0,0,0,0,34.1,36.2
301,1,-0.6504,9.9,14.3,0,0,1,0,0,33.2,29.9
301,2,3.0298,9.9,15.2,0,0,0,0,1,54.0,30.9
301,3,2.1173,9.9,16.5,0,0,0,0,0,38.3,31.9
301,4,4.851,9.9,18.4,0,0,1,0,1,32.0,32.9
301,5,1.2372,9.9,18.5,0,0,1,0,1,37.1,33.9
301,6,-0.3231,9.9,17.9,0,0,1,0,0,29.6,34.9
302,1,1.4152,10.6,12.4,0,1,1,1,1,51.5,27.7
302,2,-0.7397,10.6,13.7,0,1,0,1,0,34.4,28.7
302,3,0.7103,10.6,16.2,0,1,0,1,1,44.2,29.7
302,4,-0.2592,10.6,12.9,0,1,1,1,0,50.8,30.7
302,5,0.4463,10.6,15.3,0,1,1,1,0,36.0,31.7
302,6,-0.4358,10.6,14.0,0,1,1,1,0,44.3,32.7
303,1,5.6088,13.9,17.4,0,0,0,0,0,31.8,36.7
303,2,1.5541,13.9,17.3,0,0,1,0,0,59.6,37.7
303,3,2.2492,13.9,20.8,0,0,1,0,0,47.5,38.7
303,4,4.7151,13.9,19.1,0,0,1,0,1,38.5,39.7
303,5,2.9464,13.9,19.2,0,0,0,0,0,33.8,40.7
303,6,2.7438,13.9,21.4,0,0,0,0,0,39.1,41.7
304,1,2.8739,13.5,14.2,0,0,1,1,0,37.3,35.7
304,2,3.647,13.5,17.9,0,0,1,1,0,55.6,36.7
304,3,4.0066,13.5,16.1,0,0,0,1,0,30.2,37.7
304,4,2.8239,13.5,19.2,0,0,1,1,1,41.1,38.7
304,5,4.298,13.5,18.1,0,0,0,1,1,39.9,39.7
304,6,2.3839,13.5,20.8,0,0,1,1,0,39.1,40.7
305,1,1.1766,11.9,9.1,0,1,0,0,0,39.1,25.4
305,2,3.7475,11.9,8.8,0,1,1,0,0,39.1,26.4
305,3,2.012,11.9,8.6,0,1,0,0,0,47.0,27.4
305,4,4.0404,11.9,10.4,0,1,0,0,0,44.9,28.4
305,5,-1.0723,11.9,11.4,0,1,0,0,1,43.4,29.4
305,6,1.7091,11.9,12.9,0,1,0,0,0,15.7,30.4
306,1,4.8861,12.3,12.8,0,0,0,0,1,42.4,32.4
306,2,1.1037,12.3,15.7,0,0,1,0,0,26.8,33.4
306,3,4.6344,12.3,13.4,0,0,0,0,0,45.2,34.4
306,4,4.9928,12.3,16.5,0,0,0,0,0,51.8,35.4
306,5,3.8643,12.3,17.7,0,0,1,0,0,32.6,36.4
306,6,2.177,12.3,19.8,0,0,0,0,0,37.9,37.4
307,1,2.6172,15.2,3.0,1,0,0,0,1,35.2,24.2
307,2,4.0079,15.2,2.6,1,0,1,0,0,49.9,25.2
307,3,3.3662,15.2,4.0,1,0,1,0,1,40.8,26.2
307,4,2.562,15.2,6.2,1,0,1,0,0,53.8,27.2
307,5,7.0699,15.2,6.9,1,0,1,0,0,43.3,28.2
307,6,2.8327,15.2,7.4,1,0,1,0,0,41.9,29.2
308,1,5.8627,10.5,4.7,0,0,1,0,0,40.5,21.7
308,2,-0.1127,10.5,6.9,0,0,1,0,0,46.5,22.7
308,3,0.9116,10.5,6.7,0,0,1,0,0,26.1,23.7
308,4,2.2678,10.5,8.1,0,0,0,0,0,40.7,24.7
308,5,2.2044,10.5,11.4,0,0,1,0,0,39.4,25.7
308,6,3.4225,10.5,8.8,0,0,1,0,0,45.8,26.7
309,1,0.1023,13.4,5.0,1,0,1,1,0,38.5,26.2
309,2,5.6352,13.4,8.7,1,0,1,1,0,31.7,27.2
309,3,1.1408,13.4,8.2,1,0,0,1,1,40.1,28.2
309,4,1.4595,13.4,9.6,1,0,0,1,0,31.3,29.2
309,5,1.003,13.4,10.1,1,0,0,1,1,24.6,30.2
309,6,1.9805,13.4,11.6,1,0,1,1,0,45.8,31.2
310,1,-0.9092,11.5,19.3,0,0,0,0,0,44.6,35.2
310,2,0.291,11.5,19.5,0,0,1,0,0,43.7,36.2
310,3,2.7303,11.5,20.5,0,0,1,0,1,50.4,37.2
310,4,0.5571,11.5,19.3,0,0,1,0,0,34.7,38.2
310,5,0.9806,11.5,20.5,0,0,1,0,1,28.6,39.2
310,6,2.852,11.5,19.8,0,0,1,0,0,39.4,40.2
311,1,-0.4135,11.5,17.5,1,0,1,1,0,37.2,35.7
311,2,1.4303,11.5,20.2,1,0,0,1,0,33.3,36.7
311,3,-2.0402,11.5,20.8,1,0,1,1,0,39.4,37.7
311,4,1.2129,11.5,21.0,1,0,1,1,0,35.1,38.7
311,5,2.2629,11.5,22.2,1,0,1,1,0,25.3,39.7
311,6,-0.4337,11.5,22.6,1,0,0,1,0,36.5,40.7
312,1,4.5333,14.7,12.5,0,0,1,0,1,30.9,33.1
312,2,4.6972,14.7,14.1,0,0,0,0,0,41.9,34.1
312,3,0.065,14.7,12.7,0,0,0,0,1,34.8,35.1
312,4,8.0681,14.7,15.6,0,0,1,0,0,48.9,36.1
312,5,1.5822,14.7,17.3,0,0,1,0,0,52.8,37.1
312,6,-0.1294,14.7,16.9,0,0,1,0,1,45.4,38.1
313,1,-4.5898,14.1,15.0,0,0,0,1,1,27.6,34.4
313,2,1.5187,14.1,18.1,0,0,1,1,1,52.0,35.4
313,3,2.048,14.1,16.2,0,0,1,1,0,52.6,36.4
313,4,1.109,14.1,17.7,0,0,1,1,0,40.2,37.4
313,5,3.1208,14.1,17.5,0,0,0,1,0,50.6,38.4
313,6,2.4588,14.1,19.5,0,0,1,1,0,35.6,39.4
314,1,1.382,14.0,13.5,0,1,1,1,0,25.1,33.1
314,2,2.8011,14.0,14.3,0,1,0,1,1,33.9,34.1
314,3,4.8052,14.0,14.0,0,1,0,1,1,53.8,35.1
314,4,-0.4282,14.0,16.3,0,1,0,1,0,28.1,36.1
314,5,1.2842,14.0,18.5,0,1,1,1,0,40.0,37.1
314,6,1.9203,14.0,18.5,0,1,0,1,1,40.3,38.1
315,1,1.7441,15.3,5.8,1,0,0,1,0,35.9,26.2
315,2,1.921,15.3,5.7,1,0,1,1,0,36.5,27.2
315,3,1.0546,15.3,7.6,1,0,0,1,0,40.6,28.2
315,4,2.4387,15.3,8.2,1,0,1,1,0,35.5,29.2
315,5,2.411,15.3,7.9,1,0,0,1,1,28.6,30.2
315,6,2.1446,15.3,10.2,1,0,1,1,0,41.7,31.2
316,1,0.3585,12.1,13.5,0,0,0,0,0,48.6,32.6
316,2,2.2393,12.1,14.9,0,0,1,0,0,47.0,33.6
316,3,1.9733,12.1,16.7,0,0,0,0,1,33.5,34.6
316,4,2.4455,12.1,17.8,0,0,1,0,1,30.0,35.6
316,5,4.6287,12.1,17.3,0,0,0,0,0,37.7,36.6
316,6,2.2886,12.1,20.6,0,0,0,0,0,52.5,37.6
317,1,-2.5277,13.7,15.7,0,0,1,0,0,45.2,34.8
317,2,2.141,13.7,15.4,0,0,0,0,0,45.6,35.8
317,3,3.728,13.7,15.6,0,0,0,0,0,47.1,36.8
317,4,3.5381,13.7,18.0,0,0,1,0,0,43.4,37.8
317,5,2.4605,13.7,18.7,0,0,1,0,0,41.0,38.8
317,6,1.4945,13.7,20.2,0,0,1,0,0,45.3,39.8
318,1,1.9785,11.2,16.9,0,1,1,0,0,35.6,34.5
318,2,2.3396,11.2,16.3,0,1,1,0,1,28.7,35.5
318,3,12.0754,11.2,18.9,0,1,1,0,0,45.8,36.5
318,4,2.5231,11.2,20.0,0,1,1,0,0,49.9,37.5
318,5,2.8519,11.2,21.9,0,1,1,0,1,31.1,38.5
318,6,2.1131,11.2,21.6,0,1,1,0,0,46.6,39.5
319,1,0.9185,12.8,20.0,1,0,0,1,0,53.4,37.1
319,2,2.5604,12.8,17.4,1,0,0,1,0,40.0,38.1
319,3,1.4189,12.8,21.6,1,0,1,1,0,33.5,39.1
319,4,7.103,12.8,21.1,1,0,0,1,0,41.0,40.1
319,5,1.2855,12.8,23.2,1,0,0,1,0,35.6,41.1
319,6,-1.0391,12.8,23.4,1,0,0,1,1,35.1,42.1
320,1,2.7603,11.7,17.7,0,0,1,0,0,43.5,34.2
320,2,-0.7401,11.7,17.2,0,0,1,0,0,27.2,35.2
320,3,1.2913,11.7,17.5,0,0,0,0,0,28.4,36.2
320,4,1.7691,11.7,21.0,0,0,0,0,0,40.2,37.2
320,5,2.9949,11.7,20.5,0,0,0,0,0,39.8,38.2
320,6,2.1926,11.7,21.8,0,0,0,0,0,42.7,39.2
321,1,-1.5686,12.2,15.1,0,1,1,0,0,55.0,32.1
321,2,2.3839,12.2,13.8,0,1,1,0,0,40.8,33.1
321,3,1.9643,12.2,16.5,0,1,1,0,1,44.8,34.1
321,4,4.4497,12.2,16.3,0,1,1,0,0,32.2,35.1
321,5,2.182,12.2,17.7,0,1,0,0,1,46.1,36.1
321,6,2.8199,12.2,18.9,0,1,1,0,0,35.8,37.1
322,1,0.7876,13.5,15.4,0,1,1,1,0,40.6,36.4
322,2,2.948,13.5,17.2,0,1,0,1,1,39.1,37.4
322,3,2.723,13.5,20.3,0,1,1,1,0,48.3,38.4
322,4,4.0739,13.5,20.8,0,1,0,1,0,29.5,39.4
322,5,-1.66,13.5,20.9,0,1,0,1,0,21.7,40.4
322,6,1.789,13.5,22.2,0,1,0,1,0,38.3,41.4
323,1,1.8865,10.0,13.6,1,0,1,0,0,43.7,29.8
323,2,-0.3229,10.0,16.2,1,0,1,0,1,41.2,30.8
323,3,1.2005,10.0,15.7,1,0,1,0,0,49.9,31.8
323,4,4.0057,10.0,17.1,1,0,1,0,1,43.5,32.8
323,5,1.3221,10.0,19.0,1,0,1,0,0,35.5,33.8
323,6,5.4085,10.0,18.1,1,0,0,0,0,21.4,34.8
324,1,-1.8456,17.2,3.0,0,1,1,1,0,38.1,24.7
324,2,2.5566,17.2,0.9,0,1,0,1,1,48.2,25.7
324,3,2.0968,17.2,5.1,0,1,1,1,1,36.9,26.7
324,4,1.6228,17.2,4.1,0,1,0,1,0,40.2,27.7
324,5,6.1412,17.2,5.2,0,1,0,1,0,43.4,28.7
324,6,-0.4811,17.2,4.6,0,1,1,1,0,31.9,29.7
325,1,3.2898,9.5,13.1,0,0,1,0,0,45.0,29.0
325,2,2.0471,9.5,13.5,0,0,0,0,0,53.1,30.0
325,3,0.9361,9.5,14.9,0,0,0,0,1,38.6,31.0
325,4,3.362,9.5,16.4,0,0,0,0,0,31.0,32.0
325,5,1.4829,9.5,18.5,0,0,1,0,0,39.5,33.0
325,6,2.7474,9.5,18.7,0,0,1,0,0,22.2,34.0
326,1,0.9886,9.0,10.9,0,0,0,0,0,42.7,25.5
326,2,2.5497,9.0,10.5,0,0,0,0,0,43.6,26.5
326,3,1.6684,9.0,11.7,0,0,1,0,0,53.4,27.5
326,4,0.1071,9.0,15.4,0,0,0,0,1,38.4,28.5
326,5,1.7501,9.0,13.8,0,0,1,0,0,43.3,29.5
326,6,0.3961,9.0,17.2,0,0,1,0,0,33.1,30.5
327,1,1.4962,14.9,4.8,0,0,1,1,0,37.1,25.9
327,2,0.2679,14.9,6.1,0,0,1,1,0,27.8,26.9
327,3,-2.6006,14.9,8.1,0,0,1,1,0,38.4,27.9
327,4,0.7776,14.9,9.3,0,0,1,1,1,37.6,28.9
327,5,1.9799,14.9,8.9,0,0,1,1,0,42.4,29.9
327,6,1.9066,14.9,9.7,0,0,0,1,1,35.0,30.9
328,1,1.7931,14.0,9.1,0,0,0,0,0,40.7,29.1
328,2,0.8435,14.0,10.5,0,0,0,0,0,37.3,30.1
328,3,2.6153,14.0,12.0,0,0,0,0,1,37.3,31.1
328,4,2.6346,14.0,12.2,0,0,1,0,0,40.6,32.1
328,5,1.5419,14.0,13.8,0,0,0,0,1,40.3,33.1
328,6,3.9202,14.0,15.8,0,0,0,0,0,46.1,34.1
329,1,2.6088,13.6,6.1,0,1,1,1,0,39.0,25.2
329,2,3.0342,13.6,7.0,0,1,1,1,1,37.2,26.2
329,3,1.5001,13.6,6.2,0,1,1,1,1,38.6,27.2
329,4,-6.8321,13.6,6.1,0,1,0,1,0,34.3,28.2
329,5,3.9769,13.6,10.1,0,1,1,1,0,37.1,29.2
329,6,3.5754,13.6,10.6,0,1,0,1,0,56.2,30.2
330,1,0.0774,13.6,8.1,0,0,0,0,1,32.7,28.2
330,2,1.5096,13.6,9.8,0,0,0,0,0,37.8,29.2
330,3,2.5701,13.6,10.5,0,0,0,0,1,36.9,30.2
330,4,2.4588,13.6,12.7,0,0,0,0,0,38.0,31.2
330,5,3.7504,13.6,12.7,0,0,1,0,0,37.4,32.2
330,6,0.2873,13.6,12.8,0,0,1,0,0,42.2,33.2
331,1,1.6961,12.0,1.7,0,0,0,0,0,26.3,18.6
331,2,-0.0045,12.0,1.5,0,0,1,0,1,48.3,19.6
331,3,1.6656,12.0,3.2,0,0,1,0,0,45.1,20.6
331,4,-2.2908,12.0,3.2,0,0,1,0,1,30.1,21.6
331,5,3.9481,12.0,4.0,0,0,0,0,0,21.8,22.6
331,6,2.1159,12.0,5.8,0,0,1,0,0,32.2,23.6
332,1,2.643,9.8,15.5,0,1,0,1,1,38.1,31.3
332,2,-1.0275,9.8,17.0,0,1,1,1,0,60.6,32.3
332,3,0.4432,9.8,17.3,0,1,1,1,0,44.3,33.3
332,4,0.5282,9.8,16.7,0,1,0,1,0,25.5,34.3
332,5,1.1748,9.8,19.1,0,1,1,1,1,34.5,35.3
332,6,2.4388,9.8,21.3,0,1,0,1,1,39.6,36.3
333,1,1.1986,12.2,11.5,0,1,0,1,0,42.0,30.0
