firm_id,month,returns,size,book_to_market,momentum,volatility,sector
7,48,0.8397,9.5881,0.9973,-0.1663,0.8652,Healthcare
7,49,-0.2326,9.4999,0.9841,0.1985,0.2628,Healthcare
7,50,0.8974,9.7414,1.0056,0.1702,0.463,Healthcare
7,51,1.0292,9.6411,0.9427,0.5572,0.5801,Healthcare
7,52,0.9252,9.4593,0.9546,0.1038,0.4838,Healthcare
7,53,0.1234,9.4749,0.9934,0.1611,0.0811,Healthcare
7,54,0.9251,9.5571,0.9478,-0.3011,1.1407,Healthcare
7,55,0.7899,9.6091,0.8844,0.0533,0.4256,Healthcare
7,56,1.7492,9.6416,1.0386,0.782,1.0754,Healthcare
7,57,0.231,9.6744,1.0174,0.2026,0.3439,Healthcare
7,58,1.047,9.6333,0.9522,-0.068,0.6249,Healthcare
7,59,0.1099,9.714,0.9839,0.2247,0.0556,Healthcare
7,60,1.0278,9.592,1.0234,0.4126,0.709,Healthcare
8,1,-0.2166,8.787,0.1672,0.2493,0.564,Healthcare
8,2,4.3344,8.8626,0.1052,0.3495,2.3875,Healthcare
8,3,1.4613,8.8561,0.0707,0.3878,0.8434,Healthcare
8,4,0.8836,8.6052,0.1732,0.147,0.5746,Healthcare
8,5,-0.2693,8.8068,0.1047,0.1987,0.1605,Healthcare
8,6,1.4595,8.8944,0.0926,-0.0795,1.0522,Healthcare
8,7,-0.3911,8.8206,0.1132,-0.0828,0.3319,Healthcare
8,8,0.89,8.7984,0.1577,0.0759,0.4878,Healthcare
8,9,1.9659,8.9541,0.0981,-0.2973,0.9988,Healthcare
8,10,0.8053,8.7713,0.1493,0.2107,0.4494,Healthcare
8,11,-1.5082,8.9341,0.0896,-0.1389,0.9721,Healthcare
8,12,0.4534,8.7297,0.1305,0.1537,0.6925,Healthcare
8,13,-0.316,9.1391,0.0526,0.2552,0.1979,Healthcare
8,14,0.8946,8.8414,0.1535,-0.295,0.5029,Healthcare
8,15,0.9259,8.8307,0.0662,0.223,0.7085,Healthcare
8,16,0.1831,8.9773,0.123,-0.5196,0.2872,Healthcare
8,17,-0.786,8.8211,0.0257,0.2766,0.4128,Healthcare
8,18,0.4851,9.0085,0.1012,0.2808,0.6046,Healthcare
8,19,0.3105,8.9001,0.1094,0.3011,0.1952,Healthcare
8,20,1.6984,8.8511,0.0659,0.2031,1.0683,Healthcare
8,21,0.1561,8.8405,0.0945,-0.0555,0.236,Healthcare
8,22,0.0514,8.9837,0.1131,-0.0448,0.1204,Healthcare
8,23,0.7,8.886,0.1282,-0.0848,0.3637,Healthcare
8,24,2.1312,8.9062,0.105,0.4089,1.4002,Healthcare
8,25,1.0642,8.9171,0.1666,0.6072,0.6455,Healthcare
8,26,0.7636,8.8763,0.1579,0.1253,0.3998,Healthcare
8,27,-0.9975,8.915,0.0985,-0.1964,0.5959,Healthcare
8,28,2.1864,8.8511,0.0335,0.0166,1.1097,Healthcare
8,29,0.7305,8.858,0.0756,0.3937,0.4355,Healthcare
8,30,-0.8926,8.7511,-0.0115,0.2662,0.4652,Healthcare
8,31,0.4796,8.8928,0.0908,0.1102,0.2854,Healthcare
8,32,0.2009,8.691,0.1701,0.0207,0.3506,Healthcare
8,33,0.856,8.8913,0.1396,-0.4065,0.4677,Healthcare
8,34,0.0416,8.8349,0.1042,0.0355,0.1732,Healthcare
8,35,2.7235,8.9004,0.0636,-0.0163,1.401,Healthcare
8,36,-0.8511,8.7581,0.1061,-0.0264,0.5692,Healthcare
8,37,0.6748,8.651,0.2066,0.1845,0.5419,Healthcare
8,38,0.8744,8.8279,0.1744,0.6251,0.4536,Healthcare
8,39,1.0461,8.7584,0.0925,0.1059,0.8054,Healthcare
8,40,0.8432,8.6849,0.0259,0.2795,0.789,Healthcare
8,41,0.6302,8.9398,0.2104,0.0818,0.385,Healthcare
8,42,1.3084,9.0231,0.0636,0.0817,0.9692,Healthcare
8,43,0.2383,8.7833,0.1265,0.4422,0.1377,Healthcare
8,44,0.4454,8.8554,0.0221,0.2121,0.3058,Healthcare
8,45,0.9516,8.8322,0.0838,0.3337,0.5021,Healthcare
8,46,-0.1289,8.7971,0.0219,0.472,0.552,Healthcare
8,47,-0.0313,8.9294,0.0419,0.2089,0.2389,Healthcare
8,48,0.5881,8.964,0.0538,0.1734,0.4392,Healthcare
8,49,-0.0114,8.7761,0.1239,0.3211,0.0168,Healthcare
8,50,0.776,8.8675,0.0952,-0.0947,0.4152,Healthcare
8,51,0.3723,8.9914,0.2356,-0.0895,0.2509,Healthcare
8,52,0.2789,8.9319,0.1567,-0.1276,0.1782,Healthcare
8,53,1.9048,8.9467,0.1578,-0.0472,1.0083,Healthcare
8,54,0.6139,8.9998,0.1252,-0.2561,0.8252,Healthcare
8,55,3.1227,8.9985,0.1138,-0.3969,1.804,Healthcare
8,56,2.8286,8.9658,0.1595,-0.1465,1.4252,Healthcare
8,57,2.5787,8.8775,-0.0191,-0.6057,1.298,Healthcare
8,58,-0.6345,8.8247,0.0689,0.1852,0.3243,Healthcare
8,59,0.6812,8.8733,0.032,0.1296,0.5313,Healthcare
8,60,0.4999,8.8095,0.0058,0.3223,0.3581,Healthcare
9,1,-0.1119,5.6112,0.2823,-0.1798,0.08,Healthcare
9,2,0.3018,5.7785,0.2633,0.2497,0.5721,Healthcare
9,3,2.101,5.8422,0.3804,-0.1426,1.0841,Healthcare
9,4,-1.3843,5.7478,0.3253,0.3322,0.8841,Healthcare
9,5,-3.4465,5.7872,0.2202,-0.4466,2.6983,Healthcare
9,6,-2.4816,5.7911,0.3364,0.0288,1.9399,Healthcare
9,7,-0.9309,5.9422,0.2701,-0.0197,0.6103,Healthcare
9,8,-1.1018,5.7706,0.3238,0.3391,0.5758,Healthcare
9,9,-2.0249,5.9422,0.3404,0.3346,1.7527,Healthcare
9,10,-0.233,5.5352,0.2832,0.4656,0.3111,Healthcare
9,11,-1.3788,5.9413,0.3316,-0.5043,0.9525,Healthcare
9,12,-0.0143,5.9362,0.3408,0.5489,0.6044,Healthcare
9,13,0.5216,5.8967,0.3125,-0.1777,0.2949,Healthcare
9,14,-0.5649,5.6053,0.2847,0.6124,0.3408,Healthcare
9,15,-1.2183,5.9084,0.3209,0.7671,0.6515,Healthcare
9,16,-1.059,5.8015,0.3137,0.4573,1.2353,Healthcare
9,17,-1.2024,5.5536,0.3365,-0.1572,0.7606,Healthcare
9,18,-1.7948,5.9363,0.3075,-0.2733,0.9532,Healthcare
9,19,-0.9758,5.9509,0.2611,-0.1116,0.5573,Healthcare
9,20,-0.4887,5.616,0.3123,0.2711,0.3351,Healthcare
9,21,-1.4828,5.824,0.337,-0.219,0.828,Healthcare
9,22,-1.4494,5.9454,0.33,-0.4575,0.7533,Healthcare
9,23,0.3534,5.9295,0.3152,0.4243,0.4679,Healthcare
9,24,-1.0127,5.8901,0.2964,-0.0801,0.7284,Healthcare
9,25,-2.7628,5.5418,0.2938,0.3744,1.7488,Healthcare
9,26,-2.886,5.8794,0.299,0.3315,1.5548,Healthcare
9,27,1.0792,5.7847,0.3745,0.1593,0.7068,Healthcare
9,28,-0.4714,5.9061,0.2733,0.3518,0.4461,Healthcare
9,29,-0.6521,5.8321,0.3253,0.5442,0.4614,Healthcare
9,30,-0.8454,5.8045,0.2578,0.3293,0.6054,Healthcare
9,31,0.1523,5.8706,0.3589,0.3373,0.1907,Healthcare
9,32,-1.7219,5.7893,0.2939,0.2163,0.9375,Healthcare
9,33,-0.4609,5.8041,0.2794,-0.0299,0.8406,Healthcare
9,34,-1.4703,5.751,0.3315,0.1925,0.8326,Healthcare
9,35,0.438,5.646,0.1977,0.1627,0.492,Healthcare
9,36,-0.6199,5.8633,0.2557,0.2467,0.4466,Healthcare
9,37,-3.594,5.7259,0.3387,0.2001,1.8447,Healthcare
9,38,-0.3522,5.7864,0.3714,-0.0372,0.1941,Healthcare
9,39,0.0998,5.8352,0.3432,0.4418,0.4197,Healthcare
9,40,-1.3015,5.598,0.3277,-0.0582,0.7125,Healthcare
9,41,0.1851,5.6204,0.4412,0.2183,0.145,Healthcare
9,42,-1.8378,5.7765,0.3453,0.2545,1.1252,Healthcare
9,43,2.0622,5.852,0.2685,-0.215,1.1869,Healthcare
9,44,-4.5774,5.8809,0.3719,0.5685,2.4508,Healthcare
9,45,0.9225,5.6474,0.2886,0.0877,0.4824,Healthcare
9,46,-1.4156,5.8702,0.2853,-0.1981,0.7506,Healthcare
9,47,-1.5563,5.782,0.2517,0.1001,0.8809,Healthcare
9,48,-0.8961,5.7182,0.3001,-0.1923,0.7527,Healthcare
9,49,0.9403,5.7416,0.2592,-0.074,0.5533,Healthcare
9,50,-0.5011,5.8867,0.3486,-0.0799,0.2735,Healthcare
9,51,-0.7368,5.8339,0.3144,0.0593,0.4451,Healthcare
9,52,-0.9805,5.8115,0.2527,0.5094,0.542,Healthcare
9,53,-0.1987,5.8308,0.3166,0.1319,0.8823,Healthcare
9,54,-1.7562,5.8993,0.3704,0.1493,0.9488,Healthcare
9,55,-1.8927,5.7968,0.4018,-0.0431,1.0898,Healthcare
9,56,-0.7508,5.8119,0.2312,0.185,0.5037,Healthcare
9,57,0.3138,5.9203,0.2818,0.0901,0.1849,Healthcare
9,58,1.9337,5.7733,0.2562,0.0749,0.9877,Healthcare
9,59,2.0576,5.8683,0.3384,0.3121,1.0315,Healthcare
9,60,-1.9897,5.7561,0.2503,-0.1825,1.017,Healthcare
10,1,0.0221,6.5938,0.8583,0.4799,0.2056,Consumer
10,2,0.6624,6.625,0.8655,-0.7087,0.4814,Consumer
10,3,-0.3656,6.6869,0.8463,0.0721,0.2329,Consumer
10,4,-2.2801,6.7548,0.7695,0.5076,1.1764,Consumer
10,5,-0.2711,6.6451,0.7726,0.462,0.1403,Consumer
10,6,-0.3292,6.4854,0.7825,0.1475,0.2145,Consumer
10,7,0.9525,6.6985,0.8606,-0.143,0.5378,Consumer
10,8,1.1333,6.8808,0.7204,0.06,0.8671,Consumer
10,9,-0.6858,6.6463,0.8247,0.8774,0.345,Consumer
10,10,0.185,6.4645,0.7587,0.3126,0.1385,Consumer
10,11,1.0733,6.6524,0.7844,-0.4102,0.995,Consumer
10,12,-4.4517,6.6351,0.8422,0.1249,2.5124,Consumer
10,13,-1.2014,6.6267,0.7296,-0.0796,0.921,Consumer
10,14,-0.2735,6.7299,0.7915,-0.281,0.1372,Consumer
10,15,0.4208,6.7732,0.7989,0.2448,0.2779,Consumer
10,16,-1.7722,6.7038,0.8035,-0.1911,0.9845,Consumer
10,17,-0.2715,6.6221,0.8002,0.5645,0.1528,Consumer
10,18,1.667,6.748,0.8332,0.5023,0.8461,Consumer
10,19,0.4634,6.486,0.7827,-0.1189,0.298,Consumer
10,20,0.8939,6.5638,0.8236,-0.1377,0.8273,Consumer
10,21,-0.0883,6.5749,0.8218,0.302,0.1209,Consumer
10,22,-1.2005,6.6323,0.8197,0.4053,0.8123,Consumer
10,23,0.6538,6.6861,0.8317,0.0245,0.4636,Consumer
10,24,0.0794,6.6153,0.8195,0.3935,0.3673,Consumer
10,25,0.0287,6.5448,0.8009,0.5993,0.0752,Consumer
10,26,2.4353,6.7329,0.7419,0.199,1.2391,Consumer
10,27,-0.3849,6.6119,0.8732,-0.2087,0.2146,Consumer
10,28,0.564,6.6456,0.8901,0.3357,0.3133,Consumer
10,29,-0.3453,6.6905,0.7874,0.143,0.4208,Consumer
10,30,0.7309,6.6393,0.8282,0.0035,0.4925,Consumer
10,31,4.0285,6.6397,0.778,0.3255,2.1326,Consumer
10,32,-0.9633,6.7384,0.7693,0.4621,0.5013,Consumer
10,33,0.1052,6.6505,0.8081,0.1558,0.0819,Consumer
10,34,-0.4602,6.7217,0.9457,-0.5837,0.2646,Consumer
10,35,-1.7131,6.6899,0.8851,0.1359,1.0661,Consumer
10,36,0.2557,6.8371,0.8776,0.1681,0.3063,Consumer
10,37,-0.423,6.6763,0.8313,0.8758,0.3429,Consumer
10,38,0.1148,6.6992,0.7595,0.1389,0.0735,Consumer
10,39,-0.5411,6.7456,0.8572,0.0486,0.2956,Consumer
10,40,-0.8173,6.6418,0.6632,0.3069,0.4532,Consumer
10,41,-1.7315,6.5716,0.8249,0.01,1.1323,Consumer
10,42,3.5638,6.588,0.8602,-0.1058,1.9741,Consumer
10,43,-0.6435,6.5889,0.8129,-0.3783,0.6911,Consumer
10,44,-2.3345,6.5404,0.8883,-0.0787,1.1724,Consumer
10,45,-0.4409,6.6672,0.7341,-0.4723,0.4787,Consumer
10,46,-0.6079,6.5724,0.8854,0.185,0.3076,Consumer
10,47,-0.2179,6.6549,0.7975,0.1648,0.2732,Consumer
10,48,0.1361,6.6195,0.8779,0.3089,0.2255,Consumer
10,49,-0.5578,6.6312,0.8564,-0.2093,0.3257,Consumer
10,50,-0.8285,6.691,0.8811,-0.3316,0.6215,Consumer
10,51,0.8374,6.5812,0.8541,0.7172,0.501,Consumer
10,52,0.1123,6.6993,0.8399,0.0764,0.2067,Consumer
10,53,-0.5785,6.7921,0.8737,0.3099,0.4385,Consumer
10,54,0.6931,6.6697,0.8081,0.1399,0.6665,Consumer
10,55,-0.5795,6.5572,0.8355,0.3235,0.4579,Consumer
10,56,-0.3615,6.5739,0.8052,0.1684,0.3474,Consumer
10,57,0.113,6.6106,0.7711,-0.1406,0.1926,Consumer
10,58,0.017,6.5759,0.8317,0.2625,0.0243,Consumer
10,59,-1.1736,6.5363,0.8152,0.1912,0.6405,Consumer
10,60,0.4747,6.6508,0.8682,-0.4047,0.3296,Consumer
11,1,0.5909,9.7529,0.58,0.1884,0.3387,Energy
11,2,1.3614,9.794,0.5516,-0.0161,0.7079,Energy
11,3,0.5043,9.8937,0.6518,-0.1,0.3597,Energy
11,4,1.2198,9.7514,0.5928,0.3926,0.8803,Energy
11,5,0.182,9.6565,0.5501,0.0784,0.2418,Energy
11,6,1.3626,9.7351,0.6591,0.0876,0.8592,Energy
11,7,1.7038,9.8521,0.636,0.1268,0.8748,Energy
11,8,0.6237,9.8427,0.6821,0.0903,0.5514,Energy
11,9,0.7536,9.8269,0.5726,0.0707,0.3944,Energy
11,10,1.8484,9.7126,0.5656,0.5368,0.9739,Energy
11,11,1.0237,9.8502,0.5353,-0.1053,0.8261,Energy
11,12,0.4838,9.8727,0.5613,-0.421,0.6242,Energy
11,13,-1.1844,9.7055,0.5703,0.1134,0.606,Energy
11,14,0.6323,9.7709,0.6238,-0.1818,0.3427,Energy
11,15,0.4229,9.9771,0.5432,-0.229,0.278,Energy
11,16,-0.6107,9.701,0.5565,0.0953,0.4944,Energy
11,17,-2.3262,9.6045,0.6745,0.1824,1.1873,Energy
11,18,-0.2094,9.9133,0.4431,0.0479,0.1299,Energy
11,19,0.3331,9.8887,0.6136,-0.037,0.2848,Energy
11,20,-0.842,9.7293,0.5251,0.0398,0.5548,Energy
11,21,0.6054,9.7637,0.5494,0.0847,0.3165,Energy
11,22,0.2494,9.6525,0.6608,0.0992,0.2026,Energy
11,23,-0.2762,9.7839,0.5932,-0.4377,0.3357,Energy
11,24,0.7146,9.8916,0.7225,0.3622,0.42,Energy
11,25,0.7843,9.7208,0.621,-0.3373,0.4338,Energy
11,26,1.3918,9.8627,0.5481,-0.1013,0.7141,Energy
11,27,1.4436,9.8214,0.6175,-0.3663,0.8155,Energy
11,28,0.9624,9.8328,0.6461,0.1502,0.9035,Energy
11,29,1.7844,9.7266,0.6157,-0.1132,1.035,Energy
11,30,0.4818,9.7396,0.5789,0.0449,0.2512,Energy
11,31,1.2711,9.5903,0.5051,-0.1229,0.6804,Energy
11,32,-0.1092,9.7184,0.5735,-0.2162,0.257,Energy
11,33,0.8737,9.8914,0.673,-0.653,0.6489,Energy
11,34,-0.0329,9.6821,0.5498,-0.0774,0.0871,Energy
11,35,2.0153,9.697,0.569,-0.263,1.0181,Energy
11,36,1.0067,9.839,0.6393,0.2559,0.6188,Energy
11,37,1.4246,9.8153,0.6206,0.7243,0.9101,Energy
11,38,-1.3143,9.844,0.5241,0.649,0.7176,Energy
11,39,0.3818,9.6587,0.5842,0.0757,0.424,Energy
11,40,1.9236,10.0314,0.66,-0.1373,1.0217,Energy
11,41,1.654,9.6534,0.5909,-0.485,0.8548,Energy
11,42,1.0459,9.7904,0.6612,-0.0256,0.7635,Energy
11,43,3.4089,9.7592,0.664,-0.1736,1.726,Energy
11,44,1.5555,9.6564,0.5432,-0.1212,0.8198,Energy
11,45,0.8249,9.738,0.5749,-0.3897,0.7004,Energy
11,46,1.0155,9.7774,0.6225,0.3108,0.6187,Energy
11,47,0.4953,9.71,0.5127,0.2528,0.2728,Energy
11,48,0.577,9.8687,0.5785,-0.1746,0.4319,Energy
11,49,0.4004,9.7589,0.6169,0.3568,0.3325,Energy
11,50,0.3422,9.6409,0.5585,0.1179,0.2913,Energy
11,51,2.6267,9.6324,0.619,0.2591,1.3758,Energy
11,52,1.8149,9.8356,0.5596,0.3322,0.9857,Energy
11,53,1.7566,9.6263,0.5591,0.2095,1.093,Energy
11,54,0.9751,9.8067,0.6268,-0.1462,0.8786,Energy
11,55,2.1187,9.8195,0.658,0.4148,1.1888,Energy
11,56,-0.7241,9.6755,0.5541,0.3318,0.7662,Energy
11,57,0.7664,9.8641,0.5291,0.3362,0.4122,Energy
11,58,0.2034,9.6032,0.5878,-0.2988,0.1531,Energy
11,59,1.5105,9.8047,0.613,-0.3401,1.0264,Energy
11,60,-0.3662,9.7709,0.5536,0.5539,0.6786,Energy
12,1,-0.7472,9.1991,0.794,-0.0914,0.7053,Healthcare
12,2,0.5269,9.0932,0.7037,0.1757,0.3649,Healthcare
12,3,-0.3619,9.1173,0.6745,0.4619,0.4307,Healthcare
12,4,-0.1526,9.3728,0.8076,0.5899,0.11,Healthcare
12,5,0.2332,9.3325,0.7743,0.2722,0.1738,Healthcare
12,6,-0.7136,9.2852,0.6746,-0.0566,1.339,Healthcare
12,7,0.8792,9.305,0.7644,0.014,0.4691,Healthcare
12,8,-0.3037,9.2956,0.6782,0.2112,0.1935,Healthcare
12,9,0.7865,9.1786,0.7494,0.1525,0.5857,Healthcare
12,10,2.9013,9.2157,0.7999,-0.1148,1.6165,Healthcare
12,11,-0.1006,9.0637,0.6506,-0.696,0.2402,Healthcare
12,12,1.4365,9.202,0.6841,-0.1208,1.1679,Healthcare
12,13,1.3078,9.3293,0.6852,0.0361,0.673,Healthcare
12,14,-0.3397,9.1449,0.7243,0.0971,0.2992,Healthcare
12,15,0.5307,9.3133,0.7347,0.612,0.3099,Healthcare
12,16,1.3629,9.2201,0.7065,0.4201,0.7566,Healthcare
12,17,0.9281,9.0724,0.6269,-0.0385,0.5229,Healthcare
12,18,-0.7387,9.1002,0.6494,0.2511,0.7697,Healthcare
12,19,1.0908,9.3029,0.6668,-0.6994,0.9842,Healthcare
12,20,2.1123,9.2662,0.739,0.4678,1.1596,Healthcare
12,21,0.7651,9.2211,0.6412,-0.0489,0.5783,Healthcare
12,22,0.6193,9.1836,0.6653,0.1562,0.3453,Healthcare
12,23,0.9357,9.232,0.6543,0.1089,0.5297,Healthcare
12,24,1.4576,9.299,0.7281,0.4079,0.8898,Healthcare
12,25,0.3775,9.3586,0.7676,-0.0046,0.3562,Healthcare
12,26,2.9371,9.3633,0.7187,0.3469,1.828,Healthcare
12,27,1.4885,9.2482,0.8107,0.2094,0.9549,Healthcare
12,28,-0.3393,9.1938,0.7187,0.1368,0.4471,Healthcare
12,29,-0.0754,9.2256,0.7063,0.0676,0.2978,Healthcare
12,30,1.6974,9.2632,0.6718,-0.0528,0.8962,Healthcare
12,31,0.9944,9.2628,0.7211,0.0503,0.7492,Healthcare
12,32,-2.2128,9.3418,0.6697,-0.0147,1.1411,Healthcare
12,33,0.2176,9.4225,0.6621,0.2256,0.1107,Healthcare
12,34,-1.1907,9.1904,0.6606,-0.2403,0.7388,Healthcare
12,35,0.9659,9.4266,0.6998,0.1216,0.5509,Healthcare
12,36,0.3135,9.3282,0.686,0.5549,0.3231,Healthcare
12,37,-0.0458,9.2009,0.8437,-0.032,0.0606,Healthcare
12,38,0.7462,9.3608,0.7215,0.2315,0.4164,Healthcare
12,39,3.1871,9.3795,0.7206,-0.597,1.9383,Healthcare
12,40,-0.4334,9.1649,0.6834,-0.3742,0.3806,Healthcare
12,41,1.3342,9.3842,0.8643,0.0601,0.6811,Healthcare
12,42,-0.4395,9.3185,0.6648,0.0774,0.2844,Healthcare
12,43,-1.4083,9.4478,0.6873,0.1124,0.8617,Healthcare
12,44,1.6649,9.1686,0.761,0.7572,1.0216,Healthcare
12,45,-0.197,9.1756,0.7211,-0.0749,0.2016,Healthcare
12,46,0.8301,9.0083,0.6473,0.1253,0.4586,Healthcare
12,47,0.4285,9.2681,0.7124,-0.1149,0.3801,Healthcare
12,48,-0.5124,9.2485,0.745,0.3211,0.2694,Healthcare
12,49,0.2268,9.1547,0.7366,-0.2451,0.349,Healthcare
12,50,0.4423,9.2028,0.7441,-0.1097,0.4327,Healthcare
12,51,-2.1907,9.0798,0.8203,-0.1704,1.1462,Healthcare
12,52,0.1748,9.3308,0.7246,0.3471,0.0968,Healthcare
12,53,0.9866,9.162,0.7508,0.1378,0.5073,Healthcare
12,54,-1.1521,9.5204,0.5898,0.185,0.6595,Healthcare
12,55,0.455,9.1934,0.8043,0.0418,0.2579,Healthcare
12,56,2.0756,9.135,0.7142,0.4628,1.1238,Healthcare
12,57,0.3387,9.1697,0.6676,0.0535,0.1782,Healthcare
12,58,2.4776,9.0698,0.7012,0.6896,1.3266,Healthcare
12,59,1.2792,9.2592,0.7441,0.4808,0.9891,Healthcare
12,60,3.8361,9.169,0.7627,-0.3428,2.0881,Healthcare
13,1,0.9299,6.6725,1.4662,0.2916,0.475,Consumer
13,2,-0.2294,6.5319,1.501,0.4803,0.1279,Consumer
13,3,0.4063,6.6978,1.4578,-0.0223,0.3094,Consumer
13,4,-1.1152,6.6351,1.4955,0.2234,0.6035,Consumer
13,5,2.1973,6.5623,1.4813,-0.3434,1.1861,Consumer
13,6,0.5252,6.7174,1.486,-0.1988,0.4818,Consumer
13,7,0.2027,6.6546,1.4554,0.0245,0.1763,Consumer
13,8,-3.0529,6.854,1.4911,-0.3063,1.5801,Consumer
13,9,0.958,6.5185,1.4296,0.1166,0.8175,Consumer
13,10,-0.0147,6.5671,1.4807,0.2951,0.1949,Consumer
13,11,0.7887,6.7163,1.4392,-0.1748,0.5453,Consumer
13,12,-0.5943,6.4051,1.4213,-0.3022,0.3083,Consumer
13,13,-0.1399,6.6911,1.4357,-0.3737,0.1742,Consumer
13,14,-0.8916,6.6033,1.4606,0.4637,0.7835,Consumer
13,15,-2.5292,6.4706,1.4445,-0.4226,1.5238,Consumer
13,16,-0.697,6.4231,1.4908,0.1887,0.3585,Consumer
13,17,1.2586,6.4922,1.4749,0.4918,0.8378,Consumer
13,18,0.3284,6.3309,1.5217,-0.1934,0.4747,Consumer
13,19,1.6642,6.5105,1.4667,-0.1532,0.874,Consumer
13,20,-1.2958,6.6217,1.48,0.1527,0.7583,Consumer
13,21,4.1699,6.5118,1.5643,0.1722,2.4101,Consumer
13,22,-0.2859,6.6982,1.449,-0.0495,0.4618,Consumer
13,23,0.4192,6.7254,1.4567,0.0109,0.2895,Consumer
13,24,-0.0246,6.687,1.5311,0.1273,0.1184,Consumer
13,25,1.1179,6.5825,1.4231,-0.0212,0.5758,Consumer
13,26,1.3132,6.3269,1.5367,-0.0111,0.7712,Consumer
13,27,0.7978,6.489,1.4591,0.6827,0.695,Consumer
13,28,2.2617,6.5452,1.4293,0.404,1.1593,Consumer
13,29,-0.6273,6.47,1.5162,0.4276,0.4056,Consumer
13,30,0.2791,6.5455,1.4584,-0.0023,0.2942,Consumer
13,31,0.2763,6.7204,1.5622,-0.4156,0.1456,Consumer
13,32,-0.519,6.3948,1.475,0.8428,0.2651,Consumer
13,33,-0.6476,6.7406,1.4746,-0.085,0.6073,Consumer
13,34,3.6237,6.6479,1.4416,0.1928,2.3149,Consumer
13,35,-0.0688,6.5862,1.4636,0.3351,0.249,Consumer
13,36,1.2319,6.488,1.4573,-0.0741,1.1112,Consumer
13,37,2.7399,6.472,1.5375,0.3704,1.3949,Consumer
13,38,0.0159,6.3968,1.4854,0.1027,0.3142,Consumer
13,39,0.7973,6.7311,1.5062,0.0209,0.7531,Consumer
13,40,0.0945,6.7132,1.4759,-0.0743,0.0986,Consumer
13,41,1.8217,6.4188,1.4504,-0.199,1.0675,Consumer
13,42,-0.8218,6.5041,1.4895,-0.4588,0.4657,Consumer
13,43,0.0718,6.6027,1.5505,0.9441,0.0533,Consumer
13,44,-0.4992,6.5295,1.4185,0.5372,0.5011,Consumer
13,45,-0.4788,6.3675,1.4919,0.1309,0.594,Consumer
13,46,2.6308,6.4936,1.5458,0.568,1.3329,Consumer
13,47,0.9641,6.7545,1.4302,0.5288,0.6388,Consumer
13,48,0.5404,6.5004,1.5171,0.279,0.8015,Consumer
13,49,0.4983,6.5431,1.5171,-0.0035,0.297,Consumer
13,50,0.1091,6.4449,1.4062,0.4222,0.2631,Consumer
13,51,-1.7945,6.6182,1.5265,0.3726,0.977,Consumer
13,52,1.5003,6.5709,1.4412,0.3374,0.76,Consumer
13,53,2.738,6.4852,1.4889,-0.0012,1.5494,Consumer
13,54,0.6673,6.4289,1.5222,0.2137,0.376,Consumer
13,55,-0.5294,6.6999,1.531,0.182,0.4008,Consumer
13,56,0.3073,6.3988,1.3942,-0.0142,0.1646,Consumer
13,57,0.3643,6.6098,1.5604,0.211,0.2014,Consumer
13,58,0.3872,6.344,1.5419,0.4758,0.1945,Consumer
13,59,0.0245,6.6301,1.5236,0.5577,0.0491,Consumer
13,60,-0.5293,6.6564,1.489,0.2498,0.2856,Consumer
14,1,-0.362,7.5696,0.6829,0.0502,0.2331,Finance
14,2,-0.2954,7.444,0.6506,0.3564,0.1819,Finance
14,3,-1.2065,7.6185,0.6235,-0.1616,0.6491,Finance
14,4,-0.4746,7.6909,0.737,-0.0131,0.258,Finance
14,5,0.2093,7.428,0.7573,0.4825,0.134,Finance
14,6,0.567,7.415,0.7005,0.6615,0.3332,Finance
14,7,-0.7034,7.4751,0.6817,0.442,0.4377,Finance
14,8,-0.987,7.4124,0.7082,0.0755,0.5392,Finance
14,9,-1.2873,7.3977,0.6727,-0.5569,0.6748,Finance
14,10,0.442,7.4065,0.7058,0.3352,0.3728,Finance
14,11,-0.2017,7.6317,0.6698,0.2571,0.1684,Finance
14,12,0.4272,7.5373,0.7353,0.2657,0.3523,Finance
14,13,-1.104,7.412,0.7669,-0.3302,0.6285,Finance
14,14,2.1867,7.2146,0.7302,0.0008,1.1734,Finance
14,15,0.8675,7.3057,0.7007,0.6596,0.5045,Finance
14,16,1.5754,7.5105,0.7542,-0.2072,1.0749,Finance
14,17,-0.8899,7.248,0.7057,0.2735,0.5175,Finance
14,18,-0.8741,7.4894,0.7526,-0.0969,0.575,Finance
14,19,2.1249,7.3536,0.6729,0.2522,1.1568,Finance
14,20,2.313,7.4693,0.6794,0.0403,1.2911,Finance
14,21,0.5215,7.4665,0.6553,0.4619,0.2934,Finance
14,22,0.7097,7.4722,0.6815,0.1124,0.3738,Finance
14,23,-1.4785,7.4207,0.7538,0.3984,0.8732,Finance
14,24,1.5742,7.4174,0.6611,0.7334,1.3996,Finance
14,25,1.9661,7.3881,0.5895,0.3958,1.0278,Finance
14,26,1.2457,7.5085,0.684,0.273,0.6231,Finance
14,27,1.7071,7.5407,0.646,0.4472,1.2196,Finance
14,28,-0.6208,7.3382,0.6795,0.2688,0.3316,Finance
14,29,0.6415,7.455,0.8101,-0.0824,0.6236,Finance
14,30,-0.1645,7.4798,0.6603,-0.1538,0.1905,Finance
14,31,0.5596,7.4785,0.7364,0.307,0.3093,Finance
14,32,-0.5496,7.4768,0.7007,-0.0876,0.3077,Finance
