firm_id,year,log_output,log_capital,log_labor,log_materials,profit,size,capital,labor,sector,exporter
23,2015,5.214,6.5723,3.5935,7.3177,-0.1176,4.153,-0.384,-1.073,Energy,0
23,2016,4.8145,6.7886,3.8171,7.8621,-0.191,4.9486,-0.2391,-0.8992,Energy,0
23,2017,5.0627,6.5335,3.6056,7.5135,-0.0065,3.733,-0.41,-1.0636,Energy,0
23,2018,4.9641,6.2154,3.6018,7.14,-0.1001,4.046,-0.6231,-1.0665,Energy,0
23,2019,4.8449,6.5435,3.8325,7.4713,-0.0998,4.1031,-0.4033,-0.8872,Energy,0
23,2020,5.6949,6.6939,3.9022,7.699,-0.1045,4.5616,-0.3025,-0.8331,Energy,0
23,2021,4.9279,6.3326,3.7593,7.4341,-0.1995,4.1361,-0.5446,-0.9441,Energy,0
24,2010,4.9142,6.8878,2.8147,5.2192,0.1484,4.8544,-0.1726,-1.6782,Manufacturing,0
24,2011,4.9782,6.9175,2.8364,5.4812,-0.0451,3.8703,-0.1526,-1.6614,Manufacturing,0
24,2012,4.4438,6.7576,2.9249,5.3427,-0.1682,3.3906,-0.2598,-1.5926,Manufacturing,0
24,2013,5.4437,7.0442,2.9611,5.6125,-0.1318,3.7318,-0.0677,-1.5645,Manufacturing,0
24,2014,4.7537,6.8904,2.7648,5.6688,0.0313,4.7717,-0.1708,-1.7171,Manufacturing,0
24,2015,5.0001,6.9985,3.0214,5.3029,0.019,3.9209,-0.0984,-1.5176,Manufacturing,0
24,2016,5.156,6.7371,2.9258,5.373,0.0216,4.4452,-0.2736,-1.5919,Manufacturing,0
24,2017,5.4205,6.8271,2.6556,5.6655,-0.0416,4.0628,-0.2132,-1.8019,Manufacturing,0
24,2018,4.6884,7.0591,2.7736,5.3424,0.0217,4.7737,-0.0578,-1.7102,Manufacturing,0
24,2019,4.8239,6.84,2.8373,5.2977,0.0827,4.1558,-0.2046,-1.6607,Manufacturing,0
24,2020,5.5163,7.26,2.902,5.2784,0.1996,5.8828,0.0769,-1.6104,Manufacturing,0
24,2021,5.2927,6.8347,3.1963,5.5846,-0.0647,5.3253,-0.2082,-1.3817,Manufacturing,0
25,2010,7.6954,7.5066,6.3638,9.134,-0.0298,5.5048,0.2422,1.0802,Manufacturing,0
25,2011,7.1149,7.6482,6.2019,8.9354,-0.01,5.4586,0.337,0.9544,Manufacturing,0
25,2012,7.2656,7.178,6.3611,9.0732,0.0162,7.0635,0.0219,1.0781,Manufacturing,0
25,2013,7.3545,7.1095,6.2752,9.3776,0.0516,4.8979,-0.024,1.0113,Manufacturing,0
25,2014,7.0721,7.1566,6.3768,8.8774,0.0648,5.4638,0.0076,1.0902,Manufacturing,0
25,2015,6.9589,7.7142,6.4151,8.6818,-0.0502,5.7929,0.3813,1.1201,Manufacturing,0
25,2016,7.3526,7.3513,6.5094,9.1632,0.0584,5.6273,0.1381,1.1934,Manufacturing,0
25,2017,8.0056,7.9733,6.3244,9.0501,0.0303,5.0146,0.5549,1.0496,Manufacturing,0
25,2018,7.4871,7.3489,6.5739,8.9302,-0.1901,5.8949,0.1364,1.2435,Manufacturing,0
25,2019,7.9563,7.4986,6.4643,9.2026,-0.0766,5.2034,0.2368,1.1582,Manufacturing,0
25,2020,7.6037,7.7701,6.2219,9.24,0.0128,6.4696,0.4187,0.9699,Manufacturing,0
25,2021,7.3492,7.8629,6.6595,8.6305,-0.0925,5.2013,0.4809,1.31,Manufacturing,0
26,2010,4.1553,4.847,2.3195,6.5033,0.0412,3.1491,-1.5401,-2.0632,Technology,1
26,2011,3.872,4.6764,2.1452,7.0974,-0.1825,1.8737,-1.6545,-2.1986,Technology,1
26,2012,4.1297,4.6396,2.5184,6.7505,-0.0344,1.9981,-1.6792,-1.9086,Technology,1
26,2013,3.5217,4.5533,2.5821,6.7691,-0.0251,2.6316,-1.737,-1.859,Technology,1
26,2014,4.079,4.5904,2.2655,6.8684,-0.1916,2.6258,-1.7121,-2.1051,Technology,1
26,2015,3.9258,4.3245,2.1949,6.6373,-0.1581,3.5536,-1.8903,-2.16,Technology,1
26,2016,3.7324,4.2711,2.2446,6.7932,-0.1823,2.7886,-1.9261,-2.1214,Technology,1
26,2017,3.4949,4.4341,2.3777,6.7775,-0.1547,3.5765,-1.8169,-2.018,Technology,1
26,2018,3.7338,4.4007,2.4621,6.7417,-0.1671,2.7491,-1.8392,-1.9523,Technology,1
26,2019,3.8338,4.3441,2.356,6.5695,-0.257,3.1819,-1.8772,-2.0348,Technology,1
26,2020,3.7899,4.574,2.2857,6.6683,-0.2267,2.61,-1.7231,-2.0894,Technology,1
26,2021,3.9506,4.6258,2.4952,6.5162,-0.2445,2.6647,-1.6884,-1.9266,Technology,1
27,2010,5.578,4.9954,4.7081,6.9132,0.0904,2.9997,-1.4407,-0.2067,Technology,0
27,2011,5.1747,5.2732,4.9097,6.6769,0.2371,4.2774,-1.2545,-0.05,Technology,0
27,2012,4.8152,4.7494,4.7118,6.7525,0.2375,3.9193,-1.6056,-0.2038,Technology,0
27,2013,5.2705,4.939,4.8197,6.8542,0.301,4.3041,-1.4785,-0.1199,Technology,0
27,2014,5.0898,4.8344,4.738,6.7219,-0.1582,3.946,-1.5486,-0.1834,Technology,0
27,2015,5.3804,4.6044,4.7467,6.8096,-0.0742,4.7393,-1.7027,-0.1767,Technology,0
27,2016,4.9295,4.9612,4.6984,6.8779,-0.1193,3.9781,-1.4636,-0.2142,Technology,0
27,2017,5.6744,4.9534,4.9568,6.9911,-0.0213,4.4596,-1.4689,-0.0134,Technology,0
27,2018,5.7907,5.2804,4.6451,7.1005,0.0131,3.8717,-1.2497,-0.2556,Technology,0
27,2019,5.2607,5.1039,4.644,6.8179,-0.0649,3.4909,-1.368,-0.2565,Technology,0
27,2020,5.4197,4.7729,5.0732,7.1777,-0.0728,4.2672,-1.5898,0.0771,Technology,0
27,2021,5.2641,5.3485,4.9017,7.0984,-0.1125,4.1002,-1.2041,-0.0562,Technology,0
28,2010,8.1127,8.3591,8.3835,10.6065,-0.0024,7.1106,0.8134,2.6499,Services,0
28,2011,8.1927,8.2313,8.6564,10.5364,0.0312,6.8891,0.7278,2.8621,Services,0
28,2012,8.6424,8.0696,8.4694,10.5695,0.247,6.1791,0.6194,2.7167,Services,0
28,2013,8.2326,7.923,8.5986,10.7431,0.3338,7.0783,0.5212,2.8171,Services,0
28,2014,7.7797,8.0405,8.2704,10.7504,0.0841,6.0658,0.5999,2.5621,Services,0
28,2015,8.5037,8.3326,8.7207,10.7726,0.063,7.0952,0.7957,2.912,Services,0
28,2016,8.6053,8.4918,8.5699,10.5139,0.0074,7.4577,0.9024,2.7948,Services,0
28,2017,8.4181,8.4235,8.7502,10.6167,0.2624,6.6445,0.8566,2.9349,Services,0
28,2018,8.6955,8.0171,8.4974,10.7744,0.3556,7.1358,0.5842,2.7385,Services,0
28,2019,8.4415,7.891,8.7537,10.3809,0.2513,6.7704,0.4997,2.9376,Services,0
28,2020,7.9583,8.1431,8.679,10.442,0.2579,7.1012,0.6686,2.8796,Services,0
28,2021,8.1104,7.7612,8.9665,10.5089,0.2609,6.1522,0.4127,3.1031,Services,0
29,2010,5.7782,7.3209,5.1973,6.7652,-0.0898,5.3268,0.1177,0.1735,Energy,0
29,2011,5.1501,7.2268,5.1033,6.7683,-0.0673,4.4404,0.0546,0.1005,Energy,0
29,2012,5.6161,7.1631,4.9366,6.5391,0.0042,5.9182,0.0119,-0.0291,Energy,0
29,2013,4.9765,6.9374,5.2834,6.2836,-0.0488,4.0467,-0.1393,0.2404,Energy,0
29,2014,5.8405,7.359,4.7526,6.6345,0.0127,4.9279,0.1432,-0.1721,Energy,0
29,2015,5.6925,7.1498,4.775,6.4016,0.091,4.5415,0.003,-0.1547,Energy,0
29,2016,5.5742,7.0223,4.973,6.2873,0.1174,5.3404,-0.0824,-0.0008,Energy,0
29,2017,5.2519,6.6818,5.3237,6.3325,0.1056,5.9,-0.3106,0.2717,Energy,0
29,2018,5.627,7.2508,4.9552,6.6505,0.0592,5.4394,0.0707,-0.0146,Energy,0
29,2019,5.5826,7.6107,4.9581,6.8575,0.0059,6.7734,0.3119,-0.0124,Energy,0
29,2020,5.2885,7.5886,4.7693,6.5931,-0.0143,4.5361,0.297,-0.1591,Energy,0
29,2021,5.503,7.1649,5.1274,6.6275,-0.0591,4.4701,0.0131,0.1192,Energy,0
30,2010,5.7974,6.6036,3.7981,8.7015,0.0059,3.9947,-0.363,-0.914,Energy,1
30,2011,5.5203,6.8178,3.7734,8.156,0.1026,4.6015,-0.2195,-0.9331,Energy,1
30,2012,5.8831,6.5243,3.5607,8.5689,0.1306,3.8169,-0.4161,-1.0985,Energy,1
30,2013,5.725,6.7844,3.5491,8.4626,-0.0791,4.0811,-0.2419,-1.1075,Energy,1
30,2014,5.7188,6.8772,3.4611,8.5781,0.0057,4.7872,-0.1796,-1.1759,Energy,1
30,2015,5.086,6.9694,3.6677,8.3682,0.0117,3.9654,-0.1179,-1.0153,Energy,1
30,2016,5.3257,6.704,3.493,8.3013,0.1244,3.8333,-0.2957,-1.1511,Energy,1
30,2017,5.1285,6.6833,3.4785,8.493,0.0124,4.1859,-0.3096,-1.1624,Energy,1
30,2018,5.4675,6.5484,3.5915,8.7947,0.0199,4.1995,-0.4,-1.0745,Energy,1
30,2019,5.2746,6.5586,3.5817,8.6371,-0.008,4.8588,-0.3931,-1.0821,Energy,1
30,2020,5.3343,6.6787,3.5744,8.3633,-0.1581,3.9614,-0.3127,-1.0878,Energy,1
30,2021,5.8127,6.7975,3.725,8.1967,-0.201,4.1561,-0.2331,-0.9707,Energy,1
31,2010,5.6653,7.2104,4.943,7.8943,-0.0371,5.3789,0.0436,-0.0241,Technology,0
31,2011,5.8525,6.867,4.8879,8.4939,-0.0625,5.3006,-0.1865,-0.0669,Technology,0
31,2012,5.1191,7.3262,4.9586,8.0397,0.0314,5.865,0.1212,-0.012,Technology,0
31,2013,5.4807,6.9734,4.7824,8.1656,0.062,5.156,-0.1152,-0.1489,Technology,0
31,2014,5.9082,7.0234,4.9469,8.495,0.1932,5.0609,-0.0817,-0.0211,Technology,0
31,2015,5.8821,6.8782,4.9537,7.9079,0.0294,5.2127,-0.179,-0.0158,Technology,0
31,2016,4.9337,6.5428,4.7057,8.5292,0.1245,4.5494,-0.4037,-0.2086,Technology,0
31,2017,5.5351,7.2045,5.0805,8.18,0.086,4.989,0.0397,0.0827,Technology,0
31,2018,5.7986,7.175,4.7989,8.001,0.0179,4.1401,0.0199,-0.1361,Technology,0
31,2019,5.4657,6.9714,4.9447,8.1812,0.0495,5.4158,-0.1165,-0.0228,Technology,0
31,2020,5.3038,7.041,5.1058,8.0862,0.0719,5.158,-0.0699,0.1024,Technology,0
31,2021,5.1845,7.1308,5.07,8.3189,-0.0461,5.4749,-0.0097,0.0746,Technology,0
32,2010,5.4249,7.2089,4.9442,7.8776,-0.0687,3.6798,0.0426,-0.0232,Energy,0
32,2011,5.1808,7.4156,4.8847,7.6249,0.0187,5.1496,0.1811,-0.0694,Energy,0
32,2012,5.9377,7.6802,5.0812,7.9631,0.0621,4.9365,0.3585,0.0833,Energy,0
32,2013,5.9951,7.2705,5.0402,7.7359,0.2871,5.898,0.0839,0.0515,Energy,0
32,2014,5.4509,7.5801,4.8463,8.0481,0.3099,5.551,0.2914,-0.0993,Energy,0
32,2015,5.7287,7.2501,4.8198,7.7698,0.209,5.1881,0.0702,-0.1199,Energy,0
32,2016,5.9822,7.6147,4.6282,7.9096,0.1615,4.9798,0.3145,-0.2688,Energy,0
32,2017,5.8481,7.5142,4.9621,8.0437,0.2487,5.4444,0.2472,-0.0092,Energy,0
32,2018,5.2388,7.1983,4.9266,7.9647,0.3084,4.6131,0.0356,-0.0368,Energy,0
32,2019,6.0918,7.7543,5.1095,8.0573,0.2779,5.3601,0.4081,0.1053,Energy,0
32,2020,5.8262,7.3745,4.9929,8.1433,0.2198,4.8959,0.1536,0.0147,Energy,0
32,2021,5.7504,7.3593,5.1392,7.7756,-0.0116,6.3547,0.1434,0.1284,Energy,0
33,2010,5.1591,6.2305,5.0882,7.8537,-0.0526,5.3767,-0.6131,0.0887,Energy,0
33,2011,5.3391,6.4201,5.3635,7.2007,-0.0108,5.3506,-0.486,0.3027,Energy,0
33,2012,5.4275,5.9872,5.1134,7.9161,-0.0599,3.7825,-0.7761,0.1084,Energy,0
33,2013,6.0976,6.2027,5.3094,7.8064,-0.0596,5.1263,-0.6317,0.2607,Energy,0
33,2014,5.2846,6.2761,4.974,7.6699,-0.0763,4.7241,-0.5825,-0.0,Energy,0
33,2015,5.874,6.329,5.2281,7.9297,0.0365,5.3446,-0.547,0.1974,Energy,0
33,2016,5.4233,6.2256,4.8951,8.1011,0.064,4.7425,-0.6163,-0.0614,Energy,0
33,2017,5.2612,6.117,5.1527,7.7714,0.016,4.6009,-0.6891,0.1389,Energy,0
33,2018,5.3217,6.0248,5.2588,7.6776,0.0263,4.707,-0.7509,0.2214,Energy,0
33,2019,4.9705,6.2076,5.1146,7.8996,0.1557,3.7354,-0.6284,0.1093,Energy,0
33,2020,5.2564,5.9759,5.0352,7.5995,0.0109,4.1148,-0.7836,0.0476,Energy,0
33,2021,4.5894,5.6061,5.3197,7.7345,-0.0069,4.5856,-1.0315,0.2687,Energy,0
34,2010,6.049,5.9199,5.7792,8.2338,0.0703,5.2634,-0.8212,0.6258,Manufacturing,1
34,2011,6.2905,6.0133,5.7213,8.0017,0.0216,4.4478,-0.7586,0.5808,Manufacturing,1
34,2012,6.3506,5.36,5.801,7.6134,0.1113,4.3999,-1.1964,0.6427,Manufacturing,1
34,2013,6.6431,5.6306,6.1902,7.6299,-0.0185,3.8719,-1.015,0.9453,Manufacturing,1
34,2014,6.2608,5.9564,5.9677,8.0217,0.1683,5.4982,-0.7967,0.7723,Manufacturing,1
34,2015,6.5002,6.244,5.9691,8.1618,0.0254,5.4696,-0.604,0.7734,Manufacturing,1
34,2016,6.4645,5.8367,5.86,7.6658,-0.0995,5.0024,-0.8769,0.6886,Manufacturing,1
34,2017,5.8146,5.6869,5.8197,8.0792,-0.1127,4.7928,-0.9773,0.6573,Manufacturing,1
34,2018,6.2771,5.796,5.4353,8.2554,-0.0664,5.3048,-0.9042,0.3585,Manufacturing,1
34,2019,6.1188,6.1075,5.6929,8.3669,-0.0231,4.3591,-0.6954,0.5587,Manufacturing,1
34,2020,6.127,5.7034,5.7226,8.0555,-0.0351,4.1119,-0.9663,0.5818,Manufacturing,1
34,2021,5.9672,5.6727,5.5135,8.0907,-0.0502,5.0212,-0.9868,0.4193,Manufacturing,1
35,2010,5.3517,7.1972,3.5795,7.4269,0.1201,5.1696,0.0348,-1.0839,Technology,0
35,2011,5.5264,7.1031,3.4559,8.2735,0.1198,3.9916,-0.0283,-1.1799,Technology,0
35,2012,5.6614,7.3183,3.7473,7.7384,0.0968,4.5177,0.1159,-0.9534,Technology,0
35,2013,5.6157,7.6187,3.8759,7.6668,0.2106,5.8167,0.3172,-0.8535,Technology,0
35,2014,5.5337,7.3584,3.9191,7.8025,0.1165,5.0608,0.1428,-0.8199,Technology,0
35,2015,6.0559,7.2433,3.8153,8.1559,-0.1762,5.1598,0.0657,-0.9006,Technology,0
35,2016,5.0025,7.2354,3.6086,8.2951,-0.1336,4.1207,0.0604,-1.0613,Technology,0
35,2017,5.7372,6.9811,3.4633,7.8786,-0.1017,4.8579,-0.11,-1.1742,Technology,0
35,2018,5.3412,7.4704,3.4895,8.0531,-0.0669,4.0723,0.2179,-1.1538,Technology,0
35,2019,5.5196,7.2782,3.5627,7.8622,0.0244,3.718,0.0891,-1.0969,Technology,0
35,2020,5.2104,7.2577,3.6197,7.646,0.085,5.0782,0.0753,-1.0526,Technology,0
35,2021,5.4638,7.9324,3.7291,8.1489,-0.0183,5.8021,0.5275,-0.9676,Technology,0
36,2010,5.4067,5.5922,6.8729,7.3081,0.022,4.7311,-1.0408,1.4759,Finance,1
36,2011,5.6899,5.3821,7.0759,7.7396,0.0021,4.5405,-1.1816,1.6336,Finance,1
36,2012,5.4968,5.4472,6.9902,7.6922,0.0451,5.6761,-1.138,1.567,Finance,1
36,2013,5.2653,5.7621,7.0266,7.5553,0.2093,4.8917,-0.9269,1.5953,Finance,1
36,2014,6.5693,5.5551,7.1961,7.7983,-0.1057,4.9035,-1.0656,1.7271,Finance,1
36,2015,5.6507,5.2448,6.848,7.879,-0.048,5.5238,-1.2736,1.4565,Finance,1
36,2016,5.6761,5.7163,7.0879,7.3975,0.1445,4.8077,-0.9576,1.6429,Finance,1
36,2017,5.1406,5.3988,7.023,7.2707,0.2461,4.4793,-1.1704,1.5925,Finance,1
36,2018,5.1419,5.9071,6.975,7.0597,0.066,5.4538,-0.8298,1.5552,Finance,1
36,2019,5.4673,5.7485,7.1578,7.8814,-0.3237,4.6657,-0.9361,1.6973,Finance,1
36,2020,5.6495,5.443,7.1569,7.3446,-0.1476,4.7963,-1.1408,1.6966,Finance,1
36,2021,5.1145,5.7886,6.8831,7.6595,-0.0187,4.2997,-0.9091,1.4838,Finance,1
37,2010,5.7781,7.626,5.2668,9.3164,0.0473,5.4857,0.3221,0.2276,Technology,1
37,2011,6.4458,7.7829,5.3363,9.7723,0.0015,5.5264,0.4273,0.2816,Technology,1
37,2012,6.2166,7.7093,5.2532,9.3246,0.0483,5.9146,0.378,0.217,Technology,1
37,2013,5.8304,7.4431,5.3819,9.2263,0.0947,5.7647,0.1996,0.317,Technology,1
37,2014,5.7795,7.4837,5.3363,9.423,0.021,5.6185,0.2268,0.2816,Technology,1
37,2015,6.7039,7.8184,5.569,9.3583,0.0035,5.777,0.4511,0.4624,Technology,1
37,2016,6.1776,7.5454,5.0646,9.5839,0.0042,5.2555,0.2681,0.0704,Technology,1
37,2017,5.6988,7.5316,5.2758,9.4544,0.0989,5.6533,0.2589,0.2345,Technology,1
37,2018,5.6794,7.4214,5.1579,9.5902,-0.0804,4.7019,0.185,0.1429,Technology,1
37,2019,6.0752,7.6971,5.3848,9.4065,-0.0214,4.2895,0.3698,0.3192,Technology,1
37,2020,6.3666,8.0249,5.0516,9.3316,0.056,6.1089,0.5894,0.0603,Technology,1
37,2021,6.2446,7.3989,5.3461,9.348,0.0557,5.6403,0.1699,0.2892,Technology,1
38,2010,3.648,4.451,5.7776,6.2025,-0.0191,3.8953,-1.8056,0.6246,Finance,0
38,2011,2.8482,4.7286,5.762,5.8386,0.082,4.6302,-1.6195,0.6125,Finance,0
38,2012,3.1251,4.4302,5.6552,5.3968,0.0091,3.5459,-1.8195,0.5294,Finance,0
38,2013,3.6423,4.5366,5.8024,5.6895,-0.0159,3.6563,-1.7482,0.6438,Finance,0
38,2014,3.6357,4.2336,6.0348,5.8129,-0.0402,3.5052,-1.9512,0.8245,Finance,0
38,2015,3.4622,4.5318,5.8684,6.1626,-0.0099,4.3102,-1.7514,0.6951,Finance,0
38,2016,4.0154,4.4087,5.9663,5.9993,-0.1481,3.2028,-1.8339,0.7712,Finance,0
38,2017,3.5211,4.6433,6.1218,5.6092,-0.0381,3.7747,-1.6767,0.8921,Finance,0
38,2018,3.7567,4.6836,5.9117,6.2772,-0.1799,4.2602,-1.6497,0.7288,Finance,0
38,2019,3.3757,4.964,5.7883,5.7873,-0.1096,3.6164,-1.4617,0.6329,Finance,0
38,2020,3.1252,4.5621,5.9422,6.0428,-0.0774,3.7335,-1.7311,0.7525,Finance,0
38,2021,2.9085,4.5113,5.7905,5.5625,-0.1527,2.887,-1.7651,0.6346,Finance,0
39,2010,5.9288,8.5826,4.1706,8.3483,0.0585,5.8454,0.9632,-0.6245,Manufacturing,0
39,2011,5.7742,8.4731,4.0182,8.5462,0.1284,5.0981,0.8898,-0.7429,Manufacturing,0
39,2012,5.3849,8.6114,4.3852,8.1778,-0.0816,5.0716,0.9825,-0.4577,Manufacturing,0
39,2013,5.7689,8.4847,4.1883,9.2503,-0.0694,4.8513,0.8976,-0.6107,Manufacturing,0
39,2014,5.9439,8.5774,4.2735,8.8708,0.0682,5.3617,0.9597,-0.5444,Manufacturing,0
39,2015,6.2056,8.8073,4.0908,8.643,-0.0302,4.8408,1.1137,-0.6864,Manufacturing,0
39,2016,5.9893,8.3424,4.3116,8.9184,0.2256,6.4359,0.8022,-0.5148,Manufacturing,0
39,2017,6.0253,8.7717,4.1319,8.8658,0.019,4.4331,1.0899,-0.6545,Manufacturing,0
39,2018,5.8156,8.8072,4.225,8.9521,0.0808,5.4458,1.1137,-0.5822,Manufacturing,0
39,2019,6.1155,8.5201,4.3779,9.0698,0.037,5.6269,0.9213,-0.4633,Manufacturing,0
39,2020,6.3045,8.1194,4.3648,8.7699,-0.0744,4.9814,0.6528,-0.4735,Manufacturing,0
39,2021,5.9741,8.4222,4.2429,8.6519,-0.0591,5.59,0.8557,-0.5682,Manufacturing,0
40,2010,6.3382,7.9683,6.2784,8.7346,-0.035,5.4679,0.5515,1.0138,Services,1
40,2011,6.5844,7.7043,6.9926,8.7295,0.0724,6.715,0.3746,1.5689,Services,1
40,2012,6.9774,7.509,6.8055,8.5892,0.0146,5.2367,0.2438,1.4235,Services,1
40,2013,6.8133,7.6079,6.6521,9.0046,0.0373,4.624,0.31,1.3042,Services,1
40,2014,6.7307,7.877,6.4307,8.4815,-0.0325,5.2185,0.4904,1.1321,Services,1
40,2015,6.5621,7.8182,6.5266,8.3891,0.015,6.0604,0.451,1.2067,Services,1
40,2016,6.8931,7.6611,6.4621,8.6527,0.0393,5.7102,0.3457,1.1566,Services,1
40,2017,6.6844,7.6355,6.7332,8.4341,0.0403,6.2138,0.3285,1.3673,Services,1
40,2018,6.7231,7.6305,6.583,8.6681,-0.0186,6.0411,0.3252,1.2506,Services,1
40,2019,6.3705,7.5244,6.426,8.4024,0.0057,5.3719,0.2541,1.1285,Services,1
40,2020,7.0927,8.032,6.473,8.489,0.0773,5.7134,0.5942,1.1651,Services,1
40,2021,6.8318,7.6444,6.7118,8.9472,0.228,5.6431,0.3345,1.3507,Services,1
41,2010,6.2103,7.6275,4.9316,8.3268,-0.0517,6.2354,0.3231,-0.033,Energy,0
41,2011,5.6647,7.6883,4.9208,8.2481,-0.0484,5.6658,0.3639,-0.0414,Energy,0
41,2012,6.5695,7.5837,4.8051,8.6421,-0.0988,6.1792,0.2938,-0.1313,Energy,0
41,2013,6.1827,7.2977,4.6536,8.1977,-0.1072,5.4653,0.1021,-0.249,Energy,0
41,2014,5.1376,7.4648,4.2053,8.2693,-0.0934,4.9622,0.2141,-0.5975,Energy,0
41,2015,5.6936,7.3792,4.7361,8.5232,-0.1042,4.6008,0.1568,-0.1849,Energy,0
41,2016,6.0271,7.2033,4.6913,8.5956,-0.0961,5.1098,0.0389,-0.2198,Energy,0
41,2017,5.5831,7.4489,4.7125,8.652,-0.0872,5.1078,0.2035,-0.2032,Energy,0
41,2018,5.7464,7.1482,4.6996,8.2585,-0.0769,4.9372,0.002,-0.2133,Energy,0
41,2019,6.0506,7.6216,4.4926,8.5271,-0.111,5.054,0.3192,-0.3742,Energy,0
41,2020,5.8138,7.2911,4.7751,8.3147,-0.1052,4.0519,0.0977,-0.1546,Energy,0
41,2021,6.0678,7.4243,4.7864,8.2868,-0.002,5.7785,0.187,-0.1458,Energy,0
42,2010,7.5419,8.5307,5.4354,9.1927,0.0442,5.8707,0.9284,0.3586,Manufacturing,0
42,2011,6.9703,8.4223,5.475,8.8422,-0.0249,5.1465,0.8557,0.3894,Manufacturing,0
42,2012,8.0123,8.5914,5.4237,9.0077,-0.0424,6.1637,0.9691,0.3495,Manufacturing,0
42,2013,7.8874,8.3791,5.2716,8.9832,-0.1089,5.3431,0.8268,0.2313,Manufacturing,0
42,2014,8.383,8.6483,5.3224,8.7379,-0.008,6.2019,1.0072,0.2708,Manufacturing,0
42,2015,6.9471,8.2048,5.3467,9.1453,0.1109,6.1473,0.71,0.2897,Manufacturing,0
42,2016,7.9034,8.4993,5.3492,9.0641,-0.0566,6.3642,0.9074,0.2916,Manufacturing,0
42,2017,7.1157,8.8618,5.4828,8.5548,0.022,5.9953,1.1503,0.3954,Manufacturing,0
42,2018,8.1515,8.274,5.4296,9.0076,0.0676,5.559,0.7564,0.3541,Manufacturing,0
42,2019,7.813,8.3385,5.6447,8.7975,0.0794,5.5499,0.7996,0.5212,Manufacturing,0
42,2020,7.5528,8.5768,5.664,9.1715,0.175,5.6263,0.9593,0.5363,Manufacturing,0
42,2021,7.8136,8.51,5.345,8.663,0.2322,5.8499,0.9145,0.2883,Manufacturing,0
43,2010,5.9758,9.5683,3.3048,7.3083,-0.0164,5.6709,1.6238,-1.2974,Energy,1
43,2011,6.5424,9.596,4.0658,7.452,0.0553,5.6051,1.6423,-0.7059,Energy,1
43,2012,6.4141,9.6252,3.7992,7.3905,0.1932,5.3805,1.6618,-0.9131,Energy,1
43,2013,6.9258,9.7202,3.7601,7.5322,0.2193,5.9337,1.7255,-0.9435,Energy,1
43,2014,6.8121,9.5802,3.8205,7.0759,0.0178,5.7191,1.6317,-0.8965,Energy,1
43,2015,6.2054,9.45,3.8133,7.71,-0.0217,5.2983,1.5444,-0.9022,Energy,1
43,2016,6.7561,9.6327,3.9721,7.4846,0.0897,6.4233,1.6669,-0.7787,Energy,1
43,2017,6.5465,9.8782,3.6464,7.6516,0.0882,6.919,1.8314,-1.0319,Energy,1
43,2018,5.8953,9.4717,3.7186,7.5545,0.0907,6.3327,1.559,-0.9757,Energy,1
43,2019,6.09,9.3033,3.9317,7.3773,0.0899,5.4711,1.4462,-0.8101,Energy,1
43,2020,7.0757,9.7196,3.9737,7.1228,-0.0407,6.0268,1.7252,-0.7775,Energy,1
43,2021,6.4456,9.4741,3.9765,7.2669,0.1084,6.7002,1.5606,-0.7753,Energy,1
44,2010,5.6283,8.087,3.6856,5.3882,-0.0521,4.5623,0.6311,-1.0014,Services,1
44,2011,5.4257,8.691,3.6569,5.3474,0.0756,5.8339,1.0359,-1.0237,Services,1
44,2012,5.1689,8.4145,3.7277,4.9464,0.0203,4.6015,0.8505,-0.9687,Services,1
44,2013,5.295,8.5034,3.8397,4.5067,0.0652,6.2456,0.9101,-0.8817,Services,1
44,2014,5.428,8.588,4.0265,5.0278,0.0793,5.2868,0.9668,-0.7364,Services,1
44,2015,4.8621,8.5597,3.4966,5.0128,-0.0161,6.4433,0.9478,-1.1483,Services,1
44,2016,5.1381,8.6634,3.7706,5.0204,-0.0696,6.3269,1.0174,-0.9353,Services,1
44,2017,5.5633,8.4345,3.6038,5.176,-0.1717,5.2451,0.8639,-1.065,Services,1
44,2018,5.2942,8.6242,3.5558,5.2456,-0.001,5.0191,0.9911,-1.1022,Services,1
44,2019,5.513,8.4696,3.9487,5.2684,-0.0175,5.5168,0.8875,-0.7969,Services,1
44,2020,5.5862,8.6693,3.8854,5.1595,-0.0996,5.4102,1.0213,-0.8461,Services,1
44,2021,5.485,8.6446,3.8711,4.7102,-0.0389,5.2829,1.0048,-0.8572,Services,1
45,2010,4.6597,4.0516,5.964,7.3378,0.2349,2.9859,-2.0732,0.7694,Services,1
45,2011,4.1661,4.4559,5.7539,7.8668,0.0827,3.6968,-1.8023,0.6061,Services,1
45,2012,4.4754,4.1315,5.761,7.4809,0.0148,3.2388,-2.0196,0.6116,Services,1
45,2013,4.7487,4.4003,6.1537,7.4796,0.0094,4.3221,-1.8395,0.9169,Services,1
45,2014,4.6633,4.3121,5.7889,7.4779,-0.0453,4.3883,-1.8986,0.6333,Services,1
45,2015,4.0863,4.6063,5.9361,7.4891,-0.0245,4.4543,-1.7014,0.7478,Services,1
45,2016,4.2847,4.194,5.8268,6.9294,-0.0936,4.0162,-1.9778,0.6628,Services,1
45,2017,4.7254,4.1688,5.5486,7.3581,-0.1118,3.3225,-1.9946,0.4466,Services,1
