firm_id,year,log_output,log_capital,log_labor,log_materials,rd_intensity,sector,exporter
20,2008,6.9255,7.8822,4.8452,8.2932,0.0267,Energy,1
20,2009,6.7296,7.7737,4.8786,7.0729,0.0319,Energy,1
20,2010,7.583,9.025,5.1924,8.0276,0.009,Energy,1
20,2011,7.0345,8.586,5.3683,6.7562,0.0358,Energy,1
20,2012,8.2963,11.0066,5.0037,8.7196,0.0394,Energy,1
20,2013,6.5218,7.5874,5.3711,5.5567,0.0324,Energy,1
20,2014,8.1796,10.8331,5.5093,7.4776,0.0445,Energy,1
20,2015,7.6372,9.4828,5.6305,7.3815,0.055,Energy,1
20,2016,7.5653,8.8169,5.5487,8.3998,0.0484,Energy,1
20,2017,7.7828,10.6766,4.7025,7.7628,0.0358,Energy,1
20,2018,7.1648,8.501,5.3005,7.3761,0.0358,Energy,1
20,2019,7.3645,8.209,5.822,8.1273,0.0164,Energy,1
21,2000,7.6963,9.5503,5.1089,8.1841,0.0623,Manufacturing,0
21,2001,6.6241,7.3522,4.9506,7.6833,0.011,Manufacturing,0
21,2002,7.1132,7.7921,5.6855,6.5957,0.0906,Manufacturing,0
21,2003,7.4678,10.1103,4.2569,8.67,0.0244,Manufacturing,0
21,2004,7.3567,9.4714,5.2665,6.9214,0.0225,Manufacturing,0
21,2005,7.4598,9.03,5.4243,7.3551,0.0674,Manufacturing,0
21,2006,6.9918,7.5946,5.6373,6.9173,0.0573,Manufacturing,0
21,2007,7.2947,8.4572,4.8611,7.97,0.0399,Manufacturing,0
21,2008,7.6382,9.7272,5.0799,7.7027,0.0307,Manufacturing,0
21,2009,8.2082,9.734,5.2184,9.4768,0.0421,Manufacturing,0
21,2010,6.7814,8.6836,5.1052,5.9376,0.0363,Manufacturing,0
21,2011,7.1857,8.6476,5.2174,7.3429,0.0036,Manufacturing,0
21,2012,8.548,12.9211,5.3309,7.9032,0.0119,Manufacturing,0
21,2013,6.9253,8.4586,5.2702,6.7183,0.0631,Manufacturing,0
21,2014,8.4021,10.222,5.2738,8.9134,0.0126,Manufacturing,0
21,2015,7.7871,9.6244,5.7487,8.039,0.0132,Manufacturing,0
21,2016,7.582,9.4796,4.7739,7.8591,0.0521,Manufacturing,0
21,2017,7.7114,11.1444,5.1474,7.4163,0.0,Manufacturing,0
21,2018,7.6856,9.3973,5.8062,7.8667,0.0428,Manufacturing,0
21,2019,7.804,9.0675,5.7748,8.1391,0.0252,Manufacturing,0
22,2000,7.1505,9.7516,5.706,7.0352,0.0,Services,1
22,2001,7.2278,9.3308,5.091,8.2206,0.0676,Services,1
22,2002,6.5682,8.6444,4.6565,7.3807,0.0474,Services,1
22,2003,6.8333,9.6675,4.4877,7.5301,0.0,Services,1
22,2004,7.4495,10.5689,5.1703,7.4533,0.0358,Services,1
22,2005,6.942,9.4353,5.1642,6.7771,0.0008,Services,1
22,2006,6.7565,7.8223,5.2427,8.3962,0.0098,Services,1
22,2007,6.5085,8.9974,4.6264,6.8826,0.0197,Services,1
22,2008,6.8437,9.6573,5.1191,6.4627,0.0649,Services,1
22,2009,6.7403,9.1218,4.8283,7.6262,0.0122,Services,1
22,2010,7.2312,8.8787,5.8172,8.1005,0.0547,Services,1
22,2011,6.776,8.4145,4.8524,8.076,0.0508,Services,1
22,2012,7.1581,7.8465,5.6071,8.5679,0.0406,Services,1
22,2013,6.4012,7.3551,4.6683,7.7115,0.0092,Services,1
22,2014,6.7098,8.1148,5.8123,7.0308,0.0584,Services,1
22,2015,6.6791,6.9483,5.2206,8.2699,0.0096,Services,1
22,2016,7.6011,10.6996,5.0716,7.9948,0.0307,Services,1
22,2017,7.3135,10.2023,4.3418,9.0966,0.0541,Services,1
22,2018,7.6444,10.8231,6.1355,6.3981,0.0441,Services,1
22,2019,7.3009,9.7559,5.7752,7.9446,0.0403,Services,1
23,2000,7.4616,10.2063,5.3825,8.6518,0.0168,Energy,0
23,2001,6.3831,8.4115,5.4759,7.2762,0.0235,Energy,0
23,2002,7.2643,10.9739,4.3998,7.8724,0.0403,Energy,0
23,2003,6.519,8.5082,4.3505,8.3138,0.0513,Energy,0
23,2004,6.6161,9.0688,5.0224,6.676,0.0,Energy,0
23,2005,6.7175,9.0533,5.4608,7.2933,0.021,Energy,0
23,2006,6.7724,8.8648,5.6238,7.6967,0.0617,Energy,0
23,2007,6.9089,8.9041,5.0436,8.1886,0.014,Energy,0
23,2008,7.1822,9.737,5.8801,7.2142,0.0,Energy,0
23,2009,6.7279,10.2143,3.9313,8.0878,0.0343,Energy,0
23,2010,7.5712,10.6971,4.8884,9.0121,0.0468,Energy,0
23,2011,7.0834,9.6477,5.4764,7.1894,0.0041,Energy,0
23,2012,6.2077,8.6134,5.0139,6.6071,0.0404,Energy,0
23,2013,6.8142,9.6157,4.9682,7.8803,0.0618,Energy,0
23,2014,6.6015,8.7045,4.7551,8.1056,0.0363,Energy,0
23,2015,7.0473,10.4149,5.1639,7.2367,0.0544,Energy,0
23,2016,6.9168,9.0928,5.1173,7.9194,0.0518,Energy,0
23,2017,6.9162,9.9019,4.6857,7.7362,0.0252,Energy,0
23,2018,7.0934,9.1072,5.8989,8.286,0.0398,Energy,0
23,2019,6.5063,8.6033,4.9275,7.7917,0.0519,Energy,0
24,2000,5.9409,7.3904,5.4371,7.4888,0.0401,Energy,0
24,2001,5.7546,7.4841,4.8557,7.3036,0.0187,Energy,0
24,2002,6.3736,10.587,4.1701,6.8541,0.0168,Energy,0
24,2003,6.7591,9.6251,5.4627,8.4062,0.0348,Energy,0
24,2004,6.2028,7.2697,5.6136,8.4261,0.0379,Energy,0
24,2005,6.2204,8.6316,4.8506,6.7552,0.0303,Energy,0
24,2006,6.3744,8.4785,5.7084,6.8817,0.0,Energy,0
24,2007,6.9828,8.7753,5.7056,8.7817,0.0196,Energy,0
24,2008,6.1963,8.1381,4.6341,8.4778,0.0,Energy,0
24,2009,6.8433,10.2838,5.7484,7.2889,0.0453,Energy,0
24,2010,6.5314,8.3867,5.2152,7.9522,0.0042,Energy,0
24,2011,6.0585,7.1966,5.1371,7.8217,0.0,Energy,0
24,2012,6.2074,8.3536,5.1692,7.9424,0.0,Energy,0
24,2013,6.3914,10.6771,5.0971,5.5374,0.0191,Energy,0
24,2014,6.2169,9.3535,4.1406,7.6866,0.0085,Energy,0
24,2015,6.9175,9.6604,5.35,8.8482,0.0689,Energy,0
24,2016,6.4778,8.7921,5.5315,7.6386,0.0,Energy,0
24,2017,6.7774,10.4283,4.4726,7.9314,0.0,Energy,0
24,2018,6.5237,9.4557,4.896,7.4356,0.0,Energy,0
24,2019,6.3926,8.4348,5.4401,7.0155,0.0691,Energy,0
25,2000,8.2354,11.3772,4.8203,8.1163,0.0623,Technology,0
25,2001,7.2243,8.9246,4.7061,7.0549,0.0462,Technology,0
25,2002,7.9334,10.4848,4.6732,8.1324,0.0505,Technology,0
25,2003,7.2972,8.9918,5.2737,6.9912,0.0289,Technology,0
25,2004,6.7503,8.3575,4.5227,6.8101,0.0011,Technology,0
25,2005,8.0367,10.1553,4.9793,8.5716,0.0572,Technology,0
25,2006,7.0681,8.3803,5.1359,7.2348,0.0489,Technology,0
25,2007,7.7972,9.6634,5.865,7.287,0.0485,Technology,0
25,2008,7.5705,8.7461,4.6411,8.8463,0.0755,Technology,0
25,2009,8.0141,10.668,5.3819,7.3276,0.068,Technology,0
25,2010,7.4342,8.741,4.5876,8.3601,0.0172,Technology,0
25,2011,7.5801,9.0598,4.848,7.4832,0.0278,Technology,0
25,2012,7.6701,9.8683,5.1646,7.3483,0.0111,Technology,0
25,2013,7.6758,9.4236,5.099,7.8163,0.0655,Technology,0
25,2014,8.2659,10.8767,5.0384,7.8695,0.0342,Technology,0
25,2015,7.6655,8.6463,5.5482,9.1199,0.0341,Technology,0
25,2016,7.4034,8.3844,4.9443,8.0576,0.0626,Technology,0
25,2017,7.6499,9.0861,5.503,7.6238,0.0367,Technology,0
25,2018,8.6352,11.1833,5.2746,8.7126,0.0437,Technology,0
25,2019,8.0979,10.4175,5.6118,8.157,0.0057,Technology,0
26,2000,5.9197,8.397,4.3862,7.0743,0.0107,Technology,0
26,2001,6.5859,7.7234,5.667,8.1263,0.0758,Technology,0
26,2002,7.1325,9.6681,4.9841,8.7395,0.0259,Technology,0
26,2003,6.8249,9.1535,5.9499,7.1594,0.0499,Technology,0
26,2004,5.9227,8.1515,5.0144,5.7615,0.0456,Technology,0
26,2005,6.8459,10.9063,4.569,6.9802,0.0017,Technology,0
26,2006,6.4154,8.6124,4.6475,7.9101,0.049,Technology,0
26,2007,6.6551,8.5689,5.6559,7.4017,0.0215,Technology,0
26,2008,6.2779,8.382,5.5923,6.8859,0.0147,Technology,0
26,2009,7.1292,9.9509,5.7676,7.5129,0.0359,Technology,0
26,2010,6.5204,9.4045,4.5212,7.1261,0.0421,Technology,0
26,2011,6.8815,10.0769,5.1183,8.3067,0.0,Technology,0
26,2012,7.1232,7.7723,6.5307,9.3425,0.0,Technology,0
26,2013,6.9559,8.7359,5.7773,8.2188,0.0194,Technology,0
26,2014,6.5864,9.9609,4.209,8.1356,0.0265,Technology,0
26,2015,6.567,8.6163,5.2918,7.8248,0.0231,Technology,0
26,2016,6.8409,9.2833,4.3572,9.1122,0.0197,Technology,0
26,2017,7.4693,10.8657,5.7374,7.9964,0.0247,Technology,0
26,2018,5.9342,7.6394,4.5701,7.9622,0.0194,Technology,0
26,2019,7.1492,9.5775,5.5676,8.7172,0.0376,Technology,0
27,2000,7.3127,9.3428,5.1812,6.8096,0.0461,Services,0
27,2001,6.8628,9.2356,4.2628,6.9944,0.0389,Services,0
27,2002,7.297,7.9851,5.9566,8.0363,0.0318,Services,0
27,2003,6.3135,7.8549,4.5732,6.4453,0.0769,Services,0
27,2004,7.1132,9.3247,5.6062,6.4204,0.0158,Services,0
27,2005,7.9787,10.8482,5.4936,7.86,0.0372,Services,0
27,2006,6.9853,8.2169,5.2096,7.9656,0.0268,Services,0
27,2007,6.1243,7.5912,4.7948,5.7133,0.0455,Services,0
27,2008,7.0931,9.0874,5.2094,7.861,0.0252,Services,0
27,2009,7.4205,9.7396,4.5948,7.9152,0.0583,Services,0
27,2010,6.9716,9.6418,4.9453,7.271,0.0388,Services,0
27,2011,6.9328,8.477,4.7289,7.9935,0.0309,Services,0
27,2012,7.3231,9.1781,5.0102,7.9243,0.046,Services,0
27,2013,7.8042,9.2947,5.6561,8.9672,0.0199,Services,0
27,2014,7.2373,8.7723,5.7541,7.8605,0.0242,Services,0
27,2015,7.2413,8.789,5.0722,8.6243,0.0261,Services,0
27,2016,7.42,11.1561,4.959,6.8146,0.0047,Services,0
27,2017,7.0661,9.3987,5.1836,7.2601,0.0011,Services,0
27,2018,5.8904,8.1003,3.6784,5.9168,0.038,Services,0
27,2019,7.1565,10.0294,4.8547,7.2996,0.0149,Services,0
28,2000,7.1563,10.0745,5.2826,8.4619,0.0054,Technology,0
28,2001,7.2218,11.0111,5.5836,6.8629,0.0451,Technology,0
28,2002,5.9036,7.273,3.9699,7.5124,0.0589,Technology,0
28,2003,7.0278,10.2519,5.445,7.7989,0.0508,Technology,0
28,2004,6.6619,10.0015,4.4795,6.8298,0.0416,Technology,0
28,2005,6.7122,8.422,5.3731,8.0253,0.0215,Technology,0
28,2006,7.1792,11.1326,4.9192,7.3923,0.0307,Technology,0
28,2007,7.3175,9.8623,5.8046,7.4077,0.0106,Technology,0
28,2008,6.9784,9.2116,4.2277,9.1098,0.0502,Technology,0
28,2009,7.3387,10.546,6.4125,6.8055,0.0118,Technology,0
28,2010,6.3913,8.6109,5.1615,7.2581,0.0039,Technology,0
28,2011,6.6097,8.858,5.6822,7.2048,0.0439,Technology,0
28,2012,5.5362,5.9729,5.0534,7.192,0.0101,Technology,0
28,2013,5.9722,8.4842,4.6363,6.9776,0.0005,Technology,0
28,2014,6.5291,7.0023,6.3705,7.6594,0.0582,Technology,0
28,2015,6.8776,9.0875,5.3033,8.2371,0.0028,Technology,0
28,2016,6.6159,9.5565,4.1932,8.7779,0.049,Technology,0
28,2017,6.6907,8.3927,5.2224,8.4285,0.0582,Technology,0
28,2018,7.5142,11.6299,5.1556,7.5907,0.039,Technology,0
28,2019,7.2241,9.5666,6.1881,7.9829,0.008,Technology,0
29,2000,6.9521,9.8164,4.7987,5.7662,0.0407,Services,0
29,2001,7.5458,9.9036,4.0421,8.4368,0.0361,Services,0
29,2002,7.3747,9.0004,4.1867,8.5869,0.0494,Services,0
29,2003,8.0992,9.318,5.9489,9.5615,0.0619,Services,0
29,2004,7.18,9.466,4.7058,6.4808,0.032,Services,0
29,2005,7.1718,8.7997,4.7614,7.3315,0.0762,Services,0
29,2006,7.4664,8.545,5.9346,7.6959,0.0177,Services,0
29,2007,7.0848,8.4554,5.005,7.5548,0.0384,Services,0
29,2008,7.812,9.9102,5.8823,7.1512,0.0603,Services,0
29,2009,7.5653,9.1613,5.4609,8.0359,0.0474,Services,0
29,2010,6.8037,8.3338,4.046,7.9789,0.0163,Services,0
29,2011,7.5671,9.2549,4.4954,8.8244,0.0289,Services,0
29,2012,7.2744,10.2592,4.2254,7.3969,0.0514,Services,0
29,2013,7.5251,9.7194,4.6894,8.0221,0.0236,Services,0
29,2014,7.9231,10.701,5.4985,7.1351,0.0451,Services,0
29,2015,7.9975,10.6163,5.1998,7.7754,0.0505,Services,0
29,2016,8.7475,12.8205,5.9341,7.7609,0.0328,Services,0
29,2017,6.639,7.9855,5.2325,6.0536,0.074,Services,0
29,2018,8.0955,10.7914,5.1242,8.2356,0.0092,Services,0
29,2019,7.5963,9.6569,6.1732,6.7764,0.0083,Services,0
30,2000,6.7262,8.7745,5.528,8.5988,0.0199,Energy,0
30,2001,5.8561,7.1201,5.0745,8.562,0.0715,Energy,0
30,2002,5.8884,7.73,4.7578,7.6616,0.011,Energy,0
30,2003,5.8449,8.5964,4.6737,6.7106,0.025,Energy,0
30,2004,6.6677,9.8059,4.8473,7.9388,0.0555,Energy,0
30,2005,6.1026,8.5004,5.3901,7.4296,0.0152,Energy,0
30,2006,6.7312,10.7118,4.7078,7.4639,0.0,Energy,0
30,2007,6.6231,8.9252,5.664,7.8876,0.0266,Energy,0
30,2008,5.9349,8.9671,4.1601,7.832,0.0462,Energy,0
30,2009,5.5803,6.8916,4.7306,7.898,0.0004,Energy,0
30,2010,6.4428,9.4277,4.6615,8.6832,0.0375,Energy,0
30,2011,6.3662,9.7342,4.697,7.2529,0.0248,Energy,0
30,2012,6.6208,9.0142,5.3267,8.8268,0.0292,Energy,0
30,2013,6.469,9.7758,4.8567,7.4648,0.0352,Energy,0
30,2014,6.6427,8.917,4.9836,9.1717,0.0,Energy,0
30,2015,6.224,9.1352,4.9389,7.9556,0.0044,Energy,0
30,2016,6.3731,10.1793,4.8235,7.642,0.0,Energy,0
30,2017,6.6748,9.4109,5.7118,7.2061,0.0566,Energy,0
30,2018,7.0806,10.0636,5.7219,8.8216,0.0135,Energy,0
30,2019,6.5604,9.8945,4.5682,8.0508,0.0331,Energy,0
31,2000,6.9653,7.7639,4.7921,8.4901,0.0582,Manufacturing,0
31,2001,7.8092,9.8108,6.0183,8.2685,0.0383,Manufacturing,0
31,2002,6.3035,8.7883,4.4,5.7586,0.0508,Manufacturing,0
31,2003,7.4611,8.2543,6.0457,8.5021,0.0286,Manufacturing,0
31,2004,7.1372,9.1046,4.858,8.5594,0.0371,Manufacturing,0
31,2005,7.6627,9.5147,5.3672,8.9327,0.0375,Manufacturing,0
31,2006,7.739,9.6857,4.5336,9.7687,0.071,Manufacturing,0
31,2007,6.8833,9.5085,4.3813,7.6278,0.0417,Manufacturing,0
31,2008,6.7612,8.6661,4.8375,7.1198,0.0654,Manufacturing,0
31,2009,7.4196,10.5821,4.8467,7.3586,0.0326,Manufacturing,0
31,2010,6.6505,8.2001,5.2777,6.7608,0.0687,Manufacturing,0
31,2011,7.5784,10.1366,4.8295,8.6773,0.0222,Manufacturing,0
31,2012,6.7973,9.0496,4.9723,6.5055,0.0172,Manufacturing,0
31,2013,7.0422,9.8587,4.5613,7.1717,0.0301,Manufacturing,0
31,2014,7.638,9.715,5.6611,7.9791,0.0116,Manufacturing,0
31,2015,7.2874,10.3333,4.3598,8.1008,0.058,Manufacturing,0
31,2016,7.3212,10.069,4.8099,7.5026,0.0141,Manufacturing,0
31,2017,7.8188,10.1569,5.3798,8.2305,0.0462,Manufacturing,0
31,2018,6.6479,8.8366,3.9147,7.4429,0.0237,Manufacturing,0
31,2019,6.9772,7.1787,5.3249,8.8597,0.032,Manufacturing,0
32,2000,6.5771,8.2542,5.1246,7.8704,0.0239,Energy,0
32,2001,6.944,9.8098,5.0967,6.9618,0.0275,Energy,0
32,2002,6.9299,9.3093,5.6401,7.1185,0.0331,Energy,0
32,2003,7.2674,10.494,5.6438,6.6496,0.0509,Energy,0
32,2004,6.2932,8.4413,4.5928,7.5405,0.0315,Energy,0
32,2005,6.409,7.8495,5.7862,6.887,0.0177,Energy,0
32,2006,5.9147,7.5838,4.2856,7.2447,0.0444,Energy,0
32,2007,6.5032,7.0168,5.7647,8.2429,0.0317,Energy,0
32,2008,7.3788,9.7697,6.2432,8.3244,0.0338,Energy,0
32,2009,6.9383,9.2808,5.4767,7.5429,0.0174,Energy,0
32,2010,6.4487,8.1482,5.534,7.3015,0.0,Energy,0
32,2011,6.9193,9.0991,5.3862,8.0146,0.0021,Energy,0
32,2012,6.6561,8.6422,4.9399,6.8814,0.0269,Energy,0
32,2013,7.1859,11.0527,4.6306,7.7478,0.0216,Energy,0
32,2014,6.7907,10.1325,5.0753,7.1402,0.051,Energy,0
32,2015,6.337,9.4255,4.4069,6.9041,0.0428,Energy,0
32,2016,6.0063,7.3797,4.7987,7.0762,0.0026,Energy,0
32,2017,6.2484,7.7294,4.876,7.8617,0.021,Energy,0
32,2018,6.2515,8.5735,4.5706,7.2606,0.041,Energy,0
32,2019,7.2566,9.4832,5.7486,8.2648,0.0023,Energy,0
33,2000,7.1504,8.5121,5.2602,7.5465,0.0419,Manufacturing,0
33,2001,6.4756,8.0276,4.6688,6.3535,0.0618,Manufacturing,0
33,2002,7.1112,9.4723,5.0185,6.7305,0.0298,Manufacturing,0
33,2003,7.0015,7.3992,5.2875,7.8286,0.0263,Manufacturing,0
33,2004,7.3802,9.5682,5.4921,7.8754,0.0413,Manufacturing,0
33,2005,6.9462,8.6719,5.0,6.6971,0.0282,Manufacturing,0
33,2006,7.1766,9.2258,4.4034,7.9765,0.0,Manufacturing,0
33,2007,7.0513,8.7121,6.0195,6.4448,0.0325,Manufacturing,0
33,2008,7.5292,8.879,6.1646,7.3044,0.0092,Manufacturing,0
33,2009,7.1775,8.9171,4.9098,7.3621,0.0264,Manufacturing,0
33,2010,6.8014,7.7294,5.1327,7.8617,0.0362,Manufacturing,0
33,2011,6.887,8.2876,4.9504,6.8643,0.0394,Manufacturing,0
33,2012,6.8032,9.3948,4.9641,5.9709,0.0391,Manufacturing,0
33,2013,7.1279,9.0252,4.7611,7.5228,0.0373,Manufacturing,0
33,2014,7.7045,10.4246,5.037,7.5316,0.0578,Manufacturing,0
33,2015,8.322,10.684,5.6192,9.6731,0.048,Manufacturing,0
33,2016,7.5883,10.1586,5.3457,7.4434,0.0237,Manufacturing,0
33,2017,6.2781,7.2955,3.8967,7.8192,0.0232,Manufacturing,0
33,2018,7.1988,9.1081,4.4117,8.3624,0.0271,Manufacturing,0
33,2019,7.9276,10.4146,5.0179,8.4964,0.0404,Manufacturing,0
34,2000,7.4874,9.8414,4.5713,7.7896,0.0399,Manufacturing,0
34,2001,7.3016,7.8596,6.0968,8.4348,0.0522,Manufacturing,0
34,2002,6.6704,8.2221,5.3325,5.8656,0.0028,Manufacturing,0
34,2003,7.7769,10.3371,6.1011,7.2775,0.0156,Manufacturing,0
34,2004,6.9427,9.6189,4.9396,6.4762,0.0434,Manufacturing,0
34,2005,7.4851,9.9318,5.4031,7.3376,0.0386,Manufacturing,0
34,2006,6.2119,9.1362,4.4194,4.8743,0.0304,Manufacturing,0
34,2007,7.0687,8.372,4.6126,8.3657,0.0544,Manufacturing,0
34,2008,7.384,8.9202,5.2454,8.4986,0.0661,Manufacturing,0
34,2009,6.5414,7.7485,5.2448,6.1987,0.0384,Manufacturing,0
34,2010,7.7,9.154,5.995,7.7117,0.044,Manufacturing,0
34,2011,7.1771,9.2374,4.9128,7.3742,0.0413,Manufacturing,0
34,2012,7.7471,11.0389,4.8026,7.4917,0.052,Manufacturing,0
34,2013,7.1667,9.2901,5.0323,7.2938,0.0148,Manufacturing,0
34,2014,7.4743,9.951,5.3248,7.6441,0.0393,Manufacturing,0
34,2015,7.3432,9.9539,4.4341,7.929,0.0447,Manufacturing,0
34,2016,7.1904,9.4135,4.6306,7.7049,0.0725,Manufacturing,0
34,2017,7.0469,9.1507,4.3619,8.0473,0.0416,Manufacturing,0
34,2018,6.8938,9.2023,4.5153,7.8686,0.0428,Manufacturing,0
34,2019,7.8419,9.4302,6.0552,7.9054,0.0427,Manufacturing,0
35,2000,7.1598,8.6924,5.6912,7.2571,0.0398,Technology,0
35,2001,5.9664,6.1259,4.1524,7.8742,0.0419,Technology,0
35,2002,7.3581,7.9772,6.2259,7.9836,0.0521,Technology,0
35,2003,7.3984,9.2586,5.0724,8.2677,0.0212,Technology,0
35,2004,7.2461,9.3071,5.3359,7.7026,0.014,Technology,0
35,2005,7.7456,10.3723,5.3721,8.459,0.0505,Technology,0
35,2006,6.8997,7.6119,5.4836,7.4541,0.0455,Technology,0
35,2007,6.5342,8.837,4.6889,6.788,0.0313,Technology,0
35,2008,7.4906,9.5637,5.28,7.9357,0.0,Technology,0
35,2009,7.1272,9.3587,4.8649,8.1547,0.0444,Technology,0
35,2010,6.8738,9.2017,4.8001,7.3147,0.0422,Technology,0
35,2011,7.6416,9.8263,4.6475,8.6309,0.0187,Technology,0
35,2012,7.3127,10.1049,5.024,6.9192,0.0421,Technology,0
35,2013,7.5077,9.9334,4.8407,8.8365,0.0375,Technology,0
35,2014,8.0645,11.547,5.4663,8.0363,0.022,Technology,0
35,2015,6.9787,8.5376,5.2426,8.1635,0.0,Technology,0
35,2016,6.6659,8.4606,4.4076,7.0788,0.0612,Technology,0
35,2017,6.9325,8.7708,5.4464,6.8346,0.0708,Technology,0
35,2018,7.1012,7.3879,6.2963,7.5303,0.0724,Technology,0
35,2019,7.0189,9.7268,4.272,7.8721,0.0005,Technology,0
36,2000,6.617,8.936,4.7809,6.7139,0.0099,Manufacturing,1
36,2001,7.0581,9.0082,5.3913,7.3213,0.0263,Manufacturing,1
36,2002,6.7256,8.6825,4.3002,8.208,0.0169,Manufacturing,1
36,2003,5.8591,8.4481,4.5437,6.026,0.0373,Manufacturing,1
36,2004,7.5564,10.3929,5.556,6.8324,0.0623,Manufacturing,1
36,2005,6.8525,8.8413,5.2555,7.684,0.0608,Manufacturing,1
36,2006,7.3669,8.9072,5.5197,8.2408,0.0296,Manufacturing,1
36,2007,7.2197,9.3881,5.1269,8.1626,0.0293,Manufacturing,1
36,2008,7.3799,8.3873,6.5467,7.2413,0.0451,Manufacturing,1
36,2009,6.6482,7.8518,5.3956,7.6535,0.0664,Manufacturing,1
36,2010,6.8909,8.4623,5.075,7.2552,0.0213,Manufacturing,1
36,2011,6.8995,9.3616,4.7177,7.353,0.0386,Manufacturing,1
36,2012,6.5186,8.6773,4.306,7.6396,0.0289,Manufacturing,1
36,2013,7.7466,10.5544,5.4173,7.8029,0.0233,Manufacturing,1
36,2014,6.6241,8.1401,4.8917,7.3481,0.0365,Manufacturing,1
36,2015,6.6139,7.978,4.8077,8.0831,0.0172,Manufacturing,1
36,2016,7.051,9.5072,4.67,7.9621,0.0427,Manufacturing,1
36,2017,7.8371,10.78,5.5327,7.7223,0.0241,Manufacturing,1
36,2018,7.0332,8.7131,5.0439,7.4421,0.0384,Manufacturing,1
36,2019,7.1684,9.6413,5.029,7.9359,0.0042,Manufacturing,1
37,2000,8.1349,9.8154,6.2512,7.6203,0.022,Technology,1
37,2001,7.542,8.1839,5.1886,9.2332,0.029,Technology,1
37,2002,6.5899,7.804,5.0932,6.332,0.0131,Technology,1
37,2003,7.9562,10.264,4.9493,8.636,0.0394,Technology,1
37,2004,7.9834,9.8527,5.3608,8.5189,0.0174,Technology,1
37,2005,6.5356,8.0944,5.1716,5.417,0.0153,Technology,1
37,2006,7.3469,9.2537,5.5736,6.1964,0.0521,Technology,1
37,2007,7.6212,9.7076,4.931,8.1811,0.0314,Technology,1
37,2008,7.3071,9.1138,5.1364,6.7903,0.0,Technology,1
37,2009,6.7328,8.5784,3.8158,7.7295,0.0319,Technology,1
37,2010,7.2293,8.7001,5.5837,6.3928,0.0242,Technology,1
37,2011,7.5928,7.8421,6.0235,8.3535,0.0693,Technology,1
37,2012,7.9955,10.9143,5.1843,7.4527,0.0126,Technology,1
37,2013,7.4228,8.744,4.7733,7.8051,0.0699,Technology,1
37,2014,7.9042,10.251,5.1171,7.7768,0.0643,Technology,1
37,2015,7.2415,6.7875,6.374,7.7002,0.0361,Technology,1
37,2016,7.4554,9.5383,5.0595,6.5419,0.0099,Technology,1
37,2017,7.5157,8.7729,5.7225,7.983,0.0,Technology,1
37,2018,7.4491,8.7056,5.5379,7.5669,0.0496,Technology,1
37,2019,7.5264,10.1558,4.6568,7.3911,0.0413,Technology,1
38,2000,6.7725,9.8719,4.7074,6.5763,0.0475,Energy,0
38,2001,6.4812,7.0155,5.1959,7.7481,0.0579,Energy,0
38,2002,6.7269,9.9383,4.5812,6.4477,0.0403,Energy,0
38,2003,7.3933,9.7088,5.0928,8.7007,0.0215,Energy,0
38,2004,7.0692,8.4493,4.6025,8.62,0.0278,Energy,0
38,2005,6.4855,7.7589,5.0986,7.7035,0.055,Energy,0
38,2006,6.7921,8.5264,4.3527,8.762,0.0,Energy,0
38,2007,8.1707,11.64,5.6389,8.5902,0.0644,Energy,0
38,2008,7.1211,9.3292,5.0785,7.5583,0.0178,Energy,0
38,2009,6.6633,8.6557,4.9488,6.5755,0.0467,Energy,0
38,2010,6.7806,6.9715,5.8738,8.2405,0.0555,Energy,0
38,2011,6.9829,9.8229,5.2761,6.8656,0.0277,Energy,0
38,2012,7.5576,10.3283,4.9853,8.0709,0.0083,Energy,0
38,2013,7.1462,9.5235,4.4532,8.5032,0.0351,Energy,0
38,2014,8.4056,12.4316,5.7129,8.5852,0.023,Energy,0
38,2015,6.6751,8.946,4.4948,7.3817,0.0528,Energy,0
38,2016,6.4711,8.1558,5.1061,7.1115,0.0394,Energy,0
38,2017,7.0037,8.7874,4.5272,9.0867,0.029,Energy,0
38,2018,7.1331,9.6961,5.3832,7.2218,0.0348,Energy,0
38,2019,7.5158,10.4041,5.5659,7.7775,0.0306,Energy,0
39,2000,7.5717,8.9772,5.3851,8.7381,0.0086,Energy,0
39,2001,5.4122,6.9731,4.8475,4.7399,0.0454,Energy,0
39,2002,6.7353,7.99,5.7057,7.3347,0.0431,Energy,0
39,2003,6.7638,8.1201,5.4767,7.6821,0.0346,Energy,0
39,2004,6.9896,8.9262,4.7412,8.1677,0.031,Energy,0
39,2005,7.2087,8.7919,5.9458,7.5227,0.0374,Energy,0
39,2006,6.7853,8.294,4.8868,8.0444,0.0,Energy,0
39,2007,6.3357,7.7451,4.3245,6.7247,0.0397,Energy,0
39,2008,6.7462,7.8977,5.1136,8.4083,0.0406,Energy,0
39,2009,7.1825,9.8768,4.8328,7.5241,0.0125,Energy,0
39,2010,7.1432,9.5044,4.9542,7.9137,0.0322,Energy,0
39,2011,7.2053,10.0022,5.2676,7.0092,0.0,Energy,0
39,2012,6.7462,8.6883,5.6785,6.5038,0.0118,Energy,0
39,2013,7.531,9.3785,5.6047,8.5325,0.0293,Energy,0
