firm_id,year,log_output,log_labor,log_capital,log_materials,sector,region,exporter,foreign_owned,firm_age,r_and_d
325,2010,0.6584,2.8369,4.18,8.835,automotive,S,0,0,1.0,0.57
326,2010,1.0787,3.4204,7.3662,5.118,machinery,N,1,0,43.5,3.6
327,2010,3.3712,5.1869,9.0204,9.2722,electronics,SE,0,0,25.2,2.68
328,2010,0.6398,4.4649,6.3943,6.2619,metals,NE,0,0,41.6,2.66
329,2010,1.8274,4.928,7.3028,6.9882,machinery,S,0,1,29.2,1.79
330,2010,1.001,3.3004,6.2875,6.9727,textiles,NE,0,0,31.9,5.28
331,2010,2.3964,5.0933,9.8133,5.0576,electronics,SE,1,0,30.4,4.99
332,2010,3.4993,3.9409,11.1315,9.4184,textiles,SE,0,1,35.5,8.62
333,2010,1.3827,4.0761,4.1044,8.9139,machinery,SE,0,0,59.2,1.33
334,2010,2.3969,4.2176,6.7638,7.8467,automotive,S,1,0,39.6,4.6
335,2010,1.5858,5.5845,6.9316,5.5709,food,S,1,0,1.3,1.38
336,2010,3.8934,6.6221,10.2801,8.0803,machinery,SE,1,0,31.7,2.98
337,2010,2.2258,6.0558,6.2737,6.7247,food,S,0,0,42.1,1.8
338,2010,1.5923,6.4165,5.697,6.0405,electronics,CO,0,0,43.0,0.11
339,2010,3.1649,7.112,11.141,4.4705,food,SE,1,0,18.6,0.51
340,2010,3.3457,6.0647,7.6883,6.4528,pharma,SE,0,0,42.5,2.32
341,2010,3.5453,6.8672,8.0181,8.6407,food,N,0,0,38.9,0.04
342,2010,2.9081,7.5802,9.5898,4.1217,pharma,S,1,0,63.6,3.3
343,2010,3.6588,7.0674,7.4896,6.1189,electronics,SE,0,0,13.7,1.32
344,2010,1.586,2.8726,7.0729,9.0222,machinery,SE,0,1,17.4,12.7
345,2010,1.37,6.034,4.1244,7.9359,electronics,NE,1,0,20.4,0.08
346,2010,2.6669,4.3117,6.8764,9.2272,electronics,CO,0,0,17.6,1.09
347,2010,2.1315,3.8416,6.7575,9.0574,pharma,SE,0,0,11.6,4.77
348,2010,1.9699,4.5267,9.7312,5.7895,textiles,S,0,0,1.0,0.01
349,2010,1.347,4.43,3.7729,10.0687,machinery,NE,0,0,18.5,1.6
350,2010,1.7847,3.5708,5.753,9.687,food,CO,0,0,30.5,0.65
351,2010,2.2055,5.645,6.4275,7.4888,machinery,NE,1,0,17.6,0.65
352,2010,1.8158,3.4783,9.9961,6.9536,food,NE,1,1,54.0,4.68
353,2010,2.0873,4.5336,6.4012,7.4434,metals,S,0,0,25.2,0.94
354,2010,2.7601,4.3067,7.015,9.0515,metals,CO,0,0,44.4,1.28
355,2010,1.2907,4.3112,6.589,7.2473,metals,NE,1,0,28.9,0.0
356,2010,1.9403,3.6633,9.2147,7.3916,metals,SE,0,1,37.4,2.11
357,2010,3.1684,6.7557,9.4113,5.8791,electronics,S,0,0,29.2,0.12
358,2010,2.8634,5.0885,6.7822,9.0652,electronics,S,0,0,45.5,0.99
359,2010,1.5693,4.7755,8.778,5.3471,metals,SE,0,0,25.8,0.13
360,2010,1.2504,3.0321,5.8843,8.3678,machinery,SE,0,0,32.4,1.65
361,2010,1.7832,4.4652,4.549,8.1372,pharma,S,0,0,30.5,0.28
362,2010,1.544,4.2048,7.7591,3.8592,food,S,0,1,20.7,0.07
363,2010,2.1032,4.246,6.6638,8.7545,food,S,0,1,31.1,4.61
364,2010,2.4453,1.2334,8.0803,12.0897,food,SE,0,0,58.5,0.37
365,2010,1.8923,5.0011,4.5484,9.8131,machinery,NE,0,0,20.9,0.01
366,2010,2.0362,3.2487,5.9567,10.2176,chemicals,CO,0,1,31.3,3.23
367,2010,0.0098,2.8248,3.3163,5.2989,electronics,S,0,1,43.9,2.01
368,2010,1.7606,3.5266,9.9551,6.0491,machinery,S,0,0,42.1,1.42
369,2010,2.3345,6.1239,11.3879,4.4941,chemicals,NE,0,0,25.2,3.08
370,2010,1.2319,2.2402,8.0082,9.5914,automotive,NE,0,0,1.0,0.3
371,2010,4.0406,7.256,11.0574,7.526,electronics,S,0,0,32.8,0.42
372,2010,0.5819,6.0421,4.3637,7.1373,textiles,N,1,0,1.0,3.09
373,2010,3.5289,4.963,12.1896,7.3331,chemicals,CO,0,1,47.0,1.22
374,2010,2.7624,4.7953,9.7889,7.7195,textiles,SE,1,1,27.5,1.01
375,2010,-0.0594,2.0818,3.3445,8.1965,food,S,1,1,40.0,5.78
376,2010,1.1206,4.5101,6.4622,5.9387,food,CO,0,0,11.5,0.65
377,2010,2.3684,3.0241,9.3797,8.1409,pharma,SE,0,0,1.7,0.63
378,2010,1.4808,4.4947,7.7398,6.0072,chemicals,SE,1,0,28.9,6.59
379,2010,3.2211,6.6811,6.4082,8.7693,chemicals,SE,0,0,24.5,0.03
380,2010,3.8853,3.3232,9.2691,10.9246,electronics,SE,0,0,17.6,4.51
381,2010,3.1803,3.7087,6.2986,10.5733,metals,SE,0,0,26.3,0.61
382,2010,4.7824,6.88,8.1982,11.273,pharma,SE,0,0,66.5,4.91
383,2010,0.4887,3.467,7.2278,4.2562,electronics,CO,0,0,37.5,0.21
384,2010,1.2621,4.4406,6.2569,5.9217,metals,SE,1,0,40.7,1.93
385,2010,4.4223,5.2008,11.0551,10.0935,chemicals,NE,1,0,37.7,3.02
386,2010,0.9971,4.963,6.6226,4.7781,pharma,SE,0,0,47.2,2.09
387,2010,4.1593,7.402,6.5363,9.639,electronics,SE,1,0,22.1,0.22
388,2010,1.7832,5.6214,9.222,5.8234,pharma,NE,0,0,1.0,0.14
389,2010,1.6647,4.2132,8.6529,6.6991,food,NE,1,1,22.2,3.34
390,2010,2.6204,3.4414,10.3957,7.528,automotive,S,0,0,37.2,0.14
391,2010,1.3741,2.1105,4.981,9.9566,machinery,SE,1,0,10.5,3.62
392,2010,1.4944,4.2471,6.7743,8.5218,food,CO,1,0,22.4,4.23
393,2010,2.682,4.3495,9.8642,9.144,machinery,NE,0,0,14.6,0.23
394,2010,-0.3393,4.0502,5.1123,7.7872,machinery,NE,0,0,47.5,2.2
395,2010,2.3115,5.0742,7.4999,9.1971,food,S,1,0,36.2,0.11
396,2010,3.2547,6.602,8.1793,7.7691,metals,CO,0,0,34.8,4.71
397,2010,4.2172,4.5163,10.3961,10.3792,automotive,SE,0,0,34.3,1.11
398,2010,3.3787,6.8414,8.8061,8.244,textiles,NE,1,0,24.4,2.96
399,2010,1.2738,4.4939,5.7083,7.764,metals,NE,0,0,28.0,1.95
400,2010,3.4628,5.8812,9.6133,9.2763,chemicals,SE,0,0,7.2,1.61
401,2010,1.3253,4.5892,4.4897,8.6776,textiles,SE,0,0,1.0,1.34
402,2010,2.2939,6.6412,8.3597,7.8948,automotive,NE,0,0,27.3,0.04
403,2010,0.2441,1.7275,5.0253,7.2173,electronics,N,1,0,29.9,4.52
404,2010,0.6376,4.2012,6.6709,6.3961,food,SE,0,0,43.1,1.38
405,2010,1.9331,5.5268,5.9265,7.4173,pharma,CO,0,0,48.6,0.43
406,2010,1.8023,3.3329,9.0022,6.7283,automotive,SE,0,0,48.5,0.63
407,2010,0.7541,4.6667,3.0402,7.4143,textiles,SE,1,0,10.0,1.01
408,2010,5.2356,7.8999,9.5795,10.1743,automotive,NE,0,0,19.7,0.1
409,2010,2.3204,4.628,8.7842,6.3535,food,NE,1,0,32.2,0.47
410,2010,1.2323,5.0527,5.6342,6.2104,pharma,SE,1,1,63.0,0.07
411,2010,-0.4823,1.5235,3.9696,5.3327,machinery,S,1,0,47.2,2.01
412,2010,3.0573,4.9613,9.3166,9.0145,machinery,S,1,0,41.8,1.21
413,2010,3.3931,4.8802,9.2906,9.2338,food,CO,1,1,19.2,11.03
414,2010,0.1207,0.8161,6.1878,6.7513,automotive,CO,1,0,11.8,0.61
415,2010,0.9944,2.2112,9.6634,5.2552,food,CO,0,0,36.8,1.29
416,2010,0.7268,4.0128,3.8693,8.6579,textiles,CO,1,0,8.5,0.16
417,2010,0.7678,3.8144,6.8712,7.4027,food,N,0,0,21.4,0.54
418,2010,0.5949,2.9653,6.872,5.4268,electronics,NE,0,0,23.3,1.42
419,2010,2.3963,3.6593,7.3331,8.8057,food,SE,1,0,48.9,6.82
420,2010,1.3256,4.2748,7.0179,4.3956,automotive,SE,1,1,19.7,11.28
421,2010,4.4336,6.4279,8.232,9.6489,machinery,NE,1,0,1.0,0.11
422,2010,0.8775,2.5844,5.517,9.6915,food,S,0,0,32.6,1.46
423,2010,2.1905,3.8668,6.9234,8.6191,food,SE,0,0,14.5,0.38
424,2010,0.4542,5.2059,3.062,6.6615,food,SE,0,0,25.6,3.14
425,2010,1.879,4.2662,6.2387,8.9947,machinery,NE,0,0,23.7,2.01
426,2010,3.0744,4.6024,7.8305,10.6478,electronics,NE,0,0,20.9,0.35
427,2010,0.2382,3.4619,5.7806,6.9297,textiles,NE,0,0,36.9,0.74
428,2010,3.053,6.5187,8.9344,7.0935,automotive,S,0,0,2.0,0.01
429,2010,1.1153,5.5934,4.3305,7.2542,food,SE,1,0,17.2,1.17
430,2010,-0.7461,3.6534,2.1346,5.6682,electronics,S,0,0,35.3,1.18
431,2010,3.0911,6.945,8.0526,7.55,pharma,SE,1,0,15.8,1.45
432,2010,0.7367,3.5456,6.6225,5.4563,electronics,SE,0,0,1.0,1.95
433,2010,2.3931,3.3516,6.6491,8.3128,machinery,SE,0,0,35.0,0.22
434,2010,1.8573,3.5374,7.7042,6.878,automotive,S,0,0,41.8,2.64
435,2010,0.9973,4.6214,6.6445,6.927,food,S,0,0,24.3,0.71
436,2010,1.7553,5.5175,8.0567,7.025,textiles,NE,1,0,1.0,1.11
437,2010,0.216,3.5342,6.9328,5.9934,food,CO,0,0,35.6,0.53
438,2010,0.6577,1.9135,8.5058,6.5321,metals,NE,0,0,1.0,2.26
439,2010,2.8307,5.1309,9.7447,6.7701,electronics,CO,1,0,29.6,1.16
440,2010,2.8689,1.7494,10.8849,11.8575,machinery,NE,1,0,11.7,0.83
441,2010,0.6654,3.3702,6.3985,6.6852,automotive,SE,0,0,7.6,1.51
442,2010,2.4139,3.2497,6.8181,8.5658,food,S,0,0,18.4,1.52
443,2010,1.1262,7.4829,5.7065,7.2454,electronics,NE,0,0,22.3,0.6
444,2010,1.5097,7.2544,8.2932,4.8812,food,SE,0,0,15.3,2.88
445,2010,0.8651,4.0577,3.5001,8.9268,textiles,SE,0,0,33.8,0.72
446,2010,3.0948,7.2493,6.5292,8.3122,electronics,NE,0,1,18.3,3.51
447,2010,1.1548,3.7486,4.8197,6.9742,pharma,S,1,0,39.7,0.79
448,2010,2.6169,5.7972,5.2511,10.4703,machinery,S,0,1,29.2,4.11
449,2010,-0.1037,3.0824,7.1479,6.7462,food,S,0,0,14.5,2.22
450,2010,2.3716,6.7396,9.3669,6.7591,machinery,SE,0,1,12.0,3.41
451,2010,0.8491,3.0687,4.7858,6.7795,food,SE,1,1,1.0,5.51
452,2010,2.8175,4.3741,9.9531,9.4518,automotive,NE,0,0,29.4,1.28
453,2010,0.0368,5.1774,2.3478,9.4834,electronics,NE,1,0,19.7,0.46
454,2010,0.771,1.8445,8.7453,7.2411,food,NE,1,1,1.0,2.46
455,2010,3.6375,5.4863,8.4821,10.8245,food,CO,0,1,17.0,0.64
456,2010,1.6562,3.0176,4.2957,10.1798,food,CO,0,1,11.5,2.59
457,2010,2.4526,5.3151,7.6983,6.9807,pharma,S,0,0,48.6,0.18
458,2010,3.0623,4.048,8.5346,7.3631,metals,SE,0,0,1.0,1.26
459,2010,2.3663,4.4907,8.0992,6.7871,electronics,SE,1,0,3.4,0.35
460,2010,2.9881,6.8773,8.8479,6.8708,machinery,SE,0,0,41.6,1.33
461,2010,2.4631,3.8626,5.5856,10.7421,metals,SE,1,0,45.4,9.22
462,2010,1.7962,2.3502,7.9633,11.1653,food,SE,0,0,13.8,1.72
463,2010,2.5292,2.6731,9.0593,6.0234,pharma,NE,0,0,15.5,0.55
464,2010,3.1031,6.8899,9.3862,7.5086,textiles,NE,0,0,34.2,0.41
465,2010,-0.0722,3.9639,4.8075,4.3435,metals,CO,0,0,1.0,0.81
466,2010,1.6221,3.4615,8.3428,6.6991,machinery,SE,0,0,1.0,1.07
467,2010,3.3404,4.5836,10.822,6.8557,machinery,CO,0,0,20.8,1.39
468,2010,2.9824,6.6681,5.8887,9.2565,pharma,NE,0,0,48.2,0.44
469,2010,2.0165,5.5025,6.0895,9.4606,food,SE,1,0,18.5,2.26
470,2010,1.6284,3.7905,7.5253,6.5194,metals,NE,0,0,26.5,0.27
471,2010,1.6183,4.911,7.1439,6.5753,chemicals,NE,1,0,42.0,5.85
472,2010,0.8513,3.6038,6.7822,5.724,metals,N,0,1,56.6,3.54
473,2010,1.2657,5.0527,9.5446,4.1091,food,NE,0,0,16.3,0.97
474,2010,0.9919,2.4957,6.6158,7.9465,food,CO,0,0,24.7,1.72
475,2010,2.0417,5.0677,6.9844,8.0875,textiles,SE,0,0,52.3,0.25
476,2010,2.2259,4.4061,10.6343,6.1509,textiles,SE,0,0,2.2,2.93
477,2010,2.3944,3.9036,8.1179,6.8357,chemicals,SE,0,0,40.4,3.47
478,2010,4.3756,6.3364,9.3595,10.8106,machinery,SE,1,1,9.7,0.74
479,2010,2.1196,3.8956,7.0578,5.7173,machinery,SE,0,0,26.5,0.06
480,2010,1.1889,5.0556,6.7517,4.9748,chemicals,NE,0,0,21.4,0.66
481,2010,2.2062,4.0635,7.9584,6.4424,chemicals,CO,0,1,10.6,2.99
482,2010,2.6016,6.0541,6.6841,9.494,textiles,S,0,0,10.3,5.37
483,2010,1.683,2.6891,8.5302,5.9326,machinery,S,0,1,29.1,1.1
484,2010,0.7359,4.601,3.4746,6.9876,textiles,SE,0,0,39.9,0.6
485,2010,1.4597,4.1947,7.3694,7.3115,food,NE,0,0,23.1,0.19
486,2010,1.6837,5.9926,4.8997,6.8277,chemicals,CO,0,1,26.1,5.45
487,2010,1.3634,4.4665,5.4466,7.7921,metals,SE,1,0,33.6,7.01
488,2010,0.4319,2.3103,4.8671,9.9438,textiles,N,0,0,10.4,0.11
489,2010,0.8216,3.1879,8.4384,5.5839,metals,SE,1,1,36.1,0.33
490,2010,3.1917,7.9732,8.2349,6.4106,metals,S,0,0,37.3,0.46
491,2010,1.4403,1.9547,5.1739,6.9526,electronics,SE,0,0,64.1,3.34
492,2010,1.5203,2.5741,9.8506,4.9759,machinery,S,1,0,19.4,10.82
493,2010,1.3373,4.499,5.1031,5.1255,machinery,S,0,0,18.1,0.65
494,2010,0.7439,4.993,4.4564,9.1857,textiles,NE,1,0,36.5,3.15
495,2010,2.1984,6.615,6.0591,6.1376,electronics,CO,0,0,37.3,1.34
496,2010,0.072,4.3435,5.3105,3.8343,metals,SE,0,0,17.0,0.36
497,2010,3.973,4.6612,9.3387,10.9681,chemicals,SE,1,0,19.0,1.78
498,2010,4.5727,5.6661,10.4421,10.8506,machinery,N,0,0,33.1,4.37
499,2010,1.7807,4.2208,6.9574,6.9262,chemicals,CO,0,0,12.6,2.15
500,2010,0.5816,4.2093,2.2841,10.5968,metals,SE,0,0,18.8,2.25
1,2011,4.0651,6.7355,7.6749,10.1613,electronics,S,0,0,10.6,1.63
2,2011,2.6432,6.1065,7.3906,10.0392,chemicals,CO,0,1,39.6,3.74
3,2011,1.5155,6.6584,3.2607,8.5023,automotive,CO,0,0,8.0,0.94
4,2011,0.5424,2.0753,10.1548,6.4356,machinery,SE,0,0,21.7,0.45
5,2011,1.1185,2.8036,7.7226,5.4233,food,SE,0,0,17.2,0.89
6,2011,1.0401,2.6121,5.8547,8.0271,pharma,S,0,0,28.5,0.26
7,2011,3.8361,5.508,9.1199,6.9012,electronics,SE,1,0,16.4,9.51
8,2011,0.8176,5.1384,3.9899,5.8188,electronics,S,0,0,21.9,0.84
9,2011,1.1357,3.2512,8.2699,4.485,food,SE,1,0,22.5,0.74
10,2011,0.3228,4.263,4.1337,6.4426,metals,NE,0,0,15.0,0.68
11,2011,2.034,4.7554,5.7215,10.1962,chemicals,N,0,0,33.3,0.72
12,2011,3.1026,4.7793,7.4466,9.8546,pharma,S,0,0,29.6,1.06
13,2011,3.0379,4.5227,9.933,9.7785,machinery,N,0,0,24.7,1.07
14,2011,3.6085,5.2921,6.6902,10.5662,automotive,SE,1,0,19.5,0.8
15,2011,1.1332,3.844,4.6268,8.545,chemicals,SE,0,1,37.9,1.95
16,2011,1.2264,2.5516,7.2478,9.5626,textiles,NE,0,0,22.5,6.13
17,2011,1.3828,3.9279,7.3803,8.6106,metals,SE,0,0,21.4,0.2
18,2011,5.0642,6.0642,8.1395,10.7544,food,S,1,1,27.6,0.74
19,2011,1.9867,5.8862,3.4429,12.2445,automotive,N,0,0,51.4,5.39
20,2011,2.4867,4.531,9.1153,6.2527,machinery,S,0,0,5.9,2.59
21,2011,4.0241,6.8517,7.8598,9.1675,electronics,S,1,0,37.5,7.65
22,2011,2.734,5.0232,7.3236,9.122,chemicals,SE,1,0,2.0,2.8
23,2011,0.6664,6.2214,2.378,8.5033,pharma,NE,1,1,29.3,7.2
24,2011,3.4376,4.9682,9.4096,9.3295,automotive,SE,0,0,49.6,0.14
25,2011,1.8235,5.7278,6.7272,6.1663,electronics,NE,0,0,33.3,2.99
26,2011,1.0339,4.4798,4.9738,4.5218,food,SE,0,0,28.6,1.25
27,2011,2.4839,5.0953,9.6251,5.2666,metals,CO,1,0,17.6,4.88
28,2011,2.5047,5.0115,9.403,5.0403,food,CO,0,0,26.5,1.42
29,2011,2.1574,4.2517,6.7749,8.2937,food,S,1,0,22.2,0.02
30,2011,2.7814,5.2744,4.9475,9.2044,machinery,SE,0,0,14.2,0.58
31,2011,1.7775,2.2459,6.7585,7.8375,electronics,S,0,0,21.7,0.35
32,2011,2.6064,2.3442,8.1621,7.7516,pharma,S,1,0,29.0,3.11
33,2011,1.7677,4.4704,8.116,6.8644,chemicals,SE,0,0,14.5,1.66
34,2011,1.6973,3.6518,6.9864,7.7202,chemicals,SE,1,0,13.9,0.82
35,2011,1.7729,4.0588,12.1417,6.2187,metals,N,0,0,5.6,0.81
36,2011,1.3996,5.1231,4.2342,9.0097,food,NE,0,0,31.9,0.37
37,2011,2.5592,4.1448,6.0722,10.353,food,SE,0,0,34.2,0.34
38,2011,1.8287,5.0684,5.9995,8.5026,metals,NE,0,0,29.5,0.16
39,2011,4.0602,7.2315,8.7476,7.9194,textiles,NE,0,0,40.5,1.12
40,2011,1.7701,2.7003,6.9339,7.9937,machinery,S,0,0,27.3,0.48
41,2011,3.5929,4.5625,8.5961,8.7332,chemicals,CO,0,0,31.9,0.92
42,2011,2.4594,7.364,6.9713,7.5709,automotive,SE,0,0,30.6,1.28
43,2011,4.4167,6.9333,9.9422,8.4436,electronics,S,0,0,24.6,1.34
44,2011,1.4104,4.5976,6.6073,8.0959,textiles,CO,0,0,18.0,0.36
45,2011,1.4026,4.7925,8.1925,6.3719,automotive,NE,0,0,59.2,0.54
46,2011,1.7217,3.6864,6.0115,5.6276,electronics,SE,0,0,19.2,0.02
47,2011,2.1329,3.3988,9.4428,6.4125,chemicals,SE,0,0,16.0,0.81
48,2011,3.209,5.8469,8.8359,8.9501,textiles,NE,1,0,32.5,3.13
49,2011,3.0267,3.7506,5.428,9.8694,machinery,S,1,0,29.8,0.08
50,2011,1.1235,4.589,6.4467,5.5073,food,SE,0,0,4.9,2.73
51,2011,0.0264,3.1327,4.1339,4.762,food,SE,0,0,42.8,3.41
52,2011,1.6045,3.3263,8.5024,7.5521,food,NE,0,0,24.6,1.26
53,2011,1.5314,3.3421,7.2662,5.2576,electronics,NE,0,0,9.3,2.74
54,2011,2.7306,5.8789,6.3312,9.4174,machinery,CO,0,0,43.8,0.93
55,2011,3.5234,5.1946,9.5194,10.6507,electronics,N,0,0,35.4,0.49
56,2011,2.1726,4.1481,9.3191,5.9062,electronics,NE,0,0,7.0,0.1
57,2011,1.0508,2.8035,7.9197,5.1237,metals,SE,1,1,52.7,0.18
58,2011,0.42,3.7584,5.0826,6.6619,metals,SE,0,0,35.9,2.75
59,2011,2.2891,4.6778,6.4285,10.5464,food,SE,0,0,25.8,4.15
60,2011,2.4861,2.9753,7.2035,9.6772,food,SE,1,1,49.9,2.73
61,2011,2.3967,5.2409,7.7199,6.421,machinery,NE,1,1,28.4,7.7
62,2011,1.9993,5.1019,7.9908,8.5861,metals,NE,0,0,25.6,1.54
63,2011,1.7238,2.9183,5.7471,11.3266,metals,S,0,1,16.1,4.53
64,2011,1.7281,6.1665,5.0233,6.6228,electronics,SE,0,1,34.7,2.55
65,2011,1.9758,2.1193,8.0404,6.7434,machinery,SE,0,0,33.1,1.35
66,2011,2.8737,6.1344,10.638,6.0404,metals,S,1,0,26.2,0.96
67,2011,1.1083,3.2113,7.5429,7.0949,metals,S,0,0,14.2,1.41
68,2011,1.5567,4.6316,7.3684,6.4548,textiles,N,0,0,27.9,0.45
69,2011,1.5852,4.351,6.0137,7.9879,food,SE,0,0,25.0,0.09
70,2011,2.2521,4.0555,5.2593,10.406,chemicals,SE,0,0,6.0,1.15
71,2011,0.6215,3.8292,7.0501,5.3804,textiles,SE,1,0,3.9,0.22
72,2011,0.0221,4.1385,1.9626,5.5381,chemicals,S,0,0,34.5,0.85
73,2011,4.9019,6.4342,9.7194,8.6612,automotive,SE,0,0,2.0,0.03
74,2011,3.8115,6.2422,7.1661,12.0188,textiles,S,1,0,29.1,2.15
75,2011,3.4675,4.4397,9.923,10.7669,food,S,1,0,18.8,0.85
76,2011,0.8816,2.9592,4.5583,8.7141,textiles,SE,0,0,45.6,0.2
77,2011,0.985,5.2924,3.2324,9.7688,textiles,CO,0,0,18.6,0.8
78,2011,3.1868,5.428,9.7433,7.3106,machinery,SE,0,0,35.9,0.76
79,2011,1.8642,4.818,4.9612,7.7888,metals,S,0,1,20.0,3.98
80,2011,1.9223,5.5059,5.8767,6.7699,electronics,SE,0,1,27.7,6.81
81,2011,1.5949,4.4463,7.1749,6.719,machinery,SE,0,1,37.1,3.8
82,2011,3.0837,5.3735,8.2422,8.4763,chemicals,SE,1,0,19.1,0.29
83,2011,0.6709,4.1303,5.4672,5.5122,electronics,NE,1,0,40.9,0.6
84,2011,0.8983,4.114,6.8655,6.0741,food,SE,1,0,11.1,14.26
85,2011,2.744,6.1335,6.6794,8.7535,food,CO,1,0,30.4,1.17
86,2011,1.1902,4.3315,4.4893,7.2694,food,SE,1,1,39.8,1.76
87,2011,1.7094,2.4832,7.0308,8.5294,electronics,NE,1,0,35.9,3.79
88,2011,3.7745,4.5412,7.3947,10.3053,metals,SE,1,0,54.7,3.65
89,2011,1.4581,8.7834,6.5672,4.1913,food,NE,0,0,14.5,0.21
90,2011,0.71,4.8639,8.6292,5.8651,metals,N,0,0,5.3,1.35
91,2011,-0.3929,1.9146,4.4188,7.1403,food,CO,0,0,11.1,0.19
92,2011,1.2062,2.5738,7.3918,7.1976,machinery,SE,0,0,35.9,2.73
93,2011,1.6838,4.8629,4.1875,8.4532,chemicals,SE,0,1,33.5,0.21
94,2011,2.7551,6.1106,5.6206,9.9809,chemicals,SE,0,0,27.5,1.15
95,2011,0.268,3.104,2.7383,9.5348,textiles,N,0,0,9.2,3.12
96,2011,1.872,6.3239,5.3718,6.8157,machinery,SE,0,0,37.5,0.87
97,2011,2.652,4.3899,9.2601,7.948,chemicals,S,0,0,7.6,1.86
98,2011,0.0144,4.5142,2.3362,5.5158,food,SE,1,0,43.4,2.0
99,2011,3.0536,4.0383,7.7227,10.1823,food,CO,1,0,68.9,4.5
100,2011,2.6755,4.5111,7.8335,7.3331,pharma,SE,0,0,31.5,4.59
101,2011,3.2924,4.6413,7.842,6.7359,automotive,SE,0,1,34.7,3.41
102,2011,3.2072,5.6461,7.3422,8.136,machinery,S,0,0,18.6,3.89
103,2011,1.7984,6.3602,8.3101,5.69,textiles,CO,1,0,2.0,0.97
104,2011,1.962,3.6802,8.9857,7.3271,pharma,S,1,0,17.0,1.78
105,2011,1.9129,3.8598,7.61,8.2784,electronics,CO,0,0,9.6,0.9
106,2011,1.5684,4.2559,4.3479,7.1401,electronics,S,1,0,4.3,6.02
107,2011,2.4168,2.8752,10.0275,7.0195,chemicals,S,0,1,51.8,4.59
108,2011,-0.6548,1.658,8.6596,3.4057,textiles,NE,0,0,30.1,0.56
109,2011,0.918,4.8393,5.544,4.1869,food,S,1,0,31.7,1.06
110,2011,1.5602,3.3386,8.9436,5.3164,automotive,SE,0,0,21.4,4.73
111,2011,2.6483,5.9387,6.7369,8.9246,metals,SE,0,0,23.4,0.41
112,2011,0.2959,2.3618,1.8921,8.322,textiles,SE,0,0,40.5,0.76
113,2011,2.4016,3.6314,9.8718,6.5778,textiles,CO,0,0,25.5,0.68
114,2011,1.6368,7.0263,6.2994,6.265,metals,CO,1,0,34.0,0.06
115,2011,3.6013,4.9462,7.6518,12.89,food,SE,1,0,23.1,2.01
116,2011,0.7001,4.1801,5.0199,6.7592,automotive,S,0,0,20.9,0.81
117,2011,1.7985,2.3904,10.1635,8.0173,electronics,S,0,0,4.9,0.2
118,2011,3.2766,5.1784,7.5178,8.7021,electronics,SE,1,0,2.0,0.04
119,2011,2.1936,5.7227,7.4617,7.218,chemicals,NE,0,1,22.1,1.49
120,2011,1.5758,5.1615,7.9382,6.4953,machinery,N,1,0,26.8,3.87
121,2011,0.801,3.7775,4.1119,6.3493,machinery,S,0,0,6.7,2.32
122,2011,0.7032,5.3138,1.782,8.636,machinery,SE,0,0,25.5,0.41
123,2011,1.6227,4.5658,6.7424,7.4233,food,CO,1,0,26.8,0.81
124,2011,3.1745,4.479,9.189,9.2051,chemicals,SE,0,0,2.0,1.0
125,2011,1.7932,6.1236,6.0183,8.7297,food,CO,0,0,12.3,0.14
126,2011,2.3398,7.3459,4.9258,9.4235,metals,SE,0,0,32.1,1.53
127,2011,1.3479,4.4097,4.3715,7.4505,chemicals,S,0,0,31.8,0.45
128,2011,1.6437,5.9545,7.6076,4.915,food,NE,0,0,8.7,3.19
129,2011,3.0929,3.8675,8.7524,7.4189,food,SE,0,0,28.4,1.57
130,2011,1.0617,4.4887,6.8637,6.7914,machinery,S,1,0,41.3,0.84
131,2011,1.5265,2.1351,5.5823,9.8343,food,CO,1,0,37.7,3.73
132,2011,3.2438,6.481,8.3915,6.9285,pharma,S,0,1,24.6,6.17
133,2011,2.1723,3.3036,7.087,8.12,machinery,N,0,0,19.0,1.18
134,2011,0.432,3.9231,8.8909,4.0361,chemicals,SE,1,0,16.6,0.72
135,2011,3.7402,5.9914,6.9907,10.7975,machinery,N,1,1,33.0,11.45
136,2011,2.0328,4.9308,6.3977,9.1355,food,NE,0,0,28.9,3.03
137,2011,2.075,5.2263,9.5173,3.5907,pharma,S,0,0,35.4,3.66
138,2011,-0.6044,1.6677,0.9935,4.7423,metals,S,0,1,28.0,3.02
139,2011,1.334,5.5022,5.9803,5.5714,electronics,S,0,0,38.3,1.57
140,2011,1.5208,4.869,5.4596,9.153,food,S,0,0,27.4,1.79
141,2011,2.1415,3.6381,9.088,7.2059,metals,S,0,0,37.8,0.27
142,2011,4.3096,7.8629,7.6337,9.9025,metals,S,1,0,39.1,2.11
143,2011,1.2596,4.5236,4.418,7.1145,pharma,N,1,0,13.9,0.43
144,2011,1.4383,3.4433,6.5273,8.5428,metals,NE,1,0,2.0,0.67
145,2011,0.6007,3.2094,3.7272,7.7366,metals,SE,0,0,49.2,0.59
146,2011,1.4582,3.4246,7.6477,6.7837,textiles,S,0,0,29.8,2.17
147,2011,1.8411,5.8472,9.072,6.5522,chemicals,N,1,0,2.0,1.62
148,2011,2.1087,5.4925,6.0013,7.1145,metals,SE,1,0,15.3,1.62
149,2011,2.6349,4.6885,6.2586,10.7264,chemicals,S,0,1,37.6,2.91
