firm_id,year,investment,value,capital,sales,sector
94,2005,2.6333,4.2276,5.8046,5.7373,Manufacturing
94,2006,3.9494,3.8513,6.0359,8.3897,Manufacturing
94,2007,4.6246,4.9482,5.8417,9.9765,Manufacturing
94,2008,2.181,1.702,5.7388,5.3465,Manufacturing
94,2009,3.9338,6.9795,5.5611,3.4207,Manufacturing
94,2010,3.4415,4.6253,5.5562,8.323,Manufacturing
94,2011,4.2835,5.4782,5.582,7.5573,Manufacturing
94,2012,3.3496,5.3346,5.9566,5.1198,Manufacturing
94,2013,4.4152,6.8937,5.4234,4.8917,Manufacturing
94,2014,1.7925,2.2071,5.9784,4.7087,Manufacturing
94,2015,3.2665,5.1685,6.3863,5.3797,Manufacturing
94,2016,3.7712,6.7193,5.9514,6.5689,Manufacturing
94,2017,3.5736,4.853,5.6732,4.9812,Manufacturing
94,2018,3.3253,3.5731,5.3018,5.2088,Manufacturing
94,2019,3.8664,4.0942,6.4523,7.1543,Manufacturing
95,2000,1.5304,4.4106,2.9705,3.3317,Finance
95,2001,0.6999,3.9184,3.778,5.3233,Finance
95,2002,2.0047,4.7708,3.6939,2.9833,Finance
95,2003,3.5386,7.2624,3.3438,6.1951,Finance
95,2004,2.9823,4.104,3.3333,2.5091,Finance
95,2005,2.1174,4.2685,2.7043,7.602,Finance
95,2006,2.0013,5.6897,3.5706,3.6337,Finance
95,2007,2.108,4.7378,3.6865,2.8094,Finance
95,2008,1.5441,3.0062,3.0029,5.3455,Finance
95,2009,3.5153,4.9082,3.3762,9.08,Finance
95,2010,2.202,4.8517,3.4537,7.2801,Finance
95,2011,2.298,6.4635,3.6724,2.5398,Finance
95,2012,2.0939,3.5418,3.4401,3.5824,Finance
95,2013,2.8149,6.4735,2.788,5.2879,Finance
95,2014,3.5541,4.8533,3.2266,10.029,Finance
95,2015,1.5032,3.3381,3.5284,4.3099,Finance
95,2016,2.3143,3.0368,3.7751,4.3244,Finance
95,2017,2.8571,7.9016,3.1915,8.7494,Finance
95,2018,1.7994,4.7601,4.3136,6.3508,Finance
95,2019,3.6493,6.4048,2.6807,7.8954,Finance
96,2000,1.8603,2.4378,5.7495,4.6912,Manufacturing
96,2001,4.48,8.9565,5.9418,5.8171,Manufacturing
96,2002,3.6575,6.3399,5.8947,8.3681,Manufacturing
96,2003,2.6105,4.6168,5.4821,5.7393,Manufacturing
96,2004,2.4039,4.5408,6.1541,8.0215,Manufacturing
96,2005,3.3181,6.1019,6.1234,6.6971,Manufacturing
96,2006,3.5753,6.0158,5.9942,4.1287,Manufacturing
96,2007,2.9993,5.2738,6.1077,5.9706,Manufacturing
96,2008,3.4437,5.0163,5.8055,7.7665,Manufacturing
96,2009,3.4977,5.8416,5.328,7.2049,Manufacturing
96,2010,1.5084,2.3874,5.6883,5.9275,Manufacturing
96,2011,2.63,4.4431,6.0378,2.5949,Manufacturing
96,2012,1.4968,2.5297,6.0401,2.7672,Manufacturing
96,2013,2.5847,5.9069,5.9915,3.15,Manufacturing
96,2014,3.5175,3.9863,6.1945,5.0812,Manufacturing
96,2015,2.3098,2.6426,5.7425,5.3212,Manufacturing
96,2016,1.794,3.8093,5.9856,3.3443,Manufacturing
96,2017,3.288,5.224,6.2038,7.8405,Manufacturing
96,2018,2.4446,4.6922,5.941,3.7252,Manufacturing
96,2019,2.7123,3.2403,5.4776,3.533,Manufacturing
97,2000,2.444,2.4427,3.5308,6.1588,Energy
97,2001,4.7113,5.1109,4.2477,7.753,Energy
97,2002,3.0011,4.1288,4.4724,9.6987,Energy
97,2003,3.3636,4.6129,4.3855,7.0486,Energy
97,2004,3.2364,4.7605,4.0083,8.8437,Energy
97,2005,2.7672,5.6451,3.4342,3.8183,Energy
97,2006,3.9718,6.2704,3.9129,9.8875,Energy
97,2007,2.5773,5.2198,4.5403,2.6493,Energy
97,2008,3.8789,4.5193,4.1628,5.0931,Energy
97,2009,4.1018,5.0371,3.8324,7.0092,Energy
97,2010,2.9101,4.4911,4.1669,3.1106,Energy
97,2011,1.9164,2.5362,3.4076,4.3313,Energy
97,2012,3.0455,6.6379,3.6371,4.0453,Energy
97,2013,3.8516,6.3552,3.4817,5.4416,Energy
97,2014,4.7108,7.9825,4.1032,8.5588,Energy
97,2015,4.2601,8.4207,4.201,6.0303,Energy
97,2016,2.8487,3.236,3.8539,5.1665,Energy
97,2017,2.6906,4.4969,3.5662,0.8082,Energy
97,2018,4.4222,8.7673,3.9075,6.8402,Energy
97,2019,3.0071,4.9392,3.7208,7.422,Energy
98,2000,1.9235,5.3663,3.1576,2.94,Technology
98,2001,2.4467,2.7183,3.6117,5.8794,Technology
98,2002,4.1396,5.2254,3.1729,6.3474,Technology
98,2003,3.4461,7.8979,2.8495,7.7363,Technology
98,2004,3.8224,6.9299,2.9384,4.6954,Technology
98,2005,2.02,4.085,2.8348,4.4244,Technology
98,2006,2.4781,4.4055,3.5751,5.1783,Technology
98,2007,3.3043,3.3036,3.5362,8.312,Technology
98,2008,2.7761,3.7233,3.5163,7.8789,Technology
98,2009,2.3027,2.1347,3.7112,5.9616,Technology
98,2010,3.444,4.8728,3.9528,7.8356,Technology
98,2011,2.6525,7.2652,3.2392,1.7364,Technology
98,2012,3.8506,5.5331,3.6387,7.425,Technology
98,2013,3.1525,7.0494,2.8442,3.9862,Technology
98,2014,3.373,6.6099,4.0275,9.1806,Technology
98,2015,1.9176,4.1798,2.9781,4.0844,Technology
98,2016,0.8097,3.8607,3.192,4.465,Technology
98,2017,2.8024,3.9182,3.237,7.0124,Technology
98,2018,2.932,2.4244,2.8656,7.1861,Technology
98,2019,2.3699,5.0485,3.4891,5.1966,Technology
99,2000,2.3123,0.6433,4.3956,6.6685,Technology
99,2001,3.8092,5.8871,4.2343,6.8917,Technology
99,2002,2.8485,5.1078,3.694,6.7076,Technology
99,2003,4.239,5.7072,5.1034,5.2718,Technology
99,2004,3.7288,6.5855,4.5298,6.9094,Technology
99,2005,4.8942,5.2982,5.3638,8.5315,Technology
99,2006,2.7302,7.4474,3.988,3.7941,Technology
99,2007,3.2043,5.9329,4.6932,4.4879,Technology
99,2008,2.863,3.8643,4.6218,6.0491,Technology
99,2009,2.7734,4.6434,4.1939,4.0988,Technology
99,2010,2.1757,1.6081,4.8745,2.7539,Technology
99,2011,4.7649,3.6467,4.1479,7.9676,Technology
99,2012,2.6346,4.4285,4.1657,1.9882,Technology
99,2013,3.0807,5.8194,2.9215,5.2757,Technology
99,2014,2.561,3.8745,4.4737,7.3661,Technology
99,2015,1.6692,3.1306,3.7799,6.4801,Technology
99,2016,2.7963,2.1687,4.0898,5.303,Technology
99,2017,2.2889,4.1054,3.8996,4.0246,Technology
99,2018,5.4526,7.9263,4.1636,6.619,Technology
99,2019,3.5339,5.4067,4.4876,4.2209,Technology
100,2000,4.5274,6.4094,6.0021,6.4787,Technology
100,2001,3.748,3.6499,6.2815,6.2537,Technology
100,2002,3.4971,2.6398,6.5039,6.2719,Technology
100,2003,2.762,3.1684,5.8501,4.8474,Technology
100,2004,3.4528,4.8543,5.8062,9.663,Technology
100,2005,2.8618,2.0088,6.3807,6.6448,Technology
100,2006,3.4067,3.4901,6.4124,5.4983,Technology
100,2007,3.404,4.1205,6.2938,6.4757,Technology
100,2008,2.3384,3.0186,5.6167,4.606,Technology
100,2009,2.4609,1.8145,6.1667,5.3047,Technology
100,2010,5.1639,5.4345,6.0414,10.3055,Technology
100,2011,4.1329,5.0688,6.4186,4.6187,Technology
100,2012,4.2306,6.1685,5.7685,5.86,Technology
100,2013,3.3985,3.3344,5.331,5.179,Technology
100,2014,3.4116,6.1399,6.2737,4.1287,Technology
100,2015,4.0606,7.294,4.9743,6.758,Technology
100,2016,4.086,5.3933,5.705,6.0656,Technology
100,2017,3.2485,4.0851,5.5883,7.6398,Technology
100,2018,4.1171,5.2176,5.5856,7.459,Technology
100,2019,3.1171,4.0133,5.698,7.6213,Technology
