firm_id,year,size,log_size,profit_margin,age,industry,adopted
346,2017,50.7,3.926,8.79,12,2,1
346,2018,66.0,4.19,6.25,13,2,1
346,2019,59.6,4.087,5.2,14,2,1
346,2020,57.9,4.058,2.34,15,2,1
346,2021,58.1,4.063,6.3,16,2,1
347,2015,81.1,4.396,7.9,10,3,1
347,2016,84.9,4.441,2.94,11,3,1
347,2017,110.9,4.708,8.3,12,3,1
347,2018,91.2,4.513,7.66,13,3,1
347,2019,100.4,4.609,9.82,14,3,1
347,2020,100.3,4.608,7.53,15,3,1
347,2021,120.4,4.791,9.98,16,3,1
348,2015,37.6,3.628,4.21,10,4,1
348,2016,36.2,3.59,5.47,11,4,1
348,2017,36.5,3.598,5.12,12,4,1
348,2018,41.9,3.735,4.04,13,4,1
348,2019,42.9,3.759,8.51,14,4,1
348,2020,43.1,3.763,4.96,15,4,1
348,2021,37.5,3.624,5.5,16,4,1
349,2015,29.2,3.376,4.49,10,2,1
349,2016,31.9,3.464,4.7,11,2,1
349,2017,31.4,3.447,5.48,12,2,1
349,2018,32.7,3.488,0.61,13,2,1
349,2019,40.2,3.694,4.41,14,2,1
349,2020,38.0,3.637,2.54,15,2,1
349,2021,36.2,3.588,3.48,16,2,1
350,2015,38.8,3.659,2.77,10,4,0
350,2016,42.7,3.753,5.39,11,4,0
350,2017,51.5,3.941,3.32,12,4,1
350,2018,44.7,3.801,4.0,13,4,1
350,2019,41.8,3.733,4.13,14,4,1
350,2020,54.7,4.002,4.23,15,4,1
350,2021,45.0,3.807,2.2,16,4,1
351,2015,17.7,2.874,3.9,10,4,1
351,2016,17.9,2.887,2.79,11,4,1
351,2017,19.0,2.945,0.57,12,4,1
351,2018,19.4,2.967,-0.89,13,4,1
351,2019,21.7,3.075,2.4,14,4,1
351,2020,20.3,3.011,2.47,15,4,1
351,2021,21.1,3.048,-0.18,16,4,1
352,2015,104.0,4.645,2.6,10,4,1
352,2016,117.0,4.762,7.22,11,4,1
352,2017,123.0,4.812,4.22,12,4,1
352,2018,151.2,5.018,5.74,13,4,1
352,2019,134.2,4.899,7.57,14,4,1
352,2020,123.9,4.819,5.96,15,4,1
352,2021,155.4,5.046,2.47,16,4,1
353,2015,35.9,3.581,3.49,10,5,0
353,2016,40.9,3.71,2.46,11,5,1
353,2017,38.7,3.656,4.66,12,5,1
353,2018,37.8,3.632,-0.81,13,5,1
353,2019,45.6,3.819,6.11,14,5,1
353,2020,47.8,3.868,5.35,15,5,1
353,2021,45.4,3.815,4.37,16,5,1
354,2015,28.7,3.356,8.73,10,3,0
354,2016,32.2,3.473,3.64,11,3,0
354,2017,32.1,3.469,3.37,12,3,0
354,2018,31.9,3.464,5.11,13,3,1
354,2019,33.3,3.506,2.44,14,3,1
354,2020,38.0,3.638,5.8,15,3,1
354,2021,45.3,3.812,0.14,16,3,1
355,2015,316.6,5.758,12.71,10,3,1
355,2016,356.8,5.877,10.46,11,3,1
355,2017,426.4,6.055,6.4,12,3,1
355,2018,386.7,5.958,12.07,13,3,1
355,2019,422.1,6.045,10.81,14,3,1
355,2020,378.2,5.935,7.94,15,3,1
355,2021,410.9,6.018,9.72,16,3,1
356,2015,75.4,4.323,2.62,10,1,1
356,2016,89.2,4.491,5.39,11,1,1
356,2017,84.7,4.439,3.38,12,1,1
356,2018,101.0,4.615,1.67,13,1,1
356,2019,104.1,4.645,7.95,14,1,1
356,2020,114.7,4.742,4.61,15,1,1
356,2021,108.0,4.682,2.14,16,1,1
357,2015,56.2,4.03,5.65,10,2,1
357,2016,62.8,4.139,6.35,11,2,1
357,2017,53.8,3.985,3.54,12,2,1
357,2018,57.9,4.059,4.39,13,2,1
357,2019,73.0,4.29,5.83,14,2,1
357,2020,56.4,4.033,3.47,15,2,1
357,2021,68.7,4.229,5.42,16,2,1
358,2015,154.6,5.041,9.07,10,4,1
358,2016,176.3,5.172,6.7,11,4,1
358,2017,146.1,4.984,9.0,12,4,1
358,2018,168.0,5.124,7.91,13,4,1
358,2019,191.2,5.253,8.74,14,4,1
358,2020,225.8,5.42,9.66,15,4,1
358,2021,225.8,5.419,11.25,16,4,1
359,2015,34.4,3.538,7.14,10,2,1
359,2016,29.5,3.383,2.11,11,2,1
359,2017,32.8,3.49,2.5,12,2,1
359,2018,29.7,3.392,3.56,13,2,1
359,2019,39.8,3.684,2.71,14,2,1
359,2020,36.6,3.599,4.28,15,2,1
359,2021,41.1,3.717,4.16,16,2,1
360,2015,26.1,3.261,-1.43,10,3,0
360,2016,36.4,3.594,-1.85,11,3,0
360,2017,28.2,3.34,4.45,12,3,1
360,2018,29.9,3.398,5.14,13,3,1
360,2019,31.3,3.443,4.23,14,3,1
360,2020,33.2,3.502,2.59,15,3,1
360,2021,36.1,3.587,4.2,16,3,1
361,2015,61.2,4.114,6.33,10,3,0
361,2016,56.0,4.026,4.59,11,3,1
361,2017,56.5,4.035,8.19,12,3,1
361,2018,68.3,4.224,4.05,13,3,1
361,2019,69.4,4.239,7.93,14,3,1
361,2020,61.4,4.117,2.22,15,3,1
361,2021,67.5,4.213,3.55,16,3,1
362,2015,30.5,3.416,2.56,10,4,0
362,2016,36.2,3.589,1.95,11,4,0
362,2017,43.8,3.78,4.46,12,4,1
362,2018,40.0,3.688,4.23,13,4,1
362,2019,50.1,3.914,5.21,14,4,1
362,2020,36.5,3.597,4.77,15,4,1
362,2021,50.7,3.925,5.89,16,4,1
363,2015,48.4,3.88,9.3,10,5,0
363,2016,53.3,3.976,6.39,11,5,1
363,2017,61.7,4.123,6.59,12,5,1
363,2018,58.2,4.063,10.17,13,5,1
363,2019,57.0,4.043,7.19,14,5,1
363,2020,63.1,4.145,7.91,15,5,1
363,2021,84.2,4.433,6.38,16,5,1
364,2015,63.0,4.142,4.78,10,4,1
364,2016,72.3,4.282,0.26,11,4,1
364,2017,66.7,4.2,2.32,12,4,1
364,2018,77.4,4.349,5.55,13,4,1
364,2019,88.0,4.478,5.43,14,4,1
364,2020,79.6,4.377,7.02,15,4,1
364,2021,86.2,4.456,7.53,16,4,1
365,2015,35.2,3.56,-0.51,10,4,0
365,2016,40.4,3.698,0.89,11,4,1
365,2017,40.2,3.695,2.55,12,4,1
365,2018,38.6,3.652,-0.63,13,4,1
365,2019,41.8,3.732,2.11,14,4,1
365,2020,41.6,3.728,3.77,15,4,1
365,2021,45.4,3.816,0.47,16,4,1
366,2015,51.9,3.949,9.59,10,1,1
366,2016,61.1,4.112,4.54,11,1,1
366,2017,65.2,4.177,8.12,12,1,1
366,2018,56.4,4.032,4.2,13,1,1
366,2019,65.3,4.178,9.3,14,1,1
366,2020,82.7,4.415,8.46,15,1,1
366,2021,77.7,4.352,9.08,16,1,1
367,2015,83.8,4.429,2.4,10,5,0
367,2016,81.6,4.402,6.16,11,5,0
367,2017,78.9,4.368,4.42,12,5,1
367,2018,96.1,4.565,6.41,13,5,1
367,2019,106.1,4.664,2.44,14,5,1
367,2020,101.9,4.624,7.49,15,5,1
367,2021,110.1,4.701,4.36,16,5,1
368,2015,47.7,3.865,1.55,10,2,1
368,2016,54.6,3.999,4.22,11,2,1
368,2017,45.3,3.814,1.01,12,2,1
368,2018,52.1,3.953,5.52,13,2,1
368,2019,53.9,3.988,1.5,14,2,1
368,2020,49.3,3.899,1.26,15,2,1
368,2021,73.8,4.301,2.17,16,2,1
369,2015,108.0,4.682,6.75,10,5,0
369,2016,108.1,4.683,6.99,11,5,0
369,2017,110.1,4.701,8.83,12,5,1
369,2018,126.6,4.841,2.48,13,5,1
369,2019,119.1,4.78,2.4,14,5,1
369,2020,139.5,4.938,6.88,15,5,1
369,2021,139.4,4.937,1.97,16,5,1
370,2015,31.2,3.441,5.05,10,4,0
370,2016,25.9,3.256,5.84,11,4,0
370,2017,30.1,3.406,4.95,12,4,1
370,2018,35.6,3.573,4.1,13,4,1
370,2019,35.0,3.556,5.39,14,4,1
370,2020,44.6,3.798,6.59,15,4,1
370,2021,38.4,3.648,7.88,16,4,1
371,2015,23.7,3.166,3.89,10,4,0
371,2016,25.8,3.252,-0.37,11,4,1
371,2017,37.6,3.628,2.33,12,4,1
371,2018,29.9,3.399,0.25,13,4,1
371,2019,34.3,3.536,-0.4,14,4,1
371,2020,33.7,3.517,2.35,15,4,1
371,2021,36.0,3.584,4.28,16,4,1
372,2015,38.8,3.659,1.7,10,4,0
372,2016,34.0,3.525,5.6,11,4,0
372,2017,36.8,3.605,3.75,12,4,0
372,2018,42.7,3.754,5.36,13,4,1
372,2019,36.2,3.589,-1.23,14,4,1
372,2020,44.0,3.784,3.3,15,4,1
372,2021,43.8,3.78,0.26,16,4,1
373,2015,23.0,3.137,3.92,10,4,0
373,2016,23.1,3.138,4.34,11,4,0
373,2017,24.9,3.213,0.42,12,4,0
373,2018,29.1,3.369,4.99,13,4,0
373,2019,29.3,3.377,2.99,14,4,1
373,2020,25.8,3.252,5.21,15,4,1
373,2021,33.2,3.502,4.94,16,4,1
374,2015,119.0,4.779,3.73,10,4,0
374,2016,113.7,4.734,1.2,11,4,0
374,2017,112.0,4.719,2.56,12,4,0
374,2018,137.4,4.923,1.77,13,4,1
374,2019,139.4,4.938,0.51,14,4,1
374,2020,123.9,4.82,1.65,15,4,1
374,2021,127.1,4.845,6.6,16,4,1
375,2015,57.7,4.056,7.92,10,5,1
375,2016,46.1,3.831,5.76,11,5,1
375,2017,58.5,4.07,8.46,12,5,1
375,2018,52.0,3.951,3.53,13,5,1
375,2019,66.2,4.192,5.94,14,5,1
375,2020,63.4,4.149,4.85,15,5,1
375,2021,63.6,4.152,2.4,16,5,1
376,2015,39.3,3.672,4.23,10,4,0
376,2016,43.4,3.771,3.28,11,4,0
376,2017,47.0,3.85,3.05,12,4,1
376,2018,49.3,3.899,0.3,13,4,1
376,2019,52.1,3.954,1.57,14,4,1
376,2020,55.6,4.019,1.3,15,4,1
376,2021,59.6,4.088,2.31,16,4,1
377,2015,48.8,3.887,2.79,10,3,0
377,2016,65.3,4.179,3.96,11,3,1
377,2017,57.9,4.059,6.16,12,3,1
377,2018,64.7,4.169,5.11,13,3,1
377,2019,71.8,4.273,4.5,14,3,1
377,2020,70.1,4.249,5.14,15,3,1
377,2021,73.9,4.303,6.21,16,3,1
378,2015,41.6,3.728,4.5,10,3,1
378,2016,39.2,3.67,3.41,11,3,1
378,2017,48.3,3.877,3.46,12,3,1
378,2018,46.0,3.828,7.36,13,3,1
378,2019,56.4,4.032,4.42,14,3,1
378,2020,51.5,3.942,0.27,15,3,1
378,2021,48.0,3.87,3.27,16,3,1
379,2015,124.7,4.826,11.01,10,1,1
379,2016,150.5,5.014,6.86,11,1,1
379,2017,120.5,4.791,6.19,12,1,1
379,2018,148.3,4.999,7.55,13,1,1
379,2019,148.6,5.001,4.81,14,1,1
379,2020,152.6,5.027,7.27,15,1,1
379,2021,153.3,5.033,5.79,16,1,1
380,2015,28.6,3.353,3.63,10,2,0
380,2016,31.7,3.455,5.73,11,2,0
380,2017,29.8,3.393,2.52,12,2,0
380,2018,34.4,3.539,1.26,13,2,0
380,2019,46.0,3.828,5.94,14,2,0
380,2020,40.8,3.709,2.24,15,2,0
380,2021,42.1,3.74,5.58,16,2,0
381,2015,23.5,3.156,2.75,10,3,0
381,2016,29.4,3.382,1.7,11,3,0
381,2017,27.9,3.33,6.21,12,3,0
381,2018,30.9,3.432,-0.18,13,3,1
381,2019,31.2,3.442,3.46,14,3,1
381,2020,31.4,3.446,2.56,15,3,1
381,2021,34.2,3.533,0.53,16,3,1
382,2015,82.2,4.409,5.11,10,1,0
382,2016,90.9,4.51,7.64,11,1,0
382,2017,83.6,4.426,3.38,12,1,1
382,2018,107.3,4.676,4.7,13,1,1
382,2019,92.4,4.526,5.14,14,1,1
382,2020,112.7,4.725,6.59,15,1,1
382,2021,117.0,4.762,5.41,16,1,1
383,2015,81.5,4.401,6.28,10,5,1
383,2016,84.7,4.439,9.14,11,5,1
383,2017,63.0,4.143,7.52,12,5,1
383,2018,90.7,4.508,5.85,13,5,1
383,2019,71.1,4.264,6.35,14,5,1
383,2020,80.9,4.393,8.04,15,5,1
383,2021,110.3,4.703,8.54,16,5,1
384,2015,41.8,3.733,5.37,10,2,0
384,2016,43.7,3.778,4.39,11,2,0
384,2017,45.9,3.827,5.56,12,2,0
384,2018,46.1,3.83,8.97,13,2,1
384,2019,55.8,4.022,6.33,14,2,1
384,2020,67.3,4.209,5.1,15,2,1
384,2021,58.9,4.076,5.81,16,2,1
385,2015,119.2,4.781,7.14,10,4,1
385,2016,118.6,4.776,4.26,11,4,1
385,2017,140.2,4.943,4.85,12,4,1
385,2018,136.7,4.918,4.73,13,4,1
385,2019,135.6,4.91,4.28,14,4,1
385,2020,150.0,5.01,3.84,15,4,1
385,2021,164.2,5.101,2.35,16,4,1
386,2015,76.6,4.338,6.26,10,4,1
386,2016,73.5,4.297,6.03,11,4,1
386,2017,79.6,4.378,5.73,12,4,1
386,2018,83.8,4.428,2.83,13,4,1
386,2019,97.4,4.578,2.23,14,4,1
386,2020,91.6,4.518,4.54,15,4,1
386,2021,98.8,4.593,4.53,16,4,1
387,2015,27.4,3.311,3.06,10,5,1
387,2016,33.6,3.514,1.96,11,5,1
387,2017,39.2,3.668,2.77,12,5,1
387,2018,35.5,3.571,3.17,13,5,1
387,2019,36.6,3.601,3.22,14,5,1
387,2020,38.5,3.65,3.52,15,5,1
387,2021,32.8,3.491,1.61,16,5,1
388,2015,85.4,4.447,5.96,10,2,1
388,2016,104.2,4.647,9.26,11,2,1
388,2017,113.3,4.73,12.66,12,2,1
388,2018,120.8,4.795,6.73,13,2,1
388,2019,118.5,4.775,8.86,14,2,1
388,2020,92.9,4.531,9.52,15,2,1
388,2021,105.2,4.656,3.54,16,2,1
389,2015,69.8,4.246,7.33,10,3,0
389,2016,73.1,4.292,6.21,11,3,0
389,2017,81.8,4.404,2.29,12,3,1
389,2018,74.5,4.311,8.54,13,3,1
389,2019,101.0,4.615,6.49,14,3,1
389,2020,105.8,4.662,15.38,15,3,1
389,2021,102.0,4.625,8.14,16,3,1
390,2015,79.5,4.376,8.22,10,2,1
390,2016,73.3,4.295,9.01,11,2,1
390,2017,84.5,4.436,4.73,12,2,1
390,2018,80.6,4.39,7.71,13,2,1
390,2019,90.8,4.509,6.94,14,2,1
390,2020,99.0,4.596,8.0,15,2,1
390,2021,105.3,4.657,8.41,16,2,1
391,2015,123.5,4.816,5.8,10,1,0
391,2016,126.5,4.84,1.83,11,1,0
391,2017,132.4,4.885,8.85,12,1,1
391,2018,146.9,4.99,6.48,13,1,1
391,2019,158.4,5.065,4.52,14,1,1
391,2020,175.4,5.167,3.07,15,1,1
391,2021,186.0,5.226,3.21,16,1,1
392,2015,76.8,4.341,5.27,10,5,0
392,2016,93.7,4.541,-1.18,11,5,0
392,2017,102.2,4.627,3.92,12,5,0
392,2018,106.4,4.667,5.37,13,5,0
392,2019,90.1,4.501,2.44,14,5,1
392,2020,121.9,4.803,3.57,15,5,1
392,2021,113.7,4.734,3.3,16,5,1
393,2015,31.2,3.44,3.02,10,3,1
393,2016,34.3,3.537,3.11,11,3,1
393,2017,30.9,3.429,3.65,12,3,1
393,2018,29.0,3.369,5.33,13,3,1
393,2019,36.5,3.597,2.47,14,3,1
393,2020,36.0,3.582,1.13,15,3,1
393,2021,48.6,3.884,3.49,16,3,1
394,2015,169.7,5.134,5.34,10,2,1
394,2016,223.2,5.408,7.85,11,2,1
394,2017,202.3,5.31,5.9,12,2,1
394,2018,180.1,5.193,9.86,13,2,1
394,2019,237.9,5.472,7.45,14,2,1
394,2020,218.1,5.385,8.83,15,2,1
394,2021,238.9,5.476,7.49,16,2,1
395,2015,47.5,3.86,6.88,10,2,1
395,2016,40.0,3.689,4.57,11,2,1
395,2017,43.1,3.764,6.87,12,2,1
395,2018,60.1,4.097,6.4,13,2,1
395,2019,49.0,3.892,3.05,14,2,1
395,2020,51.6,3.944,9.43,15,2,1
395,2021,52.7,3.964,8.2,16,2,1
396,2015,32.1,3.468,5.76,10,3,0
396,2016,33.5,3.511,3.88,11,3,0
396,2017,42.7,3.754,2.71,12,3,1
396,2018,31.9,3.464,4.43,13,3,1
396,2019,44.9,3.805,8.39,14,3,1
396,2020,42.1,3.74,2.96,15,3,1
396,2021,44.0,3.785,2.78,16,3,1
397,2015,91.0,4.511,4.88,10,1,1
397,2016,132.6,4.887,5.81,11,1,1
397,2017,122.6,4.809,9.24,12,1,1
397,2018,129.2,4.861,7.34,13,1,1
397,2019,167.7,5.122,3.68,14,1,1
397,2020,127.5,4.848,4.92,15,1,1
397,2021,150.7,5.015,8.06,16,1,1
398,2015,68.2,4.222,6.2,10,1,1
398,2016,73.1,4.291,7.29,11,1,1
398,2017,98.8,4.593,8.47,12,1,1
398,2018,89.7,4.497,1.93,13,1,1
398,2019,89.2,4.491,8.41,14,1,1
398,2020,99.0,4.595,7.04,15,1,1
398,2021,97.7,4.582,5.55,16,1,1
399,2015,140.7,4.947,5.93,10,2,1
399,2016,137.1,4.92,4.03,11,2,1
399,2017,138.5,4.931,5.97,12,2,1
399,2018,143.3,4.965,7.0,13,2,1
399,2019,168.4,5.126,3.94,14,2,1
399,2020,180.0,5.193,7.7,15,2,1
399,2021,166.3,5.114,4.51,16,2,1
400,2015,53.3,3.976,7.93,10,4,0
400,2016,60.9,4.11,3.69,11,4,1
400,2017,58.4,4.068,4.4,12,4,1
400,2018,61.0,4.11,7.17,13,4,1
400,2019,64.9,4.172,4.01,14,4,1
400,2020,88.1,4.479,7.72,15,4,1
400,2021,75.5,4.324,8.26,16,4,1
401,2015,181.5,5.201,10.2,10,3,1
401,2016,182.9,5.209,7.44,11,3,1
401,2017,187.2,5.232,6.58,12,3,1
401,2018,181.7,5.202,5.92,13,3,1
401,2019,236.4,5.465,6.9,14,3,1
401,2020,223.6,5.41,8.14,15,3,1
401,2021,309.4,5.735,9.79,16,3,1
402,2015,64.5,4.167,6.52,10,1,1
402,2016,62.5,4.135,6.75,11,1,1
402,2017,67.5,4.212,11.41,12,1,1
402,2018,85.8,4.452,8.9,13,1,1
402,2019,87.7,4.474,11.74,14,1,1
402,2020,93.5,4.538,7.63,15,1,1
402,2021,108.6,4.688,6.93,16,1,1
403,2015,41.2,3.719,8.23,10,1,1
403,2016,38.6,3.653,7.5,11,1,1
403,2017,50.7,3.926,4.8,12,1,1
403,2018,49.2,3.895,3.18,13,1,1
403,2019,52.3,3.956,2.77,14,1,1
403,2020,59.0,4.078,3.36,15,1,1
403,2021,59.3,4.083,2.75,16,1,1
404,2015,43.7,3.777,5.06,10,1,0
404,2016,42.0,3.737,1.12,11,1,0
404,2017,43.0,3.761,7.02,12,1,0
404,2018,46.6,3.842,5.16,13,1,1
404,2019,45.1,3.809,6.78,14,1,1
404,2020,62.4,4.133,4.75,15,1,1
404,2021,63.7,4.154,6.37,16,1,1
405,2015,195.0,5.273,6.81,10,5,1
405,2016,209.0,5.342,5.38,11,5,1
405,2017,244.9,5.501,4.9,12,5,1
405,2018,211.1,5.353,4.81,13,5,1
405,2019,248.6,5.516,9.94,14,5,1
405,2020,239.3,5.478,6.29,15,5,1
405,2021,245.2,5.502,5.71,16,5,1
406,2015,62.6,4.137,4.15,10,4,0
406,2016,73.0,4.29,9.88,11,4,1
406,2017,76.5,4.338,8.24,12,4,1
406,2018,83.0,4.419,6.76,13,4,1
406,2019,88.6,4.485,5.86,14,4,1
406,2020,100.9,4.614,5.37,15,4,1
406,2021,104.2,4.646,7.04,16,4,1
407,2015,76.4,4.336,9.08,10,1,0
407,2016,81.0,4.395,9.64,11,1,1
407,2017,72.6,4.285,10.31,12,1,1
407,2018,83.8,4.428,8.41,13,1,1
407,2019,99.4,4.599,9.72,14,1,1
407,2020,82.2,4.409,5.25,15,1,1
407,2021,113.7,4.734,6.21,16,1,1
408,2015,30.1,3.406,6.02,10,4,1
408,2016,28.9,3.363,4.92,11,4,1
408,2017,31.4,3.447,3.18,12,4,1
408,2018,35.6,3.573,4.39,13,4,1
408,2019,36.5,3.597,4.17,14,4,1
408,2020,37.6,3.627,2.72,15,4,1
408,2021,37.3,3.62,3.5,16,4,1
409,2015,38.9,3.661,6.29,10,2,0
409,2016,43.5,3.773,4.28,11,2,1
409,2017,55.6,4.018,2.49,12,2,1
409,2018,48.0,3.871,6.74,13,2,1
409,2019,57.4,4.05,2.83,14,2,1
409,2020,57.2,4.046,5.44,15,2,1
409,2021,70.1,4.251,0.54,16,2,1
410,2015,38.2,3.644,4.62,10,2,0
410,2016,43.2,3.766,1.98,11,2,1
410,2017,49.5,3.901,0.88,12,2,1
410,2018,41.3,3.721,3.33,13,2,1
410,2019,47.5,3.86,1.14,14,2,1
410,2020,45.5,3.819,2.58,15,2,1
410,2021,56.3,4.03,5.15,16,2,1
411,2015,17.9,2.885,-1.06,10,5,0
411,2016,20.7,3.032,-1.46,11,5,0
411,2017,19.6,2.975,-1.54,12,5,1
411,2018,20.6,3.025,3.33,13,5,1
411,2019,19.7,2.982,2.6,14,5,1
411,2020,27.1,3.298,-0.65,15,5,1
411,2021,27.4,3.309,1.3,16,5,1
412,2015,67.4,4.211,2.86,10,4,1
412,2016,59.7,4.089,2.24,11,4,1
412,2017,60.0,4.094,3.01,12,4,1
412,2018,73.3,4.294,8.25,13,4,1
412,2019,79.6,4.377,7.34,14,4,1
412,2020,83.4,4.423,4.49,15,4,1
412,2021,99.8,4.603,1.48,16,4,1
413,2015,19.1,2.949,-0.15,10,3,0
413,2016,18.3,2.908,-1.55,11,3,0
413,2017,24.1,3.183,-1.67,12,3,1
413,2018,23.0,3.137,-1.35,13,3,1
413,2019,19.6,2.978,-2.71,14,3,1
413,2020,19.7,2.981,0.43,15,3,1
413,2021,24.0,3.179,-0.65,16,3,1
414,2015,140.9,4.948,5.41,10,5,1
414,2016,108.2,4.684,8.24,11,5,1
414,2017,158.3,5.064,10.03,12,5,1
414,2018,144.6,4.974,8.46,13,5,1
414,2019,184.5,5.218,9.47,14,5,1
414,2020,157.4,5.059,7.98,15,5,1
414,2021,167.9,5.123,3.58,16,5,1
415,2015,139.0,4.934,7.93,10,1,1
415,2016,116.7,4.76,10.7,11,1,1
415,2017,122.6,4.809,7.98,12,1,1
415,2018,115.5,4.749,4.35,13,1,1
415,2019,143.3,4.965,7.18,14,1,1
415,2020,134.6,4.902,9.22,15,1,1
415,2021,121.3,4.798,8.51,16,1,1
416,2015,54.7,4.001,5.26,10,2,1
416,2016,48.4,3.878,4.6,11,2,1
416,2017,54.8,4.003,4.5,12,2,1
416,2018,56.8,4.039,6.97,13,2,1
416,2019,70.7,4.259,3.65,14,2,1
416,2020,72.6,4.285,7.22,15,2,1
416,2021,79.8,4.38,7.54,16,2,1
417,2015,101.9,4.624,7.3,10,2,1
417,2016,107.1,4.674,9.43,11,2,1
417,2017,116.6,4.759,8.01,12,2,1
417,2018,120.4,4.791,8.42,13,2,1
417,2019,139.5,4.938,6.93,14,2,1
417,2020,110.9,4.709,6.75,15,2,1
417,2021,154.5,5.04,7.55,16,2,1
418,2015,57.8,4.057,3.12,10,3,0
418,2016,64.1,4.16,2.37,11,3,1
418,2017,84.7,4.439,5.26,12,3,1
418,2018,68.8,4.231,3.26,13,3,1
418,2019,74.1,4.305,2.17,14,3,1
418,2020,90.0,4.5,7.58,15,3,1
418,2021,82.0,4.407,3.66,16,3,1
419,2015,40.9,3.71,5.93,10,5,0
419,2016,40.7,3.706,8.78,11,5,1
419,2017,47.4,3.858,6.62,12,5,1
419,2018,40.7,3.707,5.81,13,5,1
419,2019,47.2,3.853,8.45,14,5,1
419,2020,44.2,3.789,7.45,15,5,1
419,2021,48.0,3.872,6.04,16,5,1
420,2015,28.8,3.362,2.49,10,4,1
420,2016,29.1,3.372,4.76,11,4,1
420,2017,35.0,3.556,5.1,12,4,1
420,2018,35.5,3.57,2.49,13,4,1
420,2019,36.9,3.608,6.52,14,4,1
420,2020,34.1,3.53,2.91,15,4,1
420,2021,40.6,3.704,5.22,16,4,1
421,2015,126.5,4.84,7.2,10,2,0
421,2016,144.9,4.976,3.94,11,2,1
421,2017,148.2,4.998,7.5,12,2,1
421,2018,152.9,5.03,9.78,13,2,1
421,2019,176.4,5.173,12.38,14,2,1
421,2020,192.5,5.26,2.73,15,2,1
421,2021,206.8,5.332,7.44,16,2,1
422,2015,16.7,2.814,0.36,10,1,0
422,2016,18.9,2.938,1.77,11,1,0
422,2017,15.9,2.766,1.97,12,1,0
422,2018,18.8,2.935,0.12,13,1,0
422,2019,18.5,2.917,0.34,14,1,0
422,2020,20.7,3.028,0.4,15,1,0
422,2021,23.1,3.141,1.74,16,1,0
423,2015,51.7,3.946,6.5,10,3,1
423,2016,51.6,3.943,9.33,11,3,1
423,2017,54.0,3.989,10.82,12,3,1
423,2018,68.4,4.225,11.43,13,3,1
423,2019,69.0,4.234,3.63,14,3,1
423,2020,84.8,4.441,6.69,15,3,1
423,2021,92.6,4.528,6.68,16,3,1
424,2015,17.5,2.861,4.6,10,3,1
424,2016,24.1,3.183,2.39,11,3,1
424,2017,25.2,3.226,-0.93,12,3,1
424,2018,21.9,3.086,2.08,13,3,1
424,2019,25.2,3.227,0.88,14,3,1
424,2020,22.3,3.105,0.1,15,3,1
424,2021,24.9,3.213,-1.6,16,3,1
425,2015,68.3,4.224,6.6,10,3,0
425,2016,79.5,4.376,5.87,11,3,0
425,2017,82.7,4.415,6.0,12,3,0
425,2018,97.4,4.578,5.71,13,3,0
425,2019,93.2,4.535,1.17,14,3,1
425,2020,73.4,4.296,0.53,15,3,1
425,2021,110.6,4.706,6.9,16,3,1
426,2015,17.7,2.872,1.13,10,1,0
426,2016,16.0,2.772,3.43,11,1,0
426,2017,19.2,2.955,5.82,12,1,0
426,2018,21.3,3.06,2.61,13,1,1
426,2019,22.6,3.119,1.31,14,1,1
426,2020,22.9,3.131,2.64,15,1,1
426,2021,23.7,3.166,-0.97,16,1,1
427,2015,48.2,3.876,6.19,10,3,1
427,2016,45.7,3.822,2.21,11,3,1
427,2017,57.9,4.059,3.28,12,3,1
427,2018,60.8,4.108,2.87,13,3,1
427,2019,64.6,4.168,6.57,14,3,1
427,2020,67.6,4.213,0.85,15,3,1
427,2021,60.8,4.108,4.62,16,3,1
428,2015,45.1,3.808,1.64,10,4,0
428,2016,43.2,3.766,4.54,11,4,1
428,2017,47.3,3.856,5.43,12,4,1
428,2018,47.1,3.851,2.8,13,4,1
428,2019,41.5,3.725,2.02,14,4,1
428,2020,50.4,3.921,3.38,15,4,1
428,2021,49.9,3.909,3.67,16,4,1
429,2015,34.8,3.548,6.26,10,4,0
429,2016,39.3,3.672,3.34,11,4,1
429,2017,35.0,3.555,3.44,12,4,1
429,2018,45.8,3.824,2.77,13,4,1
429,2019,42.7,3.755,7.25,14,4,1
429,2020,42.5,3.75,5.83,15,4,1
429,2021,61.2,4.114,4.06,16,4,1
430,2015,59.3,4.082,10.43,10,5,0
430,2016,66.8,4.201,3.53,11,5,1
430,2017,79.2,4.372,12.68,12,5,1
430,2018,67.0,4.205,7.45,13,5,1
430,2019,75.0,4.318,3.49,14,5,1
430,2020,78.1,4.358,10.78,15,5,1
430,2021,66.4,4.195,4.48,16,5,1
431,2015,39.6,3.679,8.06,10,5,1
431,2016,44.8,3.801,3.6,11,5,1
431,2017,52.0,3.951,5.76,12,5,1
431,2018,42.7,3.755,0.62,13,5,1
431,2019,49.8,3.907,5.96,14,5,1
431,2020,59.0,4.077,6.26,15,5,1
431,2021,63.4,4.15,6.93,16,5,1
432,2015,75.9,4.329,1.68,10,4,0
432,2016,68.7,4.23,7.92,11,4,1
432,2017,79.8,4.38,7.53,12,4,1
432,2018,84.7,4.439,5.64,13,4,1
432,2019,81.1,4.396,4.42,14,4,1
432,2020,85.0,4.443,5.86,15,4,1
