id,year,age,experience,prior_wage,training,employed,education
489,2015,30,9,22.48,0,1,10
490,2010,25,4,16.33,1,1,10
490,2011,26,4,13.97,1,1,10
490,2012,27,6,15.97,1,1,10
490,2013,28,7,14.41,1,1,10
490,2014,29,9,17.37,1,1,10
490,2015,30,9,20.03,1,1,10
491,2010,25,3,18.64,1,1,10
491,2011,26,6,20.91,1,1,10
491,2012,27,5,22.33,1,1,10
491,2013,28,6,20.1,1,1,10
491,2014,29,7,27.83,1,1,10
491,2015,30,8,24.65,1,1,10
492,2010,25,3,18.38,1,1,16
492,2011,26,4,17.18,1,1,16
492,2012,27,7,17.64,1,1,16
492,2013,28,7,19.18,1,1,16
492,2014,29,9,22.29,1,1,16
492,2015,30,8,16.14,1,1,16
493,2010,25,5,14.23,1,1,10
493,2011,26,6,16.84,1,1,10
493,2012,27,5,16.06,1,1,10
493,2013,28,8,17.39,1,1,10
493,2014,29,9,16.53,1,1,10
493,2015,30,10,17.84,1,1,10
494,2010,25,4,19.73,1,1,14
494,2011,26,4,18.24,1,1,14
494,2012,27,6,19.6,1,1,14
494,2013,28,6,23.6,1,1,14
494,2014,29,8,21.3,1,1,14
494,2015,30,8,23.95,1,1,14
495,2010,25,4,20.08,1,1,14
495,2011,26,4,18.86,1,1,14
495,2012,27,5,18.74,1,1,14
495,2013,28,6,19.06,1,1,14
495,2014,29,8,24.29,1,1,14
495,2015,30,10,22.61,1,1,14
496,2010,25,3,11.16,0,0,14
496,2011,26,4,13.8,0,1,14
496,2012,27,7,19.74,1,1,14
496,2013,28,6,15.07,1,0,14
496,2014,29,7,13.71,0,1,14
496,2015,30,8,14.59,1,1,14
497,2010,25,3,16.33,1,1,14
497,2011,26,4,16.33,1,1,14
497,2012,27,5,11.18,1,1,14
497,2013,28,7,20.82,1,1,14
497,2014,29,8,15.48,0,1,14
497,2015,30,9,21.58,1,1,14
498,2010,25,3,15.38,0,1,10
498,2011,26,5,17.28,1,1,10
498,2012,27,5,17.23,1,1,10
498,2013,28,6,12.39,1,1,10
498,2014,29,7,17.48,0,1,10
498,2015,30,10,15.32,1,1,10
499,2010,25,4,15.87,1,1,14
499,2011,26,4,15.81,1,1,14
499,2012,27,5,10.93,1,1,14
499,2013,28,7,16.82,1,1,14
499,2014,29,7,19.09,1,1,14
499,2015,30,8,16.45,1,1,14
500,2010,25,3,20.47,1,1,10
500,2011,26,5,22.04,1,1,10
500,2012,27,5,18.89,1,1,10
500,2013,28,7,19.53,1,1,10
500,2014,29,7,23.46,1,1,10
500,2015,30,8,22.11,1,1,10
501,2010,25,3,23.89,1,1,16
501,2011,26,5,21.47,1,0,16
501,2012,27,6,24.64,1,1,16
501,2013,28,7,22.36,1,1,16
501,2014,29,7,20.69,1,1,16
501,2015,30,9,22.04,1,1,16
502,2010,25,4,18.09,0,1,14
502,2011,26,5,13.74,0,0,14
502,2012,27,5,13.28,1,1,14
502,2013,28,6,15.25,0,1,14
502,2014,29,10,17.17,0,0,14
502,2015,30,8,17.8,0,1,14
503,2010,25,4,20.02,1,1,12
503,2011,26,4,19.77,1,1,12
503,2012,27,5,17.22,1,1,12
503,2013,28,8,21.61,1,1,12
503,2014,29,8,21.63,1,1,12
503,2015,30,8,21.57,1,1,12
504,2010,25,3,12.71,0,0,14
504,2011,26,5,17.78,1,1,14
504,2012,27,5,11.52,1,1,14
504,2013,28,6,17.45,1,1,14
504,2014,29,7,16.8,0,1,14
504,2015,30,8,15.33,1,1,14
505,2010,25,5,15.81,1,1,14
505,2011,26,4,15.53,1,1,14
505,2012,27,5,14.68,1,1,14
505,2013,28,7,17.71,1,1,14
505,2014,29,7,18.69,1,1,14
505,2015,30,9,15.86,0,1,14
506,2010,25,3,14.12,1,1,10
506,2011,26,4,15.75,1,1,10
506,2012,27,5,16.09,1,1,10
506,2013,28,7,16.51,1,1,10
506,2014,29,10,20.31,1,1,10
506,2015,30,8,12.27,1,1,10
507,2010,25,4,16.03,0,1,14
507,2011,26,5,15.37,1,1,14
507,2012,27,6,14.83,1,1,14
507,2013,28,8,16.94,1,1,14
507,2014,29,7,13.61,1,1,14
507,2015,30,8,20.64,1,1,14
508,2010,25,4,19.15,1,1,12
508,2011,26,6,18.7,1,1,12
508,2012,27,6,13.62,1,1,12
508,2013,28,6,18.39,1,1,12
508,2014,29,7,20.87,1,1,12
508,2015,30,8,17.12,1,1,12
509,2010,25,4,13.63,1,1,10
509,2011,26,5,16.06,1,1,10
509,2012,27,7,16.63,1,0,10
509,2013,28,6,14.39,0,1,10
509,2014,29,7,15.21,1,1,10
509,2015,30,8,16.8,1,1,10
510,2010,25,3,14.35,1,1,10
510,2011,26,4,18.95,1,1,10
510,2012,27,7,20.96,1,1,10
510,2013,28,6,18.44,1,1,10
510,2014,29,7,18.59,1,1,10
510,2015,30,8,18.19,1,1,10
511,2010,25,3,17.61,1,1,16
511,2011,26,5,17.57,1,1,16
511,2012,27,5,18.95,1,1,16
511,2013,28,7,22.44,1,1,16
511,2014,29,7,17.72,1,1,16
511,2015,30,9,19.34,1,1,16
512,2010,25,4,19.12,1,1,16
512,2011,26,5,16.41,1,1,16
512,2012,27,6,17.81,1,1,16
512,2013,28,8,25.09,1,1,16
512,2014,29,7,19.41,1,1,16
512,2015,30,8,22.08,1,1,16
513,2010,25,4,18.29,1,1,14
513,2011,26,4,15.26,1,1,14
513,2012,27,6,14.7,1,1,14
513,2013,28,6,18.05,1,1,14
513,2014,29,7,17.8,1,1,14
513,2015,30,8,19.52,1,1,14
514,2010,25,4,15.71,1,1,16
514,2011,26,4,17.11,1,1,16
514,2012,27,5,17.16,1,1,16
514,2013,28,6,18.51,1,1,16
514,2014,29,9,18.8,1,1,16
514,2015,30,8,17.02,1,1,16
515,2010,25,3,16.39,1,1,16
515,2011,26,4,22.31,1,1,16
515,2012,27,5,20.86,1,1,16
515,2013,28,7,20.91,1,1,16
515,2014,29,8,16.85,1,1,16
515,2015,30,9,24.25,1,1,16
516,2010,25,3,18.51,1,1,16
516,2011,26,4,20.45,1,1,16
516,2012,27,5,17.73,1,1,16
516,2013,28,7,18.94,1,1,16
516,2014,29,7,19.83,1,1,16
516,2015,30,8,17.37,1,1,16
517,2010,25,3,17.56,1,0,10
517,2011,26,4,13.59,1,1,10
517,2012,27,8,14.16,1,1,10
517,2013,28,6,15.64,1,1,10
517,2014,29,7,17.93,1,1,10
517,2015,30,9,14.56,1,1,10
518,2010,25,3,14.46,0,1,10
518,2011,26,4,16.25,1,1,10
518,2012,27,5,15.54,0,1,10
518,2013,28,6,21.0,1,1,10
518,2014,29,7,18.01,1,1,10
518,2015,30,9,15.38,1,1,10
519,2010,25,5,17.25,1,1,10
519,2011,26,5,18.85,1,1,10
519,2012,27,5,17.43,1,1,10
519,2013,28,6,18.56,1,1,10
519,2014,29,7,21.09,1,1,10
519,2015,30,8,23.71,1,1,10
520,2010,25,4,16.44,1,1,16
520,2011,26,4,15.05,1,1,16
520,2012,27,6,16.11,0,1,16
520,2013,28,6,14.76,0,0,16
520,2014,29,7,17.33,1,0,16
520,2015,30,8,15.33,1,1,16
521,2010,25,3,19.03,1,1,10
521,2011,26,4,18.46,1,1,10
521,2012,27,6,19.27,1,1,10
521,2013,28,7,20.94,1,1,10
521,2014,29,9,18.5,1,1,10
521,2015,30,9,20.99,1,1,10
522,2010,25,4,18.59,1,1,16
522,2011,26,4,12.17,0,1,16
522,2012,27,5,19.78,0,1,16
522,2013,28,8,17.62,1,1,16
522,2014,29,9,17.79,1,1,16
522,2015,30,8,16.55,1,1,16
523,2010,25,3,14.98,1,1,10
523,2011,26,4,18.47,1,1,10
523,2012,27,5,18.35,1,1,10
523,2013,28,7,23.06,1,1,10
523,2014,29,7,23.08,1,1,10
523,2015,30,9,21.32,1,1,10
524,2010,25,5,11.12,0,1,10
524,2011,26,4,16.51,1,1,10
524,2012,27,6,14.43,1,1,10
524,2013,28,7,16.89,1,1,10
524,2014,29,9,16.53,1,1,10
524,2015,30,9,22.66,1,1,10
525,2010,25,5,15.99,1,1,12
525,2011,26,5,15.67,0,1,12
525,2012,27,6,15.35,1,0,12
525,2013,28,7,15.81,1,1,12
525,2014,29,7,17.91,0,1,12
525,2015,30,9,16.91,1,1,12
526,2010,25,3,16.09,1,1,14
526,2011,26,4,14.93,1,1,14
526,2012,27,5,14.77,0,0,14
526,2013,28,6,14.88,0,0,14
526,2014,29,7,16.1,0,0,14
526,2015,30,9,14.11,0,0,14
527,2010,25,4,15.57,1,1,16
527,2011,26,4,13.63,0,1,16
527,2012,27,5,17.27,1,1,16
527,2013,28,9,17.86,1,1,16
527,2014,29,7,22.12,1,1,16
527,2015,30,8,18.58,1,1,16
528,2010,25,4,18.24,1,1,12
528,2011,26,4,15.65,0,1,12
528,2012,27,6,20.69,1,1,12
528,2013,28,8,18.52,1,1,12
528,2014,29,7,17.17,1,1,12
528,2015,30,9,21.13,1,1,12
529,2010,25,4,13.89,1,1,10
529,2011,26,4,13.33,0,1,10
529,2012,27,6,19.22,1,1,10
529,2013,28,6,13.87,0,1,10
529,2014,29,7,15.38,1,1,10
529,2015,30,9,18.69,1,1,10
530,2010,25,4,18.96,1,1,16
530,2011,26,6,19.07,1,1,16
530,2012,27,5,18.24,1,1,16
530,2013,28,6,19.48,1,1,16
530,2014,29,8,19.02,1,1,16
530,2015,30,8,22.2,1,1,16
531,2010,25,3,14.92,1,1,10
531,2011,26,4,15.16,1,1,10
531,2012,27,5,14.8,1,1,10
531,2013,28,6,13.55,1,1,10
531,2014,29,7,17.12,0,1,10
531,2015,30,8,13.13,0,1,10
532,2010,25,3,15.37,1,1,14
532,2011,26,4,18.96,1,1,14
532,2012,27,5,15.84,0,1,14
532,2013,28,6,19.12,1,1,14
532,2014,29,8,21.14,1,1,14
532,2015,30,9,17.58,1,1,14
533,2010,25,5,14.97,1,1,12
533,2011,26,4,12.83,1,1,12
533,2012,27,5,14.89,1,1,12
533,2013,28,7,17.68,0,1,12
533,2014,29,7,17.55,1,1,12
533,2015,30,9,19.74,1,1,12
534,2010,25,3,18.72,1,1,14
534,2011,26,4,14.74,1,1,14
534,2012,27,5,14.96,1,1,14
534,2013,28,6,18.86,1,1,14
534,2014,29,7,18.58,1,1,14
534,2015,30,9,19.87,1,1,14
535,2010,25,5,18.46,1,1,12
535,2011,26,4,18.32,1,1,12
535,2012,27,7,16.6,1,1,12
535,2013,28,6,18.81,0,1,12
535,2014,29,7,17.97,0,1,12
535,2015,30,8,17.71,1,1,12
536,2010,25,4,17.16,1,1,10
536,2011,26,5,18.23,0,1,10
536,2012,27,6,18.95,1,1,10
536,2013,28,6,14.79,1,1,10
536,2014,29,7,17.81,1,1,10
536,2015,30,8,19.38,0,1,10
537,2010,25,3,15.81,0,0,14
537,2011,26,6,17.65,1,1,14
537,2012,27,10,20.29,1,1,14
537,2013,28,6,18.9,1,1,14
537,2014,29,7,20.77,1,1,14
537,2015,30,8,14.97,1,1,14
538,2010,25,3,15.28,1,1,14
538,2011,26,4,17.57,1,1,14
538,2012,27,5,20.39,1,1,14
538,2013,28,6,19.04,1,1,14
538,2014,29,7,20.88,1,1,14
538,2015,30,8,21.51,1,1,14
539,2010,25,3,15.93,0,1,10
539,2011,26,4,18.48,1,1,10
539,2012,27,5,18.1,1,1,10
539,2013,28,6,16.56,1,1,10
539,2014,29,7,17.84,1,1,10
539,2015,30,8,21.12,1,1,10
540,2010,25,3,18.42,1,1,14
540,2011,26,4,16.6,1,1,14
540,2012,27,6,22.62,1,1,14
540,2013,28,6,21.99,1,1,14
540,2014,29,9,16.66,1,1,14
540,2015,30,8,19.54,1,1,14
541,2010,25,4,14.35,0,1,16
541,2011,26,5,15.81,0,1,16
541,2012,27,5,15.43,0,1,16
541,2013,28,6,19.43,1,1,16
541,2014,29,8,13.62,1,1,16
541,2015,30,8,18.93,1,0,16
542,2010,25,3,21.78,1,1,12
542,2011,26,4,18.96,1,1,12
542,2012,27,5,18.94,1,1,12
542,2013,28,8,20.26,1,1,12
542,2014,29,7,23.91,1,1,12
542,2015,30,9,18.35,1,1,12
543,2010,25,4,20.92,1,1,12
543,2011,26,5,21.69,1,1,12
543,2012,27,5,22.79,1,1,12
543,2013,28,6,19.78,1,1,12
543,2014,29,7,22.5,1,1,12
543,2015,30,8,17.91,1,1,12
544,2010,25,3,11.67,1,1,12
544,2011,26,5,14.31,1,1,12
544,2012,27,6,13.03,1,1,12
544,2013,28,8,14.89,1,1,12
544,2014,29,8,14.51,1,1,12
544,2015,30,8,14.81,1,1,12
545,2010,25,3,17.14,1,1,16
545,2011,26,4,14.61,0,1,16
545,2012,27,5,17.28,1,1,16
545,2013,28,7,18.23,1,1,16
545,2014,29,8,15.3,1,1,16
545,2015,30,11,19.06,1,1,16
546,2010,25,3,18.64,1,1,12
546,2011,26,5,19.77,1,1,12
546,2012,27,5,17.03,0,1,12
546,2013,28,6,14.83,1,1,12
546,2014,29,8,19.18,1,1,12
546,2015,30,9,22.41,1,1,12
547,2010,25,3,15.85,1,1,10
547,2011,26,6,17.7,1,1,10
547,2012,27,7,18.7,0,1,10
547,2013,28,10,23.21,0,1,10
547,2014,29,7,17.84,1,1,10
547,2015,30,9,18.73,1,1,10
548,2010,25,3,19.2,1,1,14
548,2011,26,4,20.13,1,0,14
548,2012,27,6,16.23,1,1,14
548,2013,28,7,15.66,1,1,14
548,2014,29,7,20.18,1,1,14
548,2015,30,8,18.92,1,1,14
549,2010,25,4,18.32,1,1,16
549,2011,26,5,14.25,1,1,16
549,2012,27,6,18.08,1,1,16
549,2013,28,6,17.97,0,1,16
549,2014,29,8,17.73,1,1,16
549,2015,30,10,19.24,1,1,16
550,2010,25,4,18.02,1,1,12
550,2011,26,6,19.05,1,1,12
550,2012,27,5,17.9,1,1,12
550,2013,28,6,17.53,1,1,12
550,2014,29,7,18.22,1,1,12
550,2015,30,9,21.29,1,1,12
551,2010,25,4,17.82,1,1,10
551,2011,26,6,17.43,1,1,10
551,2012,27,6,17.39,1,1,10
551,2013,28,6,15.46,1,1,10
551,2014,29,7,19.33,0,1,10
551,2015,30,9,15.95,0,1,10
552,2010,25,3,17.09,1,1,14
552,2011,26,4,18.33,0,1,14
552,2012,27,6,19.85,1,1,14
552,2013,28,6,20.5,1,1,14
552,2014,29,7,20.92,1,1,14
552,2015,30,8,23.7,1,1,14
553,2010,25,3,16.73,1,1,14
553,2011,26,4,13.06,1,1,14
553,2012,27,6,18.05,1,1,14
553,2013,28,7,15.74,1,1,14
553,2014,29,8,19.48,1,1,14
553,2015,30,8,19.84,1,1,14
554,2010,25,3,20.61,1,1,16
554,2011,26,5,16.26,1,1,16
554,2012,27,6,20.1,1,1,16
554,2013,28,6,19.93,1,1,16
554,2014,29,7,18.92,1,1,16
554,2015,30,8,20.3,1,1,16
555,2010,25,3,14.83,1,1,16
555,2011,26,4,18.58,1,1,16
555,2012,27,5,17.05,1,1,16
555,2013,28,6,14.25,1,1,16
555,2014,29,7,18.32,1,1,16
555,2015,30,8,19.87,1,1,16
556,2010,25,4,14.21,1,1,16
556,2011,26,4,15.58,0,1,16
556,2012,27,5,14.89,1,0,16
556,2013,28,6,15.67,1,1,16
556,2014,29,7,14.65,0,0,16
556,2015,30,9,20.37,0,1,16
557,2010,25,4,14.76,0,1,10
557,2011,26,4,15.74,1,1,10
557,2012,27,5,18.0,1,1,10
557,2013,28,6,17.4,1,1,10
557,2014,29,7,17.82,1,1,10
557,2015,30,8,19.62,1,1,10
558,2010,25,3,17.53,1,1,10
558,2011,26,4,21.19,1,1,10
558,2012,27,5,25.27,1,1,10
558,2013,28,6,18.74,1,1,10
558,2014,29,7,20.67,1,1,10
558,2015,30,9,20.05,1,1,10
559,2010,25,3,14.93,0,1,16
559,2011,26,4,13.62,1,1,16
559,2012,27,5,17.75,1,1,16
559,2013,28,7,18.02,1,1,16
559,2014,29,9,19.99,1,1,16
559,2015,30,8,19.71,1,1,16
560,2010,25,4,15.11,1,1,12
560,2011,26,4,14.19,1,1,12
560,2012,27,5,20.16,1,1,12
560,2013,28,7,20.6,1,1,12
560,2014,29,7,14.59,1,1,12
560,2015,30,8,19.13,1,1,12
561,2010,25,5,21.46,1,1,14
561,2011,26,4,22.66,1,1,14
561,2012,27,6,19.23,1,1,14
561,2013,28,9,25.19,1,1,14
561,2014,29,7,23.87,1,1,14
561,2015,30,8,22.49,1,1,14
562,2010,25,3,16.16,1,1,14
562,2011,26,5,17.18,1,1,14
562,2012,27,5,19.54,1,1,14
562,2013,28,7,19.81,1,1,14
562,2014,29,7,20.91,1,1,14
562,2015,30,9,20.17,1,1,14
563,2010,25,5,14.23,1,1,10
563,2011,26,5,17.47,1,1,10
563,2012,27,6,18.3,1,0,10
563,2013,28,6,13.41,1,0,10
563,2014,29,7,17.77,1,1,10
563,2015,30,9,19.36,1,1,10
564,2010,25,3,15.96,1,1,14
564,2011,26,6,20.43,1,1,14
564,2012,27,6,17.88,1,1,14
564,2013,28,6,20.12,1,1,14
564,2014,29,9,25.44,1,1,14
564,2015,30,11,25.39,1,1,14
565,2010,25,3,14.9,1,0,12
565,2011,26,4,14.25,1,1,12
565,2012,27,6,18.71,1,1,12
565,2013,28,7,20.15,1,1,12
565,2014,29,7,17.91,0,1,12
565,2015,30,8,19.77,1,1,12
566,2010,25,4,14.7,0,1,14
566,2011,26,5,13.41,1,1,14
566,2012,27,7,12.02,1,1,14
566,2013,28,7,12.66,1,1,14
566,2014,29,8,13.95,0,1,14
566,2015,30,8,14.91,1,1,14
567,2010,25,3,14.54,0,1,10
567,2011,26,4,14.37,1,1,10
567,2012,27,7,21.0,1,1,10
567,2013,28,7,16.81,1,1,10
567,2014,29,7,14.23,1,1,10
567,2015,30,9,18.61,0,0,10
568,2010,25,5,13.0,0,0,10
568,2011,26,4,14.17,1,1,10
568,2012,27,5,15.15,1,0,10
568,2013,28,7,17.19,1,1,10
568,2014,29,8,13.41,1,1,10
568,2015,30,8,17.42,1,1,10
569,2010,25,3,13.17,1,1,12
569,2011,26,4,11.92,1,1,12
569,2012,27,5,18.15,1,1,12
569,2013,28,7,19.23,1,1,12
569,2014,29,8,17.39,1,1,12
569,2015,30,8,16.76,0,1,12
570,2010,25,3,12.13,1,1,12
570,2011,26,4,18.07,1,1,12
570,2012,27,5,17.98,1,1,12
570,2013,28,6,13.93,1,1,12
570,2014,29,7,16.76,1,1,12
570,2015,30,8,18.42,0,1,12
571,2010,25,4,18.0,1,1,14
571,2011,26,4,20.92,1,1,14
571,2012,27,5,19.42,1,1,14
571,2013,28,6,18.46,1,1,14
571,2014,29,7,21.32,1,1,14
571,2015,30,9,21.53,1,1,14
572,2010,25,3,13.95,0,1,14
572,2011,26,4,15.09,0,0,14
572,2012,27,5,15.89,0,1,14
572,2013,28,6,19.32,1,1,14
572,2014,29,7,17.43,1,1,14
572,2015,30,8,17.93,1,1,14
573,2010,25,4,14.57,0,1,10
573,2011,26,4,17.5,0,0,10
573,2012,27,8,15.17,1,1,10
573,2013,28,7,18.78,1,0,10
573,2014,29,7,19.51,1,1,10
573,2015,30,8,19.17,1,1,10
574,2010,25,4,20.25,1,1,12
574,2011,26,4,12.8,1,1,12
574,2012,27,5,23.11,1,1,12
574,2013,28,6,20.56,1,1,12
574,2014,29,8,18.18,0,1,12
574,2015,30,8,20.64,1,1,12
575,2010,25,4,10.91,0,0,12
575,2011,26,4,11.93,1,1,12
575,2012,27,6,12.57,1,1,12
575,2013,28,6,18.67,1,1,12
575,2014,29,7,13.65,0,1,12
575,2015,30,8,13.38,1,1,12
576,2010,25,5,17.2,1,1,12
576,2011,26,4,16.89,1,1,12
576,2012,27,6,14.49,1,1,12
576,2013,28,6,20.04,1,1,12
576,2014,29,7,18.41,1,1,12
576,2015,30,8,22.19,1,1,12
577,2010,25,3,19.22,1,1,14
577,2011,26,4,19.71,1,1,14
577,2012,27,5,20.14,1,1,14
577,2013,28,6,17.54,1,1,14
577,2014,29,7,23.26,1,1,14
577,2015,30,8,17.17,1,1,14
578,2010,25,3,15.49,1,1,12
578,2011,26,4,14.64,0,1,12
578,2012,27,5,16.92,1,1,12
578,2013,28,6,14.0,1,1,12
578,2014,29,7,19.32,1,1,12
578,2015,30,8,18.83,1,1,12
579,2010,25,3,19.34,1,1,10
579,2011,26,5,19.27,1,1,10
579,2012,27,6,19.33,1,1,10
579,2013,28,6,21.66,1,1,10
579,2014,29,7,20.01,1,1,10
579,2015,30,8,23.48,1,1,10
580,2010,25,4,15.37,1,1,10
580,2011,26,4,19.92,1,1,10
580,2012,27,5,15.1,1,1,10
580,2013,28,6,17.11,1,0,10
580,2014,29,7,18.47,1,1,10
580,2015,30,10,17.16,1,1,10
581,2010,25,3,14.24,0,1,14
581,2011,26,5,17.44,1,1,14
581,2012,27,5,16.66,1,1,14
581,2013,28,7,12.7,1,1,14
581,2014,29,7,19.62,1,1,14
581,2015,30,10,18.94,1,1,14
582,2010,25,4,17.05,1,1,16
582,2011,26,5,18.15,1,1,16
582,2012,27,5,19.94,1,1,16
582,2013,28,6,19.62,1,1,16
582,2014,29,7,23.46,1,1,16
582,2015,30,9,20.84,1,1,16
583,2010,25,3,21.53,1,1,14
583,2011,26,4,23.27,1,1,14
583,2012,27,6,23.33,1,1,14
583,2013,28,6,21.89,1,1,14
583,2014,29,7,24.25,1,1,14
583,2015,30,8,26.13,1,1,14
584,2010,25,3,18.04,1,1,16
584,2011,26,5,17.85,1,1,16
584,2012,27,5,20.67,1,1,16
584,2013,28,6,19.34,1,1,16
584,2014,29,7,18.47,1,1,16
584,2015,30,8,19.44,1,1,16
585,2010,25,5,19.01,1,0,12
585,2011,26,4,18.27,1,0,12
585,2012,27,5,15.19,0,1,12
585,2013,28,6,17.33,1,0,12
585,2014,29,9,20.43,1,1,12
585,2015,30,9,20.23,1,1,12
586,2010,25,4,19.14,1,1,14
586,2011,26,4,15.61,1,1,14
586,2012,27,5,16.15,1,1,14
586,2013,28,7,18.94,1,1,14
586,2014,29,7,22.34,1,1,14
586,2015,30,8,16.84,1,1,14
587,2010,25,3,16.21,1,1,10
587,2011,26,4,15.73,1,1,10
587,2012,27,5,12.14,1,1,10
587,2013,28,7,15.41,1,1,10
587,2014,29,7,14.52,1,1,10
587,2015,30,8,15.99,1,1,10
588,2010,25,3,18.34,1,1,12
588,2011,26,6,18.05,1,1,12
588,2012,27,5,20.73,1,1,12
588,2013,28,6,20.37,1,1,12
588,2014,29,7,20.27,1,1,12
588,2015,30,8,23.89,1,1,12
589,2010,25,3,15.65,0,0,10
589,2011,26,4,15.91,0,1,10
589,2012,27,6,16.72,0,1,10
589,2013,28,7,16.04,1,1,10
589,2014,29,9,17.54,1,1,10
589,2015,30,9,16.07,0,1,10
590,2010,25,3,15.93,1,1,12
590,2011,26,5,19.52,1,1,12
590,2012,27,5,17.61,1,1,12
590,2013,28,7,21.26,1,1,12
590,2014,29,8,16.69,1,1,12
590,2015,30,8,16.88,1,1,12
591,2010,25,4,14.51,0,1,14
591,2011,26,5,14.25,0,0,14
591,2012,27,5,15.94,1,0,14
591,2013,28,7,17.11,0,1,14
591,2014,29,7,18.3,0,1,14
591,2015,30,9,18.04,0,0,14
592,2010,25,3,19.1,1,1,16
592,2011,26,4,18.77,1,1,16
592,2012,27,6,21.94,1,1,16
592,2013,28,7,22.59,1,1,16
592,2014,29,7,20.39,1,1,16
592,2015,30,8,16.91,1,1,16
593,2010,25,4,15.13,1,1,12
593,2011,26,4,17.62,1,1,12
593,2012,27,5,15.25,1,1,12
593,2013,28,6,18.92,1,1,12
593,2014,29,8,21.87,1,1,12
593,2015,30,9,23.93,1,1,12
594,2010,25,4,17.07,1,1,16
594,2011,26,5,23.38,1,1,16
594,2012,27,5,19.56,1,1,16
594,2013,28,6,20.49,1,1,16
594,2014,29,8,21.25,1,1,16
594,2015,30,8,18.61,1,1,16
595,2010,25,3,14.04,1,1,12
595,2011,26,5,15.37,1,1,12
595,2012,27,6,19.03,1,1,12
595,2013,28,6,16.95,1,1,12
595,2014,29,7,21.96,1,1,12
595,2015,30,9,16.85,1,1,12
596,2010,25,3,14.35,1,1,10
596,2011,26,6,15.52,1,0,10
596,2012,27,5,16.35,0,1,10
596,2013,28,8,15.28,0,0,10
596,2014,29,8,18.43,0,1,10
596,2015,30,9,21.32,1,1,10
597,2010,25,5,14.98,0,1,10
597,2011,26,4,10.14,1,1,10
597,2012,27,5,14.39,0,0,10
597,2013,28,6,14.77,1,1,10
597,2014,29,8,18.14,1,1,10
597,2015,30,9,16.75,1,0,10
598,2010,25,4,16.15,1,1,12
598,2011,26,4,14.02,1,1,12
598,2012,27,6,15.12,1,1,12
598,2013,28,6,16.22,1,1,12
598,2014,29,8,20.55,1,1,12
598,2015,30,8,18.31,1,1,12
599,2010,25,4,18.22,1,1,16
599,2011,26,4,15.91,1,1,16
599,2012,27,5,16.37,1,1,16
599,2013,28,6,16.95,1,1,16
599,2014,29,8,20.68,1,1,16
599,2015,30,8,19.04,1,1,16
600,2010,25,4,21.23,1,1,14
600,2011,26,4,17.55,1,1,14
600,2012,27,6,21.12,1,1,14
600,2013,28,6,18.52,1,1,14
600,2014,29,8,22.39,0,1,14
600,2015,30,9,21.08,1,1,14
601,2010,25,4,13.85,1,1,14
601,2011,26,5,14.91,1,1,14
601,2012,27,5,14.53,1,0,14
601,2013,28,6,18.4,1,1,14
601,2014,29,7,15.25,1,1,14
601,2015,30,8,16.97,1,1,14
602,2010,25,3,18.74,1,1,10
602,2011,26,6,19.16,1,1,10
602,2012,27,5,21.7,1,1,10
602,2013,28,6,19.46,1,1,10
602,2014,29,7,20.25,1,1,10
602,2015,30,8,24.91,1,1,10
603,2010,25,4,17.57,1,1,14
603,2011,26,4,17.63,1,1,14
603,2012,27,6,22.05,1,1,14
603,2013,28,6,19.87,1,1,14
603,2014,29,8,22.66,1,1,14
603,2015,30,8,21.39,1,1,14
604,2010,25,3,20.67,1,1,10
604,2011,26,4,15.34,1,1,10
604,2012,27,6,19.88,1,1,10
604,2013,28,6,20.38,1,1,10
604,2014,29,7,19.5,1,0,10
604,2015,30,9,22.74,1,1,10
605,2010,25,3,19.58,1,1,14
605,2011,26,4,21.43,1,1,14
605,2012,27,5,20.0,1,1,14
605,2013,28,9,23.79,1,1,14
605,2014,29,8,18.32,1,1,14
605,2015,30,8,24.46,1,1,14
606,2010,25,3,14.34,0,1,12
606,2011,26,4,18.14,1,1,12
606,2012,27,5,15.41,1,1,12
606,2013,28,6,16.35,1,1,12
606,2014,29,7,19.26,1,1,12
606,2015,30,8,17.76,1,1,12
607,2010,25,3,14.15,0,1,10
607,2011,26,4,13.85,0,1,10
607,2012,27,5,16.85,0,1,10
607,2013,28,6,18.2,0,1,10
607,2014,29,9,13.63,1,1,10
607,2015,30,8,14.89,1,1,10
608,2010,25,4,12.43,1,1,10
608,2011,26,5,14.92,1,1,10
608,2012,27,5,10.93,1,0,10
608,2013,28,6,13.33,1,0,10
608,2014,29,7,15.3,1,1,10
608,2015,30,8,13.84,0,1,10
609,2010,25,3,18.51,1,1,12
609,2011,26,4,22.78,1,1,12
609,2012,27,5,21.45,1,1,12
609,2013,28,6,23.55,1,1,12
609,2014,29,8,22.06,1,1,12
609,2015,30,9,22.16,1,1,12
610,2010,25,3,19.04,1,1,10
610,2011,26,5,20.77,1,1,10
610,2012,27,6,18.62,1,1,10
610,2013,28,6,19.03,1,1,10
610,2014,29,8,15.17,1,1,10
610,2015,30,8,20.81,1,1,10
611,2010,25,3,16.88,1,1,14
611,2011,26,4,18.41,1,1,14
611,2012,27,5,19.44,1,1,14
611,2013,28,6,17.88,0,1,14
611,2014,29,11,21.03,1,1,14
611,2015,30,9,21.6,1,1,14
612,2010,25,3,14.39,0,1,14
612,2011,26,5,19.91,1,1,14
