id,year,rating,income,debt_ratio,age,size,profitability,sector
343,2015,2,9.769,0.3618,40.1,7.9682,0.0672,4
343,2016,2,9.9121,0.372,41.1,7.7105,0.0834,4
343,2017,2,9.858,0.2785,42.1,7.9166,0.0734,4
343,2018,0,9.9836,0.3254,43.1,7.9624,0.0468,4
343,2019,3,9.856,0.3099,44.1,7.9387,0.1146,4
344,2015,3,9.2204,0.4555,22.9,6.372,0.0511,2
344,2016,1,9.2262,0.4322,23.9,6.1567,0.0596,2
344,2017,3,9.2312,0.4888,24.9,6.2784,0.0706,2
344,2018,3,9.1716,0.3922,25.9,6.3827,0.0195,2
344,2019,3,9.0946,0.4925,26.9,6.3557,-0.0253,2
345,2015,0,10.1265,0.4428,22.4,7.9449,0.0763,3
345,2016,1,10.2701,0.5026,23.4,8.0262,0.0406,3
345,2017,0,10.1661,0.4639,24.4,7.8703,0.0659,3
345,2018,1,10.2051,0.5043,25.4,8.0856,0.0543,3
345,2019,1,10.33,0.4522,26.4,8.1539,0.0504,3
346,2015,2,10.4398,0.1883,25.2,6.1007,0.0733,2
346,2016,3,10.6617,0.3736,26.2,6.03,-0.0125,2
346,2017,2,10.5172,0.2901,27.2,6.0146,0.0835,2
346,2018,2,10.6192,0.2676,28.2,6.0585,0.0366,2
346,2019,2,10.4729,0.2466,29.2,6.0204,0.0414,2
347,2015,2,11.7425,0.4596,33.7,10.8286,0.0702,2
347,2016,1,11.8413,0.2958,34.7,10.9178,0.1217,2
347,2017,1,11.7994,0.3738,35.7,11.142,0.0825,2
347,2018,0,11.7174,0.3204,36.7,11.0166,0.0357,2
347,2019,3,11.5517,0.3039,37.7,10.9095,0.1165,2
348,2015,2,10.7795,0.2625,7.2,6.0871,0.0616,3
348,2016,2,10.9314,0.2968,8.2,6.2145,0.1434,3
348,2017,1,11.0558,0.3538,9.2,6.1383,0.1047,3
348,2018,1,10.8629,0.3698,10.2,6.2332,0.0534,3
348,2019,1,10.8844,0.3568,11.2,6.2719,0.0625,3
349,2015,0,8.5104,0.1599,16.0,8.2057,0.069,5
349,2016,2,8.6889,0.2562,17.0,8.2352,0.1196,5
349,2017,3,8.5549,0.2088,18.0,8.4577,0.0884,5
349,2018,1,8.655,0.1769,19.0,8.372,0.065,5
349,2019,2,8.7188,0.3235,20.0,8.2459,0.0483,5
350,2015,2,9.4685,0.3782,49.3,8.9153,0.0215,5
350,2016,0,9.4659,0.3529,50.3,8.7906,0.0713,5
350,2017,2,9.5763,0.4393,51.3,8.9793,0.0462,5
350,2018,3,9.5415,0.3761,52.3,9.0293,0.0262,5
350,2019,3,9.5112,0.3878,53.3,9.113,0.0696,5
351,2015,2,9.7669,0.4338,17.2,8.9623,0.082,2
351,2016,0,9.1766,0.4369,18.2,8.8214,0.0315,2
351,2017,3,9.1786,0.3978,19.2,8.9013,0.0549,2
351,2018,1,9.6486,0.45,20.2,8.7049,0.032,2
351,2019,2,9.5965,0.497,21.2,9.133,0.0236,2
352,2015,3,11.6308,0.1744,30.9,7.3772,0.0688,3
352,2016,3,10.9674,0.2261,31.9,7.7168,0.125,3
352,2017,3,11.4908,0.2289,32.9,7.5977,0.0759,3
352,2018,3,11.2758,0.2372,33.9,7.3799,0.1138,3
352,2019,3,11.4607,0.3087,34.9,7.6715,0.0772,3
353,2015,1,8.7255,0.3246,39.4,11.0866,0.0838,3
353,2016,3,8.9879,0.2427,40.4,11.2471,0.0203,3
353,2017,3,9.0993,0.3135,41.4,11.1003,0.0392,3
353,2018,2,9.1533,0.3065,42.4,10.8099,0.0125,3
353,2019,2,8.8149,0.2922,43.4,11.1156,0.0426,3
354,2015,2,9.9359,0.586,9.2,5.4413,0.0893,4
354,2016,0,9.4955,0.5778,10.2,5.5759,0.0621,4
354,2017,2,9.7144,0.6427,11.2,5.6181,0.0013,4
354,2018,1,9.7423,0.6325,12.2,5.8734,0.0498,4
354,2019,1,9.9259,0.6033,13.2,5.8363,0.0678,4
355,2015,0,10.5683,0.4416,35.1,9.6324,0.1159,5
355,2016,3,10.3362,0.4036,36.1,9.6816,0.0236,5
355,2017,2,10.6321,0.4789,37.1,9.8615,0.0783,5
355,2018,0,10.2062,0.5062,38.1,9.6342,0.0856,5
355,2019,0,10.5417,0.4627,39.1,9.9412,0.0663,5
356,2015,1,9.4754,0.4488,10.5,7.4944,0.0965,1
356,2016,1,9.4917,0.494,11.5,7.6326,0.0269,1
356,2017,1,9.5325,0.4399,12.5,7.7042,0.0779,1
356,2018,1,9.5175,0.3932,13.5,7.6803,0.0519,1
356,2019,0,9.5115,0.3603,14.5,7.5917,0.0789,1
357,2015,3,10.0762,0.0813,38.8,9.5114,0.0635,5
357,2016,3,10.169,0.2301,39.8,9.5326,0.0185,5
357,2017,3,9.8955,0.2719,40.8,9.7431,0.0659,5
357,2018,2,10.1114,0.1851,41.8,9.5184,0.1156,5
357,2019,1,10.4275,0.2131,42.8,9.4635,0.0746,5
358,2015,3,12.1282,0.4474,12.6,11.4641,0.1,5
358,2016,3,11.9686,0.4965,13.6,11.3624,0.058,5
358,2017,2,12.0431,0.5191,14.6,11.4095,0.0744,5
358,2018,1,12.1236,0.4537,15.6,11.2544,0.1639,5
358,2019,1,12.2475,0.5488,16.6,11.3816,0.0782,5
359,2015,3,9.5375,0.2715,42.1,9.2564,0.0554,4
359,2016,2,9.4313,0.3728,43.1,9.4709,0.092,4
359,2017,1,9.3869,0.3861,44.1,9.5102,0.0554,4
359,2018,2,9.6462,0.3613,45.1,9.506,0.066,4
359,2019,0,9.4526,0.4426,46.1,9.2049,0.066,4
360,2015,0,10.3994,0.542,38.0,9.4507,0.0382,1
360,2016,0,10.2979,0.5648,39.0,9.5242,0.0148,1
360,2017,0,10.4746,0.5411,40.0,9.5774,0.0472,1
360,2018,0,10.731,0.4415,41.0,9.4094,0.0473,1
360,2019,2,10.4504,0.5505,42.0,9.4965,0.0654,1
361,2015,1,9.4062,0.0916,33.1,6.8075,0.0679,4
361,2016,1,9.5063,0.2227,34.1,7.0161,0.0133,4
361,2017,3,9.4808,0.1749,35.1,7.0924,0.0511,4
361,2018,3,9.5932,0.1569,36.1,7.2134,0.0518,4
361,2019,3,9.313,0.1415,37.1,6.945,0.1314,4
362,2015,3,9.3629,0.2534,49.3,6.6704,0.1107,1
362,2016,3,9.3156,0.2964,50.3,6.6729,0.0139,1
362,2017,2,9.3708,0.2642,51.3,6.6025,0.0245,1
362,2018,1,8.9234,0.2202,52.3,6.9039,0.0563,1
362,2019,3,9.5319,0.2838,53.3,6.8072,0.0931,1
363,2015,1,9.5413,0.2626,16.6,9.9551,-0.0189,2
363,2016,1,9.6068,0.2438,17.6,9.8149,0.0526,2
363,2017,2,9.4701,0.2735,18.6,9.6832,0.0187,2
363,2018,1,9.1894,0.2707,19.6,9.9191,0.0167,2
363,2019,3,9.706,0.2872,20.6,9.9128,0.0894,2
364,2015,3,10.4809,0.4882,28.4,6.86,0.025,1
364,2016,2,10.4192,0.3661,29.4,6.956,0.0436,1
364,2017,2,10.5327,0.4865,30.4,6.9705,0.0664,1
364,2018,1,10.679,0.536,31.4,6.9328,0.0407,1
364,2019,2,10.6247,0.5366,32.4,6.9426,0.0376,1
365,2015,1,10.7872,0.4621,33.2,7.3009,0.0295,4
365,2016,2,10.7762,0.417,34.2,7.3425,0.1077,4
365,2017,3,11.2979,0.4769,35.2,7.1189,0.0661,4
365,2018,3,11.3096,0.5139,36.2,7.0016,0.0995,4
365,2019,2,11.2304,0.5343,37.2,7.1997,0.0989,4
366,2015,0,10.5103,0.6019,13.3,8.2415,0.0295,5
366,2016,2,10.8045,0.6309,14.3,8.2687,0.0714,5
366,2017,0,10.9718,0.6751,15.3,8.2198,0.1171,5
366,2018,1,10.8824,0.6897,16.3,8.2529,0.1046,5
366,2019,1,10.8983,0.5913,17.3,8.2413,0.0659,5
367,2015,3,9.8623,0.3647,21.6,9.4076,0.0543,1
367,2016,3,10.1868,0.3916,22.6,9.2665,0.0132,1
367,2017,2,9.9611,0.3929,23.6,9.1942,0.0228,1
367,2018,3,10.0606,0.5044,24.6,9.2016,0.0587,1
367,2019,1,10.0898,0.4402,25.6,9.3056,0.0654,1
368,2015,3,10.3222,0.3774,13.9,8.2,0.0069,1
368,2016,3,10.1997,0.3604,14.9,8.4605,0.0327,1
368,2017,1,10.4295,0.3098,15.9,8.3589,0.0395,1
368,2018,2,10.2208,0.4449,16.9,8.3213,0.0494,1
368,2019,1,10.5193,0.3975,17.9,8.232,0.0524,1
369,2015,3,8.1128,0.1246,13.1,9.8473,0.0567,3
369,2016,2,8.0715,0.2051,14.1,9.7081,0.0482,3
369,2017,1,8.0587,0.3335,15.1,9.6874,0.0313,3
369,2018,3,7.7549,0.1858,16.1,9.5984,0.0026,3
369,2019,0,8.1443,0.2396,17.1,9.6669,0.0827,3
370,2015,2,10.2944,0.7785,11.0,8.8483,0.085,5
370,2016,2,10.5611,0.7837,12.0,8.7144,0.021,5
370,2017,0,10.4732,0.7881,13.0,8.8507,0.0574,5
370,2018,2,10.3099,0.8329,14.0,8.9484,0.0664,5
370,2019,0,10.5987,0.7748,15.0,8.7879,0.0468,5
371,2015,3,12.4718,0.6429,21.3,4.6559,0.078,2
371,2016,1,12.5752,0.6486,22.3,4.7076,0.0326,2
371,2017,0,12.5089,0.6028,23.3,4.8093,0.0668,2
371,2018,0,12.806,0.5743,24.3,4.7726,0.1484,2
371,2019,2,12.4482,0.6713,25.3,4.8102,0.0795,2
372,2015,1,10.1034,0.7617,7.1,10.3908,-0.0032,4
372,2016,0,10.427,0.7258,8.1,10.435,0.0098,4
372,2017,0,10.2903,0.7464,9.1,10.3594,0.0267,4
372,2018,3,10.1576,0.6594,10.1,10.4846,0.0034,4
372,2019,1,10.2453,0.6542,11.1,10.3138,0.0524,4
373,2015,3,8.9594,0.3357,44.1,7.642,0.0861,2
373,2016,1,9.0297,0.2559,45.1,7.7547,0.0649,2
373,2017,0,8.7465,0.2021,46.1,7.6859,0.0303,2
373,2018,1,8.9432,0.3257,47.1,7.9013,0.0825,2
373,2019,2,9.1897,0.2358,48.1,7.7286,0.0745,2
374,2015,3,11.0635,0.5103,30.9,8.4536,0.1272,5
374,2016,3,11.4424,0.3968,31.9,8.2667,0.063,5
374,2017,3,11.3186,0.3865,32.9,8.1701,0.0855,5
374,2018,3,11.2911,0.4616,33.9,8.1726,0.0983,5
374,2019,3,11.2868,0.4453,34.9,8.3634,0.083,5
375,2015,3,10.57,0.2956,29.6,7.5425,0.0412,1
375,2016,0,10.364,0.3373,30.6,7.5103,0.0553,1
375,2017,2,10.4603,0.2875,31.6,7.547,0.0943,1
375,2018,2,10.3931,0.3315,32.6,7.5021,0.0477,1
375,2019,3,10.3461,0.2941,33.6,7.4888,0.1137,1
376,2015,1,9.7128,0.2836,32.1,7.1974,0.0868,1
376,2016,0,9.6125,0.2802,33.1,7.3397,0.071,1
376,2017,1,9.5781,0.3552,34.1,7.3086,0.0511,1
376,2018,1,9.5599,0.3054,35.1,7.3312,0.058,1
376,2019,0,10.0037,0.2286,36.1,7.2727,0.011,1
377,2015,3,9.1762,0.5668,6.7,9.8263,0.0284,5
377,2016,2,8.9464,0.5766,7.7,9.617,0.0181,5
377,2017,3,8.8231,0.7327,8.7,9.6762,0.01,5
377,2018,0,8.916,0.694,9.7,10.0781,0.0711,5
377,2019,3,9.1811,0.6254,10.7,9.8658,-0.0057,5
378,2015,2,10.9357,0.4527,15.5,9.4166,0.1129,1
378,2016,3,10.887,0.3862,16.5,9.319,0.0616,1
378,2017,1,11.0462,0.42,17.5,9.5312,0.0501,1
378,2018,2,11.2743,0.3363,18.5,9.3542,0.0639,1
378,2019,1,11.0996,0.4155,19.5,9.4729,0.1125,1
379,2015,3,9.8196,0.443,12.9,8.5551,0.1216,1
379,2016,3,10.0458,0.5367,13.9,8.5412,0.0367,1
379,2017,0,10.3504,0.5557,14.9,8.4752,0.0604,1
379,2018,2,10.1949,0.5096,15.9,8.6287,0.0608,1
379,2019,3,10.2487,0.548,16.9,8.4221,0.0511,1
380,2015,0,10.1713,0.2236,9.0,5.2672,0.0275,1
380,2016,1,10.3252,0.261,10.0,5.3289,0.0829,1
380,2017,3,10.1828,0.2601,11.0,5.173,0.0394,1
380,2018,3,10.0625,0.265,12.0,5.2811,0.067,1
380,2019,2,9.9174,0.279,13.0,5.3501,0.0687,1
381,2015,2,9.2154,0.1984,4.6,6.1967,0.0456,4
381,2016,3,9.3309,0.2645,5.6,6.1584,-0.0053,4
381,2017,0,9.2549,0.2794,6.6,6.2135,0.0912,4
381,2018,0,9.5197,0.2654,7.6,6.1866,0.0465,4
381,2019,3,9.166,0.2697,8.6,6.2168,0.0502,4
382,2015,3,10.2197,0.3406,14.6,7.1973,0.0833,4
382,2016,1,10.1243,0.3042,15.6,7.3623,0.0917,4
382,2017,1,10.1704,0.3135,16.6,7.3531,0.0635,4
382,2018,1,10.1232,0.3358,17.6,7.3156,0.095,4
382,2019,0,10.063,0.3703,18.6,7.4231,0.0124,4
383,2015,2,10.3894,0.2626,39.3,11.1957,0.0726,3
383,2016,1,10.4765,0.3507,40.3,11.1827,0.031,3
383,2017,3,10.3205,0.3909,41.3,11.3514,0.0398,3
383,2018,3,10.7498,0.3222,42.3,11.0753,0.106,3
383,2019,3,10.4289,0.3805,43.3,11.0397,0.0762,3
384,2015,3,10.8988,0.3305,18.6,11.3264,0.0893,2
384,2016,2,10.8851,0.2585,19.6,11.1356,0.0544,2
384,2017,3,10.9092,0.2777,20.6,11.2639,0.0322,2
384,2018,2,10.9458,0.2438,21.6,11.3586,0.0872,2
384,2019,1,10.9711,0.3385,22.6,11.4562,0.0984,2
385,2015,0,10.5671,0.1493,12.9,9.5332,0.1198,5
385,2016,0,10.3534,0.2816,13.9,9.6822,0.0759,5
385,2017,2,10.6538,0.2671,14.9,9.637,0.1216,5
385,2018,3,10.5423,0.2343,15.9,9.6566,0.1112,5
385,2019,0,10.4074,0.234,16.9,9.6133,0.0624,5
386,2015,3,10.3482,0.6296,35.4,7.9142,0.0468,5
386,2016,3,10.3999,0.6142,36.4,7.8364,0.0292,5
386,2017,2,10.5023,0.717,37.4,7.9704,0.0552,5
386,2018,1,10.4147,0.7577,38.4,7.9453,0.0711,5
386,2019,2,10.0761,0.7437,39.4,7.9271,0.0408,5
387,2015,1,10.3472,0.1756,3.8,7.0538,0.0899,5
387,2016,2,10.6701,0.1394,4.8,7.0652,0.1024,5
387,2017,3,11.0878,0.1915,5.8,7.2045,0.1074,5
387,2018,3,10.8559,0.083,6.8,7.0979,0.0577,5
387,2019,3,10.4312,0.1767,7.8,7.1249,0.0739,5
388,2015,2,9.2788,0.3088,44.7,10.244,0.0518,3
388,2016,3,9.5465,0.4194,45.7,9.9107,0.0997,3
388,2017,3,9.7164,0.3644,46.7,10.0319,0.0585,3
388,2018,3,9.4915,0.4063,47.7,10.0846,0.067,3
388,2019,3,9.3625,0.31,48.7,10.2992,0.0647,3
389,2015,3,10.5671,0.4948,16.2,9.4409,0.0632,4
389,2016,3,10.6856,0.542,17.2,9.347,0.0438,4
389,2017,3,10.5383,0.5364,18.2,9.397,0.0681,4
389,2018,2,10.4816,0.5539,19.2,9.3282,0.0285,4
389,2019,3,10.6442,0.5841,20.2,9.2084,0.0368,4
390,2015,0,10.723,0.6883,19.9,8.5664,0.1053,3
390,2016,2,10.8772,0.6762,20.9,8.5532,0.1072,3
390,2017,1,10.7651,0.573,21.9,8.4255,0.1072,3
390,2018,1,11.1109,0.6894,22.9,8.6084,0.0458,3
390,2019,0,10.918,0.6864,23.9,8.4768,0.0615,3
391,2015,1,10.0403,0.2588,40.0,10.6197,0.1054,5
391,2016,0,10.087,0.3868,41.0,10.59,0.078,5
391,2017,1,10.0903,0.3582,42.0,10.4381,0.03,5
391,2018,2,10.1742,0.2791,43.0,10.6507,0.0633,5
391,2019,1,9.9536,0.3749,44.0,10.545,0.0715,5
392,2015,1,9.1345,0.6862,45.7,6.768,0.0897,2
392,2016,3,9.3339,0.7273,46.7,6.7893,0.0012,2
392,2017,0,9.4121,0.7287,47.7,6.76,0.0226,2
392,2018,1,9.5717,0.6689,48.7,6.9332,0.0472,2
392,2019,2,9.4996,0.6914,49.7,6.9355,0.0065,2
393,2015,1,10.8302,0.3295,48.6,8.9845,0.0078,1
393,2016,3,10.7321,0.3252,49.6,8.8792,0.0885,1
393,2017,1,10.7642,0.3833,50.6,8.8562,0.0556,1
393,2018,1,10.8626,0.3402,51.6,8.887,0.071,1
393,2019,2,10.5988,0.3216,52.6,9.0186,0.0669,1
394,2015,3,10.0226,0.5926,22.8,10.1564,0.1359,4
394,2016,1,9.8419,0.5624,23.8,10.3675,0.0044,4
394,2017,0,9.9599,0.5478,24.8,9.9892,0.0511,4
394,2018,3,10.0736,0.5194,25.8,10.3151,0.096,4
394,2019,2,9.9699,0.5927,26.8,10.2045,0.0498,4
395,2015,3,12.006,0.6018,39.6,9.3542,0.0754,4
395,2016,2,12.1084,0.5763,40.6,9.5156,0.1358,4
395,2017,3,11.6711,0.6937,41.6,9.5483,0.0357,4
395,2018,2,11.7163,0.725,42.6,9.5793,0.0328,4
395,2019,3,12.1345,0.6587,43.6,9.4131,0.0508,4
396,2015,3,10.8122,0.4643,45.6,8.3142,0.0564,3
396,2016,3,10.8136,0.3897,46.6,8.4582,0.0302,3
396,2017,1,10.8067,0.3836,47.6,8.3436,0.0178,3
396,2018,2,10.9176,0.4764,48.6,8.3795,0.0581,3
396,2019,2,10.769,0.5,49.6,8.2184,0.0035,3
397,2015,2,9.2181,0.6074,49.4,7.8286,0.0306,4
397,2016,0,9.2727,0.6068,50.4,8.1354,0.0048,4
397,2017,0,9.685,0.5794,51.4,8.1604,0.0126,4
397,2018,2,9.3237,0.7273,52.4,8.0317,0.0315,4
397,2019,0,9.7877,0.8267,53.4,7.943,0.0424,4
398,2015,2,11.0044,0.1624,42.3,8.6951,0.0384,5
398,2016,3,11.0517,0.1075,43.3,8.9489,0.0449,5
398,2017,3,11.1454,0.1513,44.3,8.9425,0.1454,5
398,2018,2,11.0299,0.1753,45.3,8.7054,0.0703,5
398,2019,3,10.7934,0.1165,46.3,8.9242,0.1223,5
399,2015,0,10.4945,0.536,45.4,8.0443,0.0718,5
399,2016,3,10.9515,0.6319,46.4,8.1139,0.0734,5
399,2017,0,10.8378,0.5165,47.4,8.082,0.0401,5
399,2018,2,10.5029,0.5796,48.4,7.9783,0.0892,5
399,2019,2,10.6557,0.5845,49.4,8.1545,0.0232,5
400,2015,2,10.0255,0.3913,37.0,9.9395,-0.0032,3
400,2016,2,10.0429,0.332,38.0,10.0338,0.0479,3
400,2017,3,10.2395,0.437,39.0,10.1349,0.0556,3
400,2018,2,10.0232,0.4268,40.0,10.3865,0.108,3
400,2019,2,10.1361,0.3673,41.0,10.017,0.0623,3
401,2015,3,11.7974,0.5872,6.6,8.2098,0.0686,5
401,2016,3,11.6791,0.5723,7.6,8.061,0.06,5
401,2017,0,11.8459,0.5796,8.6,8.2171,0.0699,5
401,2018,3,11.6753,0.6149,9.6,8.1838,0.0345,5
401,2019,3,11.745,0.5204,10.6,8.2589,0.095,5
402,2015,2,11.1759,0.0557,22.9,10.178,0.0645,2
402,2016,2,11.3654,0.2021,23.9,10.3521,0.0814,2
402,2017,3,11.1002,0.1537,24.9,10.1858,0.1172,2
402,2018,0,11.5195,0.2099,25.9,10.1219,0.0999,2
402,2019,2,11.1633,0.099,26.9,10.3989,0.1221,2
403,2015,0,10.5548,0.5573,13.9,8.4584,0.0753,3
403,2016,3,10.7409,0.5758,14.9,8.5104,0.0697,3
403,2017,2,10.8574,0.5451,15.9,8.4194,0.099,3
403,2018,2,10.4236,0.5434,16.9,8.4364,0.0611,3
403,2019,0,10.3495,0.5802,17.9,8.4883,0.0911,3
404,2015,2,12.4967,0.4762,32.8,7.4339,0.0999,2
404,2016,3,12.6174,0.5715,33.8,7.4965,0.0837,2
404,2017,3,12.7159,0.4174,34.8,7.6715,0.1139,2
404,2018,2,12.5138,0.4884,35.8,7.6787,0.0337,2
404,2019,2,12.5589,0.6768,36.8,7.5253,0.0667,2
405,2015,0,11.2953,0.2685,47.9,8.3756,0.0725,1
405,2016,3,11.4654,0.3332,48.9,8.5196,0.094,1
405,2017,3,11.5634,0.2833,49.9,8.4296,0.0865,1
405,2018,0,11.5829,0.3698,50.9,8.4759,0.023,1
405,2019,1,11.4405,0.3864,51.9,8.4397,0.0779,1
406,2015,2,9.0822,0.225,8.7,8.1041,0.0619,2
406,2016,2,9.1595,0.2676,9.7,8.2865,0.0278,2
406,2017,3,9.1861,0.3369,10.7,8.2923,0.0873,2
406,2018,0,8.9353,0.3159,11.7,8.3483,0.0459,2
406,2019,2,9.1675,0.2577,12.7,8.2466,0.0836,2
407,2015,0,9.4804,0.7543,23.3,6.5294,0.0458,1
407,2016,0,9.4139,0.6919,24.3,6.7677,0.0464,1
407,2017,1,9.3118,0.8087,25.3,6.5777,0.0332,1
407,2018,1,9.5951,0.771,26.3,6.9037,0.0355,1
407,2019,0,9.3392,0.7846,27.3,6.6047,0.1057,1
408,2015,3,10.9124,0.3016,34.1,9.2355,0.0523,1
408,2016,1,11.0353,0.437,35.1,9.3265,0.0736,1
408,2017,3,11.0673,0.326,36.1,9.2462,0.0571,1
408,2018,3,11.1663,0.4595,37.1,9.4165,0.0468,1
408,2019,0,11.2231,0.4181,38.1,9.311,0.0489,1
409,2015,1,11.0163,0.4756,17.8,9.9626,-0.0012,2
409,2016,3,11.0836,0.5146,18.8,9.854,0.045,2
409,2017,3,11.0462,0.4916,19.8,9.9171,0.0513,2
409,2018,3,11.1004,0.5617,20.8,9.9635,0.0886,2
409,2019,3,11.1688,0.4541,21.8,9.9887,0.0751,2
410,2015,3,8.691,0.4115,40.7,7.6155,0.0246,3
410,2016,0,8.7193,0.3844,41.7,7.635,0.0715,3
410,2017,2,8.5192,0.4148,42.7,7.5605,0.0213,3
410,2018,2,8.6621,0.4466,43.7,7.5911,-0.0142,3
410,2019,3,8.605,0.4658,44.7,7.7201,0.0726,3
411,2015,2,11.4909,0.2761,43.7,7.8437,0.0538,5
411,2016,3,11.621,0.3116,44.7,7.7852,0.0609,5
411,2017,3,11.6481,0.3771,45.7,7.8941,0.0833,5
411,2018,1,11.2067,0.3113,46.7,7.9398,0.1147,5
411,2019,3,11.5226,0.4738,47.7,7.8855,0.0268,5
412,2015,3,10.6335,0.3447,29.8,8.2168,0.0672,5
412,2016,3,10.5135,0.3901,30.8,8.1863,0.0865,5
412,2017,1,10.4952,0.4996,31.8,8.3988,0.0478,5
412,2018,0,10.8268,0.4502,32.8,8.09,0.0206,5
412,2019,2,10.7615,0.3734,33.8,8.3941,0.0664,5
413,2015,3,11.3457,0.3566,40.3,10.1741,0.0986,1
413,2016,3,11.2968,0.4018,41.3,10.0876,0.0662,1
413,2017,2,11.3683,0.4242,42.3,10.2184,0.0537,1
413,2018,3,11.3676,0.3956,43.3,10.2332,0.0969,1
413,2019,1,11.501,0.4897,44.3,10.093,0.0787,1
414,2015,2,11.0026,0.3536,28.6,7.636,0.0387,1
414,2016,3,11.285,0.2738,29.6,7.7812,0.0574,1
414,2017,3,11.3759,0.3323,30.6,7.6718,0.1057,1
414,2018,3,11.3841,0.3729,31.6,7.8444,0.0884,1
414,2019,3,11.4454,0.2571,32.6,7.6202,0.0822,1
415,2015,3,9.4746,0.7349,42.1,7.1521,0.0383,3
415,2016,0,9.3436,0.6943,43.1,6.9917,-0.0065,3
415,2017,3,9.2962,0.7492,44.1,6.998,0.0679,3
415,2018,0,9.263,0.6848,45.1,7.0693,-0.0182,3
415,2019,2,9.343,0.6183,46.1,7.0312,0.0264,3
416,2015,1,9.835,0.1645,10.0,7.1251,0.0525,4
416,2016,2,10.2404,0.0579,11.0,7.1085,-0.0095,4
416,2017,0,10.2201,0.1485,12.0,7.1645,0.0851,4
416,2018,0,9.8865,0.2002,13.0,7.0309,0.0217,4
416,2019,0,10.2425,0.1379,14.0,7.2134,0.087,4
417,2015,3,10.7801,0.2839,27.7,10.1269,0.0398,2
417,2016,3,10.6951,0.216,28.7,10.067,0.0445,2
417,2017,2,10.5099,0.2934,29.7,10.1307,0.0264,2
417,2018,3,10.9214,0.2936,30.7,10.2239,0.0925,2
417,2019,2,10.7688,0.2557,31.7,10.2316,0.0999,2
418,2015,3,10.2596,0.05,18.0,8.5328,0.0933,1
418,2016,2,9.8995,0.0718,19.0,8.6441,0.03,1
418,2017,1,10.1077,0.1546,20.0,8.6201,0.1442,1
418,2018,1,10.3288,0.1995,21.0,8.7312,0.1136,1
418,2019,3,10.3087,0.1715,22.0,8.7193,0.1031,1
419,2015,3,10.7004,0.3126,23.4,10.2302,0.1128,5
419,2016,3,10.8691,0.4077,24.4,10.3556,0.1425,5
419,2017,3,10.813,0.3428,25.4,10.0213,0.0711,5
419,2018,3,10.7634,0.4424,26.4,10.0278,0.0446,5
419,2019,0,10.9875,0.4531,27.4,10.0931,0.0428,5
420,2015,3,9.7549,0.3915,40.2,9.458,0.0657,3
420,2016,1,9.8255,0.352,41.2,9.2751,0.0401,3
420,2017,1,9.6748,0.3105,42.2,9.4482,0.0892,3
420,2018,0,10.2132,0.3817,43.2,9.2736,0.0444,3
420,2019,2,9.7805,0.4053,44.2,9.2867,0.0426,3
421,2015,3,11.5114,0.346,13.4,9.5714,0.1009,2
421,2016,3,11.5107,0.3813,14.4,9.458,0.0842,2
421,2017,3,11.6436,0.3936,15.4,9.3365,0.0994,2
421,2018,2,11.7798,0.289,16.4,9.4406,0.0812,2
421,2019,3,11.5427,0.37,17.4,9.3595,0.0787,2
422,2015,3,11.319,0.4616,46.3,11.3683,-0.0056,3
422,2016,3,11.2729,0.4764,47.3,11.4123,0.1259,3
422,2017,3,11.4184,0.4643,48.3,11.3089,0.0104,3
422,2018,3,11.4086,0.5062,49.3,11.2682,0.0778,3
422,2019,2,11.1103,0.5035,50.3,11.3065,0.0347,3
423,2015,1,10.1641,0.3947,24.8,7.1703,0.0532,2
423,2016,2,9.8885,0.4199,25.8,7.1367,0.0333,2
423,2017,2,10.2779,0.4763,26.8,7.0973,0.0461,2
423,2018,2,9.9549,0.3678,27.8,7.086,0.1344,2
423,2019,2,10.1816,0.4544,28.8,7.1226,0.0646,2
424,2015,2,9.6344,0.4301,11.1,11.113,0.0772,2
424,2016,1,9.8214,0.4791,12.1,11.1305,0.0889,2
424,2017,2,9.7847,0.4449,13.1,11.107,0.1225,2
424,2018,2,9.8712,0.4302,14.1,11.0356,0.0527,2
424,2019,3,9.9428,0.5167,15.1,10.9878,0.0531,2
425,2015,0,10.6593,0.6729,43.3,7.9893,0.0305,1
425,2016,2,10.5173,0.6759,44.3,7.977,0.0898,1
425,2017,3,10.9613,0.6623,45.3,7.9995,0.1063,1
425,2018,2,10.9073,0.7272,46.3,8.0524,0.0249,1
425,2019,3,10.799,0.7914,47.3,7.9966,0.0239,1
426,2015,3,10.0271,0.1848,33.7,6.2042,0.0844,3
426,2016,2,10.1683,0.156,34.7,6.2682,0.0878,3
426,2017,2,10.3539,0.1876,35.7,6.2048,0.0625,3
426,2018,0,10.2896,0.1401,36.7,6.2934,0.0313,3
426,2019,2,9.9946,0.1552,37.7,6.4374,0.1146,3
427,2015,2,9.5786,0.1208,47.7,10.4348,0.1343,3
427,2016,2,9.5875,0.1328,48.7,10.536,0.0686,3
427,2017,1,9.931,0.2322,49.7,10.3887,0.0575,3
427,2018,1,9.6941,0.1343,50.7,10.598,0.0757,3
427,2019,3,9.45,0.2116,51.7,10.3856,0.0758,3
428,2015,2,8.8502,0.4502,5.9,8.9531,0.0668,5
428,2016,0,8.9507,0.3467,6.9,8.933,0.0825,5
