worker_id,year,mode,prod_remote,commute,kids,age,educ,income,sector,firm_size,tech_job
78,2020,2,6.8,13.8,0,41.0,16.9,20008.95,5,2,0
78,2021,0,7.23,15.0,0,42.0,16.9,19078.31,5,2,0
78,2022,0,6.53,6.7,0,43.0,16.9,20604.48,5,2,0
78,2023,0,6.38,11.9,0,44.0,16.9,22435.36,5,2,0
79,2019,2,8.58,52.5,0,32.0,19.7,17664.02,3,3,0
79,2020,2,8.09,42.5,0,33.0,19.7,19680.3,3,3,0
79,2021,2,8.63,43.6,0,34.0,19.7,19402.87,3,3,0
79,2022,1,8.14,47.8,0,35.0,19.7,20969.3,3,3,0
79,2023,1,8.21,35.0,1,36.0,19.7,21432.74,3,3,0
80,2019,0,5.92,28.2,1,51.0,13.3,15216.96,5,2,0
80,2020,2,6.07,41.2,2,52.0,13.3,15869.17,5,2,0
80,2021,1,6.31,21.6,2,53.0,13.3,15812.92,5,2,0
80,2022,1,6.47,23.7,2,54.0,13.3,14819.03,5,2,0
80,2023,1,5.72,30.7,2,55.0,13.3,16262.59,5,2,0
81,2019,1,6.94,32.1,0,29.0,9.7,3355.77,2,1,0
81,2020,1,6.68,20.9,1,30.0,9.7,3229.93,2,1,0
81,2021,1,6.86,34.6,1,31.0,9.7,3014.81,2,1,0
81,2022,1,6.43,31.4,1,32.0,9.7,3566.26,2,1,0
81,2023,1,6.1,18.1,1,33.0,9.7,3373.03,2,1,0
82,2019,1,5.16,58.3,1,29.0,14.2,7097.57,2,3,0
82,2020,2,4.59,66.0,1,30.0,14.2,7611.51,2,3,0
82,2021,2,5.38,54.8,1,31.0,14.2,8282.77,2,3,0
82,2022,1,5.22,61.9,1,32.0,14.2,8718.82,2,3,0
82,2023,2,5.18,62.4,1,33.0,14.2,8950.49,2,3,0
83,2019,2,7.36,69.4,1,36.0,13.6,11067.91,5,2,0
83,2020,2,7.64,72.4,1,37.0,13.6,11499.37,5,2,0
83,2021,2,7.58,70.4,1,38.0,13.6,11493.84,5,2,0
83,2022,2,7.69,74.5,1,39.0,13.6,12431.47,5,2,0
83,2023,2,7.23,68.5,1,40.0,13.6,11293.96,5,2,0
84,2019,1,6.26,69.3,0,45.0,12.8,11980.65,4,1,0
84,2020,2,6.65,59.7,0,46.0,12.8,12063.6,4,1,0
84,2021,0,7.76,53.0,0,47.0,12.8,13096.12,4,1,0
84,2022,2,6.75,68.3,0,48.0,12.8,13012.97,4,1,0
84,2023,2,7.14,64.1,0,49.0,12.8,14052.2,4,1,0
85,2019,0,7.21,24.4,1,38.0,18.0,16959.78,2,2,0
85,2020,1,6.79,32.2,1,39.0,18.0,14941.48,2,2,0
85,2021,1,6.84,24.6,1,40.0,18.0,17036.26,2,2,0
85,2022,1,7.12,20.8,1,41.0,18.0,18258.54,2,2,0
85,2023,1,7.54,29.5,1,42.0,18.0,18250.76,2,2,0
86,2019,1,8.4,19.0,2,37.0,18.9,16991.57,3,2,0
86,2020,1,8.16,15.2,3,38.0,18.9,17255.43,3,2,0
86,2021,1,7.66,14.6,4,39.0,18.9,17683.01,3,2,0
86,2022,1,8.13,27.5,4,40.0,18.9,18415.04,3,2,0
86,2023,0,7.76,23.8,4,41.0,18.9,17953.58,3,2,0
87,2019,0,6.15,20.0,0,45.0,13.3,11087.78,3,2,0
87,2020,2,5.6,27.1,0,46.0,13.3,11846.31,3,2,0
87,2021,2,5.77,20.3,0,47.0,13.3,12635.18,3,2,0
87,2022,2,6.14,23.6,0,48.0,13.3,12161.38,3,2,0
87,2023,2,6.46,24.6,0,49.0,13.3,12884.42,3,2,0
88,2019,1,9.27,13.5,1,53.0,14.2,14574.81,4,3,0
88,2020,2,9.0,12.2,1,54.0,14.2,15381.48,4,3,0
88,2021,2,9.24,5.9,1,55.0,14.2,15222.67,4,3,0
88,2022,2,9.57,6.0,1,56.0,14.2,16514.71,4,3,0
88,2023,2,9.15,9.2,1,57.0,14.2,15638.76,4,3,0
89,2019,0,5.59,17.2,2,53.0,13.0,27439.25,5,2,0
89,2020,1,5.45,17.8,2,54.0,13.0,28013.31,5,2,0
89,2021,1,5.33,21.2,2,55.0,13.0,27874.67,5,2,0
89,2022,0,5.44,22.2,2,56.0,13.0,26582.16,5,2,0
89,2023,0,5.2,9.9,2,57.0,13.0,31261.85,5,2,0
90,2019,2,7.32,33.5,1,25.0,16.1,19734.07,2,3,1
90,2020,2,7.96,26.9,1,26.0,16.1,20616.51,2,3,1
90,2021,2,7.67,30.9,2,27.0,16.1,20782.92,2,3,1
90,2022,2,8.22,30.5,2,28.0,16.1,21618.39,2,3,1
90,2023,1,7.46,34.9,2,29.0,16.1,23184.97,2,3,1
91,2019,1,6.24,47.4,1,45.0,13.3,28509.83,2,3,1
91,2020,1,6.26,44.2,1,46.0,13.3,26611.66,2,3,1
91,2021,2,6.13,47.0,1,47.0,13.3,27271.99,2,3,1
91,2022,1,7.2,40.8,1,48.0,13.3,28274.31,2,3,1
91,2023,1,6.65,48.9,1,49.0,13.3,28034.44,2,3,1
92,2019,0,6.16,20.6,3,35.0,11.2,9973.65,5,3,0
92,2020,1,7.01,31.1,3,36.0,11.2,10797.34,5,3,0
92,2021,1,6.88,24.3,3,37.0,11.2,11361.66,5,3,0
92,2022,2,6.61,18.0,3,38.0,11.2,11293.27,5,3,0
92,2023,1,7.07,29.4,3,39.0,11.2,12144.02,5,3,0
93,2019,1,5.83,32.3,1,31.0,12.4,9503.42,2,3,0
93,2020,0,6.11,33.1,1,32.0,12.4,9011.12,2,3,0
93,2021,2,6.79,43.5,1,33.0,12.4,9479.95,2,3,0
93,2022,1,7.08,38.5,1,34.0,12.4,9405.72,2,3,0
93,2023,1,6.16,36.7,1,35.0,12.4,10321.61,2,3,0
94,2019,0,5.83,29.7,0,34.0,12.4,5412.08,3,1,0
94,2020,1,5.03,22.4,0,35.0,12.4,5712.76,3,1,0
94,2021,1,5.59,35.4,0,36.0,12.4,5883.33,3,1,0
94,2022,2,5.52,33.5,0,37.0,12.4,5969.12,3,1,0
94,2023,2,5.66,25.6,0,38.0,12.4,6743.02,3,1,0
95,2019,0,4.43,24.8,0,38.0,9.5,9016.3,4,2,0
95,2020,1,4.33,16.0,0,39.0,9.5,9715.73,4,2,0
95,2021,1,4.3,22.0,0,40.0,9.5,9532.27,4,2,0
95,2022,2,4.59,25.5,0,41.0,9.5,10140.71,4,2,0
95,2023,0,5.03,15.8,0,42.0,9.5,11394.09,4,2,0
96,2019,1,5.28,23.2,0,50.0,16.1,14341.59,5,2,0
96,2020,2,5.32,20.0,0,51.0,16.1,11566.39,5,2,0
96,2021,1,5.8,25.3,0,52.0,16.1,12908.18,5,2,0
96,2022,1,5.38,25.4,0,53.0,16.1,15313.81,5,2,0
96,2023,1,5.08,23.2,0,54.0,16.1,14227.97,5,2,0
97,2019,1,6.4,13.3,1,30.0,11.9,7326.54,4,2,0
97,2020,1,6.05,19.4,1,31.0,11.9,7090.08,4,2,0
97,2021,1,6.08,16.8,1,32.0,11.9,9064.89,4,2,0
97,2022,1,6.59,9.6,1,33.0,11.9,8930.11,4,2,0
97,2023,1,6.28,22.1,1,34.0,11.9,7990.88,4,2,0
98,2019,2,9.06,42.0,0,33.0,14.1,18417.19,1,3,1
98,2020,2,8.58,41.2,0,34.0,14.1,19994.46,1,3,1
98,2021,2,9.06,43.0,0,35.0,14.1,20122.06,1,3,1
98,2022,2,9.3,53.4,1,36.0,14.1,21114.15,1,3,1
98,2023,2,8.88,49.8,1,37.0,14.1,21670.04,1,3,1
99,2019,0,5.3,46.8,0,27.0,16.2,14333.25,4,1,0
99,2020,0,5.47,55.8,0,28.0,16.2,15291.17,4,1,0
99,2021,2,5.45,54.1,0,29.0,16.2,15537.25,4,1,0
99,2022,0,5.35,51.3,0,30.0,16.2,15106.4,4,1,0
99,2023,2,5.38,47.5,0,31.0,16.2,17347.16,4,1,0
100,2019,0,7.91,16.3,0,52.0,15.6,21013.12,1,3,1
100,2020,2,7.54,24.3,0,53.0,15.6,19130.65,1,3,1
100,2021,2,8.06,21.9,1,54.0,15.6,20208.53,1,3,1
100,2022,2,8.05,30.7,1,55.0,15.6,19663.87,1,3,1
100,2023,1,7.7,31.1,1,56.0,15.6,21912.97,1,3,1
101,2019,0,5.74,31.3,0,40.0,14.2,12838.7,2,1,0
101,2020,1,5.33,33.9,0,41.0,14.2,12478.26,2,1,0
101,2021,1,5.61,28.9,1,42.0,14.2,12894.9,2,1,0
101,2022,1,5.15,30.2,1,43.0,14.2,13202.73,2,1,0
101,2023,1,5.39,29.1,2,44.0,14.2,13718.73,2,1,0
102,2019,0,4.35,25.1,1,41.0,11.1,7356.77,4,1,0
102,2020,1,3.96,10.9,1,42.0,11.1,8441.51,4,1,0
102,2021,1,5.2,12.4,1,43.0,11.1,8459.5,4,1,0
102,2022,1,4.69,11.4,1,44.0,11.1,8365.78,4,1,0
102,2023,1,4.57,6.8,1,45.0,11.1,8630.49,4,1,0
103,2019,1,7.86,52.9,2,38.0,10.4,11637.88,1,2,1
103,2020,0,7.56,46.3,2,39.0,10.4,11656.0,1,2,1
103,2021,2,8.05,56.9,3,40.0,10.4,12519.36,1,2,1
103,2022,2,7.92,43.4,4,41.0,10.4,11798.93,1,2,1
103,2023,1,8.09,35.4,4,42.0,10.4,13480.76,1,2,1
104,2019,1,6.47,33.2,0,44.0,14.5,9522.96,5,1,0
104,2020,0,6.16,27.3,0,45.0,14.5,9882.26,5,1,0
104,2021,1,6.22,30.8,0,46.0,14.5,9050.71,5,1,0
104,2022,1,6.24,33.6,0,47.0,14.5,9063.99,5,1,0
104,2023,1,7.13,35.5,0,48.0,14.5,9698.4,5,1,0
105,2019,1,6.02,21.3,3,38.0,12.2,9568.78,1,2,1
105,2020,2,5.5,26.2,3,39.0,12.2,9456.27,1,2,1
105,2021,0,6.26,18.8,3,40.0,12.2,11944.85,1,2,1
105,2022,2,6.36,32.0,4,41.0,12.2,10803.59,1,2,1
105,2023,0,6.2,36.4,4,42.0,12.2,10785.88,1,2,1
106,2019,0,6.65,22.1,1,48.0,11.2,10068.18,4,2,0
106,2020,1,5.99,18.4,1,49.0,11.2,12240.88,4,2,0
106,2021,0,6.65,20.8,1,50.0,11.2,9794.83,4,2,0
106,2022,1,5.51,21.6,1,51.0,11.2,11734.64,4,2,0
106,2023,1,5.9,9.8,1,52.0,11.2,11001.73,4,2,0
107,2019,0,6.31,73.6,0,46.0,13.7,13485.0,3,1,0
107,2020,2,6.71,69.8,0,47.0,13.7,14054.92,3,1,0
107,2021,2,7.18,75.3,0,48.0,13.7,14663.7,3,1,0
107,2022,2,6.87,79.1,0,49.0,13.7,15353.41,3,1,0
107,2023,2,6.5,71.5,0,50.0,13.7,15561.85,3,1,0
108,2019,0,5.83,14.6,1,26.0,11.6,16524.71,1,2,1
108,2020,2,5.87,5.0,1,27.0,11.6,18386.39,1,2,1
108,2021,2,6.08,14.7,1,28.0,11.6,20650.13,1,2,1
108,2022,1,6.7,7.8,1,29.0,11.6,18796.76,1,2,1
108,2023,1,5.7,17.7,1,30.0,11.6,20169.05,1,2,1
109,2019,1,7.0,22.0,3,52.0,21.0,44870.75,2,3,0
109,2020,1,7.13,23.0,3,53.0,21.0,44843.57,2,3,0
109,2021,2,7.01,24.7,3,54.0,21.0,45875.6,2,3,0
109,2022,1,7.79,15.2,3,55.0,21.0,47731.41,2,3,0
109,2023,1,7.35,23.7,3,56.0,21.0,49927.57,2,3,0
110,2019,1,6.7,37.8,0,52.0,13.0,15570.58,2,1,0
110,2020,2,6.21,40.3,0,53.0,13.0,15456.4,2,1,0
110,2021,2,6.84,46.1,0,54.0,13.0,15354.93,2,1,0
110,2022,0,6.6,41.6,0,55.0,13.0,15076.96,2,1,0
110,2023,1,6.88,39.8,0,56.0,13.0,15925.86,2,1,0
111,2019,0,3.97,20.0,3,33.0,13.2,10570.52,3,2,0
111,2020,0,4.17,32.5,3,34.0,13.2,10611.96,3,2,0
111,2021,1,3.83,33.1,3,35.0,13.2,10902.12,3,2,0
111,2022,1,3.78,19.6,3,36.0,13.2,10766.82,3,2,0
111,2023,1,3.84,25.7,3,37.0,13.2,11155.59,3,2,0
112,2019,0,5.8,41.2,1,30.0,14.7,9142.13,3,2,0
112,2020,1,4.79,46.2,1,31.0,14.7,8885.12,3,2,0
112,2021,1,5.43,47.1,1,32.0,14.7,9289.31,3,2,0
112,2022,1,5.68,49.2,1,33.0,14.7,9460.55,3,2,0
112,2023,0,5.41,40.5,1,34.0,14.7,9809.51,3,2,0
113,2019,2,9.43,26.5,0,42.0,17.2,19146.39,1,1,1
113,2020,2,10.0,22.4,0,43.0,17.2,19014.09,1,1,1
113,2021,2,9.63,31.6,0,44.0,17.2,19220.08,1,1,1
113,2022,2,10.0,25.4,0,45.0,17.2,21726.05,1,1,1
113,2023,2,9.55,34.5,0,46.0,17.2,20513.09,1,1,1
114,2019,1,9.86,45.4,1,48.0,15.9,31441.46,1,2,1
114,2020,2,9.81,35.2,1,49.0,15.9,31984.31,1,2,1
114,2021,2,10.0,45.4,1,50.0,15.9,32301.98,1,2,1
114,2022,2,9.7,41.8,1,51.0,15.9,33029.02,1,2,1
114,2023,2,10.0,33.3,1,52.0,15.9,32502.01,1,2,1
115,2019,1,6.2,28.7,1,27.0,14.4,12001.56,4,3,0
115,2020,1,5.93,25.3,1,28.0,14.4,12496.62,4,3,0
115,2021,1,5.87,26.3,2,29.0,14.4,11804.82,4,3,0
115,2022,2,5.85,27.7,2,30.0,14.4,13644.92,4,3,0
115,2023,1,6.48,24.0,2,31.0,14.4,12905.19,4,3,0
116,2019,0,7.84,26.8,0,38.0,14.8,12471.54,5,3,0
116,2020,2,7.55,25.3,0,39.0,14.8,12545.34,5,3,0
116,2021,2,7.68,18.6,0,40.0,14.8,13030.74,5,3,0
116,2022,2,7.77,30.8,0,41.0,14.8,14005.17,5,3,0
116,2023,2,8.5,25.3,0,42.0,14.8,12051.1,5,3,0
117,2019,0,5.17,46.5,0,34.0,14.7,12639.65,5,2,0
117,2020,1,5.12,37.6,1,35.0,14.7,13131.25,5,2,0
117,2021,1,5.06,51.8,1,36.0,14.7,12655.92,5,2,0
117,2022,1,4.62,42.7,1,37.0,14.7,13359.58,5,2,0
117,2023,1,4.7,41.1,1,38.0,14.7,14147.11,5,2,0
118,2019,1,6.26,41.5,0,41.0,15.2,10186.1,5,3,0
118,2020,0,6.1,47.4,0,42.0,15.2,10914.75,5,3,0
118,2021,2,6.21,43.2,0,43.0,15.2,11392.12,5,3,0
118,2022,2,6.56,42.8,0,44.0,15.2,11561.18,5,3,0
118,2023,0,6.38,32.0,0,45.0,15.2,12072.39,5,3,0
119,2019,0,7.49,32.2,0,32.0,17.0,22457.64,1,2,1
119,2020,2,7.23,23.0,0,33.0,17.0,22140.59,1,2,1
119,2021,2,8.06,27.5,0,34.0,17.0,24987.78,1,2,1
119,2022,2,7.77,17.4,0,35.0,17.0,24224.78,1,2,1
119,2023,2,7.8,30.4,0,36.0,17.0,24859.04,1,2,1
120,2019,0,5.84,11.1,2,25.0,17.4,16702.45,5,1,0
120,2020,2,5.52,19.1,2,26.0,17.4,15204.93,5,1,0
120,2021,2,6.37,18.5,2,27.0,17.4,15540.89,5,1,0
120,2022,2,5.77,19.0,2,28.0,17.4,17146.95,5,1,0
120,2023,2,6.15,20.7,3,29.0,17.4,16761.13,5,1,0
121,2019,1,8.13,21.4,2,32.0,17.3,17797.59,3,2,0
121,2020,2,8.03,18.5,2,33.0,17.3,19653.38,3,2,0
121,2021,2,8.88,17.7,2,34.0,17.3,21226.88,3,2,0
121,2022,2,8.61,19.1,2,35.0,17.3,21018.62,3,2,0
121,2023,2,8.49,13.5,2,36.0,17.3,23881.35,3,2,0
122,2019,0,4.02,17.7,0,37.0,10.0,11723.35,2,1,0
122,2020,2,3.89,25.4,0,38.0,10.0,12237.86,2,1,0
122,2021,1,4.36,20.8,0,39.0,10.0,10791.0,2,1,0
122,2022,0,3.6,23.4,0,40.0,10.0,11682.91,2,1,0
122,2023,1,4.47,18.3,0,41.0,10.0,13575.2,2,1,0
123,2019,1,6.87,53.0,0,32.0,9.0,10522.8,5,1,0
123,2020,0,6.81,61.9,0,33.0,9.0,11566.3,5,1,0
123,2021,2,6.86,55.5,0,34.0,9.0,12811.54,5,1,0
123,2022,0,6.96,60.6,0,35.0,9.0,12695.55,5,1,0
123,2023,2,7.21,53.5,0,36.0,9.0,13034.79,5,1,0
124,2019,1,7.81,8.6,0,30.0,13.7,8366.19,1,2,1
124,2020,2,7.91,10.5,0,31.0,13.7,8649.33,1,2,1
124,2021,2,8.22,16.9,0,32.0,13.7,9117.11,1,2,1
124,2022,1,7.91,20.5,0,33.0,13.7,9189.77,1,2,1
124,2023,1,8.01,16.8,0,34.0,13.7,9142.31,1,2,1
125,2019,1,5.1,12.5,1,47.0,8.0,9511.15,2,2,0
125,2020,2,5.02,12.2,1,48.0,8.0,9162.39,2,2,0
125,2021,2,5.39,13.6,1,49.0,8.0,10930.61,2,2,0
125,2022,2,5.82,8.0,1,50.0,8.0,10850.99,2,2,0
125,2023,1,5.21,9.2,1,51.0,8.0,10282.85,2,2,0
126,2019,1,6.71,36.8,1,26.0,12.7,8409.21,3,2,0
126,2020,1,6.24,14.0,1,27.0,12.7,8575.26,3,2,0
126,2021,1,6.87,34.1,1,28.0,12.7,7655.88,3,2,0
126,2022,2,6.57,31.2,0,29.0,12.7,8998.4,3,2,0
126,2023,2,6.93,27.6,0,30.0,12.7,9034.32,3,2,0
127,2019,1,6.35,12.3,1,27.0,19.6,17984.1,5,3,0
127,2020,1,6.72,10.2,1,28.0,19.6,18728.3,5,3,0
127,2021,2,6.68,13.1,1,29.0,19.6,19048.39,5,3,0
127,2022,2,6.66,9.0,1,30.0,19.6,18600.59,5,3,0
127,2023,1,6.28,12.1,1,31.0,19.6,19941.8,5,3,0
128,2019,1,3.35,27.1,1,42.0,12.8,9377.19,5,3,0
128,2020,1,3.11,16.6,1,43.0,12.8,10031.85,5,3,0
128,2021,1,3.18,28.9,1,44.0,12.8,9556.34,5,3,0
128,2022,1,3.74,26.6,1,45.0,12.8,10692.43,5,3,0
128,2023,1,3.14,27.7,1,46.0,12.8,10839.63,5,3,0
129,2019,0,7.82,9.6,0,52.0,18.5,17321.05,2,3,0
129,2020,1,7.31,20.6,0,53.0,18.5,19991.92,2,3,0
129,2021,1,8.05,11.9,0,54.0,18.5,19531.38,2,3,0
129,2022,1,7.92,13.6,0,55.0,18.5,19276.96,2,3,0
129,2023,1,7.25,11.6,0,56.0,18.5,21620.57,2,3,0
130,2019,0,6.52,10.0,1,51.0,11.7,11226.07,5,3,0
130,2020,1,6.22,5.0,1,52.0,11.7,11242.63,5,3,0
130,2021,1,6.42,5.0,1,53.0,11.7,13450.09,5,3,0
130,2022,1,6.73,5.0,1,54.0,11.7,11856.54,5,3,0
130,2023,1,5.98,5.0,1,55.0,11.7,13330.37,5,3,0
131,2019,2,4.88,40.4,0,35.0,12.7,11157.72,1,3,1
131,2020,1,5.72,36.9,0,36.0,12.7,10447.89,1,3,1
131,2021,1,5.55,39.8,0,37.0,12.7,11845.11,1,3,1
131,2022,0,5.29,28.7,0,38.0,12.7,12060.05,1,3,1
131,2023,0,4.21,34.8,0,39.0,12.7,12334.88,1,3,1
132,2019,1,5.55,39.7,0,40.0,14.8,15862.59,2,2,0
132,2020,1,5.17,32.7,0,41.0,14.8,17811.91,2,2,0
132,2021,1,4.96,38.7,0,42.0,14.8,16792.66,2,2,0
132,2022,1,4.96,34.5,0,43.0,14.8,17255.84,2,2,0
132,2023,0,4.93,30.4,0,44.0,14.8,17332.91,2,2,0
133,2019,1,5.18,30.4,0,53.0,13.9,28215.43,3,2,0
133,2020,1,5.57,24.8,0,54.0,13.9,30216.27,3,2,0
133,2021,1,5.42,27.1,0,55.0,13.9,30391.7,3,2,0
133,2022,0,4.39,24.0,0,56.0,13.9,34839.73,3,2,0
133,2023,0,5.19,33.1,0,57.0,13.9,31574.03,3,2,0
134,2019,0,5.56,34.7,1,39.0,12.3,21309.35,2,3,0
134,2020,2,6.09,44.4,1,40.0,12.3,18923.94,2,3,0
134,2021,1,5.41,29.8,1,41.0,12.3,19527.25,2,3,0
134,2022,1,5.43,42.8,1,42.0,12.3,21086.49,2,3,0
134,2023,1,5.39,32.5,1,43.0,12.3,21679.27,2,3,0
135,2019,0,5.83,14.0,2,28.0,8.9,8699.7,2,3,0
135,2020,1,5.52,15.3,2,29.0,8.9,8825.5,2,3,0
135,2021,1,5.76,5.0,2,30.0,8.9,9523.92,2,3,0
135,2022,1,5.91,22.5,2,31.0,8.9,8631.04,2,3,0
135,2023,1,5.94,10.5,2,32.0,8.9,9091.4,2,3,0
136,2019,1,5.46,26.8,1,31.0,17.5,7366.14,4,3,0
136,2020,2,4.7,18.9,1,32.0,17.5,7156.42,4,3,0
136,2021,2,5.37,16.6,1,33.0,17.5,7913.22,4,3,0
136,2022,2,5.07,19.0,1,34.0,17.5,8955.92,4,3,0
136,2023,1,5.37,24.7,1,35.0,17.5,8718.61,4,3,0
137,2019,0,5.68,62.5,1,51.0,13.1,22048.57,5,2,0
137,2020,1,5.7,69.6,1,52.0,13.1,22011.89,5,2,0
137,2021,2,5.44,67.4,1,53.0,13.1,23080.79,5,2,0
137,2022,1,5.66,74.5,1,54.0,13.1,24963.66,5,2,0
137,2023,1,5.51,76.1,1,55.0,13.1,25966.0,5,2,0
138,2019,1,4.52,43.9,2,40.0,8.7,10827.29,3,2,0
138,2020,1,5.09,29.3,2,41.0,8.7,10447.47,3,2,0
138,2021,2,5.57,39.0,2,42.0,8.7,11593.29,3,2,0
138,2022,1,5.08,40.4,2,43.0,8.7,11035.13,3,2,0
138,2023,0,5.15,37.9,2,44.0,8.7,10431.45,3,2,0
139,2019,2,6.73,21.8,0,51.0,11.9,30021.64,1,1,1
139,2020,2,7.03,18.4,0,52.0,11.9,33777.69,1,1,1
139,2021,2,7.06,22.1,0,53.0,11.9,30787.24,1,1,1
139,2022,2,7.64,20.8,0,54.0,11.9,30537.43,1,1,1
139,2023,0,7.49,30.2,0,55.0,11.9,33021.43,1,1,1
140,2019,0,5.53,31.3,0,43.0,10.7,13600.01,4,1,0
140,2020,2,5.42,22.4,0,44.0,10.7,12649.4,4,1,0
140,2021,2,5.77,33.5,0,45.0,10.7,13458.19,4,1,0
140,2022,0,5.57,25.3,0,46.0,10.7,13656.04,4,1,0
140,2023,0,5.74,21.0,0,47.0,10.7,13875.71,4,1,0
141,2019,1,5.77,16.2,0,33.0,17.2,11916.53,3,2,0
141,2020,2,5.55,21.3,0,34.0,17.2,12757.62,3,2,0
141,2021,2,5.73,28.9,0,35.0,17.2,12998.11,3,2,0
141,2022,0,5.91,26.0,0,36.0,17.2,15343.45,3,2,0
141,2023,1,5.73,23.6,0,37.0,17.2,14374.16,3,2,0
142,2019,1,6.69,7.6,0,32.0,11.4,12307.07,2,3,0
142,2020,2,6.54,17.6,0,33.0,11.4,11760.32,2,3,0
142,2021,2,6.53,28.0,0,34.0,11.4,12170.0,2,3,0
142,2022,2,6.23,16.2,0,35.0,11.4,12266.84,2,3,0
142,2023,0,6.84,7.8,0,36.0,11.4,13629.22,2,3,0
143,2019,0,5.38,46.0,2,50.0,17.2,31969.25,5,2,0
143,2020,0,5.44,47.8,2,51.0,17.2,34478.11,5,2,0
143,2021,1,5.52,44.1,2,52.0,17.2,34238.93,5,2,0
143,2022,0,5.16,48.8,2,53.0,17.2,38652.91,5,2,0
143,2023,1,4.96,43.6,2,54.0,17.2,35727.66,5,2,0
144,2019,1,6.04,33.3,2,53.0,11.3,15757.9,3,1,0
144,2020,2,6.14,35.9,2,54.0,11.3,15319.08,3,1,0
144,2021,2,6.85,37.3,2,55.0,11.3,15490.39,3,1,0
144,2022,1,6.95,37.4,2,56.0,11.3,16479.2,3,1,0
144,2023,1,6.17,40.0,2,57.0,11.3,15552.33,3,1,0
145,2019,0,6.41,27.1,1,39.0,18.4,20804.65,5,3,0
145,2020,2,6.49,22.7,1,40.0,18.4,22553.96,5,3,0
145,2021,1,7.13,26.3,1,41.0,18.4,20506.1,5,3,0
145,2022,2,6.6,19.1,1,42.0,18.4,23634.36,5,3,0
145,2023,0,6.66,27.5,1,43.0,18.4,23621.83,5,3,0
146,2019,1,5.65,12.3,0,33.0,11.7,9818.34,3,2,0
146,2020,1,5.73,9.8,0,34.0,11.7,9510.76,3,2,0
146,2021,1,5.54,12.6,0,35.0,11.7,10769.84,3,2,0
146,2022,1,6.05,10.3,0,36.0,11.7,10044.27,3,2,0
146,2023,0,5.3,5.7,0,37.0,11.7,11561.11,3,2,0
147,2019,2,5.84,13.4,4,42.0,16.5,17381.05,4,3,0
147,2020,1,6.37,17.7,4,43.0,16.5,20026.29,4,3,0
147,2021,0,5.54,21.2,4,44.0,16.5,17845.74,4,3,0
147,2022,1,6.34,21.7,4,45.0,16.5,20737.03,4,3,0
147,2023,2,6.24,12.2,4,46.0,16.5,20036.72,4,3,0
148,2019,1,7.05,29.7,1,46.0,17.3,10089.68,3,1,0
148,2020,1,7.01,25.9,2,47.0,17.3,9888.83,3,1,0
148,2021,1,6.7,34.3,2,48.0,17.3,10661.59,3,1,0
148,2022,0,7.01,26.2,2,49.0,17.3,11484.2,3,1,0
148,2023,1,6.67,31.5,2,50.0,17.3,11368.44,3,1,0
149,2019,1,8.68,37.8,3,45.0,14.5,16637.77,3,1,0
149,2020,1,8.74,45.8,3,46.0,14.5,14975.42,3,1,0
149,2021,2,8.7,31.0,3,47.0,14.5,16565.29,3,1,0
149,2022,1,9.28,36.8,3,48.0,14.5,16207.81,3,1,0
149,2023,1,9.1,37.2,3,49.0,14.5,16803.81,3,1,0
150,2019,1,6.58,50.1,0,40.0,16.0,12355.51,4,2,0
150,2020,2,6.88,56.8,0,41.0,16.0,12268.87,4,2,0
150,2021,2,6.8,42.4,0,42.0,16.0,14310.36,4,2,0
150,2022,2,6.99,49.6,0,43.0,16.0,13662.93,4,2,0
150,2023,2,7.06,46.5,0,44.0,16.0,14303.91,4,2,0
151,2019,1,7.68,18.6,1,51.0,14.8,21947.28,3,2,0
151,2020,1,7.78,26.6,1,52.0,14.8,19922.65,3,2,0
151,2021,1,7.94,25.5,1,53.0,14.8,21648.95,3,2,0
151,2022,2,7.71,20.6,1,54.0,14.8,21313.1,3,2,0
151,2023,1,7.97,30.1,1,55.0,14.8,21898.84,3,2,0
152,2019,0,6.53,41.8,1,33.0,20.2,18740.84,4,1,0
152,2020,1,6.42,31.7,2,34.0,20.2,21703.56,4,1,0
152,2021,1,6.17,38.3,2,35.0,20.2,20764.97,4,1,0
152,2022,1,6.25,37.4,2,36.0,20.2,21868.98,4,1,0
152,2023,2,6.27,31.8,2,37.0,20.2,23078.8,4,1,0
153,2019,0,3.76,20.3,1,50.0,12.2,14427.49,5,2,0
153,2020,2,3.61,30.6,1,51.0,12.2,14215.75,5,2,0
153,2021,1,4.32,35.3,1,52.0,12.2,15772.56,5,2,0
153,2022,1,3.33,39.1,1,53.0,12.2,15595.19,5,2,0
153,2023,1,3.5,26.3,2,54.0,12.2,15833.21,5,2,0
154,2019,1,6.04,8.6,0,36.0,9.6,9052.65,2,1,0
154,2020,2,6.82,21.4,0,37.0,9.6,9324.48,2,1,0
154,2021,2,7.4,17.2,0,38.0,9.6,9275.55,2,1,0
154,2022,2,6.87,10.5,0,39.0,9.6,10325.6,2,1,0
154,2023,1,6.47,7.6,1,40.0,9.6,9744.61,2,1,0
155,2019,2,8.48,20.9,0,26.0,14.2,14678.26,2,1,1
155,2020,2,9.06,16.8,0,27.0,14.2,17488.05,2,1,1
155,2021,2,8.63,26.9,0,28.0,14.2,15929.88,2,1,1
