id,year,employed,age,educ,kids,married,exper,husbinc
52,2006,0,44.0,13.5,0,0,25.3,0.0
52,2007,0,45.0,13.5,1,0,26.1,0.0
52,2008,1,46.0,13.5,0,0,26.9,0.0
52,2009,0,47.0,13.5,2,0,27.7,0.0
53,2000,0,40.0,18.0,0,0,19.0,0.0
53,2001,1,41.0,18.0,0,1,19.8,22.08
53,2002,0,42.0,18.0,1,1,20.6,22.0
53,2003,0,43.0,18.0,1,1,21.4,21.71
53,2004,0,44.0,18.0,0,1,22.2,24.01
53,2005,1,45.0,18.0,0,1,23.0,22.9
53,2006,1,46.0,18.0,0,1,23.8,26.77
53,2007,0,47.0,18.0,1,1,24.6,22.56
53,2008,0,48.0,18.0,2,1,25.4,24.41
53,2009,0,49.0,18.0,0,1,26.2,24.39
54,2000,1,24.0,9.0,0,0,12.0,0.0
54,2001,1,25.0,9.0,0,0,12.8,0.0
54,2002,0,26.0,9.0,1,0,13.6,0.0
54,2003,1,27.0,9.0,0,0,14.4,0.0
54,2004,1,28.0,9.0,1,0,15.2,0.0
54,2005,1,29.0,9.0,1,0,16.0,0.0
54,2006,1,30.0,9.0,1,0,16.8,0.0
54,2007,0,31.0,9.0,0,0,17.6,0.0
54,2008,1,32.0,9.0,1,0,18.4,0.0
54,2009,1,33.0,9.0,1,0,19.2,0.0
55,2000,1,41.0,12.6,0,1,22.4,11.14
55,2001,1,42.0,12.6,0,1,23.2,14.21
55,2002,0,43.0,12.6,0,1,24.0,13.94
55,2003,1,44.0,12.6,0,1,24.8,14.22
55,2004,1,45.0,12.6,0,0,25.6,0.0
55,2005,1,46.0,12.6,0,1,26.4,16.36
55,2006,1,47.0,12.6,0,1,27.2,14.9
55,2007,1,48.0,12.6,2,1,28.0,15.43
55,2008,1,49.0,12.6,2,1,28.8,15.61
55,2009,1,50.0,12.6,1,1,29.6,13.4
56,2000,1,27.0,11.2,0,0,7.8,0.0
56,2001,0,28.0,11.2,0,0,8.6,0.0
56,2002,0,29.0,11.2,3,0,9.4,0.0
56,2003,1,30.0,11.2,0,0,10.2,0.0
56,2004,1,31.0,11.2,2,0,11.0,0.0
56,2005,1,32.0,11.2,0,0,11.8,0.0
56,2006,1,33.0,11.2,0,0,12.6,0.0
56,2007,1,34.0,11.2,1,0,13.4,0.0
56,2008,1,35.0,11.2,0,0,14.2,0.0
56,2009,1,36.0,11.2,3,1,15.0,0.0
57,2000,0,39.0,16.6,1,1,18.4,24.66
57,2001,0,40.0,16.6,0,1,19.2,25.43
57,2002,0,41.0,16.6,1,1,20.0,28.08
57,2003,0,42.0,16.6,0,1,20.8,29.34
57,2004,0,43.0,16.6,0,1,21.6,24.41
57,2005,0,44.0,16.6,1,1,22.4,30.76
57,2006,0,45.0,16.6,2,0,23.2,0.0
57,2007,0,46.0,16.6,2,1,24.0,31.39
57,2008,0,47.0,16.6,0,1,24.8,32.78
57,2009,0,48.0,16.6,2,1,25.6,30.82
58,2000,0,35.0,14.9,0,0,14.1,0.0
58,2001,1,36.0,14.9,1,0,14.9,0.0
58,2002,0,37.0,14.9,0,0,15.7,0.0
58,2003,1,38.0,14.9,0,0,16.5,0.0
58,2004,1,39.0,14.9,0,0,17.3,0.0
58,2005,0,40.0,14.9,0,0,18.1,0.0
58,2006,0,41.0,14.9,1,1,18.9,0.99
58,2007,0,42.0,14.9,2,0,19.7,0.0
58,2008,0,43.0,14.9,1,0,20.5,0.0
58,2009,1,44.0,14.9,1,1,21.3,0.93
59,2000,1,26.0,11.9,1,1,8.1,7.7
59,2001,0,27.0,11.9,0,0,8.9,0.0
59,2002,1,28.0,11.9,1,1,9.7,7.0
59,2003,0,29.0,11.9,3,1,10.5,7.08
59,2004,0,30.0,11.9,0,1,11.3,6.46
59,2005,0,31.0,11.9,1,1,12.1,10.24
59,2006,0,32.0,11.9,1,1,12.9,6.39
59,2007,0,33.0,11.9,1,1,13.7,6.5
59,2008,0,34.0,11.9,3,1,14.5,8.41
59,2009,0,35.0,11.9,0,1,15.3,7.76
60,2000,1,38.0,9.5,1,1,25.5,24.95
60,2001,1,39.0,9.5,0,0,26.3,0.0
60,2002,1,40.0,9.5,0,1,27.1,25.81
60,2003,1,41.0,9.5,0,1,27.9,28.92
60,2004,1,42.0,9.5,0,1,28.7,25.89
60,2005,1,43.0,9.5,1,1,29.5,27.96
60,2006,0,44.0,9.5,0,1,30.3,27.44
60,2007,0,45.0,9.5,3,1,31.1,26.07
60,2008,1,46.0,9.5,1,1,31.9,30.15
60,2009,1,47.0,9.5,0,1,32.7,28.55
61,2000,0,25.0,15.1,2,0,2.9,0.0
61,2001,1,26.0,15.1,1,0,3.7,0.0
61,2002,0,27.0,15.1,0,0,4.5,0.0
61,2003,1,28.0,15.1,0,0,5.3,0.0
61,2004,0,29.0,15.1,1,0,6.1,0.0
61,2005,0,30.0,15.1,1,1,6.9,0.0
61,2006,0,31.0,15.1,1,0,7.7,0.0
61,2007,0,32.0,15.1,0,0,8.5,0.0
61,2008,0,33.0,15.1,2,1,9.3,3.59
61,2009,0,34.0,15.1,0,0,10.1,0.0
62,2000,1,41.0,12.2,1,1,23.8,14.56
62,2001,0,42.0,12.2,0,1,24.6,16.68
62,2002,0,43.0,12.2,0,1,25.4,16.51
62,2003,0,44.0,12.2,0,1,26.2,15.99
62,2004,0,45.0,12.2,3,1,27.0,17.51
62,2005,0,46.0,12.2,0,1,27.8,16.21
62,2006,1,47.0,12.2,0,0,28.6,0.0
62,2007,1,48.0,12.2,0,1,29.4,19.31
62,2008,1,49.0,12.2,1,1,30.2,19.63
62,2009,1,50.0,12.2,1,1,31.0,19.51
63,2000,0,26.0,10.7,0,0,8.3,0.0
63,2001,0,27.0,10.7,2,0,9.1,0.0
63,2002,0,28.0,10.7,0,0,9.9,0.0
63,2003,0,29.0,10.7,2,0,10.7,0.0
63,2004,0,30.0,10.7,0,0,11.5,0.0
63,2005,0,31.0,10.7,0,0,12.3,0.0
63,2006,0,32.0,10.7,2,1,13.1,0.0
63,2007,0,33.0,10.7,1,0,13.9,0.0
63,2008,1,34.0,10.7,1,0,14.7,0.0
63,2009,0,35.0,10.7,1,1,15.5,0.0
64,2000,0,34.0,9.2,0,1,17.8,15.69
64,2001,0,35.0,9.2,1,1,18.6,14.78
64,2002,0,36.0,9.2,2,0,19.4,0.0
64,2003,0,37.0,9.2,0,1,20.2,17.87
64,2004,0,38.0,9.2,0,0,21.0,0.0
64,2005,0,39.0,9.2,1,1,21.8,15.26
64,2006,0,40.0,9.2,0,1,22.6,16.65
64,2007,0,41.0,9.2,0,1,23.4,14.68
64,2008,0,42.0,9.2,2,1,24.2,17.61
64,2009,0,43.0,9.2,1,1,25.0,20.83
65,2000,1,36.0,12.7,0,1,17.3,17.15
65,2001,1,37.0,12.7,1,1,18.1,18.33
65,2002,0,38.0,12.7,2,1,18.9,17.66
65,2003,0,39.0,12.7,0,1,19.7,16.98
65,2004,1,40.0,12.7,0,1,20.5,18.06
65,2005,1,41.0,12.7,1,1,21.3,18.46
65,2006,1,42.0,12.7,1,1,22.1,16.27
65,2007,1,43.0,12.7,1,1,22.9,17.36
65,2008,1,44.0,12.7,0,0,23.7,0.0
65,2009,1,45.0,12.7,2,1,24.5,19.21
66,2000,0,39.0,8.0,0,1,23.0,13.27
66,2001,1,40.0,8.0,2,0,23.8,0.0
66,2002,1,41.0,8.0,1,1,24.6,12.75
66,2003,0,42.0,8.0,2,1,25.4,13.78
66,2004,1,43.0,8.0,1,1,26.2,11.01
66,2005,1,44.0,8.0,1,1,27.0,16.13
66,2006,1,45.0,8.0,2,1,27.8,13.87
66,2007,1,46.0,8.0,1,1,28.6,15.24
66,2008,1,47.0,8.0,0,1,29.4,16.53
66,2009,1,48.0,8.0,0,1,30.2,15.33
67,2000,0,39.0,10.9,1,0,20.1,0.0
67,2001,0,40.0,10.9,0,0,20.9,0.0
67,2002,1,41.0,10.9,0,0,21.7,0.0
67,2003,0,42.0,10.9,0,0,22.5,0.0
67,2004,1,43.0,10.9,0,0,23.3,0.0
67,2005,1,44.0,10.9,0,0,24.1,0.0
67,2006,0,45.0,10.9,2,0,24.9,0.0
67,2007,1,46.0,10.9,0,0,25.7,0.0
67,2008,0,47.0,10.9,0,0,26.5,0.0
67,2009,0,48.0,10.9,1,0,27.3,0.0
68,2000,0,33.0,14.7,1,1,11.3,19.79
68,2001,0,34.0,14.7,0,1,12.1,21.08
68,2002,0,35.0,14.7,0,0,12.9,0.0
68,2003,1,36.0,14.7,2,1,13.7,20.29
68,2004,1,37.0,14.7,0,1,14.5,26.21
68,2005,0,38.0,14.7,1,1,15.3,23.37
68,2006,1,39.0,14.7,0,0,16.1,0.0
68,2007,0,40.0,14.7,0,1,16.9,27.06
68,2008,0,41.0,14.7,1,1,17.7,24.57
68,2009,0,42.0,14.7,1,1,18.5,24.17
69,2000,0,29.0,10.9,0,1,15.1,25.85
69,2001,0,30.0,10.9,0,1,15.9,25.19
69,2002,1,31.0,10.9,3,1,16.7,26.29
69,2003,1,32.0,10.9,0,1,17.5,28.75
69,2004,0,33.0,10.9,1,1,18.3,27.75
69,2005,1,34.0,10.9,1,1,19.1,27.39
69,2006,0,35.0,10.9,0,1,19.9,29.18
69,2007,0,36.0,10.9,0,1,20.7,28.97
69,2008,0,37.0,10.9,1,1,21.5,28.84
69,2009,1,38.0,10.9,1,1,22.3,28.66
70,2000,0,38.0,12.5,1,1,20.5,8.85
70,2001,0,39.0,12.5,0,1,21.3,12.22
70,2002,1,40.0,12.5,0,1,22.1,10.34
70,2003,1,41.0,12.5,1,1,22.9,13.55
70,2004,0,42.0,12.5,0,1,23.7,12.2
70,2005,0,43.0,12.5,1,1,24.5,13.56
70,2006,0,44.0,12.5,2,1,25.3,11.04
70,2007,0,45.0,12.5,2,0,26.1,0.0
70,2008,1,46.0,12.5,0,1,26.9,11.99
70,2009,1,47.0,12.5,1,1,27.7,14.34
71,2000,1,41.0,14.5,1,1,20.5,34.37
71,2001,1,42.0,14.5,0,0,21.3,0.0
71,2002,1,43.0,14.5,1,1,22.1,36.46
71,2003,0,44.0,14.5,0,1,22.9,37.82
71,2004,0,45.0,14.5,0,1,23.7,37.21
71,2005,1,46.0,14.5,2,1,24.5,37.25
71,2006,0,47.0,14.5,1,0,25.3,0.0
71,2007,0,48.0,14.5,1,1,26.1,35.57
71,2008,1,49.0,14.5,1,1,26.9,39.37
71,2009,1,50.0,14.5,1,1,27.7,43.32
72,2000,1,34.0,13.5,0,1,17.5,16.05
72,2001,0,35.0,13.5,1,1,18.3,15.18
72,2002,0,36.0,13.5,2,1,19.1,15.21
72,2003,1,37.0,13.5,1,1,19.9,17.59
72,2004,0,38.0,13.5,1,1,20.7,16.72
72,2005,1,39.0,13.5,1,1,21.5,18.14
72,2006,1,40.0,13.5,2,1,22.3,18.57
72,2007,1,41.0,13.5,1,1,23.1,17.23
72,2008,1,42.0,13.5,1,1,23.9,18.66
72,2009,0,43.0,13.5,0,1,24.7,16.79
73,2000,1,22.0,14.8,1,1,0.2,2.68
73,2001,0,23.0,14.8,0,0,1.0,0.0
73,2002,0,24.0,14.8,0,1,1.8,5.09
73,2003,1,25.0,14.8,1,0,2.6,0.0
73,2004,0,26.0,14.8,1,1,3.4,4.73
73,2005,1,27.0,14.8,0,1,4.2,4.51
73,2006,0,28.0,14.8,0,1,5.0,4.48
73,2007,1,29.0,14.8,0,1,5.8,5.91
73,2008,0,30.0,14.8,3,1,6.6,3.3
73,2009,0,31.0,14.8,4,1,7.4,4.45
74,2000,0,40.0,10.9,1,0,21.1,0.0
74,2001,0,41.0,10.9,0,0,21.9,0.0
74,2002,0,42.0,10.9,2,0,22.7,0.0
74,2003,1,43.0,10.9,0,0,23.5,0.0
74,2004,1,44.0,10.9,2,0,24.3,0.0
74,2005,1,45.0,10.9,0,0,25.1,0.0
74,2006,1,46.0,10.9,0,0,25.9,0.0
74,2007,0,47.0,10.9,0,0,26.7,0.0
74,2008,1,48.0,10.9,1,0,27.5,0.0
74,2009,0,49.0,10.9,3,0,28.3,0.0
75,2000,0,39.0,11.2,0,0,22.8,0.0
75,2001,0,40.0,11.2,0,0,23.6,0.0
75,2002,0,41.0,11.2,2,0,24.4,0.0
75,2003,0,42.0,11.2,0,0,25.2,0.0
75,2004,0,43.0,11.2,1,0,26.0,0.0
75,2005,0,44.0,11.2,0,0,26.8,0.0
75,2006,0,45.0,11.2,0,0,27.6,0.0
75,2007,0,46.0,11.2,1,0,28.4,0.0
75,2008,0,47.0,11.2,0,0,29.2,0.0
75,2009,0,48.0,11.2,3,1,30.0,0.57
76,2000,1,39.0,12.7,0,0,20.3,0.0
76,2001,1,40.0,12.7,0,1,21.1,2.16
76,2002,1,41.0,12.7,0,0,21.9,0.0
76,2003,1,42.0,12.7,0,0,22.7,0.0
76,2004,1,43.0,12.7,0,0,23.5,0.0
76,2005,1,44.0,12.7,1,0,24.3,0.0
76,2006,1,45.0,12.7,1,0,25.1,0.0
76,2007,1,46.0,12.7,0,0,25.9,0.0
76,2008,1,47.0,12.7,2,0,26.7,0.0
76,2009,0,48.0,12.7,0,1,27.5,0.0
77,2000,0,27.0,8.0,1,0,12.0,0.0
77,2001,1,28.0,8.0,0,0,12.8,0.0
77,2002,0,29.0,8.0,0,1,13.6,0.55
77,2003,0,30.0,8.0,1,0,14.4,0.0
77,2004,0,31.0,8.0,0,0,15.2,0.0
77,2005,0,32.0,8.0,1,0,16.0,0.0
77,2006,0,33.0,8.0,2,0,16.8,0.0
77,2007,1,34.0,8.0,0,1,17.6,0.0
77,2008,0,35.0,8.0,1,1,18.4,0.72
77,2009,1,36.0,8.0,0,0,19.2,0.0
78,2000,0,39.0,15.3,1,1,18.7,6.95
78,2001,0,40.0,15.3,0,1,19.5,9.29
78,2002,0,41.0,15.3,0,1,20.3,7.73
78,2003,1,42.0,15.3,0,1,21.1,8.98
78,2004,1,43.0,15.3,0,1,21.9,9.57
78,2005,0,44.0,15.3,0,1,22.7,10.85
78,2006,0,45.0,15.3,2,0,23.5,0.0
78,2007,0,46.0,15.3,0,1,24.3,10.7
78,2008,1,47.0,15.3,1,0,25.1,0.0
78,2009,0,48.0,15.3,0,1,25.9,10.41
79,2000,0,32.0,14.4,0,1,13.6,15.97
79,2001,0,33.0,14.4,2,1,14.4,17.69
79,2002,0,34.0,14.4,0,1,15.2,21.62
79,2003,0,35.0,14.4,1,1,16.0,21.8
79,2004,0,36.0,14.4,2,0,16.8,0.0
79,2005,0,37.0,14.4,1,1,17.6,20.67
79,2006,0,38.0,14.4,3,1,18.4,20.08
79,2007,0,39.0,14.4,1,1,19.2,21.1
79,2008,0,40.0,14.4,0,1,20.0,20.95
79,2009,1,41.0,14.4,1,1,20.8,19.03
80,2000,0,38.0,14.2,0,0,16.8,0.0
80,2001,0,39.0,14.2,0,0,17.6,0.0
80,2002,0,40.0,14.2,0,0,18.4,0.0
80,2003,0,41.0,14.2,2,1,19.2,0.0
80,2004,0,42.0,14.2,1,0,20.0,0.0
80,2005,0,43.0,14.2,1,0,20.8,0.0
80,2006,0,44.0,14.2,1,0,21.6,0.0
80,2007,0,45.0,14.2,0,0,22.4,0.0
80,2008,0,46.0,14.2,0,1,23.2,0.0
80,2009,0,47.0,14.2,1,0,24.0,0.0
81,2000,0,29.0,8.0,0,1,18.0,22.21
81,2001,0,30.0,8.0,1,1,18.8,20.34
81,2002,0,31.0,8.0,1,1,19.6,22.68
81,2003,0,32.0,8.0,0,1,20.4,22.42
81,2004,0,33.0,8.0,0,1,21.2,23.7
81,2005,0,34.0,8.0,0,1,22.0,24.1
81,2006,0,35.0,8.0,0,0,22.8,0.0
81,2007,0,36.0,8.0,3,1,23.6,26.92
81,2008,0,37.0,8.0,1,1,24.4,26.74
81,2009,0,38.0,8.0,1,1,25.2,25.05
82,2000,1,33.0,13.1,1,1,12.9,43.15
82,2001,0,34.0,13.1,0,0,13.7,0.0
82,2002,0,35.0,13.1,1,1,14.5,45.21
82,2003,1,36.0,13.1,0,1,15.3,44.09
82,2004,1,37.0,13.1,0,1,16.1,46.51
82,2005,0,38.0,13.1,0,1,16.9,47.26
82,2006,0,39.0,13.1,1,1,17.7,47.78
82,2007,0,40.0,13.1,1,1,18.5,48.52
82,2008,0,41.0,13.1,2,1,19.3,51.04
82,2009,0,42.0,13.1,0,1,20.1,49.83
83,2000,1,26.0,11.6,2,0,11.4,0.0
83,2001,1,27.0,11.6,0,0,12.2,0.0
83,2002,1,28.0,11.6,0,1,13.0,0.0
83,2003,1,29.0,11.6,1,0,13.8,0.0
83,2004,1,30.0,11.6,1,0,14.6,0.0
83,2005,1,31.0,11.6,1,0,15.4,0.0
83,2006,1,32.0,11.6,1,0,16.2,0.0
83,2007,1,33.0,11.6,1,0,17.0,0.0
83,2008,1,34.0,11.6,0,1,17.8,0.0
83,2009,1,35.0,11.6,3,0,18.6,0.0
84,2000,1,32.0,13.6,1,1,12.4,30.0
84,2001,0,33.0,13.6,0,1,13.2,30.78
84,2002,0,34.0,13.6,1,1,14.0,30.8
84,2003,0,35.0,13.6,0,0,14.8,0.0
84,2004,0,36.0,13.6,1,1,15.6,33.93
84,2005,0,37.0,13.6,3,1,16.4,34.31
84,2006,0,38.0,13.6,2,1,17.2,35.55
84,2007,0,39.0,13.6,1,1,18.0,34.22
84,2008,0,40.0,13.6,0,1,18.8,33.37
84,2009,0,41.0,13.6,2,1,19.6,36.95
85,2000,0,29.0,13.5,1,1,12.5,32.04
85,2001,0,30.0,13.5,0,1,13.3,30.27
85,2002,0,31.0,13.5,2,1,14.1,32.46
85,2003,0,32.0,13.5,1,1,14.9,30.41
85,2004,0,33.0,13.5,1,1,15.7,34.85
85,2005,0,34.0,13.5,0,1,16.5,34.48
85,2006,0,35.0,13.5,1,1,17.3,35.7
85,2007,0,36.0,13.5,2,1,18.1,36.76
85,2008,0,37.0,13.5,1,0,18.9,0.0
85,2009,0,38.0,13.5,2,1,19.7,37.39
86,2000,0,36.0,9.1,1,1,18.9,1.09
86,2001,1,37.0,9.1,0,0,19.7,0.0
86,2002,1,38.0,9.1,0,0,20.5,0.0
86,2003,1,39.0,9.1,1,0,21.3,0.0
86,2004,1,40.0,9.1,0,0,22.1,0.0
86,2005,1,41.0,9.1,1,0,22.9,0.0
86,2006,1,42.0,9.1,0,0,23.7,0.0
86,2007,1,43.0,9.1,1,0,24.5,0.0
86,2008,0,44.0,9.1,0,0,25.3,0.0
86,2009,0,45.0,9.1,2,0,26.1,0.0
87,2000,1,30.0,11.7,2,0,11.3,0.0
87,2001,0,31.0,11.7,1,0,12.1,0.0
87,2002,1,32.0,11.7,1,0,12.9,0.0
87,2003,1,33.0,11.7,1,0,13.7,0.0
87,2004,0,34.0,11.7,0,0,14.5,0.0
87,2005,1,35.0,11.7,1,1,15.3,0.57
87,2006,1,36.0,11.7,1,0,16.1,0.0
87,2007,1,37.0,11.7,2,0,16.9,0.0
87,2008,1,38.0,11.7,1,0,17.7,0.0
87,2009,1,39.0,11.7,1,0,18.5,0.0
88,2000,0,38.0,14.3,2,0,18.7,0.0
88,2001,0,39.0,14.3,1,0,19.5,0.0
88,2002,0,40.0,14.3,1,0,20.3,0.0
88,2003,1,41.0,14.3,1,0,21.1,0.0
88,2004,1,42.0,14.3,1,0,21.9,0.0
88,2005,1,43.0,14.3,1,0,22.7,0.0
88,2006,1,44.0,14.3,0,0,23.5,0.0
88,2007,1,45.0,14.3,0,0,24.3,0.0
88,2008,0,46.0,14.3,1,0,25.1,0.0
88,2009,1,47.0,14.3,0,0,25.9,0.0
89,2000,0,28.0,13.6,0,0,7.4,0.0
89,2001,0,29.0,13.6,0,0,8.2,0.0
89,2002,0,30.0,13.6,1,0,9.0,0.0
89,2003,1,31.0,13.6,1,0,9.8,0.0
89,2004,0,32.0,13.6,2,1,10.6,0.95
89,2005,0,33.0,13.6,2,0,11.4,0.0
89,2006,0,34.0,13.6,0,0,12.2,0.0
89,2007,1,35.0,13.6,0,1,13.0,0.0
89,2008,1,36.0,13.6,0,0,13.8,0.0
89,2009,0,37.0,13.6,1,0,14.6,0.0
90,2000,1,31.0,9.6,0,0,16.4,0.0
90,2001,1,32.0,9.6,0,0,17.2,0.0
90,2002,0,33.0,9.6,1,0,18.0,0.0
90,2003,1,34.0,9.6,1,0,18.8,0.0
90,2004,0,35.0,9.6,0,0,19.6,0.0
90,2005,1,36.0,9.6,1,0,20.4,0.0
90,2006,1,37.0,9.6,1,0,21.2,0.0
90,2007,1,38.0,9.6,2,1,22.0,0.01
90,2008,0,39.0,9.6,1,0,22.8,0.0
90,2009,0,40.0,9.6,1,0,23.6,0.0
91,2000,1,24.0,11.6,2,1,9.4,64.74
91,2001,0,25.0,11.6,0,1,10.2,70.26
91,2002,0,26.0,11.6,0,1,11.0,70.48
91,2003,1,27.0,11.6,1,1,11.8,70.4
91,2004,0,28.0,11.6,0,1,12.6,77.33
91,2005,0,29.0,11.6,3,1,13.4,77.37
91,2006,1,30.0,11.6,2,0,14.2,0.0
91,2007,0,31.0,11.6,0,1,15.0,76.9
91,2008,0,32.0,11.6,2,1,15.8,80.68
91,2009,0,33.0,11.6,0,1,16.6,79.56
92,2000,1,39.0,11.7,0,1,22.3,48.64
92,2001,0,40.0,11.7,0,1,23.1,51.66
92,2002,0,41.0,11.7,1,1,23.9,54.86
92,2003,0,42.0,11.7,1,1,24.7,55.04
92,2004,1,43.0,11.7,1,1,25.5,56.9
92,2005,0,44.0,11.7,0,1,26.3,56.87
92,2006,1,45.0,11.7,0,1,27.1,58.18
92,2007,0,46.0,11.7,1,1,27.9,57.24
92,2008,0,47.0,11.7,1,1,28.7,56.41
92,2009,0,48.0,11.7,0,1,29.5,58.8
93,2000,0,35.0,9.0,0,0,18.0,0.0
93,2001,0,36.0,9.0,0,0,18.8,0.0
93,2002,0,37.0,9.0,0,0,19.6,0.0
93,2003,0,38.0,9.0,0,0,20.4,0.0
93,2004,0,39.0,9.0,3,0,21.2,0.0
93,2005,0,40.0,9.0,1,0,22.0,0.0
93,2006,1,41.0,9.0,0,0,22.8,0.0
93,2007,1,42.0,9.0,0,0,23.6,0.0
93,2008,0,43.0,9.0,1,0,24.4,0.0
93,2009,0,44.0,9.0,3,0,25.2,0.0
94,2000,0,28.0,12.6,1,0,10.4,0.0
94,2001,1,29.0,12.6,0,1,11.2,7.66
94,2002,0,30.0,12.6,2,1,12.0,8.3
94,2003,0,31.0,12.6,2,1,12.8,8.99
94,2004,0,32.0,12.6,2,1,13.6,8.31
94,2005,0,33.0,12.6,0,1,14.4,4.47
94,2006,0,34.0,12.6,2,1,15.2,10.55
94,2007,0,35.0,12.6,0,0,16.0,0.0
94,2008,0,36.0,12.6,1,1,16.8,10.09
94,2009,0,37.0,12.6,2,1,17.6,8.69
95,2000,0,25.0,9.8,2,0,10.2,0.0
95,2001,0,26.0,9.8,2,0,11.0,0.0
95,2002,0,27.0,9.8,1,1,11.8,0.0
95,2003,0,28.0,9.8,2,0,12.6,0.0
95,2004,0,29.0,9.8,1,1,13.4,0.0
95,2005,1,30.0,9.8,1,0,14.2,0.0
95,2006,0,31.0,9.8,0,1,15.0,0.0
95,2007,0,32.0,9.8,2,0,15.8,0.0
95,2008,0,33.0,9.8,1,0,16.6,0.0
95,2009,0,34.0,9.8,1,0,17.4,0.0
96,2000,0,30.0,14.8,0,1,8.2,12.97
96,2001,1,31.0,14.8,1,0,9.0,0.0
96,2002,0,32.0,14.8,1,1,9.8,13.05
96,2003,0,33.0,14.8,0,1,10.6,16.09
96,2004,0,34.0,14.8,1,1,11.4,16.02
96,2005,0,35.0,14.8,1,1,12.2,15.13
96,2006,0,36.0,14.8,1,1,13.0,16.24
96,2007,0,37.0,14.8,1,1,13.8,15.58
96,2008,0,38.0,14.8,2,1,14.6,15.04
96,2009,0,39.0,14.8,1,1,15.4,16.74
97,2000,1,31.0,13.6,1,1,13.4,11.24
97,2001,1,32.0,13.6,1,1,14.2,9.1
97,2002,1,33.0,13.6,0,1,15.0,11.27
97,2003,1,34.0,13.6,0,1,15.8,11.73
97,2004,1,35.0,13.6,0,1,16.6,13.5
97,2005,0,36.0,13.6,0,0,17.4,0.0
97,2006,0,37.0,13.6,2,1,18.2,11.31
97,2007,1,38.0,13.6,0,1,19.0,14.41
97,2008,0,39.0,13.6,0,1,19.8,10.89
97,2009,1,40.0,13.6,0,1,20.6,16.1
98,2000,0,26.0,9.1,0,1,12.9,7.94
98,2001,1,27.0,9.1,2,0,13.7,0.0
98,2002,1,28.0,9.1,0,1,14.5,6.33
98,2003,0,29.0,9.1,0,1,15.3,9.72
98,2004,0,30.0,9.1,0,1,16.1,7.95
98,2005,1,31.0,9.1,2,1,16.9,8.19
98,2006,0,32.0,9.1,4,1,17.7,8.15
98,2007,0,33.0,9.1,1,1,18.5,8.91
98,2008,1,34.0,9.1,1,1,19.3,12.81
98,2009,0,35.0,9.1,2,1,20.1,10.48
99,2000,0,41.0,14.1,0,0,18.9,0.0
99,2001,1,42.0,14.1,0,0,19.7,0.0
99,2002,1,43.0,14.1,0,0,20.5,0.0
99,2003,0,44.0,14.1,0,0,21.3,0.0
99,2004,1,45.0,14.1,0,0,22.1,0.0
99,2005,0,46.0,14.1,0,0,22.9,0.0
99,2006,1,47.0,14.1,0,0,23.7,0.0
99,2007,1,48.0,14.1,0,0,24.5,0.0
99,2008,1,49.0,14.1,1,0,25.3,0.0
99,2009,1,50.0,14.1,0,0,26.1,0.0
100,2000,0,23.0,10.0,1,1,8.0,6.53
100,2001,0,24.0,10.0,1,1,8.8,5.53
100,2002,0,25.0,10.0,1,0,9.6,0.0
100,2003,0,26.0,10.0,1,0,10.4,0.0
100,2004,0,27.0,10.0,1,1,11.2,3.1
100,2005,0,28.0,10.0,1,1,12.0,4.9
100,2006,0,29.0,10.0,2,1,12.8,2.63
100,2007,0,30.0,10.0,3,1,13.6,5.95
100,2008,1,31.0,10.0,2,1,14.4,6.92
100,2009,1,32.0,10.0,2,1,15.2,3.0
101,2000,0,36.0,14.6,0,1,18.4,13.2
101,2001,0,37.0,14.6,0,1,19.2,7.59
101,2002,0,38.0,14.6,1,1,20.0,10.94
101,2003,0,39.0,14.6,2,1,20.8,11.25
101,2004,0,40.0,14.6,2,1,21.6,12.03
101,2005,0,41.0,14.6,1,1,22.4,12.43
101,2006,0,42.0,14.6,0,0,23.2,0.0
101,2007,0,43.0,14.6,3,1,24.0,12.66
101,2008,0,44.0,14.6,3,0,24.8,0.0
101,2009,0,45.0,14.6,0,1,25.6,16.11
102,2000,0,23.0,14.1,0,0,0.9,0.0
102,2001,0,24.0,14.1,1,0,1.7,0.0
102,2002,0,25.0,14.1,1,1,2.5,0.07
102,2003,0,26.0,14.1,1,0,3.3,0.0
102,2004,0,27.0,14.1,1,0,4.1,0.0
102,2005,0,28.0,14.1,1,0,4.9,0.0
102,2006,0,29.0,14.1,0,0,5.7,0.0
102,2007,0,30.0,14.1,2,0,6.5,0.0
102,2008,1,31.0,14.1,1,0,7.3,0.0
102,2009,0,32.0,14.1,2,0,8.1,0.0
103,2000,0,27.0,15.0,1,1,8.0,8.85
103,2001,0,28.0,15.0,1,1,8.8,12.39
103,2002,1,29.0,15.0,0,1,9.6,12.42
103,2003,0,30.0,15.0,4,1,10.4,12.63
103,2004,0,31.0,15.0,0,1,11.2,14.12
103,2005,0,32.0,15.0,1,0,12.0,0.0
103,2006,0,33.0,15.0,0,1,12.8,15.04
103,2007,0,34.0,15.0,0,1,13.6,13.81
103,2008,0,35.0,15.0,0,1,14.4,12.97
103,2009,0,36.0,15.0,0,1,15.2,15.27
104,2000,0,23.0,13.4,1,1,1.6,13.98
104,2001,1,24.0,13.4,1,1,2.4,14.63
104,2002,0,25.0,13.4,0,1,3.2,16.93
