id,year,career,educ,exper,age,female,income,urban
414,3,0,7.7,12.3,27.0,0,5816.49,0
414,4,0,7.7,13.3,28.0,0,3673.09,0
414,5,1,7.7,14.3,29.0,0,5880.8,0
415,1,2,13.6,9.4,31.0,1,7065.5,0
415,2,2,13.6,10.4,32.0,1,5436.86,0
415,3,1,13.6,11.4,33.0,1,8805.08,0
415,4,2,13.6,12.4,34.0,1,9892.05,0
415,5,1,13.6,13.4,35.0,1,10634.56,0
416,1,0,12.7,29.3,49.0,1,11423.94,1
416,2,2,12.7,30.3,50.0,1,9606.89,1
416,3,2,12.7,31.3,51.0,1,11395.12,1
416,4,1,12.7,32.3,52.0,1,12400.27,1
416,5,0,13.2,33.3,53.0,1,13686.69,1
417,1,2,13.5,5.5,27.0,1,10273.1,1
417,2,0,13.5,6.5,28.0,1,8317.03,1
417,3,1,13.5,7.5,29.0,1,6192.05,1
417,4,2,13.5,8.5,30.0,1,10351.77,1
417,5,2,13.5,9.5,31.0,1,9445.75,1
418,1,0,11.4,3.6,23.0,1,5246.46,0
418,2,0,11.4,4.6,24.0,1,7843.44,0
418,3,1,11.4,5.6,25.0,1,6460.34,0
418,4,2,11.4,6.6,26.0,1,9429.26,0
418,5,2,11.4,7.6,27.0,1,8336.22,0
419,1,1,13.5,15.5,34.0,0,7706.19,0
419,2,1,13.5,16.5,35.0,0,5344.44,0
419,3,2,13.5,17.5,36.0,0,10800.13,0
419,4,2,14.0,18.5,37.0,0,7985.87,0
419,5,0,14.0,19.5,38.0,0,7856.52,0
420,1,2,11.2,21.8,41.0,1,11681.0,1
420,2,2,11.2,22.8,42.0,1,7485.63,1
420,3,1,11.2,23.8,43.0,1,10379.26,1
420,4,1,11.2,24.8,44.0,1,9769.08,1
420,5,2,11.2,25.8,45.0,1,8762.46,1
421,1,2,16.8,10.2,32.0,0,12225.93,1
421,2,1,16.8,11.2,33.0,0,8713.31,1
421,3,2,16.8,12.2,34.0,0,8482.23,1
421,4,2,16.8,13.2,35.0,0,8873.91,1
421,5,2,16.8,14.2,36.0,0,11062.34,1
422,1,2,11.2,3.8,23.0,0,6204.77,0
422,2,2,11.2,4.8,24.0,0,5057.3,0
422,3,2,11.2,5.8,25.0,0,4256.75,0
422,4,0,11.2,6.8,26.0,0,6212.18,0
422,5,0,11.2,7.8,27.0,0,6048.62,0
423,1,1,13.7,14.3,36.0,0,9224.85,1
423,2,1,13.7,15.3,37.0,0,10255.22,1
423,3,0,13.7,16.3,38.0,0,8739.7,1
423,4,2,13.7,17.3,39.0,0,11501.14,1
423,5,2,13.7,18.3,40.0,0,8412.77,1
424,1,1,16.4,22.6,45.0,0,8691.3,1
424,2,1,16.4,23.6,46.0,0,10594.48,1
424,3,2,16.4,24.6,47.0,0,10793.63,1
424,4,2,16.4,25.6,48.0,0,10976.65,1
424,5,2,16.4,26.6,49.0,0,10210.75,1
425,1,2,10.6,19.4,34.0,1,10915.0,0
425,2,2,10.6,20.4,35.0,1,8134.74,0
425,3,1,10.6,21.4,36.0,1,8257.57,0
425,4,1,10.6,22.4,37.0,1,7530.08,0
425,5,2,10.6,23.4,38.0,1,8347.32,0
426,1,2,15.8,25.2,47.0,1,11512.44,1
426,2,1,15.8,26.2,48.0,1,12167.76,1
426,3,2,15.8,27.2,49.0,1,13462.55,1
426,4,2,15.8,28.2,50.0,1,10543.0,1
426,5,2,15.8,29.2,51.0,1,14274.78,1
427,1,2,15.7,8.3,30.0,0,8035.77,1
427,2,2,15.7,9.3,31.0,0,10631.25,1
427,3,1,15.7,10.3,32.0,0,10579.32,1
427,4,2,15.7,11.3,33.0,0,6915.37,1
427,5,0,15.7,12.3,34.0,0,7432.33,1
428,1,0,13.8,4.2,24.0,1,9413.64,0
428,2,1,13.8,5.2,25.0,1,6685.41,0
428,3,1,13.8,6.2,26.0,1,7355.99,0
428,4,1,13.8,7.2,27.0,1,9016.79,0
428,5,0,13.8,8.2,28.0,1,7022.86,0
429,1,1,12.6,10.4,29.0,1,5725.07,1
429,2,0,12.6,11.4,30.0,1,6724.68,1
429,3,2,12.6,12.4,31.0,1,10551.57,1
429,4,2,12.6,13.4,32.0,1,9681.06,1
429,5,0,12.6,14.4,33.0,1,8563.44,1
430,1,0,15.0,14.0,37.0,1,9006.67,1
430,2,1,15.0,15.0,38.0,1,7107.47,1
430,3,1,15.0,16.0,39.0,1,7430.8,1
430,4,1,15.0,17.0,40.0,1,7717.81,1
430,5,2,15.0,18.0,41.0,1,8235.94,1
431,1,2,10.1,31.9,48.0,1,15252.27,1
431,2,2,10.1,32.9,49.0,1,8385.23,1
431,3,1,10.1,33.9,50.0,1,12284.17,1
431,4,1,10.6,34.9,51.0,1,11576.23,1
431,5,2,10.1,35.9,52.0,1,12708.64,1
432,1,1,10.5,12.5,27.0,0,8280.83,1
432,2,1,10.5,13.5,28.0,0,6790.26,1
432,3,1,10.5,14.5,29.0,0,8192.8,1
432,4,0,10.5,15.5,30.0,0,6243.19,1
432,5,1,10.5,16.5,31.0,0,5762.55,1
433,1,1,16.7,0.0,22.0,1,9049.01,1
433,2,1,16.7,1.0,23.0,1,7243.91,1
433,3,2,16.7,2.0,24.0,1,9131.95,1
433,4,2,16.7,3.0,25.0,1,11649.94,1
433,5,2,16.7,4.0,26.0,1,8289.56,1
434,1,2,13.9,14.1,31.0,0,7172.42,1
434,2,2,13.9,15.1,32.0,0,6829.04,1
434,3,1,13.9,16.1,33.0,0,8462.19,1
434,4,1,13.9,17.1,34.0,0,10522.27,1
434,5,0,13.9,18.1,35.0,0,12266.39,1
435,1,2,13.2,10.8,29.0,0,11628.58,1
435,2,2,13.2,11.8,30.0,0,8394.94,1
435,3,1,13.2,12.8,31.0,0,8060.08,1
435,4,1,13.2,13.8,32.0,0,6280.35,1
435,5,2,13.2,14.8,33.0,0,6421.44,1
436,1,0,9.2,19.8,35.0,0,8030.14,0
436,2,2,9.2,20.8,36.0,0,7093.76,0
436,3,1,9.2,21.8,37.0,0,6919.26,0
436,4,1,9.2,22.8,38.0,0,9353.57,0
436,5,2,9.2,23.8,39.0,0,6577.62,0
437,1,1,7.2,24.8,40.0,0,13610.93,1
437,2,1,7.2,25.8,41.0,0,7668.81,1
437,3,1,7.2,26.8,42.0,0,8061.9,1
437,4,1,7.7,27.8,43.0,0,8656.96,1
437,5,0,7.2,28.8,44.0,0,10486.78,1
438,1,1,11.3,15.7,32.0,1,8803.28,1
438,2,2,11.3,16.7,33.0,1,7927.86,1
438,3,2,11.3,17.7,34.0,1,7363.67,1
438,4,0,11.3,18.7,35.0,1,8749.56,1
438,5,2,11.3,19.7,36.0,1,7395.65,1
439,1,0,11.8,22.2,40.0,0,8996.34,0
439,2,1,11.8,23.2,41.0,0,7586.91,0
439,3,1,11.8,24.2,42.0,0,9539.95,0
439,4,2,11.8,25.2,43.0,0,7390.34,0
439,5,2,11.8,26.2,44.0,0,6704.85,0
440,1,2,14.8,26.2,48.0,1,14979.57,1
440,2,0,14.8,27.2,49.0,1,9048.4,1
440,3,2,14.8,28.2,50.0,1,5850.23,1
440,4,0,14.8,29.2,51.0,1,10599.56,1
440,5,2,14.8,30.2,52.0,1,13275.18,1
441,1,1,13.0,12.0,28.0,0,10212.58,1
441,2,2,13.0,13.0,29.0,0,10727.25,1
441,3,2,13.0,14.0,30.0,0,10913.02,1
441,4,2,13.0,15.0,31.0,0,10136.09,1
441,5,2,13.0,16.0,32.0,0,13139.62,1
442,1,2,18.2,2.8,25.0,1,11002.65,1
442,2,1,18.2,3.8,26.0,1,7868.77,1
442,3,2,18.2,4.8,27.0,1,9602.51,1
442,4,2,18.7,5.8,28.0,1,10635.42,1
442,5,1,18.2,6.8,29.0,1,10542.65,1
443,1,1,17.7,0.0,23.0,1,7069.95,0
443,2,2,17.7,1.0,24.0,1,5863.99,0
443,3,2,17.7,2.0,25.0,1,4175.66,0
443,4,2,17.7,3.0,26.0,1,6961.28,0
443,5,0,17.7,4.0,27.0,1,9816.5,0
444,1,2,12.0,19.0,37.0,1,9172.7,0
444,2,2,12.0,20.0,38.0,1,7697.89,0
444,3,0,12.0,21.0,39.0,1,7765.88,0
444,4,0,12.0,22.0,40.0,1,8022.43,0
444,5,2,12.0,23.0,41.0,1,10021.18,0
445,1,1,10.9,11.1,26.0,0,6647.25,0
445,2,0,10.9,12.1,27.0,0,5954.62,0
445,3,1,10.9,13.1,28.0,0,8302.68,0
445,4,1,10.9,14.1,29.0,0,6735.46,0
445,5,2,11.4,15.1,30.0,0,8421.87,0
446,1,1,9.9,16.1,34.0,1,8875.92,1
446,2,1,9.9,17.1,35.0,1,10665.2,1
446,3,0,9.9,18.1,36.0,1,5538.72,1
446,4,0,9.9,19.1,37.0,1,9632.09,1
446,5,0,9.9,20.1,38.0,1,6993.5,1
447,1,2,12.2,15.8,35.0,0,8835.34,0
447,2,1,12.2,16.8,36.0,0,8138.63,0
447,3,2,12.2,17.8,37.0,0,9259.55,0
447,4,1,12.2,18.8,38.0,0,9067.61,0
447,5,1,12.2,19.8,39.0,0,6781.78,0
448,1,1,7.7,35.3,49.0,0,11278.76,1
448,2,2,7.7,36.3,50.0,0,8355.34,1
448,3,0,7.7,37.3,51.0,0,9825.87,1
448,4,2,7.7,38.3,52.0,0,9367.66,1
448,5,0,7.7,39.3,53.0,0,11550.34,1
449,1,0,12.7,10.3,31.0,0,6346.59,1
449,2,2,12.7,11.3,32.0,0,4866.64,1
449,3,2,12.7,12.3,33.0,0,9312.91,1
449,4,2,12.7,13.3,34.0,0,9534.07,1
449,5,2,12.7,14.3,35.0,0,6380.0,1
450,1,2,13.0,30.0,49.0,0,11202.47,1
450,2,1,13.0,31.0,50.0,0,11716.07,1
450,3,2,13.0,32.0,51.0,0,10832.2,1
450,4,2,13.0,33.0,52.0,0,11567.18,1
450,5,0,13.0,34.0,53.0,0,13356.92,1
451,1,0,6.0,9.0,23.0,0,5468.1,0
451,2,0,6.0,10.0,24.0,0,6401.61,0
451,3,0,6.0,11.0,25.0,0,5666.93,0
451,4,1,6.0,12.0,26.0,0,5808.31,0
451,5,1,6.0,13.0,27.0,0,4592.02,0
452,1,0,8.5,15.5,32.0,1,7491.04,0
452,2,1,8.5,16.5,33.0,1,9218.78,0
452,3,1,8.5,17.5,34.0,1,5548.71,0
452,4,2,8.5,18.5,35.0,1,6769.28,0
452,5,1,8.5,19.5,36.0,1,7771.33,0
453,1,2,7.5,22.5,36.0,0,7675.92,1
453,2,1,7.5,23.5,37.0,0,7815.07,1
453,3,2,7.5,24.5,38.0,0,9730.27,1
453,4,0,7.5,25.5,39.0,0,8216.79,1
453,5,2,7.5,26.5,40.0,0,7376.0,1
454,1,2,11.1,7.9,24.0,0,6801.41,1
454,2,0,11.1,8.9,25.0,0,6922.06,1
454,3,2,11.1,9.9,26.0,0,7471.77,1
454,4,2,11.1,10.9,27.0,0,8070.77,1
454,5,1,11.1,11.9,28.0,0,7620.29,1
455,1,1,12.9,9.1,26.0,1,6764.44,0
455,2,0,12.9,10.1,27.0,1,9599.17,0
455,3,0,12.9,11.1,28.0,1,5856.25,0
455,4,0,12.9,12.1,29.0,1,10326.13,0
455,5,0,12.9,13.1,30.0,1,8506.44,0
456,1,1,10.2,22.8,41.0,1,8584.38,1
456,2,1,10.2,23.8,42.0,1,12471.51,1
456,3,2,10.2,24.8,43.0,1,7536.2,1
456,4,0,10.2,25.8,44.0,1,5232.58,1
456,5,1,10.2,26.8,45.0,1,13210.46,1
457,1,2,15.7,3.3,24.0,1,10901.43,1
457,2,2,15.7,4.3,25.0,1,6958.56,1
457,3,0,15.7,5.3,26.0,1,7167.92,1
457,4,2,15.7,6.3,27.0,1,8899.86,1
457,5,2,15.7,7.3,28.0,1,8175.73,1
458,1,2,15.0,8.0,27.0,0,7135.14,1
458,2,1,15.0,9.0,28.0,0,8127.2,1
458,3,2,15.0,10.0,29.0,0,5788.91,1
458,4,0,15.0,11.0,30.0,0,8199.18,1
458,5,1,15.0,12.0,31.0,0,8384.25,1
459,1,2,12.4,19.6,35.0,1,12682.33,1
459,2,1,12.4,20.6,36.0,1,7593.67,1
459,3,2,12.4,21.6,37.0,1,8767.62,1
459,4,0,12.4,22.6,38.0,1,15938.31,1
459,5,0,12.4,23.6,39.0,1,10967.17,1
460,1,1,12.9,3.1,23.0,0,7289.9,1
460,2,1,12.9,4.1,24.0,0,9554.43,1
460,3,0,12.9,5.1,25.0,0,5884.84,1
460,4,2,12.9,6.1,26.0,0,6640.39,1
460,5,2,12.9,7.1,27.0,0,6911.32,1
461,1,1,10.0,11.0,25.0,0,7677.66,0
461,2,1,10.0,12.0,26.0,0,3607.65,0
461,3,1,10.0,13.0,27.0,0,6529.52,0
461,4,1,10.0,14.0,28.0,0,7444.85,0
461,5,1,10.0,15.0,29.0,0,5801.21,0
462,1,0,12.2,11.8,27.0,1,9014.36,0
462,2,2,12.2,12.8,28.0,1,4894.09,0
462,3,1,12.2,13.8,29.0,1,9913.26,0
462,4,2,12.2,14.8,30.0,1,6414.45,0
462,5,2,12.2,15.8,31.0,1,10153.6,0
463,1,2,7.6,22.4,33.0,0,7392.59,0
463,2,2,7.6,23.4,34.0,0,10106.15,0
463,3,2,7.6,24.4,35.0,0,7821.42,0
463,4,2,7.6,25.4,36.0,0,7929.5,0
463,5,0,7.6,26.4,37.0,0,10669.23,0
464,1,1,10.6,6.4,22.0,0,5370.59,1
464,2,1,10.6,7.4,23.0,0,7236.76,1
464,3,1,10.6,8.4,24.0,0,9124.86,1
464,4,2,11.1,9.4,25.0,0,7810.47,1
464,5,0,10.6,10.4,26.0,0,7986.34,1
465,1,2,17.7,24.3,48.0,0,11476.24,1
465,2,2,17.7,25.3,49.0,0,17780.18,1
465,3,2,17.7,26.3,50.0,0,10985.31,1
465,4,2,17.7,27.3,51.0,0,15976.74,1
465,5,2,17.7,28.3,52.0,0,11278.89,1
466,1,2,6.7,29.3,43.0,0,6961.51,1
466,2,1,6.7,30.3,44.0,0,7732.54,1
466,3,2,6.7,31.3,45.0,0,7447.86,1
466,4,2,6.7,32.3,46.0,0,8901.91,1
466,5,2,6.7,33.3,47.0,0,7581.11,1
467,1,2,14.4,26.6,47.0,1,9589.54,0
467,2,2,14.4,27.6,48.0,1,11045.53,0
467,3,2,14.4,28.6,49.0,1,10563.0,0
467,4,1,14.4,29.6,50.0,1,11792.77,0
467,5,1,14.4,30.6,51.0,1,13093.67,0
468,1,2,8.1,28.9,43.0,0,11630.04,0
468,2,0,8.1,29.9,44.0,0,8232.6,0
468,3,2,8.1,30.9,45.0,0,9551.91,0
468,4,2,8.1,31.9,46.0,0,7060.07,0
468,5,1,8.6,32.9,47.0,0,10355.7,0
469,1,0,10.0,19.0,37.0,1,8204.2,1
469,2,0,10.0,20.0,38.0,1,6846.54,1
469,3,1,10.0,21.0,39.0,1,8942.29,1
469,4,2,10.0,22.0,40.0,1,8738.07,1
469,5,0,10.0,23.0,41.0,1,6821.91,1
470,1,1,12.6,9.4,25.0,1,7946.81,1
470,2,2,12.6,10.4,26.0,1,7475.9,1
470,3,2,12.6,11.4,27.0,1,7643.89,1
470,4,2,12.6,12.4,28.0,1,7488.55,1
470,5,1,12.6,13.4,29.0,1,8500.53,1
471,1,2,10.9,35.1,49.0,0,10830.0,0
471,2,2,10.9,36.1,50.0,0,9938.43,0
471,3,1,10.9,37.1,51.0,0,11524.94,0
471,4,2,10.9,38.1,52.0,0,11548.79,0
471,5,1,10.9,39.1,53.0,0,12240.42,0
472,1,1,12.4,17.6,37.0,1,9219.69,0
472,2,1,12.4,18.6,38.0,1,8458.78,0
472,3,0,12.4,19.6,39.0,1,7825.01,0
472,4,0,12.4,20.6,40.0,1,7910.83,0
472,5,0,12.4,21.6,41.0,1,6807.1,0
473,1,0,6.0,14.0,24.0,0,6327.66,1
473,2,0,6.0,15.0,25.0,0,5236.75,1
473,3,1,6.0,16.0,26.0,0,6454.52,1
473,4,0,6.0,17.0,27.0,0,7173.46,1
473,5,0,6.0,18.0,28.0,0,7939.44,1
474,1,1,7.1,26.9,37.0,1,12988.1,1
474,2,1,7.1,27.9,38.0,1,9853.55,1
474,3,1,7.1,28.9,39.0,1,11920.21,1
474,4,1,7.1,29.9,40.0,1,9931.35,1
474,5,2,7.1,30.9,41.0,1,9830.04,1
475,1,1,12.9,26.1,42.0,1,8721.7,1
475,2,2,12.9,27.1,43.0,1,11069.43,1
475,3,2,12.9,28.1,44.0,1,13211.08,1
475,4,0,12.9,29.1,45.0,1,12535.56,1
475,5,2,12.9,30.1,46.0,1,9996.27,1
476,1,1,15.8,28.2,49.0,0,11342.09,1
476,2,2,15.8,29.2,50.0,0,13620.8,1
476,3,1,15.8,30.2,51.0,0,8366.77,1
476,4,2,16.3,31.2,52.0,0,9266.45,1
476,5,1,15.8,32.2,53.0,0,14991.86,1
477,1,2,9.7,26.3,43.0,1,7058.05,1
477,2,2,9.7,27.3,44.0,1,7632.38,1
477,3,0,9.7,28.3,45.0,1,13837.18,1
477,4,2,10.2,29.3,46.0,1,9988.83,1
477,5,2,9.7,30.3,47.0,1,9134.75,1
478,1,1,12.9,31.1,49.0,1,10511.67,1
478,2,1,12.9,32.1,50.0,1,11361.43,1
478,3,0,12.9,33.1,51.0,1,9991.46,1
478,4,0,12.9,34.1,52.0,1,11062.82,1
478,5,0,12.9,35.1,53.0,1,12654.86,1
479,1,1,9.2,11.8,28.0,0,5770.96,1
479,2,2,9.2,12.8,29.0,0,4995.74,1
479,3,1,9.2,13.8,30.0,0,9275.22,1
479,4,1,9.2,14.8,31.0,0,9574.99,1
479,5,0,9.2,15.8,32.0,0,8596.02,1
480,1,2,8.3,33.7,46.0,1,7114.83,0
480,2,1,8.3,34.7,47.0,1,9871.18,0
480,3,1,8.3,35.7,48.0,1,8106.31,0
480,4,0,8.3,36.7,49.0,1,7609.95,0
480,5,1,8.3,37.7,50.0,1,10360.18,0
481,1,2,7.2,29.8,45.0,0,12048.28,0
481,2,2,7.2,30.8,46.0,0,9186.01,0
481,3,1,7.2,31.8,47.0,0,8486.61,0
481,4,2,7.2,32.8,48.0,0,9086.85,0
481,5,2,7.2,33.8,49.0,0,10043.01,0
482,1,2,13.5,18.5,38.0,0,10781.53,0
482,2,0,13.5,19.5,39.0,0,6774.54,0
482,3,2,13.5,20.5,40.0,0,12378.23,0
482,4,1,13.5,21.5,41.0,0,13221.96,0
482,5,1,13.5,22.5,42.0,0,8734.26,0
483,1,1,15.9,26.1,49.0,1,12480.38,1
483,2,2,15.9,27.1,50.0,1,10534.05,1
483,3,0,15.9,28.1,51.0,1,9662.78,1
483,4,0,15.9,29.1,52.0,1,14246.8,1
483,5,2,15.9,30.1,53.0,1,9995.95,1
484,1,2,11.0,19.0,38.0,0,9820.31,1
484,2,2,11.0,20.0,39.0,0,12191.16,1
484,3,2,11.0,21.0,40.0,0,7787.85,1
484,4,2,11.0,22.0,41.0,0,8083.84,1
484,5,1,11.0,23.0,42.0,0,6949.88,1
485,1,0,12.0,6.0,26.0,0,8523.87,1
485,2,1,12.0,7.0,27.0,0,6475.46,1
485,3,0,12.0,8.0,28.0,0,5625.76,1
485,4,0,12.0,9.0,29.0,0,5357.02,1
485,5,1,12.0,10.0,30.0,0,7873.84,1
486,1,2,10.9,18.1,36.0,0,8169.73,1
486,2,2,10.9,19.1,37.0,0,8066.59,1
486,3,0,10.9,20.1,38.0,0,12981.7,1
486,4,1,11.4,21.1,39.0,0,7334.74,1
486,5,1,10.9,22.1,40.0,0,8681.53,1
487,1,2,12.9,8.1,28.0,1,5446.82,1
487,2,1,12.9,9.1,29.0,1,6861.13,1
487,3,2,12.9,10.1,30.0,1,10094.97,1
487,4,1,12.9,11.1,31.0,1,8329.59,1
487,5,2,12.9,12.1,32.0,1,8027.92,1
488,1,1,13.7,21.3,40.0,1,10222.28,0
488,2,2,13.7,22.3,41.0,1,15030.74,0
488,3,2,13.7,23.3,42.0,1,10017.35,0
488,4,2,13.7,24.3,43.0,1,8248.11,0
488,5,0,13.7,25.3,44.0,1,9178.42,0
489,1,2,13.2,29.8,47.0,1,12953.36,1
489,2,2,13.2,30.8,48.0,1,9330.58,1
489,3,2,13.2,31.8,49.0,1,14513.56,1
489,4,2,13.2,32.8,50.0,1,13909.91,1
489,5,2,13.2,33.8,51.0,1,21439.82,1
490,1,1,12.6,23.4,42.0,0,7423.59,1
490,2,1,12.6,24.4,43.0,0,7996.19,1
490,3,2,12.6,25.4,44.0,0,9459.07,1
490,4,1,12.6,26.4,45.0,0,10840.54,1
490,5,1,12.6,27.4,46.0,0,10617.98,1
491,1,2,12.8,28.2,45.0,0,11873.75,1
491,2,2,12.8,29.2,46.0,0,7318.14,1
491,3,2,12.8,30.2,47.0,0,11882.37,1
491,4,2,12.8,31.2,48.0,0,12517.99,1
491,5,1,12.8,32.2,49.0,0,11838.76,1
492,1,2,10.7,4.3,23.0,1,6599.06,1
492,2,0,10.7,5.3,24.0,1,7430.51,1
492,3,0,10.7,6.3,25.0,1,10301.56,1
492,4,0,10.7,7.3,26.0,1,8462.02,1
492,5,1,10.7,8.3,27.0,1,4806.37,1
493,1,1,8.7,19.3,31.0,0,10481.55,1
493,2,2,8.7,20.3,32.0,0,10072.47,1
493,3,1,8.7,21.3,33.0,0,8658.15,1
493,4,0,8.7,22.3,34.0,0,6105.32,1
493,5,2,8.7,23.3,35.0,0,11117.15,1
494,1,1,13.2,27.8,47.0,0,9756.7,1
494,2,0,13.2,28.8,48.0,0,7448.47,1
494,3,2,13.2,29.8,49.0,0,16259.51,1
494,4,2,13.2,30.8,50.0,0,10378.81,1
494,5,1,13.2,31.8,51.0,0,9755.88,1
495,1,1,15.0,4.0,22.0,0,9050.24,1
495,2,1,15.0,5.0,23.0,0,6417.42,1
495,3,1,15.0,6.0,24.0,0,6564.94,1
495,4,1,15.0,7.0,25.0,0,9801.77,1
495,5,1,15.0,8.0,26.0,0,9604.59,1
496,1,2,7.5,31.5,43.0,0,10723.18,1
496,2,1,7.5,32.5,44.0,0,6580.12,1
496,3,2,7.5,33.5,45.0,0,9657.3,1
496,4,2,7.5,34.5,46.0,0,8407.95,1
496,5,1,7.5,35.5,47.0,0,12478.26,1
497,1,2,11.1,7.9,23.0,1,6530.45,0
497,2,0,11.1,8.9,24.0,1,7057.82,0
497,3,1,11.1,9.9,25.0,1,5166.84,0
497,4,1,11.1,10.9,26.0,1,6902.16,0
497,5,0,11.1,11.9,27.0,1,6766.44,0
498,1,0,10.9,17.1,35.0,0,9475.43,1
498,2,2,10.9,18.1,36.0,0,7822.54,1
498,3,2,10.9,19.1,37.0,0,7144.68,1
498,4,2,10.9,20.1,38.0,0,5668.17,1
498,5,1,10.9,21.1,39.0,0,7699.16,1
499,1,1,10.2,21.8,38.0,1,10330.25,1
499,2,0,10.2,22.8,39.0,1,10156.4,1
499,3,0,10.2,23.8,40.0,1,7889.3,1
499,4,2,10.2,24.8,41.0,1,9787.5,1
499,5,2,10.2,25.8,42.0,1,12007.15,1
500,1,1,15.9,27.1,46.0,1,9830.16,1
500,2,2,15.9,28.1,47.0,1,10278.34,1
500,3,1,15.9,29.1,48.0,1,9768.03,1
500,4,2,15.9,30.1,49.0,1,12911.3,1
500,5,1,15.9,31.1,50.0,1,11892.67,1
501,1,1,15.1,16.9,37.0,1,8254.84,0
501,2,2,15.1,17.9,38.0,1,9538.74,0
501,3,2,15.1,18.9,39.0,1,8110.41,0
501,4,0,15.6,19.9,40.0,1,10354.04,0
501,5,2,15.1,20.9,41.0,1,9030.67,0
502,1,2,18.1,22.9,46.0,0,13215.15,1
502,2,2,18.1,23.9,47.0,0,11822.71,1
502,3,2,18.1,24.9,48.0,0,13326.85,1
502,4,1,18.6,25.9,49.0,0,10187.37,1
502,5,2,18.1,26.9,50.0,0,16342.32,1
503,1,1,18.7,11.3,33.0,0,9462.44,1
503,2,1,18.7,12.3,34.0,0,7173.8,1
503,3,2,18.7,13.3,35.0,0,8404.22,1
503,4,1,18.7,14.3,36.0,0,10018.22,1
503,5,1,18.7,15.3,37.0,0,10375.95,1
504,1,1,10.6,11.4,30.0,0,7623.77,0
504,2,1,10.6,12.4,31.0,0,7287.92,0
504,3,1,10.6,13.4,32.0,0,7922.78,0
504,4,1,10.6,14.4,33.0,0,5006.56,0
504,5,2,10.6,15.4,34.0,0,6100.03,0
505,1,2,9.3,11.7,27.0,0,8581.34,1
505,2,2,9.3,12.7,28.0,0,6670.28,1
505,3,1,9.3,13.7,29.0,0,7404.24,1
505,4,0,9.3,14.7,30.0,0,6254.83,1
505,5,2,9.8,15.7,31.0,0,11820.53,1
506,1,2,7.2,35.8,48.0,1,7357.59,0
506,2,2,7.2,36.8,49.0,1,11140.71,0
506,3,0,7.2,37.8,50.0,1,13847.74,0
506,4,0,7.7,38.8,51.0,1,17582.94,0
506,5,0,7.2,39.8,52.0,1,9591.18,0
507,1,0,15.9,17.1,37.0,0,7171.01,1
507,2,0,15.9,18.1,38.0,0,10021.38,1
507,3,1,15.9,19.1,39.0,0,8687.83,1
507,4,2,15.9,20.1,40.0,0,13838.77,1
507,5,2,16.4,21.1,41.0,0,12326.26,1
508,1,0,6.9,18.1,29.0,1,5461.3,1
508,2,0,6.9,19.1,30.0,1,7508.96,1
508,3,2,6.9,20.1,31.0,1,7776.54,1
508,4,0,6.9,21.1,32.0,1,6872.98,1
508,5,1,6.9,22.1,33.0,1,6598.94,1
509,1,0,15.0,1.0,24.0,0,6611.84,1
509,2,0,15.0,2.0,25.0,0,9980.48,1
509,3,0,15.0,3.0,26.0,0,13430.94,1
509,4,2,15.0,4.0,27.0,0,8357.79,1
509,5,2,15.5,5.0,28.0,0,12014.18,1
510,1,0,6.2,25.8,40.0,0,8078.07,1
510,2,1,6.2,26.8,41.0,0,10295.6,1
510,3,1,6.2,27.8,42.0,0,7142.17,1
510,4,1,6.2,28.8,43.0,0,8418.98,1
510,5,1,6.7,29.8,44.0,0,8658.7,1
511,1,2,10.1,32.9,49.0,0,10407.51,1
511,2,2,10.1,33.9,50.0,0,12860.18,1
511,3,1,10.1,34.9,51.0,0,11557.38,1
511,4,0,10.6,35.9,52.0,0,8638.6,1
511,5,2,10.1,36.9,53.0,0,16202.41,1
512,1,2,17.5,17.5,39.0,1,11062.05,1
512,2,2,17.5,18.5,40.0,1,8788.65,1
512,3,1,17.5,19.5,41.0,1,12847.23,1
512,4,2,17.5,20.5,42.0,1,13678.53,1
512,5,2,17.5,21.5,43.0,1,10451.86,1
513,1,1,13.2,8.8,26.0,1,7738.82,1
513,2,2,13.2,9.8,27.0,1,7544.5,1
513,3,0,13.2,10.8,28.0,1,11177.52,1
513,4,0,13.2,11.8,29.0,1,7628.32,1
513,5,1,13.2,12.8,30.0,1,7854.39,1
514,1,1,7.6,13.4,24.0,0,5644.76,1
514,2,0,7.6,14.4,25.0,0,7194.17,1
514,3,2,7.6,15.4,26.0,0,9225.13,1
514,4,1,7.6,16.4,27.0,0,8404.97,1
514,5,0,8.1,17.4,28.0,0,5376.79,1
515,1,0,11.1,9.9,24.0,0,6253.17,0
515,2,0,11.1,10.9,25.0,0,6648.28,0
515,3,2,11.1,11.9,26.0,0,6501.03,0
515,4,0,11.1,12.9,27.0,0,6712.47,0
515,5,2,11.6,13.9,28.0,0,7449.97,0
516,1,1,9.9,7.1,23.0,0,8463.38,1
516,2,2,9.9,8.1,24.0,0,6648.5,1
516,3,1,9.9,9.1,25.0,0,6002.6,1
516,4,0,9.9,10.1,26.0,0,4435.48,1
516,5,0,9.9,11.1,27.0,0,7288.32,1
517,1,1,13.9,21.1,41.0,0,12550.79,1
517,2,2,13.9,22.1,42.0,0,8970.49,1
517,3,2,13.9,23.1,43.0,0,12192.49,1
517,4,2,14.4,24.1,44.0,0,9780.14,1
