id,year,lfp,age,educ,kids,married,exper
699,2,1,41,10,1,1,23
699,3,1,42,10,0,0,24
699,4,1,43,10,1,0,25
699,5,0,44,10,1,1,26
700,1,1,37,13,0,1,18
700,2,1,38,13,0,1,19
700,3,0,39,13,0,0,20
700,4,1,40,13,0,0,21
700,5,1,41,13,0,1,22
701,1,0,35,13,0,0,14
701,2,1,36,13,1,0,15
701,3,0,37,13,1,0,16
701,4,1,38,13,0,1,17
701,5,0,39,13,2,0,18
702,1,1,36,16,0,0,15
702,2,1,37,16,0,0,16
702,3,1,38,16,0,1,17
702,4,1,39,16,1,1,18
702,5,1,40,16,0,0,19
703,1,0,40,14,0,0,19
703,2,1,41,14,0,1,20
703,3,0,42,14,1,0,21
703,4,0,43,14,0,1,22
703,5,0,44,14,2,1,23
704,1,1,39,14,0,1,21
704,2,0,40,14,1,0,22
704,3,0,41,14,0,1,23
704,4,1,42,14,0,1,24
704,5,0,43,14,4,0,25
705,1,0,40,10,0,1,24
705,2,0,41,10,0,1,25
705,3,0,42,10,0,0,26
705,4,0,43,10,1,0,27
705,5,0,44,10,1,1,28
706,1,0,31,16,0,1,11
706,2,1,32,16,1,0,12
706,3,1,33,16,1,1,13
706,4,0,34,16,1,1,14
706,5,1,35,16,0,1,15
707,1,0,36,12,0,0,19
707,2,1,37,12,0,0,20
707,3,0,38,12,1,1,21
707,4,0,39,12,1,1,22
707,5,0,40,12,0,1,23
708,1,1,38,10,0,1,21
708,2,0,39,10,2,0,22
708,3,1,40,10,3,1,23
708,4,1,41,10,3,1,24
708,5,1,42,10,1,1,25
709,1,0,35,10,0,0,18
709,2,0,36,10,2,1,19
709,3,0,37,10,0,0,20
709,4,0,38,10,1,1,21
709,5,0,39,10,0,0,22
710,1,1,32,17,0,1,8
710,2,1,33,17,0,1,9
710,3,1,34,17,0,1,10
710,4,1,35,17,1,0,11
710,5,1,36,17,1,0,12
711,1,0,37,13,0,0,18
711,2,1,38,13,0,0,19
711,3,0,39,13,1,1,20
711,4,1,40,13,1,1,21
711,5,1,41,13,0,0,22
712,1,1,33,17,0,0,10
712,2,0,34,17,0,0,11
712,3,1,35,17,0,0,12
712,4,1,36,17,2,0,13
712,5,1,37,17,0,1,14
713,1,0,31,10,0,0,15
713,2,0,32,10,0,0,16
713,3,1,33,10,0,1,17
713,4,0,34,10,2,0,18
713,5,0,35,10,0,1,19
714,1,1,36,10,0,1,20
714,2,0,37,10,0,0,21
714,3,1,38,10,0,1,22
714,4,1,39,10,0,0,23
714,5,1,40,10,0,1,24
715,1,1,44,15,0,0,24
715,2,1,45,15,1,0,25
715,3,1,46,15,1,1,26
715,4,1,47,15,1,1,27
715,5,1,48,15,1,1,28
716,1,1,40,12,0,0,24
716,2,0,41,12,0,1,25
716,3,1,42,12,2,0,26
716,4,1,43,12,0,1,27
716,5,1,44,12,0,0,28
717,1,1,29,11,0,1,14
717,2,1,30,11,0,0,15
717,3,0,31,11,1,1,16
717,4,1,32,11,1,1,17
717,5,0,33,11,2,1,18
718,1,0,25,12,0,0,6
718,2,1,26,12,0,1,7
718,3,0,27,12,0,0,8
718,4,0,28,12,0,0,9
718,5,0,29,12,0,1,10
719,1,1,35,13,0,0,14
719,2,0,36,13,0,0,15
719,3,1,37,13,1,0,16
719,4,0,38,13,2,1,17
719,5,1,39,13,1,0,18
720,1,0,28,13,0,0,9
720,2,0,29,13,0,0,10
720,3,1,30,13,1,0,11
720,4,0,31,13,0,1,12
720,5,0,32,13,4,1,13
721,1,1,42,15,0,0,22
721,2,1,43,15,0,1,23
721,3,1,44,15,2,0,24
721,4,0,45,15,1,1,25
721,5,1,46,15,1,1,26
722,1,1,27,15,0,0,6
722,2,0,28,15,0,1,7
722,3,0,29,15,2,0,8
722,4,0,30,15,1,0,9
722,5,1,31,15,1,1,10
723,1,0,42,17,0,0,18
723,2,1,43,17,0,1,19
723,3,0,44,17,0,1,20
723,4,1,45,17,0,1,21
723,5,1,46,17,0,0,22
724,1,1,33,16,0,1,9
724,2,1,34,16,0,1,10
724,3,1,35,16,1,0,11
724,4,1,36,16,0,0,12
724,5,1,37,16,1,1,13
725,1,1,29,17,0,0,6
725,2,1,30,17,0,0,7
725,3,1,31,17,0,1,8
725,4,1,32,17,1,1,9
725,5,1,33,17,1,0,10
726,1,0,29,11,0,1,11
726,2,1,30,11,0,1,12
726,3,0,31,11,1,1,13
726,4,1,32,11,1,1,14
726,5,1,33,11,2,0,15
727,1,1,39,17,0,1,16
727,2,1,40,17,0,0,17
727,3,0,41,17,0,0,18
727,4,0,42,17,3,0,19
727,5,1,43,17,1,1,20
728,1,0,25,10,0,1,7
728,2,0,26,10,0,1,8
728,3,1,27,10,0,1,9
728,4,1,28,10,1,0,10
728,5,0,29,10,2,0,11
729,1,1,40,12,0,0,24
729,2,0,41,12,0,1,25
729,3,0,42,12,0,1,26
729,4,0,43,12,1,1,27
729,5,1,44,12,1,1,28
730,1,0,27,15,0,1,8
730,2,1,28,15,0,0,9
730,3,1,29,15,0,1,10
730,4,0,30,15,2,1,11
730,5,0,31,15,2,1,12
731,1,0,34,16,0,1,13
731,2,0,35,16,0,1,14
731,3,1,36,16,0,0,15
731,4,1,37,16,1,1,16
731,5,0,38,16,1,1,17
732,1,0,32,11,0,1,15
732,2,0,33,11,0,1,16
732,3,0,34,11,0,1,17
732,4,0,35,11,0,1,18
732,5,1,36,11,0,0,19
733,1,1,40,12,0,1,24
733,2,0,41,12,0,0,25
733,3,1,42,12,0,0,26
733,4,0,43,12,2,1,27
733,5,1,44,12,0,1,28
734,1,0,43,15,0,1,21
734,2,0,44,15,1,0,22
734,3,1,45,15,0,1,23
734,4,1,46,15,0,0,24
734,5,0,47,15,1,1,25
735,1,1,33,17,0,0,8
735,2,1,34,17,2,0,9
735,3,1,35,17,1,0,10
735,4,1,36,17,3,1,11
735,5,1,37,17,1,1,12
736,1,1,27,16,0,1,5
736,2,1,28,16,0,1,6
736,3,1,29,16,0,1,7
736,4,0,30,16,0,1,8
736,5,1,31,16,1,1,9
737,1,1,42,16,0,0,19
737,2,1,43,16,1,1,20
737,3,1,44,16,0,1,21
737,4,1,45,16,0,1,22
737,5,0,46,16,0,1,23
738,1,1,39,16,0,1,16
738,2,1,40,16,0,1,17
738,3,1,41,16,1,0,18
738,4,0,42,16,1,1,19
738,5,1,43,16,0,1,20
739,1,1,32,12,0,0,12
739,2,1,33,12,0,1,13
739,3,1,34,12,1,1,14
739,4,1,35,12,2,0,15
739,5,1,36,12,1,1,16
740,1,1,35,15,0,0,14
740,2,1,36,15,0,1,15
740,3,1,37,15,0,1,16
740,4,1,38,15,1,1,17
740,5,1,39,15,2,1,18
741,1,0,38,11,0,1,22
741,2,0,39,11,0,1,23
741,3,0,40,11,1,0,24
741,4,0,41,11,2,1,25
741,5,0,42,11,1,0,26
742,1,1,37,16,0,0,16
742,2,0,38,16,0,0,17
742,3,0,39,16,0,1,18
742,4,1,40,16,0,0,19
742,5,0,41,16,1,0,20
743,1,0,38,13,0,0,20
743,2,0,39,13,0,1,21
743,3,0,40,13,1,1,22
743,4,0,41,13,1,1,23
743,5,1,42,13,0,1,24
744,1,1,28,13,0,0,10
744,2,0,29,13,1,0,11
744,3,0,30,13,0,0,12
744,4,0,31,13,2,0,13
744,5,1,32,13,0,0,14
745,1,1,37,10,0,0,22
745,2,0,38,10,0,0,23
745,3,0,39,10,2,1,24
745,4,1,40,10,1,1,25
745,5,1,41,10,2,1,26
746,1,1,41,16,0,1,17
746,2,1,42,16,1,0,18
746,3,1,43,16,1,0,19
746,4,1,44,16,0,0,20
746,5,1,45,16,2,0,21
747,1,1,35,10,0,0,17
747,2,0,36,10,1,1,18
747,3,1,37,10,1,1,19
747,4,0,38,10,2,1,20
747,5,1,39,10,0,0,21
748,1,1,34,15,0,0,15
748,2,0,35,15,0,1,16
748,3,1,36,15,1,1,17
748,4,0,37,15,0,0,18
748,5,0,38,15,2,1,19
749,1,1,31,13,0,0,14
749,2,1,32,13,1,1,15
749,3,1,33,13,0,1,16
749,4,0,34,13,1,0,17
749,5,1,35,13,0,1,18
750,1,0,32,12,0,1,12
750,2,0,33,12,0,0,13
750,3,0,34,12,1,0,14
750,4,0,35,12,1,1,15
750,5,1,36,12,0,1,16
751,1,1,33,11,0,1,16
751,2,0,34,11,1,1,17
751,3,1,35,11,2,1,18
751,4,0,36,11,2,1,19
751,5,0,37,11,1,1,20
752,1,0,41,13,0,1,22
752,2,1,42,13,0,0,23
752,3,0,43,13,1,0,24
752,4,0,44,13,1,0,25
752,5,1,45,13,2,1,26
753,1,0,28,13,0,0,9
753,2,0,29,13,0,1,10
753,3,0,30,13,0,1,11
753,4,1,31,13,2,1,12
753,5,1,32,13,0,0,13
754,1,0,42,15,0,1,21
754,2,1,43,15,1,1,22
754,3,1,44,15,1,1,23
754,4,1,45,15,1,0,24
754,5,1,46,15,2,0,25
755,1,1,29,17,0,1,6
755,2,0,30,17,1,1,7
755,3,1,31,17,0,0,8
755,4,0,32,17,1,1,9
755,5,0,33,17,2,0,10
756,1,1,40,12,0,0,21
756,2,1,41,12,0,1,22
756,3,1,42,12,0,1,23
756,4,1,43,12,1,1,24
756,5,1,44,12,1,0,25
757,1,1,38,13,0,1,20
757,2,1,39,13,0,0,21
757,3,1,40,13,0,0,22
757,4,1,41,13,1,1,23
757,5,0,42,13,1,0,24
758,1,1,32,16,0,1,10
758,2,1,33,16,0,1,11
758,3,1,34,16,1,1,12
758,4,0,35,16,2,1,13
758,5,1,36,16,1,1,14
759,1,1,35,10,0,0,19
759,2,0,36,10,1,1,20
759,3,0,37,10,1,0,21
759,4,0,38,10,2,0,22
759,5,1,39,10,1,0,23
760,1,1,33,12,0,1,14
760,2,1,34,12,1,1,15
760,3,1,35,12,1,0,16
760,4,0,36,12,1,1,17
760,5,0,37,12,1,0,18
761,1,0,27,17,0,0,4
761,2,0,28,17,0,0,5
761,3,1,29,17,1,0,6
761,4,0,30,17,2,1,7
761,5,0,31,17,1,0,8
762,1,0,25,15,0,1,3
762,2,1,26,15,0,1,4
762,3,0,27,15,2,0,5
762,4,0,28,15,2,1,6
762,5,0,29,15,1,0,7
763,1,1,41,14,0,0,23
763,2,1,42,14,0,1,24
763,3,1,43,14,0,1,25
763,4,1,44,14,0,1,26
763,5,1,45,14,1,1,27
764,1,1,28,11,0,1,11
764,2,0,29,11,1,0,12
764,3,1,30,11,0,0,13
764,4,1,31,11,0,0,14
764,5,0,32,11,0,1,15
765,1,1,30,15,0,1,10
765,2,1,31,15,0,1,11
765,3,0,32,15,0,0,12
765,4,1,33,15,1,1,13
765,5,1,34,15,1,1,14
766,1,0,25,14,0,1,7
766,2,0,26,14,1,1,8
766,3,0,27,14,2,1,9
766,4,1,28,14,0,1,10
766,5,0,29,14,0,1,11
767,1,0,42,16,0,1,18
767,2,1,43,16,0,1,19
767,3,1,44,16,1,1,20
767,4,1,45,16,0,0,21
767,5,1,46,16,0,1,22
768,1,1,37,16,0,0,17
768,2,1,38,16,1,1,18
768,3,1,39,16,0,0,19
768,4,1,40,16,0,1,20
768,5,1,41,16,0,1,21
769,1,1,40,12,0,0,24
769,2,1,41,12,0,0,25
769,3,0,42,12,1,0,26
769,4,1,43,12,0,1,27
769,5,0,44,12,0,0,28
770,1,0,26,13,0,0,6
770,2,1,27,13,0,1,7
770,3,1,28,13,0,1,8
770,4,1,29,13,0,1,9
770,5,1,30,13,0,0,10
771,1,0,30,14,0,0,11
771,2,1,31,14,0,0,12
771,3,0,32,14,0,0,13
771,4,0,33,14,2,1,14
771,5,1,34,14,1,1,15
772,1,0,39,14,0,0,18
772,2,1,40,14,0,0,19
772,3,0,41,14,4,0,20
772,4,1,42,14,0,1,21
772,5,0,43,14,1,0,22
773,1,0,38,10,0,0,20
773,2,1,39,10,2,0,21
773,3,1,40,10,0,0,22
773,4,1,41,10,2,0,23
773,5,1,42,10,0,0,24
774,1,1,40,10,0,1,23
774,2,1,41,10,0,1,24
774,3,1,42,10,1,0,25
774,4,0,43,10,2,0,26
774,5,0,44,10,2,0,27
775,1,0,43,14,0,1,25
775,2,1,44,14,0,0,26
775,3,1,45,14,2,0,27
775,4,1,46,14,1,0,28
775,5,1,47,14,0,1,29
776,1,1,35,13,0,1,18
776,2,1,36,13,0,0,19
776,3,0,37,13,1,1,20
776,4,0,38,13,2,0,21
776,5,0,39,13,1,0,22
777,1,0,35,11,0,0,19
777,2,0,36,11,0,1,20
777,3,0,37,11,1,1,21
777,4,1,38,11,0,0,22
777,5,0,39,11,4,1,23
778,1,0,28,10,0,0,13
778,2,1,29,10,0,1,14
778,3,0,30,10,2,1,15
778,4,0,31,10,2,0,16
778,5,0,32,10,3,1,17
779,1,1,34,16,0,0,11
779,2,0,35,16,0,1,12
779,3,0,36,16,1,1,13
779,4,0,37,16,1,0,14
779,5,1,38,16,2,0,15
780,1,1,43,14,0,1,25
780,2,1,44,14,0,0,26
780,3,1,45,14,0,1,27
780,4,1,46,14,2,0,28
780,5,1,47,14,4,1,29
781,1,0,41,10,0,0,26
781,2,1,42,10,0,1,27
781,3,0,43,10,1,0,28
781,4,0,44,10,1,1,29
781,5,0,45,10,3,1,30
782,1,0,35,14,0,1,14
782,2,0,36,14,1,0,15
782,3,1,37,14,1,0,16
782,4,0,38,14,1,1,17
782,5,0,39,14,0,0,18
783,1,1,29,14,0,1,7
783,2,1,30,14,0,0,8
783,3,1,31,14,1,0,9
783,4,1,32,14,0,0,10
783,5,1,33,14,2,0,11
784,1,1,29,12,0,0,10
784,2,0,30,12,0,0,11
784,3,0,31,12,0,1,12
784,4,1,32,12,0,0,13
784,5,0,33,12,1,1,14
785,1,1,31,10,0,1,17
785,2,0,32,10,0,1,18
785,3,0,33,10,2,0,19
785,4,1,34,10,1,1,20
785,5,0,35,10,4,1,21
786,1,1,38,14,0,0,19
786,2,1,39,14,0,0,20
786,3,0,40,14,3,0,21
786,4,1,41,14,1,0,22
786,5,1,42,14,0,0,23
787,1,1,31,12,0,1,12
787,2,1,32,12,0,0,13
787,3,1,33,12,0,0,14
787,4,0,34,12,3,1,15
787,5,1,35,12,1,1,16
788,1,1,28,11,0,1,9
788,2,1,29,11,1,0,10
788,3,0,30,11,2,1,11
788,4,1,31,11,1,0,12
788,5,1,32,11,2,1,13
789,1,0,39,17,0,1,17
789,2,1,40,17,0,0,18
789,3,1,41,17,0,1,19
789,4,0,42,17,2,1,20
789,5,0,43,17,1,1,21
790,1,0,41,15,0,1,21
790,2,0,42,15,1,0,22
790,3,1,43,15,0,1,23
790,4,1,44,15,0,0,24
790,5,0,45,15,1,0,25
791,1,1,26,14,0,1,5
791,2,0,27,14,0,0,6
791,3,0,28,14,1,1,7
791,4,1,29,14,1,0,8
791,5,0,30,14,0,1,9
792,1,1,28,16,0,1,5
792,2,1,29,16,0,1,6
792,3,1,30,16,1,1,7
792,4,1,31,16,1,1,8
792,5,1,32,16,1,1,9
793,1,1,31,12,0,0,14
793,2,1,32,12,0,1,15
793,3,1,33,12,1,0,16
793,4,1,34,12,1,0,17
793,5,0,35,12,2,1,18
794,1,0,34,15,0,0,14
794,2,1,35,15,0,1,15
794,3,0,36,15,1,0,16
794,4,1,37,15,2,0,17
794,5,1,38,15,0,0,18
795,1,1,34,10,0,0,17
795,2,0,35,10,0,1,18
795,3,0,36,10,1,1,19
795,4,0,37,10,2,0,20
795,5,1,38,10,1,0,21
796,1,0,43,13,0,0,24
796,2,1,44,13,0,0,25
796,3,1,45,13,1,1,26
796,4,1,46,13,1,1,27
796,5,0,47,13,0,0,28
797,1,0,41,11,0,0,26
797,2,1,42,11,0,1,27
797,3,1,43,11,0,0,28
797,4,1,44,11,0,0,29
797,5,0,45,11,2,1,30
798,1,1,28,11,0,0,11
798,2,1,29,11,0,1,12
798,3,1,30,11,0,1,13
798,4,0,31,11,0,1,14
798,5,0,32,11,1,0,15
799,1,1,28,14,0,1,6
799,2,0,29,14,0,0,7
799,3,0,30,14,0,0,8
799,4,0,31,14,0,1,9
799,5,1,32,14,2,0,10
800,1,1,29,11,0,0,10
800,2,0,30,11,0,0,11
800,3,1,31,11,1,1,12
800,4,1,32,11,1,0,13
800,5,1,33,11,0,1,14
801,1,0,42,17,0,0,19
801,2,1,43,17,0,1,20
801,3,1,44,17,2,0,21
801,4,1,45,17,1,1,22
801,5,0,46,17,2,1,23
802,1,0,28,12,0,0,8
802,2,0,29,12,0,0,9
802,3,0,30,12,1,0,10
802,4,1,31,12,2,1,11
802,5,1,32,12,0,1,12
803,1,0,34,12,0,0,14
803,2,1,35,12,0,0,15
803,3,1,36,12,0,1,16
803,4,1,37,12,1,1,17
803,5,1,38,12,0,0,18
804,1,1,37,16,0,1,15
804,2,1,38,16,0,1,16
804,3,1,39,16,1,1,17
804,4,0,40,16,0,1,18
804,5,0,41,16,2,0,19
805,1,0,34,10,0,0,16
805,2,1,35,10,0,1,17
805,3,0,36,10,2,1,18
805,4,0,37,10,1,0,19
805,5,0,38,10,1,0,20
806,1,1,43,15,0,0,22
806,2,1,44,15,0,0,23
806,3,0,45,15,1,0,24
806,4,0,46,15,2,0,25
806,5,1,47,15,0,0,26
807,1,1,44,16,0,1,21
807,2,1,45,16,0,0,22
807,3,1,46,16,0,0,23
807,4,1,47,16,0,1,24
807,5,1,48,16,0,1,25
808,1,1,25,14,0,1,3
808,2,1,26,14,0,0,4
808,3,0,27,14,2,1,5
808,4,0,28,14,0,1,6
808,5,1,29,14,2,1,7
809,1,1,40,12,0,1,23
809,2,1,41,12,1,0,24
809,3,1,42,12,0,0,25
809,4,1,43,12,1,1,26
809,5,1,44,12,3,0,27
810,1,1,26,16,0,1,4
810,2,0,27,16,0,0,5
810,3,0,28,16,0,0,6
810,4,0,29,16,1,1,7
810,5,0,30,16,1,1,8
811,1,0,37,12,0,1,17
811,2,1,38,12,0,1,18
811,3,0,39,12,1,0,19
811,4,0,40,12,1,1,20
811,5,0,41,12,0,0,21
812,1,1,43,11,0,0,27
812,2,1,44,11,0,0,28
812,3,1,45,11,0,1,29
812,4,0,46,11,0,1,30
812,5,1,47,11,2,1,31
813,1,1,31,11,0,1,15
813,2,1,32,11,0,1,16
813,3,1,33,11,0,1,17
813,4,1,34,11,0,1,18
813,5,1,35,11,4,0,19
814,1,1,40,13,0,0,21
814,2,1,41,13,0,1,22
814,3,1,42,13,0,1,23
814,4,1,43,13,0,1,24
814,5,0,44,13,1,1,25
815,1,1,28,10,0,0,10
815,2,1,29,10,0,1,11
815,3,1,30,10,0,0,12
815,4,1,31,10,0,1,13
815,5,1,32,10,0,0,14
816,1,0,41,12,0,1,21
816,2,0,42,12,1,0,22
816,3,1,43,12,0,0,23
816,4,0,44,12,1,1,24
816,5,0,45,12,1,0,25
817,1,1,31,14,0,1,11
817,2,1,32,14,0,0,12
817,3,0,33,14,2,1,13
817,4,1,34,14,3,0,14
817,5,0,35,14,0,0,15
818,1,1,31,13,0,0,11
818,2,1,32,13,0,0,12
818,3,0,33,13,1,1,13
818,4,1,34,13,1,1,14
818,5,1,35,13,1,0,15
819,1,0,31,14,0,1,12
819,2,1,32,14,0,1,13
819,3,0,33,14,0,0,14
819,4,0,34,14,0,0,15
819,5,0,35,14,3,0,16
820,1,1,44,17,0,1,21
820,2,1,45,17,0,0,22
820,3,1,46,17,0,1,23
820,4,0,47,17,1,1,24
820,5,1,48,17,2,0,25
821,1,1,39,17,0,0,14
821,2,1,40,17,1,0,15
821,3,1,41,17,0,0,16
821,4,0,42,17,1,1,17
821,5,1,43,17,1,1,18
822,1,1,36,17,0,0,13
822,2,1,37,17,0,1,14
822,3,1,38,17,0,0,15
822,4,1,39,17,0,1,16
822,5,1,40,17,0,1,17
823,1,1,40,15,0,1,21
823,2,1,41,15,0,0,22
823,3,1,42,15,0,1,23
823,4,1,43,15,0,1,24
823,5,1,44,15,2,1,25
824,1,0,42,15,0,1,19
824,2,0,43,15,1,1,20
824,3,1,44,15,2,0,21
824,4,1,45,15,0,0,22
824,5,0,46,15,0,0,23
825,1,1,41,14,0,1,20
825,2,0,42,14,0,0,21
825,3,0,43,14,1,0,22
825,4,0,44,14,0,0,23
825,5,1,45,14,0,1,24
826,1,1,30,12,0,0,14
826,2,1,31,12,0,1,15
826,3,1,32,12,0,0,16
826,4,1,33,12,2,0,17
826,5,1,34,12,0,1,18
827,1,0,26,14,0,1,4
827,2,1,27,14,0,1,5
827,3,0,28,14,0,1,6
827,4,0,29,14,0,0,7
827,5,1,30,14,0,1,8
828,1,0,44,16,0,0,20
828,2,0,45,16,0,1,21
828,3,1,46,16,0,1,22
828,4,1,47,16,0,0,23
828,5,0,48,16,3,1,24
829,1,1,27,14,0,0,7
829,2,0,28,14,2,1,8
829,3,0,29,14,0,0,9
829,4,0,30,14,1,1,10
829,5,0,31,14,4,0,11
830,1,1,35,10,0,1,19
830,2,1,36,10,0,0,20
830,3,1,37,10,0,1,21
830,4,1,38,10,1,0,22
830,5,0,39,10,1,0,23
831,1,0,31,10,0,0,17
831,2,0,32,10,0,0,18
831,3,0,33,10,2,0,19
831,4,0,34,10,2,1,20
831,5,0,35,10,1,0,21
832,1,0,31,12,0,0,15
832,2,0,32,12,0,1,16
832,3,0,33,12,1,0,17
832,4,0,34,12,4,1,18
832,5,1,35,12,0,1,19
833,1,0,37,11,0,0,20
833,2,1,38,11,0,1,21
833,3,0,39,11,1,1,22
833,4,1,40,11,0,1,23
833,5,1,41,11,1,1,24
834,1,1,28,16,0,1,8
834,2,1,29,16,0,0,9
834,3,0,30,16,1,0,10
834,4,1,31,16,0,1,11
834,5,0,32,16,1,0,12
835,1,1,37,15,0,0,14
835,2,1,38,15,0,1,15
835,3,1,39,15,1,1,16
835,4,1,40,15,2,0,17
835,5,0,41,15,2,1,18
836,1,0,37,12,0,0,17
836,2,1,38,12,0,1,18
836,3,1,39,12,2,1,19
836,4,1,40,12,0,1,20
836,5,0,41,12,0,0,21
837,1,1,26,16,0,0,3
837,2,1,27,16,0,0,4
837,3,1,28,16,0,0,5
837,4,1,29,16,2,0,6
837,5,1,30,16,1,1,7
838,1,0,44,12,0,0,26
838,2,1,45,12,0,1,27
838,3,0,46,12,0,0,28
838,4,1,47,12,1,1,29
838,5,1,48,12,0,1,30
839,1,1,44,12,0,0,25
839,2,1,45,12,0,1,26
839,3,1,46,12,0,1,27
839,4,1,47,12,0,1,28
839,5,1,48,12,2,1,29
840,1,0,34,12,0,1,14
840,2,0,35,12,1,1,15
840,3,1,36,12,0,0,16
840,4,0,37,12,1,1,17
840,5,0,38,12,0,0,18
841,1,1,30,10,0,0,12
841,2,1,31,10,0,0,13
841,3,1,32,10,1,0,14
841,4,1,33,10,0,1,15
841,5,0,34,10,3,1,16
842,1,1,36,13,0,0,15
842,2,1,37,13,0,1,16
842,3,1,38,13,0,1,17
842,4,0,39,13,3,1,18
842,5,1,40,13,1,1,19
843,1,0,26,14,0,1,4
843,2,0,27,14,0,1,5
843,3,0,28,14,0,0,6
843,4,1,29,14,0,1,7
843,5,1,30,14,1,1,8
844,1,1,34,11,0,0,19
844,2,1,35,11,0,0,20
844,3,0,36,11,3,1,21
844,4,1,37,11,0,0,22
844,5,0,38,11,3,0,23
845,1,0,27,10,0,1,12
845,2,1,28,10,0,1,13
845,3,1,29,10,1,1,14
845,4,1,30,10,1,0,15
845,5,0,31,10,0,0,16
846,1,0,38,16,0,1,15
846,2,0,39,16,0,0,16
846,3,1,40,16,1,1,17
846,4,1,41,16,0,0,18
846,5,1,42,16,4,1,19
847,1,1,40,17,0,1,18
847,2,1,41,17,0,1,19
847,3,1,42,17,0,0,20
847,4,1,43,17,1,0,21
847,5,1,44,17,2,1,22
848,1,1,32,16,0,0,10
848,2,1,33,16,1,1,11
848,3,1,34,16,1,1,12
848,4,1,35,16,0,0,13
848,5,0,36,16,3,1,14
849,1,0,26,13,0,0,5
849,2,1,27,13,1,0,6
849,3,0,28,13,0,1,7
849,4,1,29,13,1,0,8
849,5,1,30,13,0,0,9
850,1,0,31,16,0,0,8
850,2,1,32,16,0,0,9
850,3,1,33,16,0,1,10
850,4,0,34,16,3,0,11
850,5,1,35,16,2,0,12
851,1,0,34,16,0,0,10
851,2,1,35,16,1,0,11
851,3,1,36,16,1,1,12
851,4,0,37,16,2,1,13
851,5,1,38,16,0,0,14
852,1,0,30,11,0,0,14
852,2,1,31,11,1,1,15
852,3,0,32,11,0,0,16
852,4,1,33,11,0,1,17
852,5,1,34,11,3,1,18
853,1,0,28,13,0,0,10
853,2,0,29,13,1,0,11
853,3,0,30,13,0,1,12
853,4,1,31,13,0,1,13
853,5,0,32,13,2,1,14
854,1,0,29,14,0,1,10
854,2,1,30,14,2,0,11
854,3,1,31,14,1,1,12
854,4,1,32,14,3,0,13
854,5,1,33,14,1,0,14
855,1,1,36,12,0,0,20
855,2,1,37,12,0,1,21
855,3,1,38,12,1,1,22
855,4,0,39,12,2,0,23
855,5,1,40,12,0,1,24
856,1,1,36,15,0,1,16
856,2,1,37,15,0,0,17
856,3,1,38,15,0,1,18
856,4,0,39,15,0,1,19
856,5,1,40,15,0,1,20
857,1,0,38,14,0,0,20
857,2,1,39,14,0,0,21
857,3,0,40,14,1,1,22
857,4,1,41,14,1,0,23
857,5,0,42,14,1,0,24
858,1,1,32,15,0,0,9
858,2,1,33,15,0,1,10
858,3,1,34,15,0,0,11
858,4,0,35,15,2,0,12
858,5,1,36,15,1,0,13
859,1,1,25,12,0,0,9
859,2,1,26,12,0,0,10
859,3,0,27,12,2,1,11
859,4,0,28,12,1,1,12
859,5,0,29,12,0,0,13
860,1,1,32,13,0,1,12
860,2,0,33,13,1,0,13
860,3,1,34,13,0,0,14
860,4,0,35,13,0,0,15
860,5,1,36,13,1,1,16
861,1,1,35,17,0,1,11
861,2,1,36,17,1,1,12
861,3,1,37,17,0,0,13
861,4,1,38,17,0,1,14
861,5,1,39,17,0,0,15
862,1,0,32,15,0,0,12
862,2,1,33,15,1,1,13
862,3,0,34,15,3,1,14
862,4,0,35,15,2,1,15
862,5,1,36,15,1,0,16
863,1,1,28,11,0,0,13
863,2,1,29,11,0,1,14
863,3,1,30,11,0,0,15
863,4,0,31,11,3,1,16
863,5,1,32,11,2,1,17
864,1,1,25,10,0,0,8
864,2,1,26,10,1,0,9
864,3,1,27,10,0,1,10
864,4,1,28,10,0,0,11
864,5,1,29,10,0,1,12
865,1,0,26,12,0,0,7
865,2,0,27,12,0,1,8
865,3,0,28,12,0,1,9
865,4,0,29,12,0,1,10
865,5,1,30,12,0,1,11
866,1,1,29,16,0,1,9
866,2,1,30,16,1,0,10
866,3,0,31,16,1,1,11
866,4,1,32,16,0,1,12
866,5,1,33,16,1,1,13
867,1,1,38,17,0,1,15
867,2,1,39,17,0,0,16
867,3,1,40,17,1,0,17
867,4,1,41,17,1,1,18
867,5,0,42,17,1,0,19
868,1,0,31,11,0,1,16
868,2,1,32,11,0,0,17
868,3,1,33,11,0,0,18
868,4,0,34,11,0,1,19
868,5,1,35,11,0,1,20
869,1,1,27,11,0,0,12
869,2,1,28,11,0,1,13
869,3,1,29,11,0,1,14
869,4,0,30,11,0,1,15
869,5,1,31,11,3,1,16
870,1,1,35,11,0,1,16
870,2,1,36,11,1,1,17
870,3,1,37,11,0,0,18
870,4,1,38,11,0,1,19
870,5,0,39,11,1,1,20
871,1,1,25,11,0,1,10
871,2,1,26,11,0,0,11
871,3,0,27,11,0,1,12
871,4,1,28,11,0,0,13
871,5,1,29,11,3,0,14
872,1,0,39,10,0,1,25
872,2,1,40,10,0,0,26
872,3,0,41,10,0,0,27
872,4,1,42,10,2,0,28
872,5,0,43,10,0,0,29
873,1,1,38,10,0,0,20
873,2,0,39,10,1,0,21
873,3,0,40,10,1,1,22
873,4,1,41,10,0,1,23
