id,year,mode,choice,cost,time,reliability,comfort,income,distance
21,4,bus,0,3.9,50.5,3.8,3.0,35157.88,15.4
21,4,metro,0,5.67,28.9,4.6,2.4,35157.88,15.4
21,4,bike,0,0.87,69.2,1.8,1.8,35157.88,15.4
21,5,car,0,18.05,53.6,3.7,5.0,35157.88,15.4
21,5,bus,0,3.63,52.7,3.0,2.2,35157.88,15.4
21,5,metro,1,5.83,39.9,3.0,3.3,35157.88,15.4
21,5,bike,0,0.72,48.6,2.8,1.9,35157.88,15.4
22,1,car,1,9.55,15.7,3.6,4.6,60967.42,3.5
22,1,bus,0,4.05,21.5,3.4,3.1,60967.42,3.5
22,1,metro,0,4.54,16.5,4.3,2.8,60967.42,3.5
22,1,bike,0,0.5,17.7,2.1,2.0,60967.42,3.5
22,2,car,0,10.09,15.5,4.1,3.2,60967.42,3.5
22,2,bus,0,4.27,17.5,2.5,2.5,60967.42,3.5
22,2,metro,1,5.53,19.4,4.0,2.9,60967.42,3.5
22,2,bike,0,0.5,13.4,3.2,1.6,60967.42,3.5
22,3,car,1,10.87,12.5,2.6,4.5,60967.42,3.5
22,3,bus,0,4.67,22.5,1.7,2.3,60967.42,3.5
22,3,metro,0,4.46,13.9,4.3,3.2,60967.42,3.5
22,3,bike,0,0.5,10.0,3.7,2.3,60967.42,3.5
22,4,car,0,10.19,13.9,2.9,4.1,60967.42,3.5
22,4,bus,1,3.33,26.8,3.2,3.2,60967.42,3.5
22,4,metro,0,4.28,16.0,3.4,3.9,60967.42,3.5
22,4,bike,0,0.5,16.2,2.8,1.0,60967.42,3.5
22,5,car,1,8.51,8.7,4.2,5.0,60967.42,3.5
22,5,bus,0,4.01,22.2,4.5,2.8,60967.42,3.5
22,5,metro,0,4.83,11.8,3.0,2.8,60967.42,3.5
22,5,bike,0,0.5,15.2,1.5,2.4,60967.42,3.5
23,1,car,0,27.58,53.5,3.5,3.7,26748.87,25.4
23,1,bus,0,3.95,82.7,2.2,3.1,26748.87,25.4
23,1,metro,1,5.87,54.4,5.0,4.0,26748.87,25.4
23,1,bike,0,1.56,116.4,4.1,2.1,26748.87,25.4
23,2,car,1,36.77,73.5,3.1,4.9,26748.87,25.4
23,2,bus,0,4.3,118.0,2.6,1.7,26748.87,25.4
23,2,metro,0,5.67,59.2,3.6,2.9,26748.87,25.4
23,2,bike,0,1.1,126.0,2.9,1.0,26748.87,25.4
23,3,car,1,34.07,45.1,4.0,4.7,26748.87,25.4
23,3,bus,0,4.73,104.7,3.3,3.6,26748.87,25.4
23,3,metro,0,5.5,42.1,3.3,2.9,26748.87,25.4
23,3,bike,0,1.25,120.3,3.3,2.4,26748.87,25.4
23,4,car,0,42.22,51.9,3.0,4.2,26748.87,25.4
23,4,bus,0,4.94,92.7,3.5,2.7,26748.87,25.4
23,4,metro,1,6.17,48.0,3.9,3.0,26748.87,25.4
23,4,bike,0,1.47,89.9,2.0,2.9,26748.87,25.4
23,5,car,0,29.18,55.2,4.0,4.0,26748.87,25.4
23,5,bus,1,4.49,79.9,3.4,2.5,26748.87,25.4
23,5,metro,0,6.35,60.7,3.4,3.1,26748.87,25.4
23,5,bike,0,1.0,113.9,4.5,2.4,26748.87,25.4
24,1,car,0,59.33,72.3,3.5,4.7,73499.19,39.9
24,1,bus,1,4.17,169.9,2.7,1.6,73499.19,39.9
24,1,metro,0,7.12,100.0,4.2,3.7,73499.19,39.9
24,1,bike,0,2.18,128.4,4.5,3.1,73499.19,39.9
24,2,car,0,54.54,115.3,2.0,4.3,73499.19,39.9
24,2,bus,0,4.57,140.8,3.3,3.9,73499.19,39.9
24,2,metro,1,7.61,72.3,4.5,3.0,73499.19,39.9
24,2,bike,0,3.17,168.3,2.7,1.2,73499.19,39.9
24,3,car,0,59.3,99.2,4.6,4.2,73499.19,39.9
24,3,bus,0,3.74,167.7,3.5,2.9,73499.19,39.9
24,3,metro,1,7.23,82.3,4.2,1.8,73499.19,39.9
24,3,bike,0,1.17,134.5,3.6,1.8,73499.19,39.9
24,4,car,0,49.68,117.0,2.9,4.6,73499.19,39.9
24,4,bus,0,4.96,174.4,3.5,2.5,73499.19,39.9
24,4,metro,1,6.39,102.4,3.6,3.6,73499.19,39.9
24,4,bike,0,2.25,192.1,3.4,1.6,73499.19,39.9
24,5,car,0,38.87,73.3,2.7,3.8,73499.19,39.9
24,5,bus,0,4.07,116.5,2.0,1.6,73499.19,39.9
24,5,metro,1,6.7,59.4,3.7,3.0,73499.19,39.9
24,5,bike,0,1.3,181.8,2.9,2.1,73499.19,39.9
25,1,car,1,20.25,38.1,2.7,4.8,48229.28,14.2
25,1,bus,0,4.22,48.2,1.0,3.0,48229.28,14.2
25,1,metro,0,5.66,33.8,4.3,3.1,48229.28,14.2
25,1,bike,0,0.78,48.8,4.7,2.6,48229.28,14.2
25,2,car,0,19.94,49.2,3.7,5.0,48229.28,14.2
25,2,bus,1,3.7,54.4,3.0,1.6,48229.28,14.2
25,2,metro,0,5.48,34.2,3.2,3.7,48229.28,14.2
25,2,bike,0,0.7,54.0,2.9,1.0,48229.28,14.2
25,3,car,0,20.85,29.1,3.8,3.9,48229.28,14.2
25,3,bus,1,4.1,57.2,3.2,2.0,48229.28,14.2
25,3,metro,0,5.24,37.6,4.3,3.1,48229.28,14.2
25,3,bike,0,0.99,57.7,2.3,2.4,48229.28,14.2
25,4,car,1,21.31,34.9,3.4,3.5,48229.28,14.2
25,4,bus,0,4.63,68.3,2.8,3.3,48229.28,14.2
25,4,metro,0,4.47,39.6,3.3,3.1,48229.28,14.2
25,4,bike,0,0.5,60.6,4.9,1.5,48229.28,14.2
25,5,car,1,19.11,29.6,2.9,4.9,48229.28,14.2
25,5,bus,0,3.36,50.1,2.4,2.1,48229.28,14.2
25,5,metro,0,6.37,24.2,4.7,3.5,48229.28,14.2
25,5,bike,0,1.0,60.8,2.8,1.6,48229.28,14.2
26,1,car,0,9.78,14.0,2.9,3.9,33476.2,3.7
26,1,bus,0,5.17,22.2,3.6,2.3,33476.2,3.7
26,1,metro,0,5.05,11.9,4.5,2.3,33476.2,3.7
26,1,bike,1,0.5,20.9,4.5,1.7,33476.2,3.7
26,2,car,0,6.74,13.4,4.7,3.6,33476.2,3.7
26,2,bus,0,4.55,28.8,3.5,1.9,33476.2,3.7
26,2,metro,1,4.96,18.4,3.9,2.9,33476.2,3.7
26,2,bike,0,0.5,12.6,4.2,1.6,33476.2,3.7
26,3,car,1,7.23,10.3,3.9,4.6,33476.2,3.7
26,3,bus,0,4.37,18.9,3.0,2.7,33476.2,3.7
26,3,metro,0,4.06,14.3,4.2,2.3,33476.2,3.7
26,3,bike,0,0.5,18.7,4.3,1.2,33476.2,3.7
26,4,car,1,7.41,8.7,3.4,5.0,33476.2,3.7
26,4,bus,0,4.35,19.4,1.3,2.9,33476.2,3.7
26,4,metro,0,5.06,13.5,3.5,2.5,33476.2,3.7
26,4,bike,0,0.5,16.3,2.8,2.4,33476.2,3.7
26,5,car,0,5.78,11.5,3.2,4.3,33476.2,3.7
26,5,bus,0,4.98,18.6,3.7,2.8,33476.2,3.7
26,5,metro,1,4.73,14.8,2.9,3.0,33476.2,3.7
26,5,bike,0,0.5,13.2,2.9,2.0,33476.2,3.7
27,1,car,1,30.86,88.9,2.4,3.7,50918.2,29.4
27,1,bus,0,3.92,105.6,3.9,1.2,50918.2,29.4
27,1,metro,0,6.17,67.9,3.7,4.0,50918.2,29.4
27,1,bike,0,1.67,135.3,2.9,3.0,50918.2,29.4
27,2,car,0,45.42,82.4,4.5,4.4,50918.2,29.4
27,2,bus,0,4.14,141.8,4.0,3.6,50918.2,29.4
27,2,metro,1,5.52,78.3,3.7,3.0,50918.2,29.4
27,2,bike,0,1.48,146.4,5.0,1.8,50918.2,29.4
27,3,car,0,36.92,64.7,4.4,4.2,50918.2,29.4
27,3,bus,0,4.31,118.1,1.9,2.3,50918.2,29.4
27,3,metro,1,6.43,55.5,4.8,4.1,50918.2,29.4
27,3,bike,0,2.08,132.5,2.8,2.9,50918.2,29.4
27,4,car,0,34.05,66.8,3.7,4.1,50918.2,29.4
27,4,bus,1,3.47,124.0,2.5,2.6,50918.2,29.4
27,4,metro,0,5.69,43.3,3.7,3.0,50918.2,29.4
27,4,bike,0,0.89,123.9,2.7,1.7,50918.2,29.4
27,5,car,0,29.22,76.1,4.3,4.5,50918.2,29.4
27,5,bus,1,3.53,94.5,2.6,2.1,50918.2,29.4
27,5,metro,0,7.02,80.5,3.6,2.1,50918.2,29.4
27,5,bike,0,2.31,84.9,3.8,1.5,50918.2,29.4
28,1,car,0,23.7,52.5,3.2,3.7,48826.2,19.4
28,1,bus,0,4.74,67.9,2.9,2.9,48826.2,19.4
28,1,metro,1,4.58,32.6,3.9,2.5,48826.2,19.4
28,1,bike,0,0.57,69.9,2.8,2.6,48826.2,19.4
28,2,car,0,27.58,48.5,4.8,3.9,48826.2,19.4
28,2,bus,1,3.83,60.5,2.5,1.4,48826.2,19.4
28,2,metro,0,6.03,52.1,4.4,2.2,48826.2,19.4
28,2,bike,0,1.34,71.2,5.0,2.6,48826.2,19.4
28,3,car,0,27.88,59.8,4.7,3.4,48826.2,19.4
28,3,bus,1,5.13,64.6,4.0,2.1,48826.2,19.4
28,3,metro,0,5.92,51.7,4.4,2.9,48826.2,19.4
28,3,bike,0,0.5,86.9,4.8,2.6,48826.2,19.4
28,4,car,1,25.6,37.3,2.6,5.0,48826.2,19.4
28,4,bus,0,4.56,71.1,2.9,1.3,48826.2,19.4
28,4,metro,0,5.62,50.8,4.6,3.9,48826.2,19.4
28,4,bike,0,1.47,67.9,3.2,1.9,48826.2,19.4
28,5,car,1,31.49,53.4,3.3,4.5,48826.2,19.4
28,5,bus,0,4.46,59.7,2.8,3.9,48826.2,19.4
28,5,metro,0,5.84,40.0,3.5,2.8,48826.2,19.4
28,5,bike,0,1.17,79.2,4.3,1.7,48826.2,19.4
29,1,car,1,43.59,54.0,4.5,4.1,43182.24,30.0
29,1,bus,0,3.94,143.0,1.5,2.1,43182.24,30.0
29,1,metro,0,6.98,63.4,3.2,3.3,43182.24,30.0
29,1,bike,0,1.06,122.9,2.7,2.2,43182.24,30.0
29,2,car,0,43.61,61.3,4.1,4.9,43182.24,30.0
29,2,bus,1,3.86,88.3,2.8,2.2,43182.24,30.0
29,2,metro,0,7.14,67.5,4.7,2.3,43182.24,30.0
29,2,bike,0,1.83,134.6,3.9,2.8,43182.24,30.0
29,3,car,0,39.71,53.1,4.9,4.6,43182.24,30.0
29,3,bus,0,4.96,113.0,2.8,2.7,43182.24,30.0
29,3,metro,1,7.46,56.4,3.5,3.5,43182.24,30.0
29,3,bike,0,0.75,93.8,2.2,3.0,43182.24,30.0
29,4,car,0,33.97,63.4,3.1,3.7,43182.24,30.0
29,4,bus,1,5.3,92.2,1.0,2.4,43182.24,30.0
29,4,metro,0,6.65,59.9,3.3,3.5,43182.24,30.0
29,4,bike,0,0.64,134.7,3.4,1.9,43182.24,30.0
29,5,car,0,37.47,84.3,3.6,3.3,43182.24,30.0
29,5,bus,1,3.82,117.7,3.2,3.5,43182.24,30.0
29,5,metro,0,5.45,59.6,5.0,2.8,43182.24,30.0
29,5,bike,0,0.81,139.2,2.7,1.7,43182.24,30.0
30,1,car,0,38.93,63.2,4.9,5.0,51588.81,25.0
30,1,bus,0,3.48,114.0,1.7,2.2,51588.81,25.0
30,1,metro,1,6.51,48.6,4.3,3.6,51588.81,25.0
30,1,bike,0,1.71,81.3,4.5,2.5,51588.81,25.0
30,2,car,0,43.15,62.9,3.2,4.1,51588.81,25.0
30,2,bus,1,3.99,118.3,4.4,3.1,51588.81,25.0
30,2,metro,0,6.0,70.5,3.5,3.4,51588.81,25.0
30,2,bike,0,1.28,120.6,2.7,1.0,51588.81,25.0
30,3,car,0,34.25,77.3,3.9,4.3,51588.81,25.0
30,3,bus,0,4.97,105.4,1.8,2.1,51588.81,25.0
30,3,metro,1,5.77,51.7,3.2,3.4,51588.81,25.0
30,3,bike,0,1.33,107.1,3.5,3.3,51588.81,25.0
30,4,car,0,26.85,61.3,4.8,3.5,51588.81,25.0
30,4,bus,0,4.13,102.2,2.9,2.2,51588.81,25.0
30,4,metro,1,5.78,41.6,4.6,3.4,51588.81,25.0
30,4,bike,0,1.1,105.5,3.4,1.6,51588.81,25.0
30,5,car,0,28.89,54.5,3.2,5.0,51588.81,25.0
30,5,bus,1,4.56,73.3,2.7,3.0,51588.81,25.0
30,5,metro,0,6.12,56.5,3.4,2.7,51588.81,25.0
30,5,bike,0,0.71,104.9,2.7,1.0,51588.81,25.0
31,1,car,1,38.62,60.2,3.1,4.8,66801.77,20.6
31,1,bus,0,4.31,70.9,3.7,2.7,66801.77,20.6
31,1,metro,0,5.65,44.3,3.7,3.5,66801.77,20.6
31,1,bike,0,0.84,69.0,4.6,2.2,66801.77,20.6
31,2,car,0,30.37,45.7,2.3,3.5,66801.77,20.6
31,2,bus,0,3.15,107.4,1.9,1.5,66801.77,20.6
31,2,metro,1,5.35,42.1,4.2,3.5,66801.77,20.6
31,2,bike,0,0.58,82.4,5.0,3.0,66801.77,20.6
31,3,car,0,31.68,38.4,3.5,4.6,66801.77,20.6
31,3,bus,0,4.74,78.3,2.5,4.0,66801.77,20.6
31,3,metro,1,6.56,40.9,3.5,3.6,66801.77,20.6
31,3,bike,0,1.01,91.9,3.1,1.0,66801.77,20.6
31,4,car,0,30.22,68.0,2.2,4.3,66801.77,20.6
31,4,bus,1,4.85,82.1,1.6,1.5,66801.77,20.6
31,4,metro,0,5.68,35.6,5.0,3.4,66801.77,20.6
31,4,bike,0,1.34,73.5,2.5,1.4,66801.77,20.6
31,5,car,0,29.84,53.9,3.2,3.6,66801.77,20.6
31,5,bus,0,5.55,102.7,2.5,3.0,66801.77,20.6
31,5,metro,1,5.09,35.0,4.0,3.8,66801.77,20.6
31,5,bike,0,1.23,71.6,4.2,2.6,66801.77,20.6
32,1,car,0,24.54,35.9,4.8,3.4,68761.92,14.2
32,1,bus,0,4.78,62.2,2.0,2.1,68761.92,14.2
32,1,metro,1,6.04,35.8,3.5,3.7,68761.92,14.2
32,1,bike,0,1.11,47.2,3.9,1.5,68761.92,14.2
32,2,car,1,21.79,29.5,3.9,4.4,68761.92,14.2
32,2,bus,0,3.82,55.9,3.2,2.5,68761.92,14.2
32,2,metro,0,5.5,31.3,3.5,2.0,68761.92,14.2
32,2,bike,0,0.5,68.3,3.3,2.1,68761.92,14.2
32,3,car,0,22.17,44.8,3.5,4.8,68761.92,14.2
32,3,bus,0,4.34,47.2,2.9,2.4,68761.92,14.2
32,3,metro,1,5.68,40.6,4.0,2.6,68761.92,14.2
32,3,bike,0,0.85,53.3,3.1,1.7,68761.92,14.2
32,4,car,0,19.75,29.7,3.7,4.9,68761.92,14.2
32,4,bus,0,5.55,75.5,3.5,1.9,68761.92,14.2
32,4,metro,0,5.7,35.0,3.9,2.8,68761.92,14.2
32,4,bike,1,0.89,66.0,4.2,1.9,68761.92,14.2
32,5,car,0,22.41,25.5,3.4,3.4,68761.92,14.2
32,5,bus,0,4.37,75.3,2.7,1.2,68761.92,14.2
32,5,metro,1,5.62,31.0,4.6,2.9,68761.92,14.2
32,5,bike,0,0.59,70.7,4.7,2.5,68761.92,14.2
33,1,car,0,25.86,38.7,3.6,4.2,82239.71,22.0
33,1,bus,0,4.8,67.9,2.6,1.8,82239.71,22.0
33,1,metro,1,5.84,32.2,3.9,2.6,82239.71,22.0
33,1,bike,0,0.89,72.8,3.9,1.0,82239.71,22.0
33,2,car,0,40.38,48.8,2.4,3.9,82239.71,22.0
33,2,bus,0,4.18,101.7,3.0,2.1,82239.71,22.0
33,2,metro,1,5.55,67.1,3.7,3.9,82239.71,22.0
33,2,bike,0,1.33,87.9,1.9,1.1,82239.71,22.0
33,3,car,0,25.48,61.6,2.9,3.8,82239.71,22.0
33,3,bus,1,3.48,69.2,2.4,2.7,82239.71,22.0
33,3,metro,0,5.28,61.2,3.8,3.6,82239.71,22.0
33,3,bike,0,1.59,78.0,3.5,1.6,82239.71,22.0
33,4,car,0,36.32,67.8,1.9,3.8,82239.71,22.0
33,4,bus,0,4.28,101.7,3.2,3.5,82239.71,22.0
33,4,metro,1,5.9,40.0,3.5,3.3,82239.71,22.0
33,4,bike,0,1.45,85.3,2.7,2.6,82239.71,22.0
33,5,car,1,31.54,49.7,3.2,3.6,82239.71,22.0
33,5,bus,0,4.21,109.4,2.5,1.7,82239.71,22.0
33,5,metro,0,5.84,43.3,4.2,2.5,82239.71,22.0
33,5,bike,0,0.68,97.0,4.0,3.1,82239.71,22.0
34,1,car,0,16.23,27.6,3.2,3.8,41594.1,11.8
34,1,bus,0,4.99,53.2,2.7,2.4,41594.1,11.8
34,1,metro,1,6.23,33.4,3.2,3.0,41594.1,11.8
34,1,bike,0,0.73,53.9,3.7,1.4,41594.1,11.8
34,2,car,1,16.39,35.9,2.5,4.3,41594.1,11.8
34,2,bus,0,4.29,45.6,2.2,1.4,41594.1,11.8
34,2,metro,0,5.72,25.2,4.7,3.2,41594.1,11.8
34,2,bike,0,0.62,53.7,4.1,2.2,41594.1,11.8
34,3,car,0,18.82,34.5,4.5,3.9,41594.1,11.8
34,3,bus,0,4.75,55.0,3.4,2.4,41594.1,11.8
34,3,metro,1,5.26,38.7,4.3,4.3,41594.1,11.8
34,3,bike,0,0.64,55.9,3.5,1.2,41594.1,11.8
34,4,car,1,16.56,28.4,3.7,4.0,41594.1,11.8
34,4,bus,0,5.21,44.1,2.5,3.2,41594.1,11.8
34,4,metro,0,5.06,31.1,3.0,3.6,41594.1,11.8
34,4,bike,0,0.77,62.1,3.0,1.1,41594.1,11.8
34,5,car,0,22.82,26.9,3.9,4.5,41594.1,11.8
34,5,bus,0,3.47,50.8,3.1,1.9,41594.1,11.8
34,5,metro,1,5.82,31.7,3.8,4.6,41594.1,11.8
34,5,bike,0,0.69,43.1,2.0,2.5,41594.1,11.8
35,1,car,1,35.95,46.9,4.5,3.6,96055.88,27.7
35,1,bus,0,4.42,97.8,1.6,2.8,96055.88,27.7
35,1,metro,0,6.57,66.4,4.0,4.0,96055.88,27.7
35,1,bike,0,0.98,96.1,3.3,3.2,96055.88,27.7
35,2,car,1,38.31,55.7,2.9,4.1,96055.88,27.7
35,2,bus,0,4.13,112.8,2.8,2.5,96055.88,27.7
35,2,metro,0,7.15,73.8,3.7,3.1,96055.88,27.7
35,2,bike,0,1.28,114.4,3.7,1.9,96055.88,27.7
35,3,car,0,35.13,49.5,4.3,4.2,96055.88,27.7
35,3,bus,0,3.05,93.1,2.6,2.1,96055.88,27.7
35,3,metro,1,5.87,56.4,3.7,4.3,96055.88,27.7
35,3,bike,0,0.68,85.6,1.8,3.5,96055.88,27.7
35,4,car,1,32.27,62.3,3.5,3.6,96055.88,27.7
35,4,bus,0,4.8,116.3,3.5,2.6,96055.88,27.7
35,4,metro,0,6.61,71.0,5.0,4.0,96055.88,27.7
35,4,bike,0,1.31,88.8,2.5,1.2,96055.88,27.7
35,5,car,0,28.75,56.1,3.2,3.7,96055.88,27.7
35,5,bus,0,4.63,103.9,2.2,2.1,96055.88,27.7
35,5,metro,1,6.28,75.1,4.5,3.2,96055.88,27.7
35,5,bike,0,1.51,118.4,4.2,3.3,96055.88,27.7
36,1,car,1,42.11,88.2,4.1,3.7,24309.52,39.4
36,1,bus,0,4.25,111.5,2.9,3.5,24309.52,39.4
36,1,metro,0,6.59,78.4,4.7,3.2,24309.52,39.4
36,1,bike,0,2.61,125.3,2.9,2.2,24309.52,39.4
36,2,car,1,43.5,80.3,4.4,3.8,24309.52,39.4
36,2,bus,0,4.81,192.9,2.6,3.6,24309.52,39.4
36,2,metro,0,6.69,108.0,4.1,2.4,24309.52,39.4
36,2,bike,0,1.46,147.2,4.2,3.3,24309.52,39.4
36,3,car,0,40.44,103.7,4.2,4.2,24309.52,39.4
36,3,bus,0,3.82,146.7,3.8,2.7,24309.52,39.4
36,3,metro,1,5.93,91.7,3.9,3.8,24309.52,39.4
36,3,bike,0,0.92,111.0,2.9,2.0,24309.52,39.4
36,4,car,0,44.44,88.7,3.8,4.6,24309.52,39.4
36,4,bus,0,4.14,180.4,2.6,2.3,24309.52,39.4
36,4,metro,1,6.39,82.5,2.9,3.2,24309.52,39.4
36,4,bike,0,2.09,122.6,2.8,2.8,24309.52,39.4
36,5,car,0,61.07,88.5,3.2,4.8,24309.52,39.4
36,5,bus,0,3.74,128.0,2.7,1.0,24309.52,39.4
36,5,metro,1,6.74,57.0,4.2,1.9,24309.52,39.4
36,5,bike,0,2.9,162.8,3.4,1.6,24309.52,39.4
37,1,car,1,25.73,30.9,3.1,4.6,8086.94,13.3
37,1,bus,0,4.52,42.3,2.6,2.6,8086.94,13.3
37,1,metro,0,4.92,28.1,3.9,3.1,8086.94,13.3
37,1,bike,0,0.5,38.3,3.6,2.0,8086.94,13.3
37,2,car,0,25.57,47.0,4.9,3.6,8086.94,13.3
37,2,bus,0,3.5,78.6,3.8,1.9,8086.94,13.3
37,2,metro,1,4.27,27.8,3.6,2.2,8086.94,13.3
37,2,bike,0,0.5,54.9,2.8,1.9,8086.94,13.3
37,3,car,0,20.89,25.6,4.2,3.8,8086.94,13.3
37,3,bus,1,4.41,66.1,3.0,2.3,8086.94,13.3
37,3,metro,0,4.69,43.9,5.0,1.9,8086.94,13.3
37,3,bike,0,0.5,44.3,3.8,1.3,8086.94,13.3
37,4,car,1,19.48,37.0,2.6,3.9,8086.94,13.3
37,4,bus,0,4.25,66.3,2.7,1.6,8086.94,13.3
37,4,metro,0,5.44,22.2,2.8,2.0,8086.94,13.3
37,4,bike,0,0.52,36.5,2.3,2.2,8086.94,13.3
37,5,car,0,16.57,41.3,3.1,4.0,8086.94,13.3
37,5,bus,0,4.17,41.9,1.9,2.0,8086.94,13.3
37,5,metro,1,5.56,34.1,4.5,2.9,8086.94,13.3
37,5,bike,0,0.74,42.9,5.0,1.5,8086.94,13.3
38,1,car,0,56.99,107.5,3.5,3.8,58616.67,38.3
38,1,bus,0,3.83,133.9,2.7,3.2,58616.67,38.3
38,1,metro,1,6.27,87.0,4.7,2.9,58616.67,38.3
38,1,bike,0,1.93,168.2,2.2,2.7,58616.67,38.3
38,2,car,1,43.87,94.4,3.5,3.9,58616.67,38.3
38,2,bus,0,5.2,136.1,2.8,1.1,58616.67,38.3
38,2,metro,0,6.93,82.9,3.1,3.3,58616.67,38.3
38,2,bike,0,1.4,161.4,2.4,1.8,58616.67,38.3
38,3,car,1,35.16,72.1,3.0,3.7,58616.67,38.3
38,3,bus,0,4.72,152.3,3.0,2.6,58616.67,38.3
38,3,metro,0,7.01,91.3,3.0,3.9,58616.67,38.3
38,3,bike,0,2.53,110.1,2.7,2.5,58616.67,38.3
38,4,car,0,47.89,99.6,3.9,3.9,58616.67,38.3
38,4,bus,1,4.36,108.5,3.2,3.1,58616.67,38.3
38,4,metro,0,7.16,65.7,4.5,2.5,58616.67,38.3
38,4,bike,0,2.67,144.9,3.5,1.3,58616.67,38.3
38,5,car,0,56.17,98.2,2.8,4.3,58616.67,38.3
38,5,bus,0,5.07,133.2,1.0,1.1,58616.67,38.3
38,5,metro,1,7.38,94.0,4.1,3.1,58616.67,38.3
38,5,bike,0,1.06,124.7,3.7,1.0,58616.67,38.3
39,1,car,0,12.34,21.3,3.7,4.5,28630.59,7.6
39,1,bus,0,4.45,19.1,1.5,1.1,28630.59,7.6
39,1,metro,1,4.94,22.2,3.9,3.4,28630.59,7.6
39,1,bike,0,0.55,31.4,4.3,1.7,28630.59,7.6
39,2,car,0,13.71,21.3,3.9,3.8,28630.59,7.6
39,2,bus,0,4.55,41.9,2.1,1.7,28630.59,7.6
39,2,metro,0,5.82,27.1,3.8,3.6,28630.59,7.6
39,2,bike,1,0.5,31.1,3.5,3.5,28630.59,7.6
39,3,car,0,17.59,16.5,3.2,3.6,28630.59,7.6
39,3,bus,0,4.17,41.4,2.5,3.0,28630.59,7.6
39,3,metro,1,5.56,18.8,4.0,3.6,28630.59,7.6
39,3,bike,0,0.5,32.1,4.7,1.3,28630.59,7.6
39,4,car,1,11.36,20.7,3.8,3.9,28630.59,7.6
39,4,bus,0,3.72,44.2,2.9,2.1,28630.59,7.6
39,4,metro,0,4.39,23.9,4.2,3.1,28630.59,7.6
39,4,bike,0,0.57,25.3,2.4,3.1,28630.59,7.6
39,5,car,0,10.92,26.1,4.4,3.7,28630.59,7.6
39,5,bus,0,4.16,44.4,3.0,3.1,28630.59,7.6
39,5,metro,1,5.72,19.6,4.7,3.2,28630.59,7.6
39,5,bike,0,0.5,34.9,4.3,2.1,28630.59,7.6
40,1,car,0,20.45,31.8,3.4,3.9,17486.41,14.5
40,1,bus,0,4.47,71.4,2.6,3.0,17486.41,14.5
40,1,metro,1,5.47,34.4,3.4,2.7,17486.41,14.5
40,1,bike,0,0.93,66.9,3.5,3.4,17486.41,14.5
40,2,car,0,17.95,37.9,3.3,4.6,17486.41,14.5
40,2,bus,0,3.98,66.3,1.9,2.6,17486.41,14.5
40,2,metro,1,5.64,29.6,5.0,2.7,17486.41,14.5
40,2,bike,0,1.09,64.8,2.7,2.0,17486.41,14.5
40,3,car,1,19.92,35.0,3.3,3.7,17486.41,14.5
40,3,bus,0,5.08,60.0,3.5,2.3,17486.41,14.5
40,3,metro,0,4.83,44.9,5.0,3.1,17486.41,14.5
40,3,bike,0,0.5,59.8,4.4,2.4,17486.41,14.5
40,4,car,1,17.7,28.4,4.7,4.8,17486.41,14.5
40,4,bus,0,4.92,68.9,2.1,2.0,17486.41,14.5
40,4,metro,0,5.24,17.0,4.5,2.9,17486.41,14.5
40,4,bike,0,0.5,54.3,3.5,2.9,17486.41,14.5
40,5,car,0,21.98,34.5,2.5,4.1,17486.41,14.5
40,5,bus,0,3.68,61.2,2.8,2.9,17486.41,14.5
40,5,metro,1,5.49,41.3,3.0,3.3,17486.41,14.5
40,5,bike,0,0.83,59.3,3.0,2.5,17486.41,14.5
41,1,car,0,29.66,59.5,2.6,4.7,56967.45,19.5
41,1,bus,0,4.12,87.4,3.4,3.6,56967.45,19.5
41,1,metro,1,5.54,35.5,4.6,2.6,56967.45,19.5
41,1,bike,0,0.87,58.0,3.9,1.4,56967.45,19.5
41,2,car,1,21.94,58.6,3.7,4.3,56967.45,19.5
41,2,bus,0,3.92,90.2,3.1,1.5,56967.45,19.5
41,2,metro,0,5.05,27.9,3.7,3.9,56967.45,19.5
41,2,bike,0,0.5,84.3,2.8,3.0,56967.45,19.5
41,3,car,0,29.93,35.0,3.6,4.2,56967.45,19.5
41,3,bus,1,4.88,93.3,1.9,2.3,56967.45,19.5
41,3,metro,0,5.76,53.3,5.0,3.4,56967.45,19.5
41,3,bike,0,1.45,60.4,4.1,2.4,56967.45,19.5
41,4,car,0,27.87,38.7,3.9,3.9,56967.45,19.5
41,4,bus,0,4.16,84.8,3.0,1.0,56967.45,19.5
41,4,metro,1,6.57,46.7,3.6,3.4,56967.45,19.5
41,4,bike,0,0.96,64.8,3.9,1.6,56967.45,19.5
41,5,car,0,33.06,36.5,4.0,4.1,56967.45,19.5
41,5,bus,0,4.28,84.7,2.0,1.8,56967.45,19.5
41,5,metro,1,5.57,38.5,4.2,3.6,56967.45,19.5
41,5,bike,0,1.42,85.7,4.1,1.3,56967.45,19.5
42,1,car,0,51.31,92.9,4.0,4.1,49826.37,38.2
42,1,bus,0,4.94,168.7,2.3,2.2,49826.37,38.2
42,1,metro,0,6.54,73.5,2.7,3.2,49826.37,38.2
42,1,bike,1,1.89,151.9,3.0,2.2,49826.37,38.2
42,2,car,0,48.46,77.7,3.2,3.8,49826.37,38.2
42,2,bus,0,5.32,123.8,3.4,2.7,49826.37,38.2
