pair_id,year,log_exports,log_gdp_i,log_gdp_j,log_distance,tariff,border,language
PAIR_0024,2012,10.6214,11.8823,10.7249,6.8324,0.0163,0,0
PAIR_0024,2013,11.4267,13.5635,9.5939,6.8324,0.0872,0,0
PAIR_0024,2014,9.0353,9.3355,10.8126,6.8324,0.0,0,0
PAIR_0024,2015,13.0487,13.615,12.0438,6.8324,0.0666,0,0
PAIR_0024,2016,13.0311,13.1765,12.158,6.8324,0.0284,0,0
PAIR_0024,2017,12.8934,11.5055,13.9254,6.8324,0.0165,0,0
PAIR_0024,2018,8.3336,10.7,9.4002,6.8324,0.0347,0,0
PAIR_0024,2019,13.5489,15.0037,11.2488,6.8324,0.0197,0,0
PAIR_0025,2005,6.916,12.4394,8.196,9.7864,0.0379,0,0
PAIR_0025,2006,6.9401,10.5286,11.3964,9.7864,0.0424,0,0
PAIR_0025,2007,10.2088,12.9059,11.7337,9.7864,0.0107,0,0
PAIR_0025,2008,9.4454,11.8438,11.9192,9.7864,0.0411,0,0
PAIR_0025,2009,9.0928,12.9787,10.5266,9.7864,0.0,0,0
PAIR_0025,2010,7.4002,11.4099,11.0661,9.7864,0.0355,0,0
PAIR_0025,2011,8.4404,11.8252,11.2459,9.7864,0.0246,0,0
PAIR_0025,2012,10.0161,13.9795,11.1336,9.7864,0.0736,0,0
PAIR_0025,2013,10.7947,13.6693,11.5695,9.7864,0.0078,0,0
PAIR_0025,2014,11.301,13.2058,13.8284,9.7864,0.0501,0,0
PAIR_0025,2015,10.6071,13.1863,12.5825,9.7864,0.0141,0,0
PAIR_0025,2016,6.727,11.2063,9.7972,9.7864,0.0262,0,0
PAIR_0025,2017,9.9667,14.8938,10.1586,9.7864,0.0129,0,0
PAIR_0025,2018,10.2723,12.9341,12.1393,9.7864,0.0812,0,0
PAIR_0025,2019,7.8002,11.9384,10.1549,9.7864,0.0333,0,0
PAIR_0026,2005,6.7132,9.442,11.6159,9.3813,0.0133,0,1
PAIR_0026,2006,11.4705,13.0932,13.7091,9.3813,0.0563,0,1
PAIR_0026,2007,9.3631,10.8501,14.091,9.3813,0.0243,0,1
PAIR_0026,2008,7.3695,10.8687,10.4388,9.3813,0.0595,0,1
PAIR_0026,2009,8.854,11.6033,12.0469,9.3813,0.0005,0,1
PAIR_0026,2010,11.9732,14.2561,13.719,9.3813,0.0072,0,1
PAIR_0026,2011,13.3788,16.7298,12.2472,9.3813,0.0835,0,1
PAIR_0026,2012,8.4312,9.9664,12.7258,9.3813,0.0416,0,1
PAIR_0026,2013,9.8582,14.6032,10.4123,9.3813,0.1372,0,1
PAIR_0026,2014,5.8339,12.6284,7.7016,9.3813,0.0622,0,1
PAIR_0026,2015,7.8733,11.4841,10.8707,9.3813,0.044,0,1
PAIR_0026,2016,10.642,12.6004,13.5889,9.3813,0.0,0,1
PAIR_0026,2017,6.1908,10.4718,10.3589,9.3813,0.084,0,1
PAIR_0026,2018,10.0085,10.5269,15.0514,9.3813,0.0202,0,1
PAIR_0026,2019,7.8112,12.3808,9.9726,9.3813,0.0,0,1
PAIR_0027,2005,9.8712,10.5679,12.9553,8.7376,0.0524,0,0
PAIR_0027,2006,11.5405,12.9587,12.4996,8.7376,0.0216,0,0
PAIR_0027,2007,9.2633,11.5514,11.6581,8.7376,0.0009,0,0
PAIR_0027,2008,8.6165,10.1809,12.3274,8.7376,0.0712,0,0
PAIR_0027,2009,8.6532,11.7967,11.4805,8.7376,0.095,0,0
PAIR_0027,2010,7.6087,9.9699,11.1627,8.7376,0.0495,0,0
PAIR_0027,2011,7.5876,9.1744,12.6131,8.7376,0.0888,0,0
PAIR_0027,2012,11.4085,12.2327,13.3387,8.7376,0.0497,0,0
PAIR_0027,2013,8.1473,11.0979,10.3366,8.7376,0.0733,0,0
PAIR_0027,2014,9.8785,11.9694,12.0432,8.7376,0.0,0,0
PAIR_0027,2015,11.4319,11.9711,14.2932,8.7376,0.0,0,0
PAIR_0027,2016,7.4115,12.5985,8.1107,8.7376,0.022,0,0
PAIR_0027,2017,13.1142,14.9674,12.9283,8.7376,0.0,0,0
PAIR_0027,2018,7.2409,10.3056,10.2008,8.7376,0.0,0,0
PAIR_0027,2019,11.1801,12.3674,13.5719,8.7376,0.0,0,0
PAIR_0028,2005,13.9044,12.0055,11.7257,6.6241,0.0368,1,1
PAIR_0028,2006,12.4504,11.8655,9.7662,6.6241,0.0,1,1
PAIR_0028,2007,12.0967,11.1551,9.8751,6.6241,0.0948,1,1
PAIR_0028,2008,15.4234,13.4703,11.8993,6.6241,0.0,1,1
PAIR_0028,2009,12.1149,10.1992,10.7413,6.6241,0.069,1,1
PAIR_0028,2010,14.9396,13.9116,11.859,6.6241,0.0622,1,1
PAIR_0028,2011,12.0521,9.1861,13.24,6.6241,0.0477,1,1
PAIR_0028,2012,14.0773,11.568,12.5654,6.6241,0.0632,1,1
PAIR_0028,2013,12.2941,11.1152,10.3875,6.6241,0.0375,1,1
PAIR_0028,2014,15.8315,13.0379,14.0505,6.6241,0.0331,1,1
PAIR_0028,2015,15.0931,13.3297,11.8245,6.6241,0.0,1,1
PAIR_0028,2016,15.3547,13.8378,12.2945,6.6241,0.0707,1,1
PAIR_0028,2017,13.93,10.6487,13.0218,6.6241,0.0154,1,1
PAIR_0028,2018,14.7338,12.0161,13.5881,6.6241,0.0429,1,1
PAIR_0028,2019,11.683,8.7927,12.9529,6.6241,0.039,1,1
PAIR_0029,2005,10.343,10.7528,13.2515,8.9119,0.0705,0,0
PAIR_0029,2006,8.7769,9.5983,12.153,8.9119,0.0817,0,0
PAIR_0029,2007,6.186,9.7931,8.3108,8.9119,0.0502,0,0
PAIR_0029,2008,11.0864,10.3318,14.1298,8.9119,0.0673,0,0
PAIR_0029,2009,10.5289,11.5067,12.389,8.9119,0.0514,0,0
PAIR_0029,2010,12.1508,11.5744,13.4488,8.9119,0.0507,0,0
PAIR_0029,2011,11.6936,13.5636,11.5267,8.9119,0.0446,0,0
PAIR_0029,2012,10.9543,13.7705,9.9026,8.9119,0.0324,0,0
PAIR_0029,2013,12.0792,12.4857,13.9211,8.9119,0.0221,0,0
PAIR_0029,2014,11.0277,12.4596,12.0093,8.9119,0.0462,0,0
PAIR_0029,2015,10.7931,12.654,11.362,8.9119,0.0508,0,0
PAIR_0029,2016,10.7014,14.1124,9.0794,8.9119,0.0,0,0
PAIR_0029,2017,9.2706,9.5423,11.9987,8.9119,0.0116,0,0
PAIR_0029,2018,10.0706,11.8486,10.9872,8.9119,0.0746,0,0
PAIR_0029,2019,7.15,10.1034,8.906,8.9119,0.0618,0,0
PAIR_0030,2005,9.0738,11.669,10.9089,8.589,0.0618,0,0
PAIR_0030,2006,10.0205,10.7131,12.1467,8.589,0.0392,0,0
PAIR_0030,2007,9.1189,10.9429,11.7222,8.589,0.0424,0,0
PAIR_0030,2008,10.1051,12.1486,12.0357,8.589,0.0,0,0
PAIR_0030,2009,10.0268,10.8998,13.4259,8.589,0.1236,0,0
PAIR_0030,2010,13.7925,14.0384,13.3423,8.589,0.0225,0,0
PAIR_0030,2011,10.4838,12.3198,11.2788,8.589,0.0,0,0
PAIR_0030,2012,12.2815,11.7021,14.9982,8.589,0.0076,0,0
PAIR_0030,2013,12.7608,10.894,15.6443,8.589,0.0,0,0
PAIR_0030,2014,8.5263,9.3433,12.3275,8.589,0.0349,0,0
PAIR_0030,2015,10.1797,12.7768,10.4994,8.589,0.0,0,0
PAIR_0030,2016,9.884,10.344,12.1089,8.589,0.0194,0,0
PAIR_0030,2017,10.0907,11.2612,12.1536,8.589,0.0,0,0
PAIR_0030,2018,10.2946,10.3926,13.5372,8.589,0.0013,0,0
PAIR_0030,2019,10.4401,12.2283,10.7094,8.589,0.0643,0,0
PAIR_0031,2005,10.1025,9.9956,14.537,8.9379,0.0731,0,0
PAIR_0031,2006,9.5879,11.8857,11.5229,8.9379,0.0808,0,0
PAIR_0031,2007,8.7817,10.5786,12.0595,8.9379,0.0392,0,0
PAIR_0031,2008,9.0227,11.0685,11.325,8.9379,0.0,0,0
PAIR_0031,2009,9.5907,12.5929,10.0107,8.9379,0.0,0,0
PAIR_0031,2010,11.7772,14.8345,11.4714,8.9379,0.0738,0,0
PAIR_0031,2011,9.3037,11.9294,11.0173,8.9379,0.0606,0,0
PAIR_0031,2012,11.0231,13.7549,11.1479,8.9379,0.0498,0,0
PAIR_0031,2013,10.0219,12.3568,12.1828,8.9379,0.0778,0,0
PAIR_0031,2014,9.4442,12.5747,10.6207,8.9379,0.0062,0,0
PAIR_0031,2015,10.7654,12.2495,12.4177,8.9379,0.0231,0,0
PAIR_0031,2016,12.3987,13.0658,14.4684,8.9379,0.0158,0,0
PAIR_0031,2017,8.085,11.9118,9.6616,8.9379,0.0926,0,0
PAIR_0031,2018,8.8585,10.5689,11.873,8.9379,0.0269,0,0
PAIR_0031,2019,9.1351,12.4701,10.3357,8.9379,0.0326,0,0
PAIR_0032,2005,11.7472,11.9882,12.546,7.2568,0.0042,0,0
PAIR_0032,2006,11.2175,11.7907,12.2128,7.2568,0.0194,0,0
PAIR_0032,2007,10.8092,10.8145,13.1056,7.2568,0.0434,0,0
PAIR_0032,2008,10.7481,10.0737,12.8693,7.2568,0.0734,0,0
PAIR_0032,2009,8.8847,11.0969,10.0606,7.2568,0.0382,0,0
PAIR_0032,2010,10.3721,10.6563,12.3116,7.2568,0.0728,0,0
PAIR_0032,2011,12.0505,11.7898,12.8508,7.2568,0.0312,0,0
PAIR_0032,2012,13.867,16.1386,10.6956,7.2568,0.0723,0,0
PAIR_0032,2013,12.8292,12.4507,13.5896,7.2568,0.0446,0,0
PAIR_0032,2014,11.0405,11.8029,11.8906,7.2568,0.0511,0,0
PAIR_0032,2015,9.8666,10.1295,12.4637,7.2568,0.0226,0,0
PAIR_0032,2016,10.6543,13.1749,10.3192,7.2568,0.0199,0,0
PAIR_0032,2017,12.8389,11.1368,15.3293,7.2568,0.0031,0,0
PAIR_0032,2018,12.7738,13.848,12.4178,7.2568,0.0198,0,0
PAIR_0032,2019,11.1294,12.7903,11.2942,7.2568,0.0872,0,0
PAIR_0033,2005,11.2493,12.1993,13.4658,8.3723,0.0875,0,0
PAIR_0033,2006,11.3907,13.417,12.3226,8.3723,0.0439,0,0
PAIR_0033,2007,10.2058,11.2531,12.6533,8.3723,0.0345,0,0
PAIR_0033,2008,10.6469,10.7899,12.9152,8.3723,0.0182,0,0
PAIR_0033,2009,8.9379,11.9414,10.5868,8.3723,0.0266,0,0
PAIR_0033,2010,11.3441,13.1552,12.0859,8.3723,0.0498,0,0
PAIR_0033,2011,9.1823,10.5453,11.1844,8.3723,0.0,0,0
PAIR_0033,2012,7.5565,9.6029,10.7556,8.3723,0.0297,0,0
PAIR_0033,2013,10.3601,11.7948,12.3707,8.3723,0.0942,0,0
PAIR_0033,2014,10.1281,10.0611,14.0019,8.3723,0.0754,0,0
PAIR_0033,2015,9.4813,12.5706,10.6727,8.3723,0.0612,0,0
PAIR_0033,2016,9.4744,10.7161,12.7939,8.3723,0.0581,0,0
PAIR_0033,2017,8.8694,11.1443,11.2082,8.3723,0.0579,0,0
PAIR_0033,2018,10.8147,11.2857,13.7682,8.3723,0.0,0,0
PAIR_0033,2019,4.0845,8.0209,8.3755,8.3723,0.0036,0,0
PAIR_0034,2005,10.1822,11.3586,11.7946,7.8951,0.0444,0,0
PAIR_0034,2006,11.6156,11.2106,14.1154,7.8951,0.0569,0,0
PAIR_0034,2007,6.7491,8.9066,9.9163,7.8951,0.0374,0,0
PAIR_0034,2008,8.7626,11.2014,10.5397,7.8951,0.0622,0,0
PAIR_0034,2009,8.1916,10.4293,10.547,7.8951,0.0928,0,0
PAIR_0034,2010,12.445,13.8746,13.011,7.8951,0.0144,0,0
PAIR_0034,2011,8.9003,10.0278,13.0837,7.8951,0.0217,0,0
PAIR_0034,2012,11.0167,11.8105,13.3278,7.8951,0.0,0,0
PAIR_0034,2013,10.482,10.8282,13.1466,7.8951,0.0,0,0
PAIR_0034,2014,9.1104,10.6224,11.44,7.8951,0.0578,0,0
PAIR_0034,2015,9.4484,11.777,10.6125,7.8951,0.0141,0,0
PAIR_0034,2016,9.3119,10.3937,12.2133,7.8951,0.0282,0,0
PAIR_0034,2017,9.2931,11.7912,11.0892,7.8951,0.0109,0,0
PAIR_0034,2018,8.2919,9.6908,12.5191,7.8951,0.0303,0,0
PAIR_0034,2019,9.1254,11.1716,11.3667,7.8951,0.0044,0,0
PAIR_0035,2005,7.0847,11.4137,10.3321,9.6213,0.0,0,1
PAIR_0035,2006,8.4942,10.3366,14.005,9.6213,0.0496,0,1
PAIR_0035,2007,10.6387,12.3312,14.2198,9.6213,0.0281,0,1
PAIR_0035,2008,6.9113,10.9798,11.078,9.6213,0.0404,0,1
PAIR_0035,2009,5.7876,11.1168,9.3654,9.6213,0.0399,0,1
PAIR_0035,2010,9.012,13.2213,11.4879,9.6213,0.0,0,1
PAIR_0035,2011,7.1507,12.4404,9.332,9.6213,0.0,0,1
PAIR_0035,2012,9.4059,13.0528,12.6947,9.6213,0.0666,0,1
PAIR_0035,2013,8.8618,12.0459,12.2099,9.6213,0.0681,0,1
PAIR_0035,2014,7.6435,12.7546,10.7691,9.6213,0.0,0,1
PAIR_0035,2015,9.7777,12.5081,12.9553,9.6213,0.0081,0,1
PAIR_0035,2016,7.5567,12.4928,10.1028,9.6213,0.0618,0,1
PAIR_0035,2017,4.8776,8.7069,11.0518,9.6213,0.0561,0,1
PAIR_0035,2018,10.3576,13.3251,13.5684,9.6213,0.0009,0,1
PAIR_0035,2019,9.3583,12.7448,12.5239,9.6213,0.0391,0,1
PAIR_0036,2005,11.4186,11.3723,11.7236,7.3146,0.048,0,0
PAIR_0036,2006,8.9998,9.4668,10.6118,7.3146,0.0,0,0
PAIR_0036,2007,11.2441,12.2835,10.352,7.3146,0.0385,0,0
PAIR_0036,2008,14.4648,15.6438,11.4376,7.3146,0.0656,0,0
PAIR_0036,2009,11.7786,12.114,11.5374,7.3146,0.0293,0,0
PAIR_0036,2010,13.1953,13.4707,12.0337,7.3146,0.0041,0,0
PAIR_0036,2011,11.6923,10.2821,13.0111,7.3146,0.0152,0,0
PAIR_0036,2012,12.659,13.1049,11.8565,7.3146,0.0523,0,0
PAIR_0036,2013,11.2054,12.9337,9.8004,7.3146,0.0201,0,0
PAIR_0036,2014,14.5592,13.1597,14.2379,7.3146,0.0184,0,0
PAIR_0036,2015,9.5112,9.9282,11.5753,7.3146,0.063,0,0
PAIR_0036,2016,12.3705,11.7477,12.797,7.3146,0.0297,0,0
PAIR_0036,2017,11.3842,13.0547,10.5269,7.3146,0.0026,0,0
PAIR_0036,2018,12.1116,12.248,12.0917,7.3146,0.0068,0,0
PAIR_0036,2019,11.2609,11.7089,11.9242,7.3146,0.0,0,0
PAIR_0037,2005,11.2968,12.2136,12.2174,7.639,0.0851,0,0
PAIR_0037,2006,10.6865,9.8592,13.2139,7.639,0.031,0,0
PAIR_0037,2007,8.7808,8.3102,13.1473,7.639,0.0566,0,0
PAIR_0037,2008,11.9339,13.7612,11.7913,7.639,0.102,0,0
PAIR_0037,2009,10.6302,12.113,10.6679,7.639,0.033,0,0
PAIR_0037,2010,10.8293,8.8979,14.7625,7.639,0.092,0,0
PAIR_0037,2011,8.7452,9.6435,11.1881,7.639,0.045,0,0
PAIR_0037,2012,12.3085,12.93,11.8633,7.639,0.0338,0,0
PAIR_0037,2013,7.7974,9.0743,10.4719,7.639,0.0306,0,0
PAIR_0037,2014,8.1007,9.5524,9.9295,7.639,0.0319,0,0
PAIR_0037,2015,15.3099,15.1523,13.3192,7.639,0.0,0,0
PAIR_0037,2016,10.487,11.7966,11.4964,7.639,0.0076,0,0
PAIR_0037,2017,10.0733,11.7536,9.805,7.639,0.0172,0,0
PAIR_0037,2018,12.0855,13.3044,11.3932,7.639,0.054,0,0
PAIR_0037,2019,11.5425,14.0313,10.0077,7.639,0.0183,0,0
PAIR_0038,2005,12.2974,11.4539,11.9758,6.0322,0.0954,0,0
PAIR_0038,2006,11.3444,10.5013,10.9118,6.0322,0.0522,0,0
PAIR_0038,2007,10.6917,9.538,11.8252,6.0322,0.0869,0,0
PAIR_0038,2008,9.8283,11.3618,8.9806,6.0322,0.0893,0,0
PAIR_0038,2009,11.2149,10.1505,11.9564,6.0322,0.0848,0,0
PAIR_0038,2010,11.7685,11.0531,11.972,6.0322,0.0436,0,0
PAIR_0038,2011,11.5675,11.7209,10.3836,6.0322,0.0083,0,0
PAIR_0038,2012,11.5371,11.0483,11.6015,6.0322,0.0128,0,0
PAIR_0038,2013,11.0822,10.9348,10.7791,6.0322,0.0217,0,0
PAIR_0038,2014,14.5263,13.7649,12.8214,6.0322,0.022,0,0
PAIR_0038,2015,9.4979,9.0315,10.6903,6.0322,0.0,0,0
PAIR_0038,2016,13.8817,14.2229,11.1272,6.0322,0.0,0,0
PAIR_0038,2017,12.8808,11.0788,13.6316,6.0322,0.0,0,0
PAIR_0038,2018,11.3963,12.9015,9.4057,6.0322,0.0412,0,0
PAIR_0038,2019,13.7685,13.3194,11.7066,6.0322,0.0172,0,0
PAIR_0039,2005,8.6298,9.7736,11.368,6.6353,0.0,0,0
PAIR_0039,2006,10.4343,10.7257,12.7614,6.6353,0.0637,0,0
PAIR_0039,2007,9.0464,10.328,11.0913,6.6353,0.0658,0,0
PAIR_0039,2008,11.5389,13.6021,11.4869,6.6353,0.0494,0,0
PAIR_0039,2009,10.6667,11.145,11.7718,6.6353,0.0384,0,0
PAIR_0039,2010,8.5003,9.6036,11.0226,6.6353,0.0872,0,0
PAIR_0039,2011,9.1908,11.8745,9.6867,6.6353,0.0432,0,0
PAIR_0039,2012,12.3491,13.2579,11.7825,6.6353,0.0829,0,0
PAIR_0039,2013,10.8096,12.127,12.2567,6.6353,0.0296,0,0
PAIR_0039,2014,9.3607,9.3316,13.0585,6.6353,0.074,0,0
PAIR_0039,2015,10.6205,11.2515,11.2758,6.6353,0.0059,0,0
PAIR_0039,2016,11.7493,11.1629,13.4096,6.6353,0.0,0,0
PAIR_0039,2017,13.7279,14.8701,12.2321,6.6353,0.0478,0,0
PAIR_0039,2018,11.4419,12.6019,11.518,6.6353,0.0002,0,0
PAIR_0039,2019,9.6752,9.9701,12.8063,6.6353,0.0,0,0
PAIR_0040,2005,8.4446,12.1766,12.7783,9.2721,0.0488,0,0
PAIR_0040,2006,6.9007,12.5401,8.4894,9.2721,0.0,0,0
PAIR_0040,2007,6.4375,9.761,11.9159,9.2721,0.0488,0,0
PAIR_0040,2008,7.4294,11.8692,10.7345,9.2721,0.0454,0,0
PAIR_0040,2009,6.9279,10.8278,10.5905,9.2721,0.015,0,0
PAIR_0040,2010,6.0811,10.9206,9.9026,9.2721,0.0277,0,0
PAIR_0040,2011,8.1806,11.0289,12.6901,9.2721,0.0192,0,0
PAIR_0040,2012,9.5835,12.6047,12.3059,9.2721,0.0154,0,0
PAIR_0040,2013,9.9508,13.0241,12.9188,9.2721,0.0431,0,0
PAIR_0040,2014,5.3501,10.0687,9.6046,9.2721,0.0295,0,0
PAIR_0040,2015,8.093,11.3082,11.5335,9.2721,0.0709,0,0
PAIR_0040,2016,7.3258,10.0611,12.1528,9.2721,0.0296,0,0
PAIR_0040,2017,12.5311,14.3403,15.022,9.2721,0.0476,0,0
PAIR_0040,2018,10.6875,11.2162,15.4902,9.2721,0.001,0,0
PAIR_0040,2019,5.9044,11.3837,9.7721,9.2721,0.0735,0,0
PAIR_0041,2005,7.6664,9.6286,10.8455,8.1728,0.0499,0,0
PAIR_0041,2006,10.5357,11.0064,13.7516,8.1728,0.0187,0,0
PAIR_0041,2007,12.3223,15.0478,11.9092,8.1728,0.06,0,0
PAIR_0041,2008,9.959,11.8437,11.6541,8.1728,0.0473,0,0
PAIR_0041,2009,9.8717,13.5216,9.6907,8.1728,0.0597,0,0
PAIR_0041,2010,11.4396,12.6414,13.0585,8.1728,0.0337,0,0
PAIR_0041,2011,9.6306,12.5832,10.4051,8.1728,0.0334,0,0
PAIR_0041,2012,11.0146,13.2061,11.8367,8.1728,0.0417,0,0
PAIR_0041,2013,10.5132,12.1083,11.9322,8.1728,0.0145,0,0
PAIR_0041,2014,7.7442,9.6941,11.8261,8.1728,0.0854,0,0
PAIR_0041,2015,9.5496,10.2374,13.4999,8.1728,0.0544,0,0
PAIR_0041,2016,6.0411,9.9223,8.3624,8.1728,0.0,0,0
PAIR_0041,2017,11.9323,13.5132,13.3314,8.1728,0.0497,0,0
PAIR_0041,2018,11.9168,13.8477,12.7067,8.1728,0.0,0,0
PAIR_0041,2019,11.7047,12.9938,13.0912,8.1728,0.0102,0,0
PAIR_0042,2005,8.4809,12.4701,10.2393,9.7334,0.0817,0,0
PAIR_0042,2006,8.7775,10.5049,12.8716,9.7334,0.0923,0,0
PAIR_0042,2007,7.7726,10.0741,11.7097,9.7334,0.0173,0,0
PAIR_0042,2008,7.4101,12.6917,8.5951,9.7334,0.0655,0,0
PAIR_0042,2009,7.2946,10.7366,9.589,9.7334,0.0098,0,0
PAIR_0042,2010,11.7729,12.874,13.542,9.7334,0.0143,0,0
PAIR_0042,2011,7.6792,11.5201,10.4368,9.7334,0.0057,0,0
PAIR_0042,2012,7.7628,10.52,10.2992,9.7334,0.0631,0,0
PAIR_0042,2013,8.1602,11.2895,11.3185,9.7334,0.0,0,0
PAIR_0042,2014,7.408,9.2487,12.9002,9.7334,0.09,0,0
PAIR_0042,2015,8.4593,11.3954,11.3273,9.7334,0.0505,0,0
PAIR_0042,2016,10.5254,14.8917,10.5963,9.7334,0.055,0,0
PAIR_0042,2017,8.6276,9.3372,13.8799,9.7334,0.0822,0,0
PAIR_0042,2018,6.452,10.8148,10.0522,9.7334,0.0408,0,0
PAIR_0042,2019,9.421,13.0876,11.1532,9.7334,0.0088,0,0
PAIR_0043,2005,10.766,12.4945,10.9109,7.9518,0.0689,0,0
PAIR_0043,2006,13.1024,12.3997,14.3275,7.9518,0.0127,0,0
PAIR_0043,2007,10.4976,10.8215,12.0137,7.9518,0.0006,0,0
PAIR_0043,2008,10.0128,10.4819,12.8246,7.9518,0.0981,0,0
PAIR_0043,2009,10.3442,13.4758,9.7114,7.9518,0.0687,0,0
PAIR_0043,2010,9.3751,11.2737,10.6521,7.9518,0.0,0,0
PAIR_0043,2011,10.4566,10.9988,12.5636,7.9518,0.0468,0,0
PAIR_0043,2012,9.6775,12.5766,10.0636,7.9518,0.0,0,0
PAIR_0043,2013,8.5215,11.2022,10.2274,7.9518,0.0,0,0
PAIR_0043,2014,10.0851,11.4304,11.3003,7.9518,0.0315,0,0
PAIR_0043,2015,10.5043,11.7023,12.4978,7.9518,0.0485,0,0
PAIR_0043,2016,11.7502,14.7588,10.4488,7.9518,0.0247,0,0
PAIR_0043,2017,11.3863,11.5557,13.6314,7.9518,0.0596,0,0
PAIR_0043,2018,9.9701,9.6346,14.6008,7.9518,0.0673,0,0
PAIR_0043,2019,9.2836,12.059,9.6541,7.9518,0.0162,0,0
PAIR_0044,2005,12.2242,13.3693,12.4005,8.342,0.0631,0,0
PAIR_0044,2006,10.5214,11.6642,12.2418,8.342,0.0382,0,0
PAIR_0044,2007,9.5028,11.3971,10.929,8.342,0.0601,0,0
PAIR_0044,2008,8.0226,8.7608,11.2551,8.342,0.0446,0,0
PAIR_0044,2009,10.2101,11.1499,11.7247,8.342,0.0397,0,0
PAIR_0044,2010,7.883,9.8077,10.4226,8.342,0.0144,0,0
PAIR_0044,2011,10.0162,9.3793,13.8177,8.342,0.0505,0,0
PAIR_0044,2012,12.4385,14.7935,11.124,8.342,0.0617,0,0
PAIR_0044,2013,12.9185,13.9691,12.6969,8.342,0.0187,0,0
PAIR_0044,2014,8.9001,10.7098,10.9793,8.342,0.0316,0,0
PAIR_0044,2015,6.8926,10.3592,8.2958,8.342,0.0389,0,0
PAIR_0044,2016,13.2493,12.2656,14.5789,8.342,0.0,0,0
PAIR_0044,2017,15.3229,15.478,14.3857,8.342,0.0155,0,0
PAIR_0044,2018,8.8287,10.6032,10.746,8.342,0.0757,0,0
PAIR_0044,2019,10.4849,12.9199,10.0955,8.342,0.0,0,0
PAIR_0045,2005,10.3976,11.8131,10.6262,6.9193,0.0156,0,0
PAIR_0045,2006,10.0681,10.9672,10.4637,6.9193,0.0302,0,0
PAIR_0045,2007,11.2996,12.2468,10.6636,6.9193,0.0557,0,0
PAIR_0045,2008,9.7148,10.7766,10.702,6.9193,0.0466,0,0
PAIR_0045,2009,14.9398,15.5171,12.0284,6.9193,0.0086,0,0
PAIR_0045,2010,11.8617,10.9031,13.0264,6.9193,0.0491,0,0
PAIR_0045,2011,8.7608,7.5568,12.0384,6.9193,0.0851,0,0
PAIR_0045,2012,15.6626,14.8006,13.7426,6.9193,0.0348,0,0
PAIR_0045,2013,11.9664,11.6081,12.5555,6.9193,0.0627,0,0
PAIR_0045,2014,12.0197,13.088,10.8572,6.9193,0.0525,0,0
PAIR_0045,2015,11.8791,10.9626,13.1441,6.9193,0.0,0,0
PAIR_0045,2016,13.0378,11.7327,13.9217,6.9193,0.0244,0,0
PAIR_0045,2017,13.7717,13.397,11.9231,6.9193,0.0024,0,0
PAIR_0045,2018,12.0222,13.1412,11.2821,6.9193,0.0201,0,0
PAIR_0045,2019,13.0167,12.17,13.182,6.9193,0.0,0,0
PAIR_0046,2005,8.2625,10.1045,11.5327,8.8589,0.0191,1,0
PAIR_0046,2006,7.6672,10.6537,10.2548,8.8589,0.1155,1,0
PAIR_0046,2007,6.6283,9.7474,10.2167,8.8589,0.0402,1,0
PAIR_0046,2008,9.8886,10.8718,13.5651,8.8589,0.0503,1,0
PAIR_0046,2009,7.0341,10.6679,10.0026,8.8589,0.0233,1,0
PAIR_0046,2010,8.5798,9.711,13.2171,8.8589,0.0679,1,0
PAIR_0046,2011,10.9898,13.5966,12.5054,8.8589,0.0056,1,0
PAIR_0046,2012,9.9766,12.099,12.354,8.8589,0.0,1,0
PAIR_0046,2013,11.9143,12.9397,14.0163,8.8589,0.0365,1,0
PAIR_0046,2014,9.9979,11.0034,13.9108,8.8589,0.0487,1,0
PAIR_0046,2015,9.4228,12.8732,10.6486,8.8589,0.0014,1,0
PAIR_0046,2016,7.1951,10.4292,10.3629,8.8589,0.0,1,0
PAIR_0046,2017,6.7444,10.9405,9.713,8.8589,0.0422,1,0
PAIR_0046,2018,9.3958,11.1883,12.7518,8.8589,0.058,1,0
PAIR_0046,2019,9.6902,13.3,11.2288,8.8589,0.0897,1,0
PAIR_0047,2005,9.2399,9.8454,11.5217,8.2435,0.0231,1,0
PAIR_0047,2006,10.0775,11.3708,10.8258,8.2435,0.0702,1,0
PAIR_0047,2007,9.0169,10.0781,10.2104,8.2435,0.0265,1,0
PAIR_0047,2008,10.25,12.6569,8.5787,8.2435,0.053,1,0
PAIR_0047,2009,10.7918,12.0533,11.4609,8.2435,0.023,1,0
PAIR_0047,2010,9.0225,11.9966,8.5756,8.2435,0.0198,1,0
PAIR_0047,2011,10.7665,13.28,9.3333,8.2435,0.0248,1,0
PAIR_0047,2012,11.7109,11.3489,13.5829,8.2435,0.0524,1,0
PAIR_0047,2013,10.1346,11.7003,10.4474,8.2435,0.0316,1,0
PAIR_0047,2014,11.4273,12.6877,11.9929,8.2435,0.0,1,0
PAIR_0047,2015,9.0825,12.4821,8.5416,8.2435,0.0349,1,0
PAIR_0047,2016,10.7568,11.6643,11.472,8.2435,0.0367,1,0
PAIR_0047,2017,11.8498,12.7284,12.096,8.2435,0.0589,1,0
PAIR_0047,2018,10.1129,10.1093,12.1268,8.2435,0.0207,1,0
PAIR_0047,2019,11.6664,11.6611,13.2948,8.2435,0.0356,1,0
PAIR_0048,2005,11.4418,11.9431,10.8775,6.2018,0.0395,0,0
