id,income,education,experience,female,region,urban
2996,101.41,20,15.2,1,4,0
2997,55.29,10,21.1,1,3,1
2998,62.82,14,11.2,1,2,1
2999,55.82,10,4.3,1,2,0
3000,68.72,16,24.4,1,3,1
3001,68.97,14,29.5,1,1,0
3002,81.15,16,12.3,0,3,1
3003,53.41,18,11.9,0,2,1
3004,70.51,10,16.6,0,1,1
3005,82.17,18,28.1,1,1,0
3006,44.42,10,19.7,1,3,0
3007,64.41,16,26.7,1,1,1
3008,68.91,12,21.9,0,1,1
3009,72.96,16,29.1,0,1,1
3010,102.79,18,21.1,1,2,1
3011,60.77,14,19.9,0,3,0
3012,68.18,12,12.6,0,3,1
3013,46.66,10,34.5,0,3,0
3014,63.14,10,7.5,1,1,1
3015,74.59,14,17.2,0,3,0
3016,50.56,10,19.2,0,1,1
3017,63.1,14,25.5,1,3,1
3018,85.46,18,6.4,0,2,0
3019,57.45,12,12.9,0,3,1
3020,76.13,16,34.1,0,3,1
3021,73.7,12,16.4,1,2,1
3022,45.4,10,49.6,1,2,1
3023,52.43,14,36.7,1,3,1
3024,86.74,16,37.4,1,4,0
3025,85.22,16,8.3,0,1,1
3026,100.08,12,10.4,0,2,0
3027,84.31,16,9.7,0,4,0
3028,46.64,10,7.4,1,1,1
3029,64.76,12,21.5,0,1,0
3030,38.29,18,11.1,1,4,0
3031,115.62,16,28.9,1,3,1
3032,78.43,12,31.1,0,4,1
3033,50.19,10,18.8,0,2,1
3034,83.42,16,37.8,1,1,1
3035,65.19,12,14.0,1,4,0
3036,87.92,16,27.5,1,2,1
3037,51.15,12,22.7,1,2,1
3038,66.83,14,27.6,0,2,1
3039,87.52,18,25.8,1,3,0
3040,61.09,12,41.4,0,3,1
3041,59.39,10,9.4,1,1,1
3042,60.69,12,13.6,0,1,1
3043,59.12,18,5.2,0,2,1
3044,64.37,16,31.6,1,1,1
3045,50.7,10,38.9,1,2,0
3046,81.66,16,22.4,1,4,0
3047,59.47,12,43.8,0,2,0
3048,48.41,14,21.9,0,1,1
3049,79.55,10,19.8,0,1,1
3050,77.42,14,16.1,0,1,0
3051,70.86,16,15.0,1,1,1
3052,63.1,12,13.6,1,1,1
3053,71.62,16,20.2,1,2,0
3054,66.11,14,19.2,1,1,1
3055,96.54,16,26.7,0,4,1
3056,86.74,10,23.0,0,1,1
3057,85.05,14,22.8,1,4,1
3058,67.05,12,18.2,0,2,1
3059,58.35,20,60.8,1,1,1
3060,47.9,10,14.3,0,3,0
3061,86.18,14,13.1,0,4,0
3062,76.78,14,6.5,1,2,1
3063,78.2,16,15.2,1,1,1
3064,84.02,12,24.0,0,2,1
3065,81.5,14,17.8,1,4,1
3066,83.73,20,5.7,1,1,1
3067,70.02,12,29.1,0,4,1
3068,75.5,10,34.3,0,1,1
3069,87.81,16,19.8,1,2,1
3070,64.68,14,16.6,0,3,1
3071,68.71,14,13.1,1,4,1
3072,69.51,14,14.4,1,4,1
3073,59.5,12,27.5,1,1,1
3074,62.38,16,10.8,1,1,1
3075,81.12,16,9.8,0,1,1
3076,80.57,18,5.1,0,2,0
3077,58.34,12,3.1,0,2,1
3078,79.23,14,20.5,0,1,1
3079,48.17,14,5.5,0,1,0
3080,86.0,12,11.8,0,4,1
3081,55.97,12,28.8,0,1,0
3082,43.06,12,12.7,0,3,1
3083,82.68,14,42.7,0,3,1
3084,58.21,12,29.7,0,4,0
3085,65.52,16,18.5,1,3,0
3086,81.02,16,27.3,1,1,1
3087,73.58,10,15.9,0,3,1
3088,48.85,10,7.8,1,3,1
3089,67.55,16,13.9,1,1,1
3090,72.77,16,15.7,1,3,1
3091,62.97,14,6.2,1,2,1
3092,72.73,12,10.8,1,3,1
3093,85.56,18,17.6,0,3,0
3094,77.88,10,29.2,0,1,0
3095,46.69,10,35.3,1,3,0
3096,92.72,14,24.5,0,3,1
3097,72.23,16,11.4,1,4,1
3098,93.89,16,17.1,1,4,1
3099,100.24,20,18.3,1,4,1
3100,74.41,12,17.5,0,4,1
3101,96.26,18,22.0,1,3,1
3102,75.97,12,24.5,0,2,1
3103,47.07,12,40.8,1,2,0
3104,70.24,10,32.4,0,1,1
3105,72.32,12,29.7,1,2,1
3106,49.89,14,20.1,0,1,1
3107,70.11,16,8.3,1,1,1
3108,84.62,14,25.0,0,2,1
3109,69.42,12,18.4,1,3,1
3110,66.74,12,37.9,0,2,1
3111,54.12,12,15.7,1,1,1
3112,63.36,10,19.4,1,1,1
3113,92.81,16,17.5,1,4,1
3114,64.76,10,21.8,1,3,1
3115,74.17,12,23.7,1,3,1
3116,70.1,12,30.7,0,2,1
3117,48.21,10,29.5,1,4,1
3118,63.66,14,19.7,0,4,1
3119,55.42,10,13.0,0,4,1
3120,37.47,10,11.0,1,3,0
3121,103.82,16,18.5,0,4,0
3122,60.59,14,51.8,1,2,1
3123,91.96,16,11.5,1,3,1
3124,75.58,14,46.9,0,2,1
3125,116.79,20,21.1,0,1,1
3126,64.8,16,12.3,0,2,0
3127,78.69,12,19.3,0,2,1
3128,61.09,18,33.6,1,3,1
3129,85.45,14,29.1,0,1,1
3130,74.05,12,15.8,0,2,1
3131,84.15,20,16.7,1,1,0
3132,52.72,16,9.5,1,4,1
3133,52.14,14,13.9,1,1,0
3134,60.8,12,24.4,0,2,0
3135,70.34,12,13.0,1,3,1
3136,72.49,12,17.8,1,4,1
3137,92.46,12,20.1,0,1,1
3138,80.88,18,28.5,1,4,1
3139,111.84,16,10.2,0,1,1
3140,93.47,16,39.4,0,2,1
3141,92.24,12,27.5,0,4,0
3142,50.52,10,14.3,1,1,0
3143,46.89,12,10.7,1,2,1
3144,67.4,16,13.6,0,2,1
3145,66.99,12,22.8,1,3,1
3146,86.57,12,17.7,0,3,0
3147,69.81,12,20.5,1,4,1
3148,60.6,14,29.2,1,4,0
3149,53.22,10,27.6,1,2,1
3150,80.35,14,31.6,0,4,1
3151,76.52,10,15.6,0,3,1
3152,37.94,12,45.3,1,1,0
3153,97.54,14,30.0,0,2,1
3154,126.5,20,23.7,0,3,1
3155,67.84,12,18.6,1,3,1
3156,43.88,10,13.7,1,2,0
3157,90.63,14,20.6,0,3,0
3158,128.52,14,29.0,1,4,1
3159,50.55,10,40.0,0,2,0
3160,56.89,14,6.0,1,3,0
3161,54.57,10,10.1,0,2,1
3162,82.32,10,5.5,0,4,1
3163,79.23,14,21.3,1,4,1
3164,128.64,20,14.1,1,4,1
3165,85.22,12,22.9,1,1,1
3166,80.05,12,21.0,0,4,1
3167,67.51,14,25.6,1,1,1
3168,69.55,10,7.9,0,1,1
3169,90.39,18,15.2,0,3,0
3170,57.37,12,11.4,1,1,1
3171,54.06,12,23.7,1,4,1
3172,65.47,12,29.4,0,3,0
3173,56.09,20,9.5,0,1,0
3174,80.13,12,11.1,0,2,1
3175,87.74,18,11.9,1,3,1
3176,46.06,10,8.1,1,4,1
3177,70.02,10,12.7,0,2,1
3178,93.47,16,19.1,0,4,0
3179,52.71,12,29.5,1,3,1
3180,107.27,16,28.8,0,1,0
3181,62.81,12,41.5,1,1,0
3182,110.79,18,22.3,0,2,1
3183,69.8,12,4.8,1,4,1
3184,80.57,16,50.8,1,3,1
3185,55.51,10,24.2,1,3,1
3186,102.97,18,49.0,1,4,1
3187,70.16,16,51.8,1,2,0
3188,80.84,16,9.4,0,1,1
3189,50.14,14,20.7,1,2,0
3190,69.25,14,12.0,1,2,1
3191,98.87,12,18.9,1,4,1
3192,65.44,12,34.6,1,2,0
3193,78.65,16,5.2,0,3,1
3194,106.14,16,13.5,0,1,1
3195,117.59,18,19.6,0,3,1
3196,91.6,16,11.9,0,4,0
3197,104.23,14,32.9,0,2,1
3198,82.08,14,32.3,1,4,0
3199,57.41,14,18.4,1,2,1
3200,87.52,14,19.8,0,1,1
3201,43.82,10,17.5,1,2,1
3202,76.74,16,33.4,1,3,0
3203,58.12,12,21.1,1,2,1
3204,76.08,16,13.9,0,1,1
3205,53.68,16,25.4,1,3,1
3206,72.01,10,15.8,1,2,1
3207,79.01,16,27.4,1,2,1
3208,60.18,16,15.4,1,3,0
3209,74.08,12,20.4,0,4,1
3210,51.51,16,31.2,0,2,1
3211,81.0,16,16.6,1,3,1
3212,87.86,16,12.5,1,3,1
3213,72.6,12,12.9,0,2,1
3214,77.17,12,13.0,0,4,0
3215,49.93,12,12.7,1,1,0
3216,58.99,14,13.4,0,1,0
3217,51.4,10,24.1,1,3,1
3218,61.16,12,11.3,1,1,1
3219,58.45,10,20.9,0,3,1
3220,51.97,10,29.5,0,4,0
3221,58.85,16,22.1,1,1,0
3222,105.12,16,27.7,0,1,1
3223,91.47,12,4.5,1,1,1
3224,66.57,12,13.6,1,2,1
3225,76.12,12,26.6,0,1,1
3226,68.44,14,21.3,1,1,1
3227,95.74,16,20.2,0,4,1
3228,57.56,14,40.5,1,2,0
3229,82.64,14,22.1,1,4,1
3230,75.91,14,27.6,0,3,1
3231,64.41,14,24.8,0,1,1
3232,91.77,18,27.3,0,3,1
3233,51.29,10,7.8,1,3,1
3234,68.48,16,12.2,1,4,1
3235,92.55,12,20.0,0,4,1
3236,71.26,20,19.7,1,4,0
3237,60.53,14,33.9,1,1,1
3238,79.03,14,24.0,0,1,1
3239,68.9,10,35.4,0,2,1
3240,67.41,14,17.2,0,4,1
3241,59.45,16,31.3,1,2,1
3242,61.25,12,22.9,1,4,1
3243,80.26,12,7.6,0,4,1
3244,58.96,10,26.1,0,2,1
3245,52.45,12,12.9,1,1,1
3246,79.69,16,18.6,0,4,1
3247,75.46,14,7.5,0,3,1
3248,36.42,10,5.3,1,3,1
3249,76.23,12,14.0,0,2,0
3250,66.89,14,11.1,1,2,0
3251,74.12,16,23.7,1,2,1
3252,81.22,16,19.6,0,3,1
3253,110.46,16,21.2,0,1,1
3254,51.86,10,38.8,1,3,0
3255,61.25,10,54.1,0,1,1
3256,69.16,12,10.1,1,4,0
3257,84.92,16,19.4,1,1,1
3258,67.91,18,10.5,1,3,1
3259,60.41,10,26.3,0,1,0
3260,124.31,12,23.2,0,3,1
3261,47.26,16,19.8,0,3,0
3262,47.56,12,6.2,0,1,0
3263,112.48,18,29.6,0,4,1
3264,46.54,10,36.5,1,1,0
3265,50.14,14,32.2,1,1,0
3266,85.12,16,20.8,0,2,1
3267,76.34,16,24.7,0,2,1
3268,52.2,10,21.8,1,1,1
3269,59.95,16,15.1,1,2,1
3270,54.11,12,20.8,0,3,0
3271,48.51,10,13.6,1,2,1
3272,101.45,18,26.6,1,3,1
3273,70.86,10,8.4,0,1,1
3274,62.37,18,42.7,1,4,1
3275,65.82,10,11.7,0,2,1
3276,75.02,14,19.6,0,4,1
3277,65.77,14,12.6,1,1,1
3278,75.09,12,16.4,1,3,0
3279,100.25,18,15.3,1,4,1
3280,46.12,12,17.9,1,4,1
3281,68.89,10,32.7,0,4,0
3282,56.1,12,11.4,1,3,1
3283,62.81,12,32.3,0,2,0
3284,90.68,18,15.6,0,1,1
3285,87.34,14,21.8,0,1,1
3286,82.91,18,20.3,1,4,0
3287,63.06,12,33.1,1,2,1
3288,83.37,20,20.1,1,1,1
3289,108.98,16,10.6,0,2,1
3290,47.02,18,33.4,1,1,1
3291,70.17,14,8.3,0,4,1
3292,58.62,10,26.0,0,3,1
3293,52.94,12,2.0,0,4,1
3294,55.58,12,23.7,1,1,1
3295,103.57,18,12.1,1,1,1
3296,91.94,16,9.3,1,3,1
3297,90.72,18,28.5,0,4,1
3298,85.24,16,20.2,1,3,1
3299,101.32,14,22.6,0,2,0
3300,75.31,14,8.0,1,3,1
3301,96.21,14,21.6,0,4,1
3302,112.5,18,32.8,0,3,0
3303,67.5,10,10.7,1,2,1
3304,57.99,10,23.9,1,1,1
3305,59.43,14,10.0,0,2,0
3306,71.87,16,33.4,1,2,0
3307,78.34,16,22.4,0,1,1
3308,64.5,12,15.2,0,2,0
3309,62.13,14,15.1,0,1,0
3310,69.34,14,18.0,1,2,0
3311,65.73,12,17.2,0,3,0
3312,106.96,16,17.9,0,4,1
3313,66.3,16,77.5,1,4,1
3314,82.53,20,26.5,1,4,1
3315,36.45,10,15.5,1,1,0
3316,86.4,14,32.0,0,4,0
3317,60.76,12,27.1,0,4,0
3318,68.2,14,15.7,0,3,0
3319,73.13,14,33.6,0,2,0
3320,70.54,12,18.1,1,3,1
3321,72.72,12,24.7,1,2,0
3322,60.93,18,9.2,1,2,1
3323,59.64,18,11.2,0,4,0
3324,61.28,14,20.1,0,4,1
3325,76.41,18,23.2,1,3,1
3326,44.26,14,11.1,1,1,1
3327,81.22,14,15.9,0,1,0
3328,76.79,16,26.5,0,1,1
3329,96.09,14,19.6,0,3,1
3330,97.58,20,8.4,1,2,1
3331,71.04,14,21.4,1,3,1
3332,84.32,16,13.6,1,3,0
3333,58.51,10,13.4,1,4,1
3334,69.6,18,8.6,0,4,1
3335,62.85,16,10.7,1,1,1
3336,67.81,14,12.0,0,4,0
3337,73.01,16,19.9,1,1,1
3338,100.0,16,12.4,1,4,0
3339,52.96,12,13.5,1,4,1
3340,67.44,16,24.0,0,1,0
3341,74.81,18,13.0,1,2,1
3342,80.51,20,18.1,1,1,1
3343,53.48,14,30.1,1,2,1
3344,51.14,14,8.5,1,1,0
3345,44.26,12,49.4,0,1,1
3346,76.14,12,33.1,1,1,1
3347,63.92,14,15.6,1,3,1
3348,66.03,10,17.0,0,2,1
3349,58.37,16,10.9,1,4,0
3350,110.58,10,47.9,0,3,1
3351,68.41,16,21.5,0,3,0
3352,74.53,12,27.2,0,2,1
3353,113.33,18,25.8,0,4,1
3354,60.04,14,31.5,0,2,1
3355,39.72,10,16.0,1,3,1
3356,76.46,16,17.2,1,3,0
3357,90.88,14,12.6,0,2,1
3358,85.74,16,44.6,1,3,1
3359,75.1,16,4.2,1,1,1
3360,95.25,20,32.6,1,3,1
3361,86.09,18,24.2,0,2,1
3362,32.64,10,53.7,1,1,0
3363,40.32,10,24.9,1,3,0
3364,70.65,14,19.6,1,2,1
3365,65.24,16,29.7,0,2,1
3366,53.25,12,8.5,1,1,1
3367,57.65,16,12.0,1,4,1
3368,84.95,10,10.0,0,2,0
3369,84.19,16,24.7,0,3,1
3370,86.87,16,24.4,1,1,1
3371,108.62,18,15.4,0,3,1
3372,95.23,10,13.5,1,3,1
3373,43.46,16,23.2,1,1,0
3374,65.28,12,19.5,1,3,0
3375,89.81,16,29.4,1,3,0
3376,69.16,10,54.2,0,3,1
3377,65.03,16,19.7,0,2,1
3378,112.18,18,12.1,1,4,1
3379,104.03,14,15.2,1,4,1
3380,45.23,10,33.3,1,3,1
3381,63.65,12,10.5,1,4,1
3382,61.77,14,13.3,0,3,1
3383,96.53,16,20.2,0,3,0
3384,70.01,16,33.3,1,1,1
3385,66.78,12,17.2,1,3,1
3386,84.66,18,21.4,1,1,1
3387,77.51,12,22.5,0,3,1
3388,84.51,16,18.4,0,3,0
3389,78.28,12,44.0,0,4,1
3390,95.65,14,19.3,0,1,0
3391,74.04,16,29.8,1,2,1
3392,75.15,16,36.6,1,1,1
3393,33.46,10,10.6,1,2,0
3394,55.1,10,22.1,1,3,1
3395,80.28,12,23.5,1,3,1
3396,117.05,18,5.3,0,4,1
3397,69.01,16,33.4,1,2,0
3398,49.94,12,15.3,0,2,0
3399,108.08,14,19.9,0,4,1
3400,29.59,10,31.7,1,1,1
3401,95.1,14,12.1,1,4,1
3402,65.41,16,13.2,0,2,1
3403,66.97,14,18.4,0,2,0
3404,61.49,14,6.5,1,3,1
3405,84.14,18,15.9,0,3,1
3406,77.45,10,12.5,0,2,1
3407,77.83,12,18.3,0,1,1
3408,57.63,12,8.8,1,1,1
3409,81.08,12,15.1,1,4,1
3410,90.89,18,7.3,1,4,1
3411,76.26,16,19.8,0,3,0
3412,85.06,14,12.3,0,3,0
3413,83.51,18,42.8,0,1,1
3414,77.31,18,16.1,1,2,1
3415,73.43,16,22.2,1,4,0
3416,97.01,14,27.1,0,2,1
3417,82.87,14,14.2,1,1,0
3418,52.57,16,21.3,0,1,1
3419,54.17,10,28.4,0,2,0
3420,60.16,16,9.7,1,1,0
3421,52.93,14,15.3,1,3,1
3422,87.63,16,37.3,0,2,1
3423,59.2,10,27.6,1,3,1
3424,64.46,16,20.9,1,2,1
3425,84.8,16,12.5,0,2,1
3426,112.88,14,28.2,1,3,1
3427,65.66,12,19.7,1,3,1
3428,74.69,12,35.2,1,2,1
3429,67.75,12,10.7,0,1,1
3430,67.61,10,10.1,0,2,0
3431,47.22,12,28.5,1,1,1
3432,72.16,20,21.5,1,4,0
3433,77.03,16,29.6,1,2,1
3434,53.32,10,13.4,0,1,0
3435,65.5,14,16.8,0,2,1
3436,88.42,16,13.6,0,3,1
3437,85.79,14,32.8,0,3,1
3438,86.42,20,32.0,0,2,1
3439,35.29,16,8.7,1,2,1
3440,71.13,16,40.8,0,1,0
3441,78.31,12,12.7,1,1,0
3442,86.72,14,13.3,1,4,1
3443,79.4,18,35.1,1,4,1
3444,81.95,16,16.2,1,4,0
3445,63.42,16,38.1,1,2,1
3446,50.87,12,8.2,0,3,1
3447,58.67,14,27.5,0,3,1
3448,78.42,12,22.0,1,2,1
3449,77.36,16,22.6,1,1,1
3450,72.88,14,50.9,1,2,1
3451,67.46,12,10.1,0,3,1
3452,68.16,10,30.2,0,4,1
3453,102.45,16,5.1,0,4,1
3454,66.05,12,9.8,0,3,1
3455,92.27,16,11.7,0,1,1
3456,48.87,12,36.8,0,1,0
3457,70.16,16,24.3,1,1,1
3458,59.67,16,12.2,0,1,1
3459,56.71,12,12.8,1,3,1
3460,63.27,14,15.5,1,4,0
3461,53.68,14,32.8,1,2,0
3462,49.86,10,29.6,0,3,1
3463,66.44,10,5.6,0,1,1
3464,78.81,10,29.2,0,4,0
3465,48.21,10,10.6,1,1,0
3466,106.34,20,13.0,0,2,0
3467,86.37,16,8.1,1,2,1
3468,81.92,16,16.1,0,4,1
3469,52.27,10,31.0,1,2,1
3470,75.65,12,8.6,0,4,1
3471,92.23,18,33.8,0,1,1
3472,59.42,14,7.4,0,1,1
3473,99.84,18,31.1,0,4,0
3474,69.84,12,4.5,1,4,1
3475,45.26,12,26.1,1,4,0
3476,64.42,12,28.3,1,4,0
3477,81.62,14,32.1,1,2,1
3478,61.84,16,13.7,0,4,0
3479,66.03,14,24.3,0,1,1
3480,90.47,10,29.7,0,4,1
3481,81.8,14,11.9,1,4,0
3482,80.3,16,9.1,0,3,0
3483,82.55,16,22.2,1,3,0
3484,72.33,18,12.7,0,2,0
3485,108.66,20,46.2,0,1,0
3486,131.56,18,19.5,1,3,0
3487,55.51,10,6.4,0,3,1
3488,66.04,10,17.2,1,3,1
3489,79.08,16,24.0,0,1,0
3490,69.7,10,10.9,1,2,1
3491,56.24,10,12.0,1,4,1
3492,59.84,12,5.5,1,1,1
3493,65.59,12,8.9,0,4,1
3494,75.39,14,19.3,0,2,1
3495,95.67,16,27.1,0,3,1
3496,110.08,20,25.7,0,4,1
3497,67.12,10,23.2,0,2,1
3498,81.91,14,26.6,0,4,1
3499,54.26,10,34.1,1,3,1
3500,49.81,12,21.4,0,1,1
3501,75.77,12,29.6,0,4,0
3502,112.51,18,30.2,0,2,1
3503,95.28,14,13.2,0,3,1
3504,99.22,20,28.9,1,3,0
3505,77.33,12,33.5,0,2,1
3506,56.33,18,26.9,0,1,1
3507,75.69,16,33.8,1,4,0
3508,56.12,10,25.4,1,2,1
3509,88.41,14,22.2,1,2,1
3510,93.75,20,18.5,0,3,1
3511,68.49,10,19.5,1,4,1
3512,89.5,16,7.3,0,3,0
3513,66.87,14,31.5,1,3,0
3514,63.14,14,17.4,1,2,1
3515,74.39,14,53.5,1,2,1
3516,78.92,16,25.2,0,3,0
3517,65.0,12,4.7,1,2,1
3518,81.63,14,10.4,1,2,1
3519,78.94,14,10.4,1,1,1
3520,74.45,12,13.6,0,1,0
3521,98.35,14,31.4,0,3,1
3522,58.27,12,18.9,0,4,1
3523,95.34,16,48.4,1,3,1
3524,64.54,10,19.0,0,1,0
3525,67.88,14,6.4,0,4,1
3526,44.1,12,29.7,1,3,1
3527,73.37,16,18.7,0,3,1
3528,67.47,20,8.8,1,3,0
3529,73.04,14,19.2,1,4,1
3530,79.94,16,20.5,1,1,0
3531,105.79,18,34.2,1,3,0
3532,66.2,14,26.5,1,4,0
3533,96.92,20,30.8,1,1,0
3534,97.49,16,21.3,1,4,0
3535,84.78,20,10.3,0,2,1
3536,97.8,16,29.9,0,2,1
3537,85.95,14,19.8,1,4,1
3538,114.98,16,20.0,0,2,1
3539,89.64,16,28.2,0,1,1
3540,35.85,10,6.2,0,1,0
3541,87.9,12,12.3,0,2,1
3542,62.11,14,11.7,0,1,0
3543,53.11,16,2.9,1,4,1
3544,48.19,14,26.0,1,1,1
3545,70.09,14,24.4,0,3,0
3546,97.44,14,27.4,1,4,1
3547,51.9,18,3.7,1,3,0
3548,42.7,12,15.3,1,3,1
3549,53.12,12,8.0,1,1,1
3550,57.19,10,19.5,1,3,1
3551,64.61,16,37.4,1,3,0
3552,58.29,12,17.6,0,2,0
3553,60.13,10,26.6,0,4,1
3554,70.39,12,10.6,1,2,0
3555,86.95,20,7.5,1,4,1
3556,71.29,12,16.2,0,3,0
3557,77.72,14,4.3,0,3,1
3558,81.53,14,15.7,1,3,1
3559,78.73,14,21.1,1,4,0
3560,94.17,14,17.4,0,1,1
3561,66.16,12,6.7,1,4,1
3562,80.33,14,16.1,0,1,1
3563,56.34,14,10.6,1,2,1
3564,46.76,10,18.7,1,4,1
3565,48.26,10,20.6,1,2,1
3566,50.27,10,35.9,0,1,0
3567,53.85,10,16.8,1,2,1
3568,65.61,12,10.5,0,4,0
3569,78.84,16,11.8,1,3,1
3570,66.3,12,28.6,0,4,1
3571,62.08,14,16.5,1,3,1
3572,71.56,14,21.9,0,1,1
3573,55.43,14,18.7,1,1,1
3574,86.0,12,20.5,1,2,1
3575,84.92,14,13.0,0,1,1
3576,81.87,14,12.6,1,4,1
3577,94.43,16,3.3,0,2,1
3578,85.07,12,13.5,1,4,1
3579,69.15,12,24.9,1,1,1
3580,80.05,14,30.1,1,1,1
3581,48.4,10,19.8,1,1,1
3582,53.59,14,41.4,1,3,0
3583,65.48,12,25.2,0,2,0
3584,73.82,16,48.8,1,3,1
3585,55.4,10,31.2,1,3,1
3586,72.9,16,25.5,1,2,1
3587,76.61,16,8.9,0,1,1
3588,55.86,14,13.1,1,4,1
3589,80.93,14,10.8,0,2,0
3590,56.32,18,22.8,1,3,0
3591,95.02,14,17.2,0,2,1
3592,84.77,20,13.0,1,4,1
3593,74.85,18,44.7,1,4,1
3594,65.72,10,14.4,1,3,1
3595,45.95,12,16.7,1,2,0
3596,82.65,16,18.6,1,3,1
3597,74.82,12,18.8,0,1,1
3598,82.49,10,19.9,0,4,1
3599,56.52,10,27.0,0,4,0
3600,63.69,16,19.8,1,3,1
3601,92.23,18,27.5,1,1,1
3602,84.46,14,30.3,0,1,1
3603,80.23,16,45.5,0,1,1
3604,70.6,14,11.3,0,3,0
3605,53.45,10,24.6,0,1,1
3606,84.31,12,24.5,1,2,1
3607,60.86,12,4.3,0,1,0
3608,93.94,12,6.9,1,2,1
3609,76.58,12,30.4,0,3,0
3610,60.08,12,11.3,0,1,0
3611,46.64,12,31.4,1,1,0
3612,75.36,10,17.6,0,4,1
3613,96.02,18,7.9,0,4,1
3614,79.58,12,19.9,0,4,1
3615,65.82,14,20.6,1,2,0
3616,39.47,10,8.3,1,1,1
3617,64.48,12,10.6,0,2,1
3618,103.65,16,12.7,1,4,1
3619,48.65,20,11.7,1,1,0
3620,98.34,10,16.4,0,2,1
3621,82.08,14,14.5,0,4,1
3622,85.99,18,13.7,1,3,1
3623,62.4,12,29.8,1,4,1
3624,80.83,14,15.9,0,4,1
3625,88.21,12,22.1,0,1,1
3626,65.07,12,6.9,1,2,1
3627,81.81,16,29.0,0,2,1
3628,102.77,14,13.7,0,4,1
3629,73.95,16,11.6,0,2,0
3630,74.26,10,25.3,0,3,1
3631,58.89,20,21.4,1,3,1
3632,73.89,20,12.2,0,1,1
3633,59.27,14,31.1,1,2,0
3634,70.16,14,21.4,1,1,1
3635,62.82,12,20.9,0,2,1
3636,58.03,14,28.8,1,2,1
3637,72.6,10,7.9,0,3,1
3638,40.16,10,47.8,1,1,0
3639,84.04,16,16.2,0,2,1
3640,77.55,16,33.4,0,2,0
3641,70.83,16,17.8,1,2,1
3642,87.0,16,5.8,0,4,0
3643,85.96,14,21.6,0,3,1
3644,85.81,14,13.1,1,3,1
3645,69.19,14,24.4,1,4,1
3646,49.38,10,14.3,0,2,0
3647,73.54,16,3.8,1,4,1
3648,59.84,14,21.5,1,3,1
3649,70.55,10,24.7,0,2,1
3650,61.35,10,6.6,1,4,1
3651,66.84,16,8.3,0,1,0
3652,96.14,18,26.4,0,1,1
3653,76.0,16,11.4,1,3,0
3654,57.38,14,29.6,1,4,1
3655,66.7,14,14.3,0,4,0
3656,59.56,10,37.1,1,3,1
3657,109.67,16,32.9,0,1,1
3658,77.41,14,6.5,0,4,1
3659,57.78,10,24.1,1,2,1
3660,56.28,14,17.7,1,4,1
3661,72.93,16,8.0,0,4,0
3662,43.17,10,10.5,1,2,0
3663,55.17,14,20.4,1,3,0
3664,106.78,20,23.7,0,2,1
3665,84.36,16,19.1,0,1,1
3666,49.08,10,31.4,1,1,0
3667,74.62,12,13.2,0,3,1
3668,80.2,20,28.9,1,4,0
3669,48.57,14,8.9,1,3,0
3670,66.73,16,10.4,0,2,0
3671,86.29,16,13.2,1,1,0
3672,49.01,10,17.5,1,4,0
3673,77.69,16,20.9,0,1,1
3674,63.74,18,17.1,1,4,1
3675,91.49,16,40.8,1,3,1
3676,72.2,20,21.3,0,3,1
3677,89.86,18,12.1,1,1,1
3678,63.31,10,22.6,0,3,1
3679,75.63,16,26.7,1,3,1
3680,110.62,18,12.3,0,4,1
3681,57.84,14,27.3,1,2,0
3682,66.98,10,18.6,1,4,1
3683,73.61,14,14.2,0,3,1
3684,76.61,12,30.3,0,2,0
3685,78.61,18,24.9,0,4,1
3686,104.2,18,26.9,0,2,0
3687,97.19,12,24.4,0,4,1
3688,99.62,14,17.9,1,4,1
3689,76.67,14,24.1,0,3,1
3690,58.0,16,6.2,1,2,1
3691,44.52,10,14.0,0,3,1
3692,39.75,12,17.6,1,1,1
3693,64.28,16,16.3,1,1,1
3694,76.43,12,15.3,0,3,0
3695,90.64,16,15.7,0,2,1
3696,78.08,18,18.0,1,3,0
3697,56.2,12,39.9,1,2,1
3698,90.82,16,27.1,1,2,1
3699,85.06,16,15.2,1,4,0
3700,81.68,12,19.3,0,3,1
3701,84.82,14,32.5,0,4,1
3702,63.76,10,10.7,1,4,1
3703,85.17,14,35.5,0,3,1
3704,61.27,12,35.2,0,3,1
3705,77.82,12,35.1,0,1,1
3706,65.22,16,2.0,0,1,1
3707,67.13,16,12.9,0,2,1
3708,48.75,10,10.9,1,3,0
3709,97.01,14,18.3,1,1,1
3710,52.99,10,13.5,1,2,1
3711,64.75,12,31.6,1,4,1
3712,69.3,14,11.5,1,4,0
3713,53.77,12,16.2,1,4,1
3714,73.15,16,28.3,1,4,0
3715,77.63,12,20.5,0,1,1
3716,103.65,16,27.1,0,2,1
3717,105.92,16,18.5,1,3,1
3718,61.01,14,24.1,0,4,1
3719,46.07,14,17.7,0,2,0
3720,104.49,18,13.5,0,4,0
3721,70.48,16,20.1,0,2,0
3722,91.81,16,18.6,0,4,1
3723,73.23,14,14.2,1,3,1
3724,84.45,12,19.0,0,3,1
3725,58.32,14,16.7,1,1,1
3726,43.63,10,23.9,1,3,1
3727,93.51,20,15.6,0,3,1
3728,56.87,12,13.1,1,2,0
3729,74.66,12,12.9,0,4,1
3730,76.34,12,26.5,0,4,1
3731,81.97,14,16.7,1,3,1
