firm_id,month,date,returns,market_ret,size,book_to_market
5,13,2016-01-01,-3.43,3.06,14.19,0.677
5,14,2016-02-01,-0.2,6.59,14.19,0.663
5,15,2016-03-01,-6.15,0.48,14.19,0.713
5,16,2016-04-01,-4.28,0.45,14.19,0.849
5,17,2016-05-01,-11.73,-4.25,14.19,0.798
5,18,2016-06-01,-7.78,1.19,14.19,0.795
5,19,2016-07-01,1.37,6.74,14.19,0.987
5,20,2016-08-01,-1.0,3.87,14.19,0.813
5,21,2016-09-01,-17.42,-8.59,14.19,0.798
5,22,2016-10-01,-6.4,0.52,14.19,0.904
5,23,2016-11-01,-8.05,-0.59,14.19,0.649
5,24,2016-12-01,-7.5,3.43,14.19,0.698
5,25,2017-01-01,3.44,10.24,14.19,0.806
5,26,2017-02-01,3.47,7.39,14.19,0.776
5,27,2017-03-01,0.68,6.52,14.19,0.621
5,28,2017-04-01,-0.25,8.35,14.19,0.634
5,29,2017-05-01,-8.26,-1.63,14.19,0.806
5,30,2017-06-01,-15.25,-7.11,14.19,0.733
5,31,2017-07-01,-6.93,-0.36,14.19,0.596
5,32,2017-08-01,-5.3,4.97,14.19,0.595
5,33,2017-09-01,-7.9,0.08,14.19,0.713
5,34,2017-10-01,-9.88,-5.18,14.19,0.691
5,35,2017-11-01,-7.63,0.36,14.19,0.43
5,36,2017-12-01,-4.62,1.44,14.19,0.486
5,37,2018-01-01,-10.62,-2.69,14.19,0.545
5,38,2018-02-01,-4.5,2.99,14.19,0.516
5,39,2018-03-01,-10.11,-2.11,14.19,0.496
5,40,2018-04-01,-9.7,-2.89,14.19,0.483
5,41,2018-05-01,-7.67,-0.84,14.19,0.536
5,42,2018-06-01,-10.48,-4.42,14.19,0.552
5,43,2018-07-01,-7.38,4.37,14.19,0.435
5,44,2018-08-01,-0.71,5.61,14.19,0.378
5,45,2018-09-01,-4.61,3.52,14.19,0.543
5,46,2018-10-01,-10.66,-0.93,14.19,0.243
5,47,2018-11-01,-10.51,-3.5,14.19,0.123
5,48,2018-12-01,-0.04,8.4,14.19,0.495
5,49,2019-01-01,-5.95,0.55,14.19,0.396
5,50,2019-02-01,-3.69,1.39,14.19,0.232
5,51,2019-03-01,-10.39,-3.35,14.19,0.292
5,52,2019-04-01,-6.72,0.64,14.19,0.31
5,53,2019-05-01,-12.09,-1.27,14.19,0.231
5,54,2019-06-01,-5.45,3.12,14.19,0.3
5,55,2019-07-01,-10.37,-2.47,14.19,0.145
5,56,2019-08-01,-2.94,1.42,14.19,0.364
5,57,2019-09-01,-4.84,4.27,14.19,0.212
5,58,2019-10-01,1.48,7.95,14.19,0.175
5,59,2019-11-01,-0.86,4.1,14.19,0.208
5,60,2019-12-01,-3.34,3.03,14.19,0.305
5,61,2020-01-01,-6.65,0.95,14.19,0.22
5,62,2020-02-01,-10.68,-4.24,14.19,0.12
5,63,2020-03-01,-14.66,-4.66,14.19,0.19
5,64,2020-04-01,-9.96,-1.5,14.19,0.227
5,65,2020-05-01,-14.87,-5.06,14.19,0.237
5,66,2020-06-01,-7.95,-2.25,14.19,0.345
5,67,2020-07-01,-13.38,-4.67,14.19,0.445
5,68,2020-08-01,-9.65,-2.07,14.19,0.218
5,69,2020-09-01,-2.58,8.52,14.19,0.173
5,70,2020-10-01,-4.38,2.73,14.19,0.404
5,71,2020-11-01,-5.71,3.46,14.19,0.256
5,72,2020-12-01,-4.39,1.64,14.19,0.568
5,73,2021-01-01,-3.0,3.39,14.19,0.309
5,74,2021-02-01,-13.09,-3.59,14.19,0.617
5,75,2021-03-01,-10.23,-2.74,14.19,0.318
5,76,2021-04-01,-4.91,0.7,14.19,0.641
5,77,2021-05-01,-12.18,-2.29,14.19,0.602
5,78,2021-06-01,-12.01,-2.3,14.19,0.552
5,79,2021-07-01,-2.51,4.83,14.19,0.792
5,80,2021-08-01,-9.79,-1.32,14.19,0.576
5,81,2021-09-01,-4.87,1.71,14.19,0.48
5,82,2021-10-01,-0.49,8.62,14.19,0.435
5,83,2021-11-01,-5.5,-0.12,14.19,0.711
5,84,2021-12-01,-4.35,4.03,14.19,0.508
5,85,2022-01-01,-9.7,-2.4,14.19,0.691
5,86,2022-02-01,-11.29,-4.92,14.19,0.671
5,87,2022-03-01,-6.12,-2.2,14.19,0.712
5,88,2022-04-01,2.07,8.54,14.19,0.531
5,89,2022-05-01,7.22,13.32,14.19,0.808
5,90,2022-06-01,2.23,7.38,14.19,0.794
5,91,2022-07-01,-5.48,0.7,14.19,0.802
5,92,2022-08-01,-3.41,4.33,14.19,0.746
5,93,2022-09-01,-12.14,-6.48,14.19,0.756
5,94,2022-10-01,-8.83,2.01,14.19,0.699
5,95,2022-11-01,-7.51,0.43,14.19,0.892
5,96,2022-12-01,-11.76,-4.94,14.19,0.74
5,97,2023-01-01,0.65,5.28,14.19,0.771
5,98,2023-02-01,0.78,5.1,14.19,0.674
5,99,2023-03-01,-1.0,2.49,14.19,0.665
5,100,2023-04-01,-8.08,0.55,14.19,0.582
5,101,2023-05-01,-11.22,-2.96,14.19,0.698
5,102,2023-06-01,-7.9,-0.53,14.19,0.724
5,103,2023-07-01,-1.51,3.1,14.19,0.665
5,104,2023-08-01,-7.86,-3.79,14.19,0.785
5,105,2023-09-01,-9.39,-0.29,14.19,0.726
5,106,2023-10-01,-6.92,-1.28,14.19,0.844
5,107,2023-11-01,-6.27,2.35,14.19,0.473
5,108,2023-12-01,2.45,7.99,14.19,0.687
5,109,2024-01-01,-4.17,2.28,14.19,0.562
5,110,2024-02-01,-14.29,-5.09,14.19,0.44
5,111,2024-03-01,-6.0,1.06,14.19,0.42
5,112,2024-04-01,-8.04,-3.07,14.19,0.466
5,113,2024-05-01,-6.31,0.64,14.19,0.437
5,114,2024-06-01,-10.44,-5.01,14.19,0.541
5,115,2024-07-01,-7.89,2.95,14.19,0.693
5,116,2024-08-01,-6.1,1.6,14.19,0.318
5,117,2024-09-01,-6.28,0.97,14.19,0.656
5,118,2024-10-01,-6.8,0.58,14.19,0.505
5,119,2024-11-01,3.05,8.18,14.19,0.448
5,120,2024-12-01,-14.85,-5.85,14.19,0.557
6,1,2015-01-01,-14.33,-4.01,12.95,0.51
6,2,2015-02-01,-5.6,-0.57,12.95,0.631
6,3,2015-03-01,-7.14,2.47,12.95,0.46
6,4,2015-04-01,-1.35,5.21,12.95,0.529
6,5,2015-05-01,-2.05,0.53,12.95,0.665
6,6,2015-06-01,-0.43,6.7,12.95,0.388
6,7,2015-07-01,-10.11,-3.92,12.95,0.738
6,8,2015-08-01,-5.56,2.83,12.95,0.626
6,9,2015-09-01,-11.29,-2.39,12.95,0.532
6,10,2015-10-01,-13.83,-5.34,12.95,0.601
6,11,2015-11-01,-3.57,1.84,12.95,0.758
6,12,2015-12-01,-2.11,5.68,12.95,0.73
6,13,2016-01-01,4.36,10.21,12.95,0.843
6,14,2016-02-01,-4.42,2.15,12.95,0.794
6,15,2016-03-01,-6.07,1.53,12.95,0.826
6,16,2016-04-01,-10.13,-5.58,12.95,0.577
6,17,2016-05-01,-14.51,-6.09,12.95,0.838
6,18,2016-06-01,-10.18,-4.36,12.95,0.725
6,19,2016-07-01,-11.04,-4.79,12.95,0.738
6,20,2016-08-01,-14.0,-4.52,12.95,0.943
6,21,2016-09-01,-9.23,-0.52,12.95,0.926
6,22,2016-10-01,-7.46,0.31,12.95,0.808
6,23,2016-11-01,-6.54,0.52,12.95,0.846
6,24,2016-12-01,-3.41,3.91,12.95,0.822
6,25,2017-01-01,1.15,5.7,12.95,0.699
6,26,2017-02-01,-8.06,-1.52,12.95,0.73
6,27,2017-03-01,-3.48,2.0,12.95,0.507
6,28,2017-04-01,-4.6,0.59,12.95,0.762
6,29,2017-05-01,-6.08,2.43,12.95,0.516
6,30,2017-06-01,-5.44,2.37,12.95,0.719
6,31,2017-07-01,-0.53,3.99,12.95,0.654
6,32,2017-08-01,0.88,6.04,12.95,0.687
6,33,2017-09-01,-6.81,-1.03,12.95,0.726
6,34,2017-10-01,-7.86,-0.48,12.95,0.493
6,35,2017-11-01,-7.5,-3.69,12.95,0.667
6,36,2017-12-01,-2.99,4.1,12.95,0.816
6,37,2018-01-01,-3.27,3.6,12.95,0.424
6,38,2018-02-01,-11.79,-4.75,12.95,0.574
6,39,2018-03-01,-10.75,-7.89,12.95,0.424
6,40,2018-04-01,-4.47,1.65,12.95,0.544
6,41,2018-05-01,-5.72,0.24,12.95,0.444
6,42,2018-06-01,-7.71,-3.56,12.95,0.495
6,43,2018-07-01,-8.35,-0.34,12.95,0.342
6,44,2018-08-01,2.55,7.8,12.95,0.327
6,45,2018-09-01,-7.25,0.82,12.95,0.325
6,46,2018-10-01,-11.46,-3.0,12.95,0.403
6,47,2018-11-01,-2.7,2.35,12.95,0.318
6,48,2018-12-01,-8.17,-1.4,12.95,0.398
6,49,2019-01-01,9.14,11.03,12.95,0.112
6,50,2019-02-01,-6.39,1.4,12.95,0.28
6,51,2019-03-01,-12.7,-5.34,12.95,0.191
6,52,2019-04-01,-5.15,1.0,12.95,0.344
6,53,2019-05-01,-8.38,1.73,12.95,0.26
6,54,2019-06-01,-13.16,-5.68,12.95,0.063
6,55,2019-07-01,-16.66,-7.25,12.95,0.138
6,56,2019-08-01,-5.19,2.03,12.95,0.246
6,57,2019-09-01,-12.58,-6.6,12.95,0.177
6,58,2019-10-01,-0.89,3.38,12.95,0.376
6,59,2019-11-01,-6.36,1.8,12.95,0.174
6,60,2019-12-01,1.02,6.4,12.95,0.223
6,61,2020-01-01,-8.45,-0.92,12.95,0.088
6,62,2020-02-01,-8.59,-0.5,12.95,0.24
6,63,2020-03-01,-9.02,0.85,12.95,0.348
6,64,2020-04-01,-17.0,-7.58,12.95,0.367
6,65,2020-05-01,-8.14,-1.48,12.95,0.317
6,66,2020-06-01,-1.18,0.36,12.95,0.279
6,67,2020-07-01,3.41,7.96,12.95,0.219
6,68,2020-08-01,-4.77,3.62,12.95,0.305
6,69,2020-09-01,-4.37,2.97,12.95,0.296
6,70,2020-10-01,-9.95,-1.97,12.95,0.447
6,71,2020-11-01,-9.17,-2.44,12.95,0.447
6,72,2020-12-01,-3.69,0.09,12.95,0.496
6,73,2021-01-01,-16.98,-7.7,12.95,0.403
6,74,2021-02-01,-8.67,-1.52,12.95,0.44
6,75,2021-03-01,-8.5,-3.45,12.95,0.358
6,76,2021-04-01,-0.66,6.59,12.95,0.284
6,77,2021-05-01,-4.25,4.39,12.95,0.512
6,78,2021-06-01,-7.63,-0.67,12.95,0.57
6,79,2021-07-01,-6.86,0.54,12.95,0.563
6,80,2021-08-01,-4.27,4.12,12.95,0.541
6,81,2021-09-01,-1.42,10.13,12.95,0.604
6,82,2021-10-01,1.53,6.83,12.95,0.76
6,83,2021-11-01,-4.03,4.01,12.95,0.873
6,84,2021-12-01,-0.01,1.73,12.95,0.875
6,85,2022-01-01,-4.97,-0.49,12.95,0.898
6,86,2022-02-01,1.15,6.73,12.95,0.792
6,87,2022-03-01,7.83,10.31,12.95,0.679
6,88,2022-04-01,3.81,10.07,12.95,0.883
6,89,2022-05-01,-4.42,2.79,12.95,0.633
6,90,2022-06-01,-3.34,3.56,12.95,0.629
6,91,2022-07-01,4.79,8.94,12.95,0.766
6,92,2022-08-01,-2.56,3.96,12.95,0.758
6,93,2022-09-01,-2.58,1.86,12.95,0.59
6,94,2022-10-01,-4.8,0.51,12.95,0.897
6,95,2022-11-01,-5.54,0.2,12.95,0.82
6,96,2022-12-01,1.12,6.72,12.95,0.806
6,97,2023-01-01,-6.82,-3.58,12.95,0.792
6,98,2023-02-01,-6.05,2.16,12.95,0.684
6,99,2023-03-01,-6.29,-1.95,12.95,0.885
6,100,2023-04-01,-19.07,-13.21,12.95,0.769
6,101,2023-05-01,-7.92,-4.37,12.95,0.727
6,102,2023-06-01,-4.62,2.0,12.95,0.704
6,103,2023-07-01,-8.96,0.09,12.95,0.768
6,104,2023-08-01,-8.15,-1.87,12.95,0.827
6,105,2023-09-01,-7.64,-2.79,12.95,0.625
6,106,2023-10-01,-9.01,-1.55,12.95,0.739
6,107,2023-11-01,-10.31,-3.87,12.95,0.692
6,108,2023-12-01,-3.79,3.15,12.95,0.734
6,109,2024-01-01,-2.56,2.51,12.95,0.585
6,110,2024-02-01,-5.81,1.98,12.95,0.538
6,111,2024-03-01,-2.38,2.07,12.95,0.693
6,112,2024-04-01,-10.57,-2.76,12.95,0.468
6,113,2024-05-01,-6.8,-1.86,12.95,0.346
6,114,2024-06-01,-8.2,-1.21,12.95,0.549
6,115,2024-07-01,-5.95,0.59,12.95,0.409
6,116,2024-08-01,-6.15,-2.63,12.95,0.451
6,117,2024-09-01,-6.46,2.62,12.95,0.457
6,118,2024-10-01,-2.57,3.33,12.95,0.471
6,119,2024-11-01,-3.23,1.99,12.95,0.367
6,120,2024-12-01,-1.86,6.59,12.95,0.391
7,1,2015-01-01,-6.77,1.6,13.07,0.465
7,2,2015-02-01,-5.27,4.29,13.07,0.596
7,3,2015-03-01,-1.72,3.15,13.07,0.583
7,4,2015-04-01,-4.55,1.78,13.07,0.717
7,5,2015-05-01,-7.72,-0.11,13.07,0.501
7,6,2015-06-01,-8.62,-3.31,13.07,0.643
7,7,2015-07-01,-6.16,1.79,13.07,0.523
7,8,2015-08-01,-7.64,-2.51,13.07,0.882
7,9,2015-09-01,-2.32,0.28,13.07,0.678
7,10,2015-10-01,-12.97,-5.63,13.07,0.699
7,11,2015-11-01,-11.62,-9.28,13.07,0.649
7,12,2015-12-01,-7.77,-3.32,13.07,0.778
7,13,2016-01-01,-6.73,-0.09,13.07,0.879
7,14,2016-02-01,-3.82,2.31,13.07,0.585
7,15,2016-03-01,-4.85,0.0,13.07,0.658
7,16,2016-04-01,-11.85,-2.16,13.07,0.958
7,17,2016-05-01,-4.94,1.58,13.07,0.796
7,18,2016-06-01,-4.25,-1.16,13.07,0.803
7,19,2016-07-01,-12.09,-6.0,13.07,0.719
7,20,2016-08-01,-7.39,-4.19,13.07,0.834
7,21,2016-09-01,-0.72,4.64,13.07,0.859
7,22,2016-10-01,-9.04,-4.38,13.07,0.944
7,23,2016-11-01,-2.85,4.49,13.07,0.652
7,24,2016-12-01,-3.38,5.02,13.07,0.785
7,25,2017-01-01,-0.91,6.54,13.07,0.656
7,26,2017-02-01,-3.38,4.01,13.07,0.971
7,27,2017-03-01,-5.06,0.1,13.07,0.704
7,28,2017-04-01,-1.67,3.16,13.07,0.843
7,29,2017-05-01,-5.99,-0.87,13.07,0.798
7,30,2017-06-01,0.41,3.69,13.07,0.779
7,31,2017-07-01,-4.96,-0.25,13.07,0.625
7,32,2017-08-01,0.88,5.51,13.07,0.665
7,33,2017-09-01,-1.55,4.11,13.07,0.617
7,34,2017-10-01,-8.2,-0.53,13.07,0.638
7,35,2017-11-01,-3.74,0.47,13.07,0.691
7,36,2017-12-01,-2.94,3.33,13.07,0.596
7,37,2018-01-01,-8.27,-3.94,13.07,0.522
7,38,2018-02-01,-6.63,-4.09,13.07,0.342
7,39,2018-03-01,-4.22,0.59,13.07,0.513
7,40,2018-04-01,-5.07,-3.07,13.07,0.427
7,41,2018-05-01,-8.25,-1.46,13.07,0.416
7,42,2018-06-01,-12.39,-2.31,13.07,0.529
7,43,2018-07-01,-3.37,-1.26,13.07,0.417
7,44,2018-08-01,-10.53,-3.87,13.07,0.241
7,45,2018-09-01,-6.41,3.22,13.07,0.362
7,46,2018-10-01,-4.15,1.52,13.07,0.484
7,47,2018-11-01,-3.9,1.61,13.07,0.331
7,48,2018-12-01,-9.32,-4.11,13.07,0.267
7,49,2019-01-01,-8.3,-1.54,13.07,0.342
7,50,2019-02-01,-5.89,-0.79,13.07,0.131
7,51,2019-03-01,-1.11,4.49,13.07,0.207
7,52,2019-04-01,-5.81,0.66,13.07,-0.021
7,53,2019-05-01,-5.36,0.16,13.07,0.232
7,54,2019-06-01,-7.42,-1.92,13.07,0.36
7,55,2019-07-01,-6.05,-0.19,13.07,0.281
7,56,2019-08-01,2.75,11.04,13.07,0.182
7,57,2019-09-01,-6.12,-1.09,13.07,0.287
7,58,2019-10-01,-9.19,-0.67,13.07,0.113
7,59,2019-11-01,-1.74,2.41,13.07,0.064
7,60,2019-12-01,-10.72,-4.01,13.07,0.188
7,61,2020-01-01,-4.72,0.53,13.07,0.215
7,62,2020-02-01,-7.96,-5.25,13.07,0.144
7,63,2020-03-01,-3.31,2.91,13.07,-0.02
7,64,2020-04-01,-8.7,-3.04,13.07,0.183
7,65,2020-05-01,-3.94,6.73,13.07,0.152
7,66,2020-06-01,-1.15,3.27,13.07,0.269
7,67,2020-07-01,-6.02,-0.28,13.07,0.409
7,68,2020-08-01,-4.02,2.89,13.07,0.469
7,69,2020-09-01,-1.65,5.27,13.07,0.265
7,70,2020-10-01,-11.31,-4.45,13.07,0.297
7,71,2020-11-01,-2.62,5.24,13.07,0.543
7,72,2020-12-01,-6.73,-1.77,13.07,0.261
7,73,2021-01-01,-3.93,-1.79,13.07,0.361
7,74,2021-02-01,-6.08,-0.56,13.07,0.499
7,75,2021-03-01,-8.39,-4.68,13.07,0.281
7,76,2021-04-01,0.72,7.15,13.07,0.522
7,77,2021-05-01,-5.21,-2.1,13.07,0.617
7,78,2021-06-01,-10.84,-2.2,13.07,0.594
7,79,2021-07-01,-5.68,3.48,13.07,0.507
7,80,2021-08-01,-3.14,2.76,13.07,0.412
7,81,2021-09-01,-8.2,-3.45,13.07,0.478
7,82,2021-10-01,-8.29,-0.24,13.07,0.781
7,83,2021-11-01,0.69,6.28,13.07,0.543
7,84,2021-12-01,-2.91,5.85,13.07,0.71
7,85,2022-01-01,-5.51,-4.71,13.07,0.502
7,86,2022-02-01,-8.6,-0.86,13.07,0.605
7,87,2022-03-01,-8.44,1.39,13.07,0.692
7,88,2022-04-01,1.35,4.4,13.07,0.78
7,89,2022-05-01,1.27,5.8,13.07,0.45
7,90,2022-06-01,-1.94,6.21,13.07,0.698
7,91,2022-07-01,-3.87,3.07,13.07,0.68
7,92,2022-08-01,-3.1,5.11,13.07,0.841
7,93,2022-09-01,-1.02,5.4,13.07,0.825
7,94,2022-10-01,-7.61,-0.72,13.07,0.798
7,95,2022-11-01,-10.95,-7.03,13.07,0.772
7,96,2022-12-01,-6.27,0.65,13.07,0.921
7,97,2023-01-01,-7.42,-0.61,13.07,0.873
7,98,2023-02-01,-5.07,1.35,13.07,0.751
7,99,2023-03-01,-1.09,3.97,13.07,0.748
7,100,2023-04-01,-15.14,-6.61,13.07,0.634
7,101,2023-05-01,-8.76,-4.52,13.07,0.952
7,102,2023-06-01,-5.52,-2.54,13.07,0.832
7,103,2023-07-01,-8.0,-4.34,13.07,0.989
7,104,2023-08-01,-3.12,1.98,13.07,0.773
7,105,2023-09-01,-7.1,-1.49,13.07,0.918
7,106,2023-10-01,-3.69,4.48,13.07,0.64
7,107,2023-11-01,0.76,8.86,13.07,0.656
7,108,2023-12-01,0.95,2.82,13.07,0.906
7,109,2024-01-01,-2.79,6.22,13.07,0.909
7,110,2024-02-01,-6.27,4.05,13.07,0.608
7,111,2024-03-01,-0.45,3.06,13.07,0.527
7,112,2024-04-01,-3.05,-0.47,13.07,0.507
7,113,2024-05-01,-4.45,0.49,13.07,0.644
7,114,2024-06-01,-2.88,2.6,13.07,0.478
7,115,2024-07-01,-5.67,0.53,13.07,0.397
7,116,2024-08-01,0.16,6.0,13.07,0.506
7,117,2024-09-01,-7.4,1.41,13.07,0.234
7,118,2024-10-01,-7.15,-0.22,13.07,0.291
7,119,2024-11-01,-4.11,-1.46,13.07,0.328
7,120,2024-12-01,-5.16,0.44,13.07,0.452
8,1,2015-01-01,6.68,8.65,13.82,0.455
8,2,2015-02-01,0.17,3.17,13.82,0.574
8,3,2015-03-01,-7.46,-1.91,13.82,0.621
8,4,2015-04-01,-6.7,0.61,13.82,0.555
8,5,2015-05-01,-1.53,2.78,13.82,0.532
8,6,2015-06-01,-6.92,0.67,13.82,0.488
8,7,2015-07-01,-3.5,2.49,13.82,0.591
8,8,2015-08-01,-5.5,-2.01,13.82,0.592
8,9,2015-09-01,-11.92,-3.88,13.82,0.833
8,10,2015-10-01,-8.84,-2.2,13.82,0.743
8,11,2015-11-01,-6.03,-0.21,13.82,0.744
8,12,2015-12-01,-8.75,-0.08,13.82,0.832
8,13,2016-01-01,-12.06,-2.87,13.82,0.674
8,14,2016-02-01,-8.45,0.86,13.82,0.816
8,15,2016-03-01,-7.81,-1.01,13.82,0.744
8,16,2016-04-01,-13.95,-4.44,13.82,0.753
8,17,2016-05-01,-7.96,-0.98,13.82,0.62
8,18,2016-06-01,-8.28,-2.17,13.82,0.77
8,19,2016-07-01,-5.84,0.4,13.82,0.879
8,20,2016-08-01,-0.4,3.32,13.82,0.912
8,21,2016-09-01,-3.61,1.05,13.82,0.84
8,22,2016-10-01,2.91,4.91,13.82,0.875
8,23,2016-11-01,-3.0,1.47,13.82,0.824
8,24,2016-12-01,-14.56,-3.88,13.82,0.889
8,25,2017-01-01,-1.68,3.26,13.82,0.799
8,26,2017-02-01,-4.54,2.69,13.82,0.803
8,27,2017-03-01,8.43,6.73,13.82,0.756
8,28,2017-04-01,-0.59,4.63,13.82,0.738
8,29,2017-05-01,-1.71,0.82,13.82,0.732
8,30,2017-06-01,5.98,5.79,13.82,0.744
8,31,2017-07-01,-12.83,-6.69,13.82,0.726
8,32,2017-08-01,0.11,2.32,13.82,0.526
8,33,2017-09-01,0.13,4.08,13.82,0.671
8,34,2017-10-01,6.73,9.18,13.82,0.659
8,35,2017-11-01,-6.07,-1.53,13.82,0.667
8,36,2017-12-01,-2.08,0.87,13.82,0.511
8,37,2018-01-01,-11.07,-2.66,13.82,0.739
8,38,2018-02-01,-14.82,-4.58,13.82,0.402
8,39,2018-03-01,-4.85,-0.6,13.82,0.446
8,40,2018-04-01,6.25,4.27,13.82,0.445
8,41,2018-05-01,-8.21,0.28,13.82,0.432
8,42,2018-06-01,-7.69,0.51,13.82,0.448
8,43,2018-07-01,-8.74,-1.14,13.82,0.427
8,44,2018-08-01,-11.81,-2.25,13.82,0.45
8,45,2018-09-01,-9.79,-3.78,13.82,0.367
8,46,2018-10-01,-4.42,1.64,13.82,0.306
8,47,2018-11-01,1.15,5.01,13.82,0.395
8,48,2018-12-01,-7.35,0.19,13.82,0.294
8,49,2019-01-01,-6.11,0.22,13.82,0.224
8,50,2019-02-01,-5.93,-0.99,13.82,0.31
8,51,2019-03-01,-6.01,-0.82,13.82,0.162
8,52,2019-04-01,-1.41,1.46,13.82,0.195
8,53,2019-05-01,-9.67,-1.31,13.82,0.022
8,54,2019-06-01,2.89,7.14,13.82,0.181
8,55,2019-07-01,-4.01,1.62,13.82,0.308
8,56,2019-08-01,-0.31,3.33,13.82,0.184
8,57,2019-09-01,-3.11,1.85,13.82,0.161
8,58,2019-10-01,-8.08,-1.18,13.82,0.062
8,59,2019-11-01,-12.64,-4.48,13.82,0.262
8,60,2019-12-01,2.31,6.05,13.82,0.173
8,61,2020-01-01,-16.05,-4.47,13.82,0.102
8,62,2020-02-01,3.04,4.66,13.82,0.174
8,63,2020-03-01,-19.7,-9.46,13.82,0.385
8,64,2020-04-01,-3.51,1.21,13.82,0.136
8,65,2020-05-01,-9.52,-0.57,13.82,0.137
8,66,2020-06-01,-13.35,-4.16,13.82,0.309
8,67,2020-07-01,-19.28,-6.18,13.82,0.325
8,68,2020-08-01,-0.78,5.5,13.82,0.505
8,69,2020-09-01,0.81,5.56,13.82,0.361
8,70,2020-10-01,-6.8,-0.46,13.82,0.413
8,71,2020-11-01,-18.78,-9.62,13.82,0.577
8,72,2020-12-01,-7.05,-0.37,13.82,0.321
8,73,2021-01-01,3.03,5.84,13.82,0.442
8,74,2021-02-01,-11.12,-3.61,13.82,0.405
8,75,2021-03-01,0.39,3.22,13.82,0.424
8,76,2021-04-01,-11.12,-3.45,13.82,0.497
8,77,2021-05-01,-15.14,-5.61,13.82,0.51
8,78,2021-06-01,3.1,5.89,13.82,0.499
8,79,2021-07-01,-11.79,-3.53,13.82,0.588
8,80,2021-08-01,-10.19,-2.66,13.82,0.872
8,81,2021-09-01,-7.82,-0.31,13.82,0.702
8,82,2021-10-01,-1.97,2.38,13.82,0.686
8,83,2021-11-01,11.7,10.22,13.82,0.576
8,84,2021-12-01,0.19,3.71,13.82,0.769
8,85,2022-01-01,7.5,8.68,13.82,0.665
8,86,2022-02-01,5.95,6.89,13.82,0.659
8,87,2022-03-01,-6.8,1.41,13.82,0.608
8,88,2022-04-01,-9.06,0.58,13.82,0.846
8,89,2022-05-01,-5.91,1.66,13.82,0.849
8,90,2022-06-01,-6.27,-1.57,13.82,0.829
8,91,2022-07-01,2.61,7.06,13.82,0.723
8,92,2022-08-01,6.75,8.12,13.82,0.714
8,93,2022-09-01,10.6,10.34,13.82,0.87
8,94,2022-10-01,5.76,6.95,13.82,0.851
8,95,2022-11-01,-4.66,0.12,13.82,0.916
8,96,2022-12-01,-17.34,-5.1,13.82,0.824
8,97,2023-01-01,2.51,3.15,13.82,0.773
8,98,2023-02-01,-3.41,3.07,13.82,0.885
8,99,2023-03-01,1.84,3.85,13.82,0.721
8,100,2023-04-01,-12.77,-3.29,13.82,0.788
8,101,2023-05-01,-2.79,0.97,13.82,0.968
8,102,2023-06-01,-5.97,0.77,13.82,0.508
8,103,2023-07-01,0.96,2.78,13.82,0.688
8,104,2023-08-01,-3.38,1.36,13.82,0.832
8,105,2023-09-01,-8.13,-0.17,13.82,0.659
8,106,2023-10-01,2.53,5.17,13.82,0.645
8,107,2023-11-01,-5.96,-0.79,13.82,0.559
8,108,2023-12-01,-11.64,-2.27,13.82,0.606
8,109,2024-01-01,-8.47,-1.4,13.82,0.626
8,110,2024-02-01,5.87,3.93,13.82,0.615
8,111,2024-03-01,-2.38,2.89,13.82,0.403
8,112,2024-04-01,-5.03,0.58,13.82,0.491
8,113,2024-05-01,-12.21,-1.72,13.82,0.561
8,114,2024-06-01,0.77,5.21,13.82,0.345
8,115,2024-07-01,-8.65,-1.61,13.82,0.508
8,116,2024-08-01,-2.07,1.65,13.82,0.564
8,117,2024-09-01,-0.52,1.11,13.82,0.474
8,118,2024-10-01,2.34,4.13,13.82,0.375
8,119,2024-11-01,-2.57,2.78,13.82,0.285
8,120,2024-12-01,-15.05,-4.81,13.82,0.13
9,1,2015-01-01,-14.35,-8.72,12.18,0.647
9,2,2015-02-01,2.36,6.15,12.18,0.675
9,3,2015-03-01,-2.47,1.65,12.18,0.51
9,4,2015-04-01,-9.47,0.33,12.18,0.515
9,5,2015-05-01,-2.42,0.5,12.18,0.708
9,6,2015-06-01,-2.69,1.06,12.18,0.533
9,7,2015-07-01,-7.58,0.84,12.18,0.607
9,8,2015-08-01,5.9,9.3,12.18,0.739
9,9,2015-09-01,-7.42,-1.72,12.18,0.693
9,10,2015-10-01,-4.33,3.76,12.18,0.84
9,11,2015-11-01,-9.65,-3.12,12.18,0.787
9,12,2015-12-01,-4.08,3.75,12.18,0.701
9,13,2016-01-01,-10.45,-5.86,12.18,0.801
9,14,2016-02-01,-8.66,4.09,12.18,0.798
9,15,2016-03-01,-5.92,3.22,12.18,0.63
9,16,2016-04-01,-12.09,-6.83,12.18,0.577
9,17,2016-05-01,-8.38,-2.81,12.18,0.64
9,18,2016-06-01,-6.46,-3.9,12.18,0.895
9,19,2016-07-01,-3.0,-0.46,12.18,0.937
9,20,2016-08-01,-5.36,1.09,12.18,0.973
9,21,2016-09-01,-14.01,-6.91,12.18,0.643
9,22,2016-10-01,-4.5,2.25,12.18,0.68
9,23,2016-11-01,-6.88,-3.97,12.18,0.724
9,24,2016-12-01,-1.1,1.83,12.18,0.725
9,25,2017-01-01,-1.99,1.09,12.18,0.786
9,26,2017-02-01,-4.13,-0.46,12.18,0.853
