id,t,y,x1,x2,x3
276,7,-0.7969,1.4841,-0.3995,1.5161
276,8,1.0484,0.3556,0.1292,-1.5076
277,1,-0.1124,-0.3131,-0.0633,0.01
277,2,1.6301,-0.0007,-0.6597,-0.6887
277,3,0.5679,-1.2504,0.9839,-0.311
277,4,3.7813,0.6045,0.1259,0.4025
277,5,3.3342,0.8823,-0.4766,0.6694
277,6,0.1706,-0.4521,-1.3046,-0.1121
277,7,1.4045,-0.47,-0.8936,-1.9133
277,8,-0.0818,0.2659,-1.6414,-0.965
278,1,0.8216,-0.4367,0.0122,0.8965
278,2,0.0581,-0.0661,-1.1967,-2.7404
278,3,3.8236,2.0997,-0.2656,1.1874
278,4,2.5232,-0.247,1.3701,0.5212
278,5,1.8698,-0.3583,1.1993,1.3162
278,6,1.5998,-0.6475,-0.0323,-0.1986
278,7,2.7801,0.7442,-0.0871,-2.0614
278,8,1.9112,-0.1812,1.8799,0.4304
279,1,-0.2004,-0.6494,0.5208,1.2747
279,2,4.8598,1.3213,-0.3278,0.9247
279,3,5.7696,1.4196,-1.426,-0.6627
279,4,0.5974,-0.6004,0.3939,0.0868
279,5,0.0964,-1.8665,0.8293,-0.5328
279,6,2.4625,1.0075,-0.6317,-0.8193
279,7,1.2619,-0.6846,0.2912,0.9554
279,8,0.95,0.7906,-0.3636,-1.1975
280,1,-0.9174,-1.9701,-0.184,-0.8938
280,2,1.5026,0.8926,-2.4878,-1.104
280,3,0.8175,-1.2112,-0.2218,-1.4902
280,4,2.5655,0.7308,0.9694,0.1464
280,5,1.3038,0.0143,-0.6314,1.1615
280,6,0.2927,-0.9539,0.0525,-0.1849
280,7,1.8196,-0.407,-0.756,-1.5057
280,8,1.5432,0.6863,0.3604,0.8399
281,1,0.3759,0.1059,-0.2165,1.6857
281,2,0.6932,0.5844,-0.9392,-0.6462
281,3,-0.5677,1.9764,1.3326,-0.4786
281,4,0.3809,-1.5642,0.9289,0.5157
281,5,3.1687,1.6172,-0.6049,1.6219
281,6,1.5891,0.1044,0.4978,-0.5198
281,7,1.9857,-0.8988,0.5374,-1.3324
281,8,0.338,-1.3303,0.6423,0.6314
282,1,1.1864,-0.1891,-1.6943,0.7991
282,2,2.8067,0.9217,1.0066,0.0061
282,3,3.8518,-0.1275,-0.5697,-0.5581
282,4,1.9471,1.5112,-0.3578,0.9944
282,5,0.5789,-1.4512,2.6379,0.528
282,6,2.056,-0.0121,0.3019,-0.7684
282,7,1.9487,-1.2524,-0.3863,0.0491
282,8,-0.1627,0.3636,-2.2053,-1.3517
283,1,2.8755,0.8869,1.3898,0.6859
283,2,2.1172,-0.4208,-1.3452,-0.2622
283,3,0.092,-2.6042,-1.0034,-0.4357
283,4,1.174,0.1989,-0.3314,-0.0329
283,5,0.9107,0.4367,1.4164,0.0403
283,6,1.3381,0.4043,0.7732,0.8949
283,7,2.4081,1.2358,-0.1578,0.5911
283,8,1.3133,-1.0711,0.3083,-0.1564
284,1,1.724,0.6802,-0.6004,0.7637
284,2,0.9928,1.1925,0.1397,0.4007
284,3,0.5248,-1.7786,0.0733,-0.4266
284,4,2.403,0.3197,0.9688,-0.1247
284,5,1.3665,-0.5042,0.9672,-0.1482
284,6,0.2045,-0.0815,0.494,0.5053
284,7,0.8007,0.3477,-0.3623,-0.367
284,8,1.8413,-0.4872,0.7418,-0.3904
285,1,-0.7703,-0.6757,-0.092,1.9688
285,2,-2.5144,0.0342,-1.0819,0.9397
285,3,1.7764,-1.0872,-0.4033,-0.7606
285,4,0.9259,-1.0858,0.0845,0.5709
285,5,2.3701,0.6794,0.9102,0.1184
285,6,-0.5961,-1.1488,-0.1835,0.3916
285,7,2.3715,0.6663,-1.2092,0.1373
285,8,1.6302,0.4626,0.0567,1.1896
286,1,-0.9561,-1.7258,0.1135,0.3456
286,2,2.0848,-0.6776,0.1858,-0.0621
286,3,2.1037,1.1941,0.9199,1.0422
286,4,0.5211,-0.9812,1.0189,0.2333
286,5,0.1372,-0.4644,-0.5942,0.1215
286,6,-2.152,0.4621,-0.6161,0.314
286,7,2.2083,0.7834,-1.0402,-0.0936
286,8,1.3418,-0.2515,0.6988,0.0092
287,1,0.9876,-0.5975,1.4488,-0.5867
287,2,4.1649,1.4224,-0.3151,-0.7512
287,3,-1.1917,1.7389,-0.2414,-0.9986
287,4,1.2003,0.9789,1.4668,-1.392
287,5,0.2316,0.0853,0.5056,-0.8797
287,6,0.4819,-0.8083,0.4362,-0.1743
287,7,0.309,-0.8304,-1.1909,0.1031
287,8,2.0012,0.5225,0.6787,-0.2713
288,1,0.3519,0.4184,-0.9291,-2.3557
288,2,-0.6865,1.4016,-1.134,1.5746
288,3,3.904,0.6505,-0.3468,1.0865
288,4,2.1824,-1.5031,-0.5858,0.4458
288,5,1.7103,1.0519,-0.2216,1.9075
288,6,-0.8453,-0.9981,-1.441,-0.9774
288,7,2.4215,-0.384,0.9588,1.8876
288,8,-0.0568,0.2502,1.1277,-0.9652
289,1,0.3152,1.9957,-1.9473,0.2387
289,2,1.0713,3.1099,0.9785,-1.2738
289,3,-0.9378,0.6067,-0.8105,0.0147
289,4,0.8928,-0.1832,0.857,0.3862
289,5,-0.0094,0.5345,-0.0684,-0.1547
289,6,1.4725,0.8877,0.0288,0.7139
289,7,0.8154,-0.3207,-0.1851,0.099
289,8,1.2408,1.7952,1.2121,-0.5224
290,1,0.1219,0.2301,-1.2396,-0.5668
290,2,1.1413,0.4977,0.6078,0.8109
290,3,2.6324,0.6659,1.1013,-0.6537
290,4,1.2474,0.4216,0.7163,0.9154
290,5,2.9307,0.8389,2.3247,1.2227
290,6,1.1936,-0.6173,-0.5289,-1.6687
290,7,1.4956,-0.5583,0.9573,1.1329
290,8,1.6628,-1.1002,-0.1061,2.0604
291,1,0.3709,0.4395,1.2334,0.252
291,2,0.656,0.7789,-0.0077,0.5991
291,3,3.7826,0.4578,-0.3879,1.037
291,4,1.8291,1.6745,1.3061,-0.2755
291,5,-2.9375,-0.0056,-0.4916,0.1823
291,6,0.5086,0.6687,-1.4127,-1.3142
291,7,0.4308,-1.0917,-0.5168,0.1386
291,8,-1.5225,-0.3871,0.619,0.4981
292,1,3.2849,0.6955,1.392,0.5162
292,2,0.358,0.8491,0.1111,1.0654
292,3,1.5308,-0.294,1.3182,-0.7748
292,4,0.2023,-0.0716,-1.3582,-0.5326
292,5,-0.9824,-1.5179,-0.4433,1.8955
292,6,-0.5096,-0.357,-0.2886,-0.1503
292,7,-0.1156,0.8904,-0.1146,0.2
292,8,2.8623,0.5752,0.0841,-0.067
293,1,1.2752,0.5007,0.6909,-0.8217
293,2,0.1843,0.0498,-0.4448,1.6235
293,3,-0.0673,0.0071,0.139,-0.5277
293,4,1.8656,-0.6603,-0.0451,-1.1273
293,5,3.7258,0.6988,-0.9259,-0.4507
293,6,2.856,0.421,-0.1137,-2.0017
293,7,1.9204,0.492,-0.1437,-0.6513
293,8,0.9999,-0.526,-0.1651,-0.9681
294,1,-0.8406,-2.1533,0.0318,0.6174
294,2,1.1603,1.0972,0.0757,-0.6734
294,3,-0.1579,-0.4788,-0.4323,0.8878
294,4,-0.384,-0.8628,1.2727,1.3985
294,5,3.0045,0.6935,-1.1695,0.7812
294,6,-0.2851,-0.392,-0.721,-0.2154
294,7,3.5153,1.0599,2.78,0.1411
294,8,2.5921,0.617,-1.038,-1.525
295,1,2.03,0.6836,-1.3538,-0.1338
295,2,0.9664,-1.366,0.7345,-0.8604
295,3,-0.655,1.2119,-2.0771,0.6943
295,4,3.6325,0.2613,-0.2353,2.5728
295,5,1.4898,-0.3693,2.1458,0.4998
295,6,1.1326,0.1434,-1.5449,-1.9911
295,7,-1.1744,-1.7762,-1.982,-0.3612
295,8,-0.9806,0.4087,-1.4992,0.1225
296,1,1.1125,-1.0294,0.8984,0.0874
296,2,0.8025,-1.3527,1.1248,-0.7308
296,3,-0.5915,-1.5224,-0.5126,0.2453
296,4,-0.3785,1.1127,0.6832,-1.2425
296,5,0.1299,-0.6293,1.3903,-0.9449
296,6,3.922,1.5337,1.7873,0.6458
296,7,-0.0118,-0.5358,-0.2463,-1.0157
296,8,-0.9371,-1.7074,-2.3015,0.5382
297,1,1.6888,-1.1165,-0.8209,-1.3695
297,2,-0.6728,1.2358,-0.4268,1.7648
297,3,-0.0481,-0.1559,-0.2589,-0.7743
297,4,-0.1576,-0.5483,-0.1879,-0.2237
297,5,3.0734,0.16,1.1189,0.3306
297,6,3.8267,0.5018,1.2744,-0.5653
297,7,2.8356,1.1174,-0.1717,0.1434
297,8,3.24,1.4485,1.0985,0.5754
298,1,0.335,-0.3598,0.3577,0.9606
298,2,1.9337,-1.326,0.0645,0.7915
298,3,1.3062,-0.4135,0.9065,-0.1718
298,4,2.2623,0.2603,0.0723,-0.1466
298,5,1.0715,-0.9638,2.0578,2.3491
298,6,-0.2377,-0.9572,-1.4384,0.9499
298,7,3.5137,0.3438,-0.5152,-0.9218
298,8,1.604,-0.0487,-0.1265,0.1
299,1,2.7878,0.0328,0.4395,-0.3351
299,2,1.1939,-0.7585,1.268,-0.1353
299,3,-0.0942,-0.2304,-0.0244,-1.2295
299,4,-0.6064,-0.9242,-1.4222,-0.4119
299,5,1.8366,0.8902,0.8425,1.8116
299,6,0.8465,1.0352,0.755,0.5791
299,7,-1.652,-1.8462,-1.9419,-2.4912
299,8,1.6453,-0.9295,-0.0038,1.2167
300,1,-0.8091,-1.4965,-1.5901,1.0896
300,2,0.6342,-0.65,-0.6647,-0.3593
300,3,1.11,-0.0834,-0.9028,0.7173
300,4,0.1224,-1.4496,0.8093,-0.8594
300,5,1.887,-0.9219,0.1168,-0.4703
300,6,-1.1933,-1.004,-1.2856,1.4985
300,7,1.6528,0.2073,0.8801,-0.2717
300,8,1.0134,0.0693,-1.4338,-1.8697
301,1,0.6882,-0.7217,0.3301,-0.0633
301,2,-1.1215,0.1768,-0.814,-0.0786
301,3,1.5882,-0.5467,-0.3657,1.1984
301,4,1.7722,-0.2717,0.5043,0.0143
301,5,0.765,1.6735,0.5214,-0.4216
301,6,3.0601,1.3405,1.337,1.0451
301,7,0.6407,-1.2996,-0.0823,0.1208
301,8,-0.3802,0.8297,0.3065,-0.75
302,1,-0.1778,0.8114,-0.4377,1.155
302,2,1.4304,-1.1483,0.182,0.1937
302,3,1.9837,0.8188,0.4395,0.0029
302,4,0.6244,1.5379,-0.0983,0.1779
302,5,-1.1764,-1.1225,-1.8038,-1.0707
302,6,0.1933,-0.9175,0.3315,-0.5277
302,7,0.9333,1.0177,0.3646,0.0036
302,8,-0.3526,0.2715,-0.6802,-0.1947
303,1,-2.3549,0.5515,-1.2844,1.2724
303,2,2.7611,0.3406,1.4759,0.2174
303,3,2.551,0.3907,0.4914,0.8549
303,4,-0.8255,-1.3265,-0.2291,0.0094
303,5,1.4687,1.0473,-1.137,1.0563
303,6,-0.5065,1.1696,-0.8218,0.3975
303,7,1.0462,-0.2294,1.3026,0.0134
303,8,0.6152,-0.0435,0.1377,-0.0133
304,1,-0.2993,-1.5311,-0.5506,-0.9544
304,2,3.9879,0.5143,0.5097,0.5069
304,3,0.2903,0.5721,-0.8144,-0.0402
304,4,0.7014,-0.0622,1.5008,-0.502
304,5,0.9723,1.1244,1.3528,1.1065
304,6,1.9591,-0.3341,-0.4666,-1.2502
304,7,-1.6169,0.5646,-0.6287,-0.4225
304,8,-1.4533,-1.0197,-2.6181,1.0277
305,1,2.9037,-0.0236,-1.4816,0.3155
305,2,0.8807,-0.1744,-1.3395,-0.0479
305,3,1.3973,0.2253,0.1352,0.251
305,4,3.2055,-0.3695,-0.3262,0.1794
305,5,0.9092,-0.1315,-1.3453,-1.5167
305,6,0.1563,0.826,-0.2812,-0.3493
305,7,0.6601,-0.4368,0.5053,1.6165
305,8,-0.4156,-1.6066,0.5278,-0.6593
306,1,5.0961,1.7496,-1.8997,-0.3183
306,2,2.742,1.3815,-0.1283,-0.5416
306,3,1.1679,-1.2923,-1.3833,-0.087
306,4,3.1368,0.6897,0.9017,-0.5831
306,5,0.6118,-0.503,0.7841,0.4867
306,6,-0.6322,0.2635,-0.898,0.1973
306,7,0.8369,0.2942,-0.766,0.7735
306,8,-0.3452,-0.2344,-0.4613,-1.0509
307,1,0.1822,-0.7838,-2.2528,-0.3403
307,2,1.8065,-0.6905,0.336,-0.2257
307,3,0.2953,-0.9162,-0.2728,0.4556
307,4,0.9927,-0.8318,0.9702,-0.7932
307,5,0.497,-0.0672,-1.0984,0.9157
307,6,1.3516,-0.7158,-0.6191,1.1864
307,7,-0.4637,0.6821,-1.5065,-0.9889
307,8,-3.6813,1.4872,-1.0043,-0.4909
308,1,0.9675,-0.5801,-1.182,-0.5319
308,2,2.4807,0.2394,0.996,2.6324
308,3,1.7687,0.4997,-0.6983,-0.4299
308,4,0.3944,0.472,0.1242,1.6776
308,5,-0.6067,0.076,-0.3808,-1.2666
308,6,1.9634,0.7427,-1.2695,-0.9897
308,7,1.3972,0.4822,-0.1683,-0.6866
308,8,0.4669,-1.2377,0.5991,-0.8457
309,1,4.7507,0.8692,-1.2078,-0.2679
309,2,0.4027,0.8873,0.8091,-0.7088
309,3,2.4072,-0.7633,-0.8497,-0.8193
309,4,0.9173,0.0379,-0.483,1.1585
309,5,-0.9741,0.6833,0.5307,1.2238
309,6,0.4616,-0.2093,-0.6634,0.9493
309,7,3.1526,1.073,0.0376,0.524
309,8,1.1225,2.3639,-0.3147,0.0927
310,1,-0.7408,-0.786,0.1294,-0.497
310,2,-0.6185,-1.381,-2.3807,-0.9532
310,3,-1.0506,0.3038,-1.8297,0.363
310,4,2.205,0.7216,0.616,-1.1736
310,5,1.912,-0.2309,1.0372,-0.9939
310,6,-0.9402,1.4533,-0.9105,1.1529
310,7,-0.3483,-1.3386,-0.244,1.9006
310,8,2.5075,0.6929,0.2947,0.3933
311,1,0.1436,-0.6059,0.6932,1.1065
311,2,-2.0697,1.7194,-2.0277,-0.2458
311,3,-1.3943,1.9925,-0.886,-1.3377
311,4,0.882,-0.7667,-0.3326,0.6122
311,5,1.2144,-0.5496,0.7031,0.5693
311,6,1.5233,0.8596,2.4984,0.0717
311,7,0.7438,-0.3871,-0.228,-0.2424
311,8,2.9932,-0.0454,-1.407,0.9622
312,1,0.0272,0.0254,0.4023,-0.9857
312,2,-0.5926,-1.9197,1.321,-0.7738
312,3,1.5672,-0.0138,0.108,-1.0081
312,4,0.2517,-0.6897,-0.9066,0.085
312,5,0.4233,-0.4931,0.958,-1.0879
312,6,2.9964,1.4436,0.6635,-0.6842
312,7,0.9272,-1.2565,-1.0261,-0.7058
312,8,-1.6686,0.8132,0.3814,-0.2606
313,1,0.5592,-0.279,0.9973,-1.4874
313,2,3.2695,-0.2798,1.1819,0.0872
313,3,2.2906,0.7904,-0.0664,1.2473
313,4,2.045,0.3401,-0.3581,0.1355
313,5,2.9835,0.5706,1.2273,1.5413
313,6,1.1566,0.9682,-1.2102,1.334
313,7,1.7729,-0.3313,0.4386,0.7777
313,8,1.2428,-0.6122,-1.37,0.0747
314,1,1.1612,-1.0852,1.0654,0.0225
314,2,0.1866,-0.8254,-0.258,0.7638
314,3,3.2501,2.9491,1.2686,-0.3917
314,4,0.8236,1.2447,0.4914,-1.8825
314,5,-0.0292,-1.3511,-1.2232,0.492
314,6,0.0443,-1.3225,1.4246,-1.1311
314,7,0.8881,0.4819,1.5512,-0.9621
314,8,1.1977,0.5473,0.8823,0.0002
315,1,-0.5366,0.5489,-0.7616,-0.0951
315,2,0.1732,-0.255,-0.306,-1.4121
315,3,0.7936,-0.1255,0.1454,0.1655
315,4,1.5769,0.3279,-0.7037,0.9661
315,5,2.3987,0.0859,1.6923,-1.1283
315,6,-0.3492,-2.2193,0.1443,1.2725
315,7,2.6877,-0.2298,-2.7033,-1.5602
315,8,1.5058,-0.8514,0.3394,2.1173
316,1,1.6789,0.1752,-0.3482,-0.4113
316,2,2.9366,2.9853,-0.0749,0.1456
316,3,1.5417,0.3675,-0.3686,-1.892
316,4,2.2083,-0.3135,0.807,-0.0621
316,5,3.372,0.9218,1.1197,0.2285
316,6,3.1071,0.4827,0.2831,-0.0862
316,7,1.1695,0.4201,-0.3393,-0.5631
316,8,2.111,0.6069,-0.0413,-0.9466
317,1,5.0635,2.0565,0.0196,1.1305
317,2,-0.4433,-1.1309,-0.8024,0.0308
317,3,1.0112,0.4736,0.5789,1.5408
317,4,0.6884,-0.9264,0.46,-0.5265
317,5,2.6937,0.5555,1.5404,-0.4348
317,6,1.5774,-0.9187,1.2553,0.8156
317,7,0.3003,-0.4174,-0.6857,-1.623
317,8,-0.3328,-0.2951,0.8203,-1.2135
318,1,1.69,0.9758,-0.951,1.0975
318,2,0.3825,0.9185,0.6959,-1.1719
318,3,-1.1665,-1.2457,-0.5166,-1.8191
318,4,-1.2052,0.0549,-1.0233,1.8685
318,5,1.0339,-0.7096,0.28,-1.3938
318,6,1.5141,-1.2585,-2.6746,0.1841
318,7,0.4294,-0.217,-1.751,0.0691
318,8,1.0364,-0.3085,-0.1775,-2.8106
319,1,5.1813,2.4267,0.0824,-0.2673
319,2,-1.207,0.433,-0.3693,0.4484
319,3,0.4137,-1.3776,-1.5794,0.3543
319,4,0.4582,-0.5648,-0.8179,0.9035
319,5,2.4966,1.0214,0.3912,-0.3875
319,6,1.2352,2.0884,0.5818,0.7125
319,7,-0.4207,-1.586,-0.0162,-0.6893
319,8,0.4846,-1.8799,1.1568,-1.4105
320,1,5.3159,1.871,0.3974,-1.2977
320,2,2.343,0.3896,-0.7475,-1.4621
320,3,-0.0238,-0.8683,-0.2805,1.0096
320,4,-1.6991,0.5346,-1.4029,-1.5146
320,5,-1.3024,-2.6357,-0.1081,0.274
320,6,2.6235,0.0034,1.1121,-0.2659
320,7,0.2473,0.3278,0.6853,-0.1026
320,8,1.4864,0.9243,1.402,1.3636
321,1,1.667,-1.0139,-0.3029,-0.4384
321,2,-0.0985,0.0857,1.3461,0.6116
321,3,1.9145,-0.9254,-0.1933,0.0376
321,4,1.32,0.2554,1.4716,-0.152
321,5,-0.5314,-0.8953,-0.0219,2.3
321,6,0.7761,-0.4081,0.7072,-1.4413
321,7,0.4572,-0.9958,1.4751,1.2891
321,8,1.9479,0.6511,-0.1934,0.6564
322,1,0.5144,0.8585,0.2184,-0.4795
322,2,-0.4123,-0.2346,1.2889,1.6293
322,3,0.6994,0.0382,-0.133,-1.8481
322,4,-1.5179,-1.4486,-1.3209,-0.5218
322,5,1.6417,-0.2997,2.143,-1.2085
322,6,-0.735,-0.0502,-0.4698,0.4121
322,7,1.0905,2.6208,0.1588,-1.1131
322,8,0.9176,-1.112,1.156,0.4331
323,1,1.0948,1.4642,-0.6085,-0.1864
323,2,1.7007,0.9969,-1.0079,-0.4794
323,3,2.0756,0.2806,0.2537,0.3886
323,4,-2.0896,1.7586,-1.7931,-0.2686
323,5,1.0065,0.3721,-0.2879,-1.0886
323,6,-3.0836,0.3892,0.245,2.8014
323,7,1.2063,-0.0531,-0.27,-0.4872
323,8,0.4266,1.2236,-1.5435,-2.2176
324,1,0.8131,1.0965,1.5942,-0.8421
324,2,1.0313,-0.6257,0.1035,-1.2673
324,3,1.4939,-1.3192,1.4312,0.8261
324,4,0.2442,-0.203,-0.26,0.3217
324,5,-0.7465,-0.8,-0.88,0.3987
324,6,1.2364,-0.0635,0.2692,-0.37
324,7,-0.9149,1.2374,-0.2158,-0.2794
324,8,-0.4719,-0.4573,-1.1778,-0.3709
325,1,2.5181,-0.0428,1.4698,-0.0812
325,2,0.9299,0.058,-0.6223,0.8353
325,3,-3.4062,0.8484,-1.8403,0.3361
325,4,-0.5826,-2.2469,1.3282,0.5001
325,5,0.7279,-0.6067,-0.5043,0.4996
325,6,2.1906,0.2113,-0.6078,0.8844
325,7,-2.9608,1.2001,-1.7654,0.2882
325,8,1.6109,-0.4919,1.7409,0.3588
326,1,0.8725,-1.8766,-1.2895,1.1888
326,2,4.0721,0.6197,0.0584,-0.665
326,3,1.2347,-0.6354,0.9126,-0.8557
326,4,0.9299,-1.1897,0.4217,-1.1859
326,5,-1.5164,-0.6243,-0.0597,0.1829
326,6,3.8075,-0.1845,-1.7017,-1.8537
326,7,-0.2346,-0.6047,-0.8097,0.4622
326,8,-0.6131,-2.2056,0.1878,-0.1092
327,1,0.7349,0.8971,-0.7872,1.1346
327,2,4.2971,1.2749,0.2034,-0.6719
327,3,4.3914,0.6515,0.6817,-0.2033
327,4,0.8097,-1.1377,0.9625,1.1222
327,5,1.9979,-0.2015,-1.2262,1.3831
327,6,1.6897,-0.0065,2.1966,-0.6802
327,7,0.2285,0.5988,0.7675,0.1818
327,8,3.5386,0.6683,-0.0017,0.2944
328,1,0.4695,-0.7342,1.0895,0.3737
328,2,2.9483,0.082,2.3654,-0.2626
328,3,3.2228,0.4573,-1.4387,1.2814
328,4,2.8745,1.4558,-0.2253,-1.8897
328,5,5.0793,0.7045,-2.3784,-0.4211
328,6,4.7766,0.7891,0.1927,0.4479
328,7,0.9475,0.0838,0.3654,0.4572
328,8,0.1734,1.4105,-0.0392,1.3528
329,1,-1.9265,0.4098,-0.6545,1.1982
329,2,3.145,-0.8611,-2.0495,-0.2855
329,3,1.0545,1.4034,0.3735,1.2999
329,4,3.0631,0.6979,1.4554,-0.714
329,5,-0.291,-0.443,-0.591,0.9309
329,6,2.3823,-0.4795,0.4401,1.8105
329,7,-0.6012,0.2966,-1.5681,1.2149
329,8,-0.1576,0.4632,0.4572,0.1058
330,1,0.6883,0.1973,-0.3934,-0.3318
330,2,0.0964,0.3113,-0.7624,-1.5286
330,3,3.0339,1.7,-0.7604,0.3105
330,4,1.324,1.0715,-0.3936,-1.1152
330,5,1.9621,0.1906,0.3824,-0.7931
330,6,0.4641,0.9413,-1.3122,-1.1907
330,7,-0.2806,-1.0325,-0.3971,-0.4604
330,8,0.3767,0.3979,-0.0415,-0.028
331,1,6.9296,1.8093,-1.099,0.2736
331,2,1.6098,-0.218,1.7967,-0.6005
331,3,-1.9085,-0.8476,-0.8535,1.0693
331,4,-0.1242,-0.6521,-0.6694,-0.2082
331,5,0.2655,-1.0896,-0.9783,-0.7877
331,6,2.3902,-0.7848,1.7985,0.2263
331,7,1.9872,-0.3705,0.5529,1.9636
331,8,-0.8744,-1.4056,-0.9366,0.3352
332,1,3.7183,0.0156,1.1062,-0.3629
332,2,1.4634,0.9023,0.2007,-1.5275
332,3,1.7245,-0.9078,0.2573,-0.2194
332,4,-0.7277,1.5193,-0.3445,0.2349
332,5,-2.9357,0.5108,-0.7494,-0.3876
332,6,-0.5738,1.0306,0.3378,-1.6654
332,7,-3.1268,-0.6578,-0.5451,-0.8506
332,8,4.2902,0.8545,1.8168,1.4545
333,1,0.3167,-1.0919,-1.2693,1.434
333,2,0.8211,0.8902,1.5362,-0.8866
333,3,1.6477,0.1718,-0.1113,0.6728
333,4,1.6235,0.5533,0.2991,-1.1786
333,5,1.1134,-1.1756,0.8332,1.4043
333,6,1.6445,-0.8951,-0.6302,0.2452
333,7,1.2015,0.5972,0.8642,0.9496
333,8,-1.676,-0.9483,-2.7075,-1.7151
334,1,2.3573,0.4632,-0.72,0.6776
334,2,0.8215,-1.3671,-0.9241,-0.0077
334,3,1.2519,0.8482,-1.2535,0.8519
334,4,2.2375,-1.2325,-0.215,0.9149
334,5,0.8076,0.5523,0.3857,0.0658
334,6,0.3715,0.6256,0.7027,-0.6008
334,7,1.1187,-0.6968,0.2409,0.7797
334,8,-0.0301,0.582,-0.6657,-0.0602
335,1,1.8488,0.2604,0.369,-0.8728
335,2,-0.0765,-0.5388,0.1243,-0.9202
335,3,0.477,-1.0086,0.9361,-1.4772
335,4,1.3491,-1.9626,0.7769,-0.5103
335,5,0.6371,0.3497,0.0305,1.1027
335,6,-0.7817,-1.5648,-0.8973,0.1778
335,7,2.5284,0.0953,-0.653,-0.5298
335,8,-0.6207,-0.2634,-0.5498,0.8049
336,1,0.1398,0.6791,-0.3153,-0.8325
336,2,1.539,-0.302,0.2681,0.0954
336,3,1.9498,-0.3294,0.7152,-0.1796
336,4,3.2264,0.7319,-0.0511,0.7791
336,5,0.1664,0.3351,0.0161,-1.5772
336,6,1.9788,0.3162,0.1433,-0.8502
336,7,0.3533,0.4693,-0.5159,-1.6382
336,8,-0.607,-1.5356,-0.9254,-0.2596
337,1,3.4716,0.7568,-1.7554,1.2114
337,2,0.1708,0.6125,-0.6951,-0.5054
337,3,0.8615,-1.0167,0.4731,-0.5107
337,4,0.8704,-0.2441,-0.7029,0.8717
337,5,-0.4464,-0.0393,-0.2378,1.0685
337,6,2.1051,-0.1345,0.4664,-0.0886
337,7,2.0047,0.3339,0.5207,0.6847
337,8,-3.2337,1.4314,-1.0795,-1.077
338,1,2.224,1.0818,0.9971,1.378
338,2,0.1738,-1.3122,1.1274,2.1487
338,3,2.9964,0.6221,-1.1298,0.5212
338,4,-1.684,1.3289,-0.8238,-2.0843
338,5,1.1654,0.3868,1.1911,-0.5582
338,6,2.1331,1.091,-0.1469,0.6128
338,7,1.5294,2.0123,-2.2198,-0.4215
338,8,2.7681,1.0237,-1.3997,1.2722
339,1,-1.051,0.2493,-0.2494,0.5882
339,2,4.6572,1.0451,-1.163,-0.7065
339,3,1.6761,0.1449,-0.4134,0.0323
339,4,2.6836,0.0239,0.0324,-0.8938
339,5,1.9803,-0.3514,1.4623,-0.1826
339,6,1.6705,1.5634,-0.2905,-0.5546
339,7,-0.0776,-0.8184,1.0725,1.1748
339,8,1.3757,1.5324,1.4288,2.116
340,1,3.3733,0.4999,1.4343,-1.4312
340,2,1.4363,-1.3993,0.2848,-1.9232
340,3,-0.6566,0.3676,-1.9633,-0.2452
340,4,-1.5837,-2.1,0.4608,-1.5184
340,5,1.3732,0.6255,1.0484,0.0462
340,6,0.9525,0.8852,-0.0811,0.7489
340,7,1.047,-0.5924,1.7446,1.4941
340,8,1.8838,0.1235,0.8598,0.2014
341,1,3.8643,1.9542,0.5683,-0.1932
341,2,1.9094,-0.5057,1.0864,-1.9784
341,3,0.9412,-1.0589,0.3334,0.0262
341,4,-4.6549,1.4817,-2.4928,0.0713
341,5,1.0018,1.9626,-0.4991,0.639
341,6,3.5785,0.0037,1.1972,-0.7085
341,7,1.9911,1.0115,-0.8076,-0.4351
341,8,2.3063,1.3415,-0.2235,-1.478
342,1,0.7484,-0.7425,-1.0448,-2.2913
342,2,1.5995,-0.4853,1.7839,-1.1085
342,3,-0.8884,1.2309,1.6815,-1.5703
342,4,0.9986,1.685,-0.8839,0.3367
342,5,1.2724,0.5629,0.1473,-0.5181
342,6,1.7333,-0.8798,-0.6805,-0.5382
342,7,2.2715,1.9871,0.6149,-0.9844
342,8,-0.6613,-0.531,0.5097,-3.2326
343,1,1.4798,-0.3351,0.8117,1.5083
343,2,0.2526,0.3423,0.3319,-1.0003
343,3,1.3407,1.5542,2.9354,-0.4124
343,4,-0.4982,0.854,-1.0279,-1.4549
343,5,1.7508,0.4149,-1.7106,0.9719
343,6,3.0249,0.4633,-0.3931,0.1434
343,7,1.3691,0.0435,-1.568,-0.8264
343,8,2.0614,0.5581,-1.4925,-0.3922
344,1,-0.2347,-2.5296,-1.0013,1.6782
344,2,0.7112,-0.2966,-0.9222,-0.073
344,3,1.9419,0.2413,-0.9546,-0.1817
344,4,-1.3058,-1.151,0.5182,-0.9414
344,5,1.2099,0.3863,-0.5062,-1.8946
344,6,-0.4003,-0.2045,-0.1795,-0.16
344,7,4.1572,1.7555,0.8942,0.3255
344,8,1.2208,1.573,-0.7663,1.0996
345,1,0.7224,-0.4658,-0.2645,-2.2485
345,2,-0.5987,-0.1508,0.3658,-1.1251
345,3,2.1716,-0.0739,-1.9416,-0.5807
345,4,1.1368,-0.4517,-2.3849,-0.0035
