firm,year,ik,q,cashflow,sales,debt
48,2014,0.81015,1.7227,0.1316,4.0927,0.2582
48,2015,0.765834,1.4235,0.1212,3.975,0.2551
48,2016,0.623299,1.085,0.1186,3.9974,0.1923
48,2017,0.625315,1.301,0.1094,4.0038,0.1791
48,2018,0.610397,1.3615,0.1021,3.9417,0.1821
48,2019,0.636165,1.7075,0.083,3.9313,0.2553
49,2010,0.822003,1.2026,0.0899,5.9414,0.303
49,2011,0.882084,1.0224,0.0669,5.9528,0.293
49,2012,0.907741,1.1469,0.0673,5.8611,0.2957
49,2013,0.964656,1.2219,0.086,5.9703,0.2938
49,2014,0.928743,1.3001,0.072,5.9355,0.2623
49,2015,0.953228,1.2825,0.0771,5.9876,0.2466
49,2016,0.877948,1.2323,0.0861,6.0505,0.2317
49,2017,0.850468,0.8592,0.0631,6.0039,0.255
49,2018,0.920877,1.3279,0.0908,5.9742,0.2903
49,2019,0.935225,1.1852,0.0531,6.0034,0.3151
50,2010,0.98197,1.45,0.082,6.1548,0.334
50,2011,0.922907,1.5419,0.0674,6.0886,0.359
50,2012,0.922248,1.7056,0.0617,6.0444,0.3652
50,2013,0.845399,1.7246,0.088,6.0505,0.3892
50,2014,0.88441,1.6432,0.1078,6.1039,0.3526
50,2015,0.964209,1.9081,0.1258,6.0782,0.3209
50,2016,0.979505,1.6654,0.1081,6.054,0.306
50,2017,0.87488,1.5829,0.0836,6.0002,0.3034
50,2018,0.874932,1.0752,0.1036,5.8493,0.3513
50,2019,0.887964,1.2325,0.0888,5.8829,0.3764
51,2010,0.806743,1.0899,0.077,5.9187,0.3776
51,2011,0.83603,1.4095,0.087,5.9037,0.3825
51,2012,0.914748,1.672,0.1095,5.8884,0.3693
51,2013,1.0,1.7052,0.1066,5.9606,0.3614
51,2014,0.92464,1.6114,0.0961,6.0561,0.3517
51,2015,0.960727,1.8512,0.1131,6.0501,0.3514
51,2016,0.98554,1.6919,0.122,6.1094,0.3913
51,2017,1.0,2.015,0.1426,6.1692,0.3935
51,2018,1.0,2.0951,0.1341,6.2297,0.4008
51,2019,1.0,2.0661,0.1196,6.3614,0.3584
52,2010,0.871893,1.8108,0.1145,3.669,0.1977
52,2011,0.742331,1.691,0.1282,3.7546,0.2511
52,2012,0.858686,1.87,0.1304,3.9766,0.2406
52,2013,0.860497,2.061,0.0916,3.9429,0.2372
52,2014,0.791026,2.0007,0.0473,4.0961,0.2348
52,2015,0.800962,1.7018,0.0779,4.1074,0.199
52,2016,0.961843,1.7918,0.1171,4.0375,0.2651
52,2017,0.932458,2.0006,0.1167,3.9884,0.2512
52,2018,0.879141,1.9967,0.0905,3.9574,0.2008
52,2019,0.797213,1.9322,0.0893,3.8938,0.1839
53,2010,0.801808,1.2887,0.0805,5.8712,0.3333
53,2011,0.725352,1.3372,0.0957,5.9234,0.2709
53,2012,0.71357,1.4101,0.0747,5.8015,0.3035
53,2013,0.736163,1.3033,0.0634,5.8266,0.2695
53,2014,0.701696,1.0626,0.073,5.8377,0.2654
53,2015,0.755007,1.4803,0.0912,5.8787,0.2265
53,2016,0.781181,1.7019,0.074,5.9155,0.2767
53,2017,0.868897,1.7969,0.0706,5.9268,0.3279
53,2018,0.929115,1.778,0.0599,6.024,0.3262
53,2019,0.847864,1.779,0.0388,6.0686,0.3862
54,2010,0.935729,1.4363,0.1224,6.0367,0.3378
54,2011,0.945589,1.35,0.1534,5.8518,0.3365
54,2012,0.89819,1.2854,0.1273,5.8847,0.3144
54,2013,0.806745,1.3221,0.1284,5.9749,0.2597
54,2014,0.83444,1.4991,0.1462,5.8853,0.2586
54,2015,0.943911,1.8364,0.1446,5.8705,0.2309
54,2016,0.927597,1.7266,0.1655,5.7669,0.2437
54,2017,0.89884,1.6326,0.1262,5.6712,0.2474
54,2018,0.867452,1.6691,0.1193,5.6979,0.291
54,2019,0.954002,1.8207,0.1236,5.7412,0.2721
55,2010,0.854711,1.6279,0.1333,5.8408,0.4131
55,2011,0.940577,1.6847,0.1548,5.8289,0.4204
55,2012,0.815186,1.7286,0.1495,5.8367,0.3771
55,2013,0.799946,1.4431,0.1833,5.7908,0.4122
55,2014,0.789936,1.3767,0.1361,5.8049,0.4278
55,2015,0.880211,1.4379,0.1439,5.9012,0.4081
55,2016,0.864873,1.434,0.1181,5.8111,0.4153
55,2017,0.839799,1.2544,0.1083,5.7856,0.4245
55,2018,0.793413,1.3221,0.1322,5.8144,0.4208
55,2019,0.760356,1.3932,0.1272,5.7145,0.3875
56,2010,0.908349,1.6018,0.1114,6.0289,0.2894
56,2011,0.908778,1.5324,0.0571,5.9735,0.2818
56,2012,0.968108,1.6895,0.0547,5.9995,0.2989
56,2013,0.916459,1.6181,0.0538,6.0215,0.3459
56,2014,0.887129,1.5361,0.0651,5.9757,0.3251
56,2015,0.881677,1.548,0.0899,5.9591,0.3815
56,2016,0.902004,1.4259,0.0736,6.0233,0.4372
56,2017,0.907567,1.7208,0.0518,6.0148,0.4036
56,2018,0.860079,1.5953,0.0941,5.9265,0.4029
56,2019,0.800432,1.4691,0.1101,5.9007,0.3741
57,2010,0.900455,1.3894,0.1114,5.9618,0.3045
57,2011,0.797795,1.2014,0.1057,6.0076,0.3173
57,2012,0.817153,1.2572,0.107,6.108,0.3017
57,2013,0.84737,1.4048,0.0987,6.1509,0.2968
57,2014,0.903941,1.795,0.0892,6.1931,0.2684
57,2015,0.965116,1.8684,0.0822,6.131,0.2256
57,2016,0.998058,1.9662,0.066,6.1461,0.1973
57,2017,0.832267,1.842,0.061,6.1153,0.2474
57,2018,0.965426,1.8521,0.0712,6.1012,0.2124
57,2019,0.993645,2.009,0.0489,6.0773,0.2378
58,2010,0.7313,0.9624,0.0918,6.3918,0.344
58,2011,0.785382,1.2757,0.1483,6.3953,0.3331
58,2012,0.870206,1.6373,0.1289,6.5207,0.3171
58,2013,0.961932,1.7902,0.1395,6.5353,0.2954
58,2014,0.948647,1.8091,0.1456,6.5366,0.3048
58,2015,0.898778,1.7571,0.1302,6.4772,0.2804
58,2016,0.984623,1.8001,0.1253,6.4655,0.3114
58,2017,1.0,1.7419,0.108,6.3555,0.2876
58,2018,1.0,1.7381,0.1142,6.3278,0.3251
58,2019,0.995269,1.8577,0.1057,6.273,0.3033
59,2010,0.843979,2.103,0.0951,4.1033,0.3237
59,2011,0.814067,1.8877,0.0961,4.1876,0.3301
59,2012,0.859997,2.1357,0.1084,4.1552,0.2516
59,2013,0.86779,2.01,0.0762,4.2584,0.2853
59,2014,0.790092,1.8427,0.0511,4.1594,0.2697
59,2015,0.684422,1.5002,0.0787,3.988,0.2948
59,2016,0.721147,1.4992,0.0785,3.9156,0.2638
59,2017,0.636281,1.4112,0.0757,3.9846,0.2464
59,2018,0.691731,1.5487,0.0701,4.0318,0.2366
59,2019,0.651705,1.3374,0.0876,4.0409,0.239
60,2010,1.0,1.0625,0.1091,8.5656,0.4657
60,2011,0.936113,0.7518,0.1489,8.6438,0.4435
60,2012,0.934852,0.9439,0.1693,8.5924,0.4072
60,2013,1.0,1.1589,0.1592,8.5159,0.4598
60,2014,0.996106,0.8875,0.1865,8.4207,0.4972
60,2015,1.0,1.1024,0.1343,8.4087,0.4161
60,2016,1.0,1.3969,0.1185,8.341,0.3981
60,2017,1.0,1.2122,0.1338,8.5944,0.386
60,2018,1.0,1.2687,0.0971,8.6458,0.3623
60,2019,1.0,1.5631,0.0925,8.6294,0.3302
61,2010,0.8684,1.7445,0.0752,5.9862,0.3018
61,2011,0.794313,1.2399,0.0921,5.8911,0.3418
61,2012,0.83365,1.2803,0.0512,5.9497,0.3659
61,2013,0.73866,1.1611,0.0929,5.8757,0.4302
61,2014,0.738507,1.227,0.0727,6.0785,0.3967
61,2015,0.774942,1.5329,0.0915,6.1617,0.4285
61,2016,0.785849,1.4926,0.1086,6.2046,0.4889
61,2017,0.934948,1.222,0.0833,6.2293,0.4868
61,2018,0.864262,1.0135,0.0888,6.3255,0.4726
61,2019,0.76205,1.0457,0.1123,6.2242,0.4101
62,2010,0.453036,0.8601,0.1324,4.0175,0.3364
62,2011,0.567526,1.0772,0.1136,4.0871,0.3023
62,2012,0.554185,1.4436,0.113,4.1369,0.2951
62,2013,0.642183,1.5749,0.0999,4.1361,0.2704
62,2014,0.638494,1.5127,0.0489,4.0702,0.2886
62,2015,0.657478,1.8842,0.0682,4.0691,0.2475
62,2016,0.69394,1.9714,0.0813,3.9887,0.2403
62,2017,0.797245,2.0752,0.1386,4.0087,0.2491
62,2018,0.833291,2.0025,0.1077,4.0714,0.2578
62,2019,0.784873,1.9884,0.1222,4.2275,0.2445
63,2010,0.875575,1.7011,0.0781,5.8401,0.3393
63,2011,0.818415,1.3177,0.0858,5.8121,0.3198
63,2012,0.732353,1.3299,0.1363,5.7294,0.3219
63,2013,0.852808,1.7991,0.1295,5.7433,0.3376
63,2014,0.813325,1.3125,0.0904,5.7126,0.2806
63,2015,0.845255,1.5022,0.101,5.7299,0.1899
63,2016,0.842705,1.4893,0.1132,5.7524,0.2209
63,2017,0.830388,0.9204,0.0955,5.876,0.234
63,2018,0.809853,1.2666,0.1029,6.0188,0.241
63,2019,0.833099,1.5877,0.1256,6.1329,0.2553
64,2010,0.839261,1.9344,0.1038,4.4188,0.232
64,2011,0.826911,1.8694,0.1506,4.5459,0.1821
64,2012,0.789188,1.8547,0.1584,4.5136,0.1563
64,2013,0.859604,1.8937,0.1352,4.5924,0.1963
64,2014,1.0,2.4725,0.1039,4.4427,0.209
64,2015,0.982909,2.4415,0.0944,4.3175,0.2444
64,2016,0.973761,2.4391,0.1202,4.319,0.2265
64,2017,0.983386,2.4138,0.0937,4.263,0.1941
64,2018,0.975037,2.2591,0.0948,4.2396,0.1976
64,2019,0.891744,2.1186,0.0757,4.3831,0.1723
65,2010,1.0,1.5153,0.1337,8.545,0.3801
65,2011,1.0,1.3085,0.1366,8.5299,0.3617
65,2012,1.0,1.0039,0.0891,8.555,0.3871
65,2013,1.0,0.8029,0.1031,8.7127,0.3614
65,2014,1.0,0.9583,0.1046,8.7109,0.3631
65,2015,1.0,1.3166,0.1358,8.7333,0.3739
65,2016,1.0,1.1779,0.1483,8.7541,0.3829
65,2017,1.0,1.3259,0.1557,8.5743,0.3668
65,2018,1.0,1.357,0.1658,8.6489,0.3079
65,2019,1.0,1.2458,0.1312,8.5933,0.3226
66,2010,1.0,1.5359,0.1362,8.6305,0.4598
66,2011,1.0,1.3595,0.1096,8.6842,0.4565
66,2012,1.0,1.7142,0.0897,8.6485,0.4801
66,2013,1.0,1.8387,0.1033,8.5963,0.4597
66,2014,1.0,1.6431,0.0885,8.5841,0.4769
66,2015,1.0,1.4461,0.089,8.6149,0.5083
66,2016,1.0,1.4603,0.0849,8.6433,0.5165
66,2017,1.0,1.5445,0.1287,8.8113,0.5159
66,2018,1.0,1.6701,0.1583,8.6934,0.5053
66,2019,1.0,1.5698,0.1712,8.673,0.4951
67,2010,0.835489,1.9242,0.0483,3.88,0.2289
67,2011,0.795021,1.9045,0.0482,3.8749,0.2369
67,2012,0.676339,1.5387,0.0183,3.8581,0.2066
67,2013,0.598089,1.4407,0.0483,3.9833,0.2196
67,2014,0.637644,1.4694,0.046,3.9614,0.3047
67,2015,0.727567,1.8643,0.0319,4.1502,0.3196
67,2016,0.687137,1.7048,0.0471,4.1708,0.2474
67,2017,0.77619,1.724,0.0611,4.1814,0.2707
67,2018,0.795803,1.6602,0.079,4.2246,0.3042
67,2019,0.785468,1.3834,0.0703,4.2766,0.3348
68,2010,0.656198,1.161,0.0679,3.8898,0.2214
68,2011,0.710622,1.2895,0.0472,3.9797,0.2739
68,2012,0.63803,1.1118,0.036,3.9944,0.2918
68,2013,0.668951,1.3077,0.0134,3.8588,0.2809
68,2014,0.653399,1.4902,0.0514,3.8391,0.3099
68,2015,0.682523,1.4807,0.0531,3.8184,0.3398
68,2016,0.68894,1.3408,0.0665,3.8397,0.3271
68,2017,0.754163,1.4586,0.0821,3.8474,0.3267
68,2018,0.775566,1.3118,0.0739,3.7646,0.2664
68,2019,0.66763,1.2835,0.0672,3.8446,0.2975
69,2010,0.967853,1.8649,0.1037,6.1991,0.2843
69,2011,0.978748,1.8906,0.1118,6.2317,0.3329
69,2012,0.99937,1.8731,0.1242,6.3282,0.2804
69,2013,0.926527,1.6294,0.1194,6.3848,0.2738
69,2014,0.818329,1.4154,0.1098,6.2137,0.3463
69,2015,0.749292,1.2886,0.0759,6.2488,0.2765
69,2016,0.813215,1.2784,0.0891,6.3049,0.2627
69,2017,0.804474,1.2913,0.0823,6.346,0.2466
69,2018,0.812687,1.0785,0.1076,6.2756,0.2683
69,2019,0.862989,1.1095,0.1428,6.2592,0.2831
70,2010,0.648604,1.7815,0.094,4.3131,0.2698
70,2011,0.651363,1.7695,0.0857,4.1999,0.244
70,2012,0.685528,1.8816,0.0904,4.1013,0.2326
70,2013,0.690459,1.8076,0.0606,3.9879,0.2556
70,2014,0.643752,1.7489,0.0494,3.8215,0.2768
70,2015,0.696156,1.7229,0.0532,3.7715,0.2624
70,2016,0.645802,1.8126,0.0689,3.8516,0.3282
70,2017,0.615357,1.8209,0.0735,3.8823,0.3472
70,2018,0.556487,1.7343,0.0669,3.8659,0.378
70,2019,0.588656,1.7608,0.0949,3.775,0.3409
71,2010,0.774694,1.2026,0.0885,5.888,0.3363
71,2011,0.74566,1.34,0.1173,5.9365,0.3298
71,2012,0.791855,1.265,0.1118,5.8792,0.2935
71,2013,0.817362,1.1962,0.1144,6.0059,0.3104
71,2014,0.843379,1.3801,0.0963,6.0244,0.3694
71,2015,0.870997,1.4453,0.0858,6.0821,0.4265
71,2016,0.91533,1.3518,0.0641,6.0983,0.4138
71,2017,0.846741,1.2601,0.0716,6.1428,0.3759
71,2018,0.840026,0.9908,0.106,6.0792,0.3534
71,2019,0.869037,1.1616,0.098,6.1345,0.354
72,2010,0.931014,2.0923,0.108,6.0239,0.3446
72,2011,0.957032,2.1399,0.0786,6.0728,0.3424
72,2012,0.867883,1.9594,0.0649,6.0148,0.2827
72,2013,0.795611,1.7283,0.0867,6.0556,0.3214
72,2014,0.813992,1.5032,0.1203,6.1182,0.3665
72,2015,0.906509,1.6855,0.0977,5.9779,0.3772
72,2016,0.860413,1.4998,0.1221,6.0181,0.3597
72,2017,0.898785,1.6064,0.1102,5.893,0.3844
72,2018,0.8204,1.6757,0.1199,6.0337,0.387
72,2019,0.913344,1.9948,0.1309,5.9685,0.352
73,2010,1.0,1.3989,0.1331,8.2445,0.3173
73,2011,1.0,1.4519,0.1286,8.2813,0.3236
73,2012,1.0,1.3673,0.0985,8.2552,0.3552
73,2013,1.0,1.5505,0.1115,8.2111,0.3711
73,2014,1.0,1.461,0.1052,8.2996,0.3823
73,2015,1.0,1.472,0.1023,8.3903,0.3431
73,2016,1.0,1.6781,0.0879,8.3288,0.3912
73,2017,1.0,1.9231,0.075,8.3435,0.4164
73,2018,1.0,1.8446,0.1008,8.3892,0.3752
73,2019,1.0,1.9142,0.0909,8.4022,0.3292
74,2010,1.0,1.349,0.0999,8.4539,0.4346
74,2011,1.0,1.4123,0.1239,8.4639,0.3785
74,2012,1.0,0.8774,0.1275,8.3711,0.34
74,2013,0.966083,0.9442,0.1374,8.4198,0.3489
74,2014,0.897367,0.8254,0.1652,8.4153,0.3754
74,2015,0.919275,1.1303,0.1221,8.4862,0.3549
74,2016,0.966268,1.2475,0.108,8.5495,0.3625
74,2017,0.939789,1.164,0.132,8.5884,0.3685
74,2018,0.978949,1.3816,0.0875,8.5343,0.3759
74,2019,0.937043,0.9983,0.0961,8.449,0.3857
75,2010,1.0,1.2651,0.1334,8.3467,0.356
75,2011,1.0,1.2632,0.1535,8.2746,0.2973
75,2012,1.0,1.5506,0.1372,8.2962,0.3223
75,2013,1.0,1.447,0.1082,8.3782,0.331
75,2014,1.0,1.6217,0.0948,8.3325,0.3625
75,2015,1.0,1.5556,0.098,8.4676,0.4124
75,2016,0.990312,1.4747,0.0927,8.4428,0.3894
75,2017,1.0,1.4489,0.1004,8.4699,0.402
75,2018,1.0,1.708,0.0808,8.5971,0.4597
75,2019,1.0,1.7253,0.1018,8.7231,0.4299
76,2010,0.786845,1.2492,0.0997,5.9145,0.4084
76,2011,0.801383,1.3198,0.1127,5.921,0.4035
76,2012,0.793152,1.3216,0.1161,5.7744,0.4072
76,2013,0.765964,1.4208,0.1065,5.7809,0.4013
76,2014,0.811523,1.3467,0.1488,5.9178,0.3874
76,2015,0.906053,1.6264,0.1469,6.0374,0.3696
76,2016,0.936167,1.4521,0.1401,6.0276,0.4049
76,2017,0.795942,1.0578,0.105,6.0236,0.4181
76,2018,0.803042,1.3461,0.1298,5.9587,0.4256
76,2019,0.848071,1.5833,0.119,5.9852,0.3834
77,2010,0.829355,1.8263,0.1036,4.0976,0.245
77,2011,0.714947,1.6039,0.07,4.0604,0.1889
77,2012,0.732012,1.7168,0.0616,4.0434,0.2124
77,2013,0.788937,1.6465,0.0726,3.9445,0.2272
77,2014,0.674333,1.1476,0.0695,3.9672,0.2608
77,2015,0.615276,1.2199,0.0891,4.0597,0.3094
77,2016,0.55603,1.557,0.1039,4.0765,0.2744
77,2017,0.626242,1.5637,0.1203,4.119,0.2576
77,2018,0.877306,2.2605,0.1208,4.1086,0.2643
77,2019,0.881953,2.1377,0.0905,4.1692,0.3079
78,2010,1.0,1.5136,0.13,8.7119,0.4084
78,2011,1.0,1.4131,0.1323,8.6582,0.425
78,2012,1.0,1.4117,0.117,8.5558,0.3855
78,2013,1.0,1.5208,0.1006,8.6341,0.4394
78,2014,1.0,1.5588,0.1182,8.6359,0.4551
78,2015,1.0,1.5385,0.1226,8.5812,0.424
78,2016,1.0,1.4853,0.135,8.5661,0.4309
78,2017,1.0,1.6978,0.1379,8.4922,0.4106
78,2018,1.0,1.4774,0.1415,8.3763,0.4275
78,2019,1.0,1.6329,0.1536,8.2995,0.4768
79,2010,0.900322,2.4904,0.0918,4.2978,0.4487
79,2011,0.749775,2.0975,0.0981,4.1465,0.4094
79,2012,0.783811,1.8622,0.1148,4.1082,0.3797
79,2013,0.654335,1.3353,0.0867,4.0086,0.391
79,2014,0.62329,1.5297,0.0825,4.1246,0.38
79,2015,0.685118,1.8212,0.078,4.1829,0.3704
79,2016,0.642157,1.5589,0.0907,4.1961,0.3609
79,2017,0.734177,1.9252,0.0727,4.252,0.3303
79,2018,0.679999,1.919,0.0542,4.3615,0.2816
79,2019,0.667083,1.7226,0.0648,4.3256,0.3062
80,2010,0.838658,1.8481,0.0595,4.3808,0.2864
80,2011,0.796114,1.5527,0.0416,4.3802,0.3091
80,2012,0.700149,1.3958,0.0793,4.1658,0.2965
80,2013,0.705516,1.7471,0.0331,4.0755,0.2861
80,2014,0.71255,1.9432,0.057,4.1209,0.2565
80,2015,0.794766,2.1874,0.0767,4.0566,0.2461
80,2016,0.862064,2.2664,0.0772,4.1172,0.2468
80,2017,0.810084,1.903,0.05,4.1977,0.2878
80,2018,0.718987,1.7062,0.0527,4.1919,0.3034
80,2019,0.710181,1.5063,0.083,4.2699,0.3096
81,2010,0.803603,1.9082,0.0923,3.9916,0.2756
81,2011,0.904154,1.9487,0.0799,4.051,0.234
81,2012,0.897554,1.817,0.0853,3.9502,0.2278
81,2013,0.900128,2.074,0.1052,3.8692,0.1857
81,2014,0.9211,2.161,0.1156,3.7325,0.2162
81,2015,0.992671,2.4663,0.0728,3.8486,0.1984
81,2016,1.0,2.6272,0.0824,3.9278,0.2552
81,2017,1.0,2.4465,0.056,3.9028,0.232
81,2018,1.0,2.0804,0.0712,3.8869,0.2387
81,2019,0.923386,1.4796,0.0879,3.976,0.262
82,2010,0.854492,1.2162,0.1023,6.1646,0.3373
82,2011,0.85451,1.171,0.1047,6.0632,0.3669
82,2012,0.864681,1.3437,0.1116,6.2238,0.3256
82,2013,0.734298,1.1906,0.1212,6.1894,0.2876
82,2014,0.796284,1.2272,0.0909,6.2332,0.3034
82,2015,0.813956,1.2839,0.1171,6.2391,0.3189
82,2016,0.797891,1.3165,0.0997,6.1436,0.3188
82,2017,0.950095,1.648,0.0899,6.1449,0.2642
82,2018,0.970836,1.4763,0.0948,6.2175,0.2261
82,2019,0.912042,1.1332,0.0957,6.1431,0.2784
83,2010,0.762436,1.4682,0.0924,6.229,0.3647
83,2011,0.804929,1.5829,0.1071,6.1917,0.2906
83,2012,0.871755,1.613,0.1017,6.1534,0.3349
83,2013,0.869112,1.6341,0.0841,6.1211,0.344
83,2014,0.815583,1.491,0.0865,5.9799,0.3837
83,2015,0.791442,1.5866,0.0462,6.0008,0.4091
83,2016,0.86831,1.7673,0.0596,6.0316,0.4289
83,2017,0.884726,1.697,0.061,6.0421,0.4333
83,2018,0.747494,1.1683,0.108,6.0957,0.4893
83,2019,0.814037,1.2439,0.0991,6.0767,0.4538
84,2010,0.806239,1.8427,0.0404,4.0557,0.2968
84,2011,0.830508,2.0522,0.0453,4.0366,0.3208
84,2012,0.967195,2.7024,0.0829,3.9689,0.3399
84,2013,0.92785,2.354,0.0742,3.9592,0.2964
84,2014,0.85447,1.9543,0.0754,3.9642,0.3125
84,2015,0.833977,2.0734,0.076,4.092,0.2949
84,2016,0.805716,1.9904,0.1006,4.09,0.3104
84,2017,0.818575,1.7788,0.0782,4.2766,0.3369
84,2018,0.717299,1.4581,0.0474,4.0947,0.3463
84,2019,0.752429,1.7867,0.0684,4.1411,0.3201
85,2010,0.839006,1.3815,0.1175,3.847,0.332
85,2011,0.876496,1.6182,0.0932,4.1064,0.2694
85,2012,0.833082,1.6029,0.0449,4.0414,0.2511
85,2013,0.885196,1.9212,0.0567,4.14,0.2722
85,2014,0.932255,2.0659,0.0853,4.0999,0.3223
85,2015,0.997459,2.4472,0.0916,4.1281,0.3107
85,2016,1.0,2.5247,0.0756,4.0319,0.2895
85,2017,1.0,2.5435,0.0659,4.0322,0.2782
85,2018,1.0,2.324,0.0668,4.0378,0.3146
85,2019,1.0,2.4215,0.0797,4.0472,0.2682
86,2010,0.872863,1.7309,0.1016,6.0632,0.4334
86,2011,0.867578,1.5731,0.088,6.0472,0.4171
86,2012,0.857359,1.2066,0.1226,5.8464,0.4477
86,2013,0.823052,1.1616,0.1118,5.8601,0.4399
86,2014,0.876587,1.3419,0.1098,5.8392,0.4066
86,2015,0.857685,1.3475,0.0915,5.8773,0.4062
86,2016,0.796129,1.3013,0.1392,5.9814,0.4528
86,2017,0.821112,1.5237,0.1039,5.9748,0.4613
86,2018,0.930274,1.8671,0.1072,6.0318,0.4461
86,2019,0.986989,2.0718,0.1181,5.8685,0.4626
87,2010,1.0,1.9553,0.0237,5.6322,0.3979
87,2011,1.0,1.7987,0.0369,5.6766,0.3692
87,2012,1.0,1.7833,0.0691,5.7887,0.3268
87,2013,1.0,2.0156,0.0528,5.8688,0.356
87,2014,1.0,1.9764,0.0778,5.8949,0.3816
87,2015,0.991836,1.7194,0.0892,5.8835,0.415
87,2016,0.972623,1.6215,0.0748,5.9227,0.4323
87,2017,1.0,1.8614,0.0918,5.9891,0.4471
87,2018,1.0,1.7009,0.0713,5.9496,0.4329
87,2019,0.948968,1.7476,0.0192,5.8619,0.4302
88,2010,1.0,2.2354,0.1226,6.0538,0.3924
88,2011,0.977359,1.9918,0.1124,5.9374,0.3831
88,2012,1.0,1.84,0.1223,5.9183,0.3858
88,2013,1.0,1.8273,0.1102,5.9439,0.3946
88,2014,1.0,1.8423,0.1354,6.0695,0.4184
88,2015,0.986341,1.8154,0.1342,6.1476,0.3597
88,2016,0.977516,1.3783,0.1385,6.2538,0.3926
88,2017,0.949974,1.4409,0.1467,6.1933,0.3352
88,2018,0.965968,1.4356,0.1124,6.1915,0.309
88,2019,0.85209,0.9731,0.1105,6.1512,0.2917
89,2010,0.900259,1.3191,0.1333,6.0466,0.3631
89,2011,0.870492,1.667,0.1533,6.0292,0.3563
89,2012,0.887659,1.4012,0.1485,5.9427,0.3548
89,2013,0.859217,1.4692,0.1183,5.8068,0.4171
89,2014,0.895744,1.7228,0.1573,5.8855,0.44
89,2015,0.934747,1.4289,0.1632,5.9876,0.425
89,2016,0.892129,1.3741,0.1739,5.9471,0.4301
89,2017,0.926732,1.4703,0.1674,5.8707,0.4592
89,2018,0.875114,1.3057,0.1045,5.8388,0.478
89,2019,0.854492,1.3663,0.1104,5.8749,0.4386
90,2010,0.997309,1.223,0.1338,8.6227,0.4189
90,2011,0.95803,0.9701,0.153,8.5803,0.4306
90,2012,0.938056,1.0874,0.1596,8.5403,0.4358
90,2013,0.974523,1.0505,0.1529,8.5102,0.4028
90,2014,1.0,0.873,0.1388,8.4554,0.3813
90,2015,0.978469,1.0074,0.1592,8.4924,0.3723
90,2016,1.0,1.4961,0.1793,8.4971,0.3833
90,2017,1.0,1.1955,0.1774,8.4557,0.3916
90,2018,1.0,1.4412,0.1687,8.3927,0.4192
90,2019,1.0,1.563,0.152,8.3965,0.4359
91,2010,1.0,1.1354,0.1054,8.5198,0.441
91,2011,1.0,1.2872,0.094,8.5436,0.43
91,2012,1.0,1.2612,0.1476,8.6354,0.4784
91,2013,1.0,1.2319,0.1373,8.6188,0.462
91,2014,1.0,1.2483,0.0935,8.5566,0.4532
91,2015,1.0,1.1506,0.1124,8.7099,0.4013
91,2016,1.0,1.3141,0.107,8.7489,0.4286
91,2017,1.0,1.1442,0.1029,8.7405,0.3967
91,2018,1.0,1.1675,0.1149,8.7273,0.3583
91,2019,1.0,1.0904,0.1126,8.7508,0.3221
92,2010,0.689573,1.7751,0.1115,3.8572,0.2147
92,2011,0.71467,1.7877,0.1042,3.8882,0.2562
92,2012,0.762359,2.1845,0.1291,4.1258,0.2432
92,2013,0.86299,2.4328,0.1266,4.075,0.2798
92,2014,0.955333,2.7003,0.1527,3.9058,0.3396
92,2015,0.956732,2.6408,0.1396,3.892,0.355
92,2016,0.85427,2.3275,0.1199,3.9175,0.3887
92,2017,0.866713,2.1181,0.0712,4.0178,0.4099
92,2018,0.728334,1.7482,0.0728,3.9126,0.3652
92,2019,0.802193,1.8105,0.0934,3.9514,0.3135
93,2010,0.995315,1.0085,0.1083,8.5124,0.4035
93,2011,0.94201,1.0688,0.095,8.4742,0.3865
93,2012,1.0,1.0888,0.1285,8.5323,0.373
93,2013,1.0,1.2027,0.1571,8.6322,0.3522
93,2014,1.0,1.3505,0.156,8.5623,0.3324
93,2015,1.0,1.4014,0.1525,8.6405,0.3633
93,2016,1.0,1.5479,0.1322,8.6801,0.3275
93,2017,1.0,1.2617,0.1128,8.6418,0.3568
93,2018,1.0,1.5,0.0923,8.6812,0.3219
93,2019,1.0,1.3811,0.1123,8.7036,0.3299
94,2010,1.0,1.2543,0.1196,8.4018,0.4585
94,2011,0.991892,1.346,0.1336,8.4694,0.4586
94,2012,1.0,1.3668,0.1267,8.4431,0.4624
94,2013,1.0,1.7551,0.1311,8.3391,0.4532
94,2014,1.0,1.6847,0.1362,8.5295,0.3712
94,2015,1.0,1.5824,0.1002,8.4178,0.3536
94,2016,1.0,1.117,0.1038,8.4833,0.3144
94,2017,1.0,0.9235,0.1053,8.5061,0.3777
94,2018,0.994507,0.8498,0.1107,8.5069,0.364
94,2019,1.0,1.0407,0.1044,8.5093,0.3567
95,2010,0.900631,1.5261,0.1073,5.9351,0.3417
95,2011,0.860926,1.6342,0.1186,5.9627,0.3705
95,2012,0.85508,1.7646,0.0835,5.9324,0.3301
95,2013,0.996952,1.6664,0.0936,5.9435,0.253
95,2014,0.960082,1.5831,0.0918,5.9607,0.2425
95,2015,0.913968,1.602,0.0857,6.1037,0.2652
95,2016,0.989418,1.7487,0.088,6.1016,0.2689
95,2017,0.95755,1.488,0.0662,6.0399,0.273
95,2018,0.884512,1.3954,0.038,6.0529,0.2678
95,2019,0.778826,1.146,0.0684,6.1125,0.3298
