county_id,state,year,unemployment,log_income,log_population,manufacturing_share,education_pct
160,MT,2018,0.01,10.5571,10.1206,0.2018,0.1597
161,MT,2018,0.01,10.716,10.1745,0.0937,0.3434
162,NE,2018,0.2,10.1291,9.2151,0.1567,0.2933
163,NE,2018,0.01,10.4593,10.4986,0.1223,0.218
164,NE,2018,0.01,10.6128,8.0873,0.1109,0.4101
165,NE,2018,0.1535,10.292,8.7628,0.258,0.4056
166,NE,2018,0.01,10.6479,10.9075,0.0335,0.3433
167,NE,2018,0.01,10.4497,8.1708,0.1973,0.05
168,NE,2018,0.01,10.7742,10.6561,0.1594,0.4079
169,NV,2018,0.01,10.4499,7.6652,0.0912,0.3295
170,NV,2018,0.01,10.7406,12.5945,0.2178,0.4506
171,NV,2018,0.01,10.5156,8.8414,0.01,0.3737
172,NV,2018,0.2,10.0428,9.916,0.0887,0.4078
173,NV,2018,0.01,10.6051,10.545,0.0475,0.3379
174,NV,2018,0.01,10.57,9.1191,0.1447,0.3849
175,NV,2018,0.01,10.5039,10.3395,0.0532,0.4494
176,NH,2018,0.01,10.3934,10.5314,0.146,0.2717
177,NH,2018,0.01,10.507,11.4763,0.1088,0.0928
178,NH,2018,0.01,10.6434,11.3029,0.0912,0.2193
179,NH,2018,0.01,10.6252,9.5205,0.1433,0.289
180,NH,2018,0.1218,10.3394,9.9516,0.1039,0.2575
181,NH,2018,0.01,10.5655,13.5744,0.0547,0.1253
182,NH,2018,0.01,10.5033,11.3625,0.2881,0.0869
183,NJ,2018,0.01,10.3898,8.7122,0.0908,0.1759
184,NJ,2018,0.2,10.0571,10.4906,0.01,0.3308
185,NJ,2018,0.01,10.5821,9.5246,0.0695,0.408
186,NJ,2018,0.01,10.5664,9.8342,0.044,0.3417
187,NJ,2018,0.01,10.6718,8.0869,0.1696,0.3557
188,NJ,2018,0.01,10.6283,9.2546,0.1393,0.2419
189,NJ,2018,0.01,10.5633,12.8419,0.1439,0.0758
190,NY,2018,0.01,10.5133,10.7402,0.0978,0.2045
191,NY,2018,0.01,10.4092,6.274,0.1032,0.2241
192,NY,2018,0.01,10.5813,11.7534,0.0977,0.2003
193,NY,2018,0.01,10.6092,11.7063,0.1151,0.2555
194,NY,2018,0.01,10.3294,9.5111,0.1701,0.2941
195,NY,2018,0.0271,10.463,11.2315,0.1402,0.3353
196,NY,2018,0.01,10.4776,8.6344,0.15,0.2222
197,NC,2018,0.01,10.5097,9.2541,0.15,0.0596
198,NC,2018,0.01,10.4602,12.101,0.1731,0.2017
199,NC,2018,0.01,10.5525,9.5258,0.1373,0.2544
200,NC,2018,0.01,10.5706,7.252,0.1415,0.3723
1,AL,2019,0.01,10.6307,9.5221,0.01,0.25
2,AL,2019,0.01,10.625,8.8355,0.1492,0.2534
3,AL,2019,0.01,10.5196,9.0423,0.0536,0.1987
4,AL,2019,0.01,10.61,8.3866,0.1261,0.2056
5,AL,2019,0.01,10.3299,10.5026,0.0873,0.2572
6,AL,2019,0.01,10.5485,10.9501,0.0553,0.1938
7,AL,2019,0.01,10.5984,8.6839,0.0717,0.1078
8,AZ,2019,0.01,10.4782,12.2596,0.1335,0.2715
9,AZ,2019,0.01,10.5036,9.5461,0.0431,0.3573
10,AZ,2019,0.01,10.3944,12.3724,0.0751,0.337
11,AZ,2019,0.01,10.6897,9.1436,0.1598,0.169
12,AZ,2019,0.01,10.4454,6.7914,0.2761,0.1249
13,AZ,2019,0.01,10.5706,10.3732,0.1487,0.2216
14,AZ,2019,0.0837,10.5151,10.5645,0.065,0.4068
15,AR,2019,0.01,10.7256,10.1014,0.098,0.3146
16,AR,2019,0.01,10.5607,8.9244,0.1219,0.3204
17,AR,2019,0.1144,10.319,10.1808,0.099,0.339
18,AR,2019,0.01,10.5849,9.2505,0.1742,0.2921
19,AR,2019,0.1586,10.3899,9.7234,0.133,0.2621
20,AR,2019,0.01,10.5579,11.2726,0.1745,0.3162
21,AR,2019,0.2,10.0631,10.5854,0.1011,0.1954
22,CA,2019,0.2,9.9785,11.1782,0.1995,0.1086
23,CA,2019,0.01,10.4546,9.6149,0.11,0.3223
24,CA,2019,0.012,10.6746,9.6327,0.0617,0.3738
25,CA,2019,0.034,10.4415,8.3666,0.2506,0.1382
26,CA,2019,0.1648,10.2092,9.6502,0.0105,0.3322
27,CA,2019,0.01,10.5338,4.8736,0.0757,0.4181
28,CA,2019,0.01,10.5634,9.2176,0.0824,0.2498
29,CO,2019,0.0223,10.482,10.036,0.2705,0.1682
30,CO,2019,0.01,10.5314,10.5817,0.2284,0.2623
31,CO,2019,0.01,10.6734,9.4195,0.2096,0.1949
32,CO,2019,0.01,10.6903,10.2156,0.1002,0.1883
33,CO,2019,0.01,10.407,6.6899,0.2656,0.2933
34,CO,2019,0.01,10.5396,10.0224,0.1421,0.0896
35,CO,2019,0.2,10.054,7.7061,0.1786,0.1056
36,CT,2019,0.01,10.5308,8.1987,0.1308,0.2519
37,CT,2019,0.2,10.2053,9.9635,0.117,0.2478
38,CT,2019,0.01,10.544,11.7074,0.1049,0.2844
39,CT,2019,0.01,10.6343,10.3013,0.1074,0.4375
40,CT,2019,0.01,10.6254,10.019,0.1565,0.2605
41,CT,2019,0.01,10.6024,10.0283,0.142,0.3098
42,CT,2019,0.01,10.4611,8.9247,0.1181,0.1524
43,FL,2019,0.01,10.5151,8.8739,0.2106,0.3268
44,FL,2019,0.01,10.3952,10.6277,0.01,0.1974
45,FL,2019,0.01,10.4718,7.7263,0.1506,0.2571
46,FL,2019,0.01,10.7479,10.99,0.1631,0.2391
47,FL,2019,0.01,10.5068,9.4722,0.1888,0.3533
48,FL,2019,0.01,10.3964,11.0974,0.1161,0.119
49,FL,2019,0.01,10.527,11.3646,0.1325,0.05
50,GA,2019,0.01,10.5376,7.3315,0.1792,0.2287
51,GA,2019,0.01,10.5495,9.1182,0.2095,0.2969
52,GA,2019,0.0682,10.584,8.86,0.102,0.2652
53,GA,2019,0.01,10.6469,7.133,0.136,0.3732
54,GA,2019,0.01,10.5151,8.5268,0.2207,0.2937
55,GA,2019,0.01,10.4956,13.5823,0.01,0.1936
56,GA,2019,0.01,10.4447,10.7953,0.0786,0.05
57,ID,2019,0.01,10.6354,12.8599,0.208,0.2263
58,ID,2019,0.01,10.555,11.0884,0.1856,0.3528
59,ID,2019,0.01,10.3639,8.8042,0.1513,0.2108
60,ID,2019,0.01,10.551,9.2477,0.0931,0.2528
61,ID,2019,0.2,10.0339,11.1774,0.0671,0.2921
62,ID,2019,0.01,10.743,10.6615,0.0845,0.1485
63,ID,2019,0.01,10.4771,9.029,0.2129,0.3123
64,IL,2019,0.01,10.5879,7.7671,0.0823,0.4137
65,IL,2019,0.01,10.5756,14.9148,0.1261,0.2327
66,IL,2019,0.01,10.4923,9.7551,0.0748,0.1371
67,IL,2019,0.01,10.524,9.6035,0.1706,0.2433
68,IL,2019,0.01,10.5372,10.2836,0.0877,0.05
69,IL,2019,0.01,10.7177,9.5563,0.1141,0.2837
70,IL,2019,0.01,10.6453,10.0977,0.019,0.2952
71,IN,2019,0.01,10.7531,11.8892,0.0232,0.4176
72,IN,2019,0.01,10.4445,9.4679,0.1205,0.2306
73,IN,2019,0.01,10.599,8.0287,0.0405,0.2908
74,IN,2019,0.1379,10.2889,9.9626,0.2463,0.1639
75,IN,2019,0.2,10.1994,9.5501,0.01,0.2144
76,IN,2019,0.01,10.6469,12.0985,0.072,0.0975
77,IN,2019,0.01,10.5271,11.8432,0.121,0.2305
78,IA,2019,0.01,10.5053,10.208,0.0981,0.2195
79,IA,2019,0.2,10.2374,8.5437,0.0538,0.2799
80,IA,2019,0.1665,10.0454,8.3291,0.0625,0.1876
81,IA,2019,0.01,10.5338,10.0035,0.0606,0.2583
82,IA,2019,0.01,10.5316,10.3612,0.1028,0.2167
83,IA,2019,0.01,10.453,9.1971,0.2371,0.2169
84,IA,2019,0.01,10.6631,9.3103,0.1247,0.258
85,KS,2019,0.01,10.45,8.9973,0.191,0.2541
86,KS,2019,0.01,10.5642,9.7516,0.1504,0.3261
87,KS,2019,0.01,10.5807,6.3289,0.1868,0.2379
88,KS,2019,0.01,10.6798,8.1858,0.01,0.215
89,KS,2019,0.2,10.1685,9.3125,0.1017,0.2319
90,KS,2019,0.0612,10.5248,11.9435,0.1984,0.1785
91,KS,2019,0.01,10.6143,8.7781,0.0857,0.214
92,KY,2019,0.1381,10.3721,10.4927,0.2257,0.4531
93,KY,2019,0.01,10.4187,10.3514,0.209,0.1587
94,KY,2019,0.01,10.4032,11.8177,0.0919,0.2221
95,KY,2019,0.2,10.174,12.1223,0.0898,0.2113
96,KY,2019,0.01,10.4933,9.9946,0.0592,0.2253
97,KY,2019,0.01,10.637,9.1312,0.0822,0.2169
98,KY,2019,0.01,10.638,8.9757,0.046,0.2779
99,LA,2019,0.01,10.4852,9.5071,0.1457,0.079
100,LA,2019,0.01,10.4703,9.1415,0.0326,0.3537
101,LA,2019,0.01,10.6251,10.9694,0.1562,0.3133
102,LA,2019,0.2,10.0359,10.9169,0.1577,0.1257
103,LA,2019,0.01,10.4192,10.6779,0.0203,0.05
104,LA,2019,0.01,10.4277,11.9734,0.213,0.1523
105,LA,2019,0.01,10.5339,12.6967,0.1508,0.2257
106,ME,2019,0.01,10.7494,10.1139,0.165,0.508
107,ME,2019,0.01,10.5708,11.5603,0.0745,0.3043
108,ME,2019,0.01,10.4565,9.3429,0.1573,0.0692
109,ME,2019,0.01,10.3817,11.7848,0.1876,0.181
110,ME,2019,0.01,10.6086,11.4676,0.1141,0.2447
111,ME,2019,0.01,10.4846,11.5532,0.2401,0.2754
112,ME,2019,0.01,10.5273,10.1336,0.1226,0.1185
113,MD,2019,0.01,10.5155,8.9616,0.1884,0.2365
114,MD,2019,0.01,10.6173,7.7721,0.1376,0.1782
115,MD,2019,0.01,10.5062,9.8534,0.1551,0.1396
116,MD,2019,0.01,10.5569,12.4128,0.0197,0.276
117,MD,2019,0.01,10.6268,9.6104,0.1423,0.3274
118,MD,2019,0.01,10.7909,11.0311,0.0759,0.3341
119,MD,2019,0.01,10.6611,11.2808,0.0692,0.3074
120,MA,2019,0.01,10.5312,9.6872,0.2246,0.2003
121,MA,2019,0.01,10.5768,11.7241,0.1072,0.3215
122,MA,2019,0.01,10.5118,5.7185,0.0598,0.2809
123,MA,2019,0.01,10.464,8.0665,0.0985,0.2634
124,MA,2019,0.01,10.4814,8.7121,0.042,0.1888
125,MA,2019,0.01,10.4629,8.6559,0.206,0.2003
126,MA,2019,0.01,10.6226,10.2337,0.0783,0.2574
127,MI,2019,0.01,10.5211,10.1909,0.1518,0.494
128,MI,2019,0.01,10.6974,10.5982,0.2014,0.2801
129,MI,2019,0.01,10.6119,10.9331,0.09,0.1889
130,MI,2019,0.01,10.5321,8.4392,0.1519,0.1668
131,MI,2019,0.01,10.5403,8.2685,0.0582,0.2008
132,MI,2019,0.01,10.5646,10.3453,0.2667,0.4677
133,MI,2019,0.01,10.57,9.0447,0.1762,0.2101
134,MN,2019,0.01,10.691,7.4626,0.1084,0.3407
135,MN,2019,0.01,10.4734,11.3592,0.0736,0.2124
136,MN,2019,0.01,10.4095,12.0998,0.1132,0.2761
137,MN,2019,0.01,10.6491,12.2067,0.0996,0.3292
138,MN,2019,0.01,10.5703,10.2228,0.2372,0.1928
139,MN,2019,0.01,10.4237,11.0898,0.0465,0.1859
140,MN,2019,0.01,10.5314,11.9683,0.1281,0.4159
141,MS,2019,0.01,10.4986,9.1632,0.1189,0.3485
142,MS,2019,0.01,10.5063,11.4966,0.113,0.3291
143,MS,2019,0.01,10.5463,10.4926,0.1135,0.3287
144,MS,2019,0.1156,10.3308,11.5868,0.113,0.296
145,MS,2019,0.01,10.5505,9.9084,0.1724,0.4518
146,MS,2019,0.01,10.4805,11.8249,0.1565,0.2544
147,MS,2019,0.01,10.5494,10.4218,0.1451,0.3077
148,MO,2019,0.01,10.5282,7.7436,0.01,0.1049
149,MO,2019,0.01,10.4986,12.2336,0.138,0.1675
150,MO,2019,0.01,10.6348,8.4881,0.0207,0.1299
151,MO,2019,0.01,10.644,11.8926,0.1588,0.3774
152,MO,2019,0.01,10.3359,9.8413,0.2085,0.05
153,MO,2019,0.01,10.5953,11.9392,0.0644,0.2098
154,MO,2019,0.01,10.5556,11.7403,0.1043,0.05
155,MT,2019,0.01,10.4866,10.6959,0.084,0.1669
156,MT,2019,0.01,10.3908,10.701,0.1941,0.2009
157,MT,2019,0.01,10.5974,10.5608,0.1257,0.3885
158,MT,2019,0.01,10.5661,6.9144,0.2237,0.2897
159,MT,2019,0.01,10.4178,10.2367,0.1448,0.1667
160,MT,2019,0.01,10.4419,8.2628,0.1345,0.3566
161,MT,2019,0.01,10.5468,10.3002,0.1241,0.2518
162,NE,2019,0.2,10.1528,8.5969,0.1691,0.2538
163,NE,2019,0.0709,10.3554,8.3532,0.0157,0.1297
164,NE,2019,0.01,10.517,12.3585,0.1251,0.151
165,NE,2019,0.0748,10.2903,11.7844,0.1158,0.1675
166,NE,2019,0.01,10.5129,9.9326,0.1635,0.2546
167,NE,2019,0.01,10.6107,9.9714,0.1087,0.2578
168,NE,2019,0.01,10.5663,9.4769,0.0577,0.4044
169,NV,2019,0.01,10.3994,10.5742,0.1204,0.2885
170,NV,2019,0.01,10.4477,8.9332,0.055,0.05
171,NV,2019,0.01,10.4559,11.4934,0.01,0.2763
172,NV,2019,0.2,10.1582,9.8718,0.1636,0.105
173,NV,2019,0.01,10.5579,9.4193,0.1547,0.1534
174,NV,2019,0.01,10.3648,9.9997,0.148,0.1688
175,NV,2019,0.01,10.611,9.2377,0.1982,0.1837
176,NH,2019,0.01,10.4025,10.1614,0.0801,0.1125
177,NH,2019,0.01,10.717,9.2293,0.0341,0.2703
178,NH,2019,0.01,10.5078,10.8184,0.1158,0.1089
179,NH,2019,0.01,10.4411,11.6022,0.0991,0.2857
180,NH,2019,0.1011,10.3256,9.0926,0.0695,0.4737
181,NH,2019,0.01,10.5499,9.8549,0.1152,0.1171
182,NH,2019,0.01,10.5073,10.6297,0.0833,0.2215
183,NJ,2019,0.01,10.4853,9.4411,0.01,0.05
184,NJ,2019,0.2,10.3272,11.0371,0.0935,0.2199
185,NJ,2019,0.01,10.5044,10.8604,0.0518,0.3143
186,NJ,2019,0.01,10.5826,11.6621,0.1339,0.3221
187,NJ,2019,0.01,10.6993,9.0221,0.0806,0.2577
188,NJ,2019,0.01,10.6087,8.4584,0.1867,0.3389
189,NJ,2019,0.01,10.4707,9.6632,0.2162,0.5046
190,NY,2019,0.01,10.6569,8.42,0.1608,0.4212
191,NY,2019,0.01,10.423,10.8575,0.0269,0.1977
192,NY,2019,0.01,10.6521,8.1857,0.2103,0.1049
193,NY,2019,0.01,10.4605,13.5714,0.2145,0.2094
194,NY,2019,0.01,10.8235,11.9939,0.1211,0.1553
195,NY,2019,0.0629,10.6095,10.1745,0.1994,0.2951
196,NY,2019,0.01,10.4399,11.2246,0.0869,0.1319
197,NC,2019,0.01,10.5548,7.5043,0.01,0.2427
198,NC,2019,0.01,10.6555,13.6382,0.0744,0.3338
199,NC,2019,0.01,10.6303,9.048,0.2238,0.2399
200,NC,2019,0.01,10.5708,9.8758,0.0305,0.1554
