county_id,year,yield_per_acre,rainfall,fertilizer,temperature,latitude,longitude
176,2012,125.33,113.6,123.05,14.17,41.0311,-91.3525
176,2013,130.15,115.74,132.8,12.41,41.0311,-91.3525
176,2014,104.2,110.94,66.99,19.32,41.0311,-91.3525
176,2015,110.03,114.99,52.75,18.6,41.0311,-91.3525
176,2016,142.58,111.97,153.39,14.63,41.0311,-91.3525
176,2017,113.1,116.24,52.98,11.98,41.0311,-91.3525
176,2018,119.39,111.29,84.85,10.86,41.0311,-91.3525
176,2019,129.41,105.68,102.17,15.45,41.0311,-91.3525
177,2010,120.42,107.29,65.05,9.39,41.0858,-91.016
177,2011,124.83,108.93,105.77,20.08,41.0858,-91.016
177,2012,134.98,115.64,147.71,13.18,41.0858,-91.016
177,2013,123.98,111.61,95.32,15.01,41.0858,-91.016
177,2014,122.95,118.91,93.01,16.81,41.0858,-91.016
177,2015,136.61,117.02,104.33,9.98,41.0858,-91.016
177,2016,135.77,111.87,137.69,13.91,41.0858,-91.016
177,2017,116.55,113.39,96.35,13.68,41.0858,-91.016
177,2018,126.77,108.72,88.45,13.94,41.0858,-91.016
177,2019,126.35,106.23,125.29,11.4,41.0858,-91.016
178,2010,141.82,119.45,139.16,16.87,40.9981,-90.6003
178,2011,119.91,117.43,50.61,8.43,40.9981,-90.6003
178,2012,132.39,106.67,88.77,9.65,40.9981,-90.6003
178,2013,137.09,108.6,103.78,9.71,40.9981,-90.6003
178,2014,135.71,111.34,126.81,12.97,40.9981,-90.6003
178,2015,119.64,114.78,74.95,8.61,40.9981,-90.6003
178,2016,128.87,112.53,79.36,13.2,40.9981,-90.6003
178,2017,125.25,104.91,113.34,19.07,40.9981,-90.6003
178,2018,165.09,119.66,198.12,15.96,40.9981,-90.6003
178,2019,176.59,110.62,254.82,11.81,40.9981,-90.6003
179,2010,114.58,118.88,44.38,8.41,40.9981,-90.0289
179,2011,139.9,115.3,121.64,17.49,40.9981,-90.0289
179,2012,131.36,122.06,105.67,15.72,40.9981,-90.0289
179,2013,118.89,117.58,77.82,16.7,40.9981,-90.0289
179,2014,119.79,115.98,85.89,14.98,40.9981,-90.0289
179,2015,122.95,116.68,88.44,12.45,40.9981,-90.0289
179,2016,127.7,114.08,103.73,16.96,40.9981,-90.0289
179,2017,127.48,112.16,81.73,16.32,40.9981,-90.0289
179,2018,124.63,117.95,89.0,13.36,40.9981,-90.0289
179,2019,140.88,121.97,127.35,14.12,40.9981,-90.0289
180,2010,126.83,106.57,123.35,15.34,41.0323,-89.5827
180,2011,123.18,109.66,69.69,18.81,41.0323,-89.5827
180,2012,125.31,111.59,84.31,14.04,41.0323,-89.5827
180,2013,120.6,108.74,100.43,18.4,41.0323,-89.5827
180,2014,105.62,111.62,58.34,20.04,41.0323,-89.5827
180,2015,126.14,113.34,79.3,16.66,41.0323,-89.5827
180,2016,132.14,119.75,74.9,19.45,41.0323,-89.5827
180,2017,120.79,109.68,81.64,13.74,41.0323,-89.5827
180,2018,144.81,111.83,150.14,13.72,41.0323,-89.5827
180,2019,122.2,116.5,58.82,10.85,41.0323,-89.5827
181,2010,143.12,116.94,117.1,9.92,41.0519,-88.8467
181,2011,128.87,107.6,106.26,14.34,41.0519,-88.8467
181,2012,147.76,108.6,125.15,12.48,41.0519,-88.8467
181,2013,109.95,109.65,35.89,13.7,41.0519,-88.8467
181,2014,122.16,108.63,59.79,15.41,41.0519,-88.8467
181,2015,114.7,114.79,61.6,10.56,41.0519,-88.8467
181,2016,112.92,107.21,58.3,15.54,41.0519,-88.8467
181,2017,131.45,118.75,62.64,10.55,41.0519,-88.8467
181,2018,118.76,108.47,54.44,15.08,41.0519,-88.8467
181,2019,124.2,125.95,32.41,14.82,41.0519,-88.8467
182,2010,114.45,113.83,70.34,16.7,40.9891,-88.4598
182,2011,117.44,102.35,75.81,21.13,40.9891,-88.4598
182,2012,109.91,116.52,51.04,12.73,40.9891,-88.4598
182,2013,121.48,113.97,80.69,14.38,40.9891,-88.4598
182,2014,111.88,115.24,46.58,14.35,40.9891,-88.4598
182,2015,136.84,113.94,137.4,15.83,40.9891,-88.4598
182,2016,100.15,107.16,40.89,14.5,40.9891,-88.4598
182,2017,102.45,108.43,54.53,16.16,40.9891,-88.4598
182,2018,134.45,117.13,116.38,20.95,40.9891,-88.4598
182,2019,143.76,113.84,145.42,16.43,40.9891,-88.4598
183,2010,124.97,112.51,79.73,8.47,41.569,-95.0401
183,2011,115.13,111.71,74.69,9.49,41.569,-95.0401
183,2012,118.52,114.84,73.88,10.74,41.569,-95.0401
183,2013,118.75,105.91,62.95,13.57,41.569,-95.0401
183,2014,133.92,109.22,120.33,18.27,41.569,-95.0401
183,2015,148.83,115.69,167.28,11.92,41.569,-95.0401
183,2016,124.21,113.47,101.94,14.96,41.569,-95.0401
183,2017,134.76,113.29,108.37,11.99,41.569,-95.0401
183,2018,137.27,110.28,110.77,15.38,41.569,-95.0401
183,2019,133.83,102.33,124.87,13.93,41.569,-95.0401
184,2010,111.87,112.2,56.39,7.79,41.5224,-94.4987
184,2011,128.99,119.72,110.21,15.68,41.5224,-94.4987
184,2012,107.26,110.62,75.38,11.87,41.5224,-94.4987
184,2013,118.8,119.15,100.29,11.55,41.5224,-94.4987
184,2014,118.34,112.99,85.85,11.62,41.5224,-94.4987
184,2015,158.55,114.88,190.95,10.36,41.5224,-94.4987
184,2016,118.74,116.59,61.76,4.83,41.5224,-94.4987
184,2017,118.13,116.55,74.27,14.66,41.5224,-94.4987
184,2018,121.74,112.02,77.05,12.66,41.5224,-94.4987
184,2019,119.84,122.07,76.09,9.16,41.5224,-94.4987
185,2010,113.78,108.55,78.64,12.86,41.5098,-94.0773
185,2011,126.26,106.9,110.94,10.28,41.5098,-94.0773
185,2012,126.03,111.77,105.97,13.84,41.5098,-94.0773
185,2013,127.39,116.12,134.95,11.57,41.5098,-94.0773
185,2014,113.14,123.15,61.87,15.55,41.5098,-94.0773
185,2015,129.06,105.18,110.82,9.77,41.5098,-94.0773
185,2016,120.68,112.5,82.9,7.69,41.5098,-94.0773
185,2017,108.89,112.28,60.5,12.24,41.5098,-94.0773
185,2018,138.07,110.26,129.1,11.82,41.5098,-94.0773
185,2019,121.08,106.46,84.69,12.58,41.5098,-94.0773
186,2010,132.17,118.23,110.79,12.67,41.5025,-93.4502
186,2011,123.98,116.77,76.89,12.27,41.5025,-93.4502
186,2012,120.65,120.17,66.76,7.7,41.5025,-93.4502
186,2013,109.47,104.65,94.4,19.55,41.5025,-93.4502
186,2014,130.93,114.36,98.64,18.05,41.5025,-93.4502
186,2015,125.31,113.94,117.76,16.73,41.5025,-93.4502
186,2016,118.84,112.19,74.09,16.86,41.5025,-93.4502
186,2017,135.13,110.51,153.95,10.99,41.5025,-93.4502
186,2018,126.85,113.33,82.24,18.27,41.5025,-93.4502
186,2019,137.69,115.98,110.09,13.53,41.5025,-93.4502
187,2010,132.81,116.93,133.94,12.34,41.6451,-92.9041
187,2011,131.63,111.95,116.94,13.23,41.6451,-92.9041
187,2012,142.43,106.56,154.8,19.09,41.6451,-92.9041
187,2013,132.94,106.09,154.1,19.54,41.6451,-92.9041
187,2014,130.77,109.19,113.75,9.98,41.6451,-92.9041
187,2015,159.06,116.15,189.37,10.53,41.6451,-92.9041
187,2016,138.71,110.95,144.62,11.15,41.6451,-92.9041
187,2017,145.36,113.2,138.88,10.67,41.6451,-92.9041
187,2018,145.44,112.66,129.42,15.56,41.6451,-92.9041
187,2019,123.95,107.84,108.66,13.0,41.6451,-92.9041
188,2010,122.57,106.07,70.64,15.91,41.7153,-92.5767
188,2011,130.17,119.54,61.21,11.59,41.7153,-92.5767
188,2012,127.94,115.78,56.87,14.02,41.7153,-92.5767
188,2013,121.45,112.43,75.44,13.9,41.7153,-92.5767
188,2014,124.35,115.46,39.62,11.17,41.7153,-92.5767
188,2015,125.36,112.51,78.15,11.56,41.7153,-92.5767
188,2016,141.01,105.77,152.33,14.52,41.7153,-92.5767
188,2017,113.85,115.11,45.87,18.48,41.7153,-92.5767
188,2018,136.73,119.69,97.86,17.12,41.7153,-92.5767
188,2019,141.23,111.88,98.81,12.06,41.7153,-92.5767
189,2010,159.59,111.28,175.92,16.58,41.5872,-91.9817
189,2011,133.25,106.14,132.11,8.93,41.5872,-91.9817
189,2012,112.26,115.21,51.31,17.06,41.5872,-91.9817
189,2013,144.25,114.68,143.68,8.53,41.5872,-91.9817
189,2014,165.23,125.18,212.14,11.42,41.5872,-91.9817
189,2015,124.34,114.69,84.08,12.36,41.5872,-91.9817
189,2016,147.62,106.14,174.09,13.78,41.5872,-91.9817
189,2017,107.78,109.05,43.34,16.21,41.5872,-91.9817
189,2018,123.49,111.71,92.09,15.51,41.5872,-91.9817
189,2019,131.1,116.72,84.15,13.52,41.5872,-91.9817
190,2010,141.24,114.4,112.69,18.76,41.719,-91.5808
190,2011,152.12,120.19,171.15,21.59,41.719,-91.5808
190,2012,123.73,110.48,88.51,18.03,41.719,-91.5808
190,2013,146.18,108.43,171.28,17.87,41.719,-91.5808
190,2014,129.62,108.31,106.14,18.98,41.719,-91.5808
190,2015,140.42,105.1,130.17,12.24,41.719,-91.5808
190,2016,126.77,104.02,92.55,9.64,41.719,-91.5808
190,2017,120.25,113.32,61.83,17.18,41.719,-91.5808
190,2018,140.5,114.06,155.59,16.05,41.719,-91.5808
190,2019,149.22,113.64,130.96,8.87,41.719,-91.5808
191,2010,126.08,107.46,125.8,11.33,41.416,-91.0599
191,2011,124.33,115.07,111.01,10.51,41.416,-91.0599
191,2012,118.97,114.02,94.37,14.78,41.416,-91.0599
191,2013,112.38,114.59,93.44,18.85,41.416,-91.0599
191,2014,105.61,118.61,49.21,18.28,41.416,-91.0599
191,2015,103.34,114.66,53.67,16.14,41.416,-91.0599
191,2016,116.58,107.01,101.69,10.09,41.416,-91.0599
191,2017,113.89,114.86,84.94,19.04,41.416,-91.0599
191,2018,117.62,113.55,108.64,11.24,41.416,-91.0599
191,2019,104.74,108.4,47.49,9.54,41.416,-91.0599
192,2010,141.6,113.32,139.73,13.82,41.2876,-90.5526
192,2011,97.91,112.72,14.24,23.01,41.2876,-90.5526
192,2012,131.45,111.06,111.7,19.49,41.2876,-90.5526
192,2013,137.31,113.23,155.52,15.17,41.2876,-90.5526
192,2014,133.78,104.84,101.92,15.34,41.2876,-90.5526
192,2015,150.65,111.23,169.56,15.79,41.2876,-90.5526
192,2016,119.08,112.32,88.44,15.85,41.2876,-90.5526
192,2017,113.17,111.8,41.32,18.49,41.2876,-90.5526
192,2018,106.41,113.36,29.38,17.65,41.2876,-90.5526
192,2019,140.81,115.9,129.93,13.19,41.2876,-90.5526
193,2010,140.71,112.86,149.88,11.74,41.4241,-89.985
193,2011,113.6,117.4,71.88,13.74,41.4241,-89.985
193,2012,112.88,109.84,67.86,16.58,41.4241,-89.985
193,2013,131.57,117.76,66.22,12.68,41.4241,-89.985
193,2014,152.12,118.12,153.47,18.08,41.4241,-89.985
193,2015,114.45,107.14,69.37,11.51,41.4241,-89.985
193,2016,128.98,111.66,104.6,15.81,41.4241,-89.985
193,2017,115.54,112.11,47.46,13.56,41.4241,-89.985
193,2018,140.86,109.64,121.3,13.3,41.4241,-89.985
193,2019,135.08,114.08,113.67,16.2,41.4241,-89.985
194,2010,125.2,113.65,107.93,15.25,41.5342,-89.3124
194,2011,142.31,111.05,171.59,17.81,41.5342,-89.3124
194,2012,146.41,114.66,201.56,15.28,41.5342,-89.3124
194,2013,117.32,115.22,83.8,18.33,41.5342,-89.3124
194,2014,118.86,107.07,118.89,16.69,41.5342,-89.3124
194,2015,153.16,108.83,195.31,13.99,41.5342,-89.3124
194,2016,113.53,111.25,87.56,14.69,41.5342,-89.3124
194,2017,117.43,109.53,103.34,12.88,41.5342,-89.3124
194,2018,109.71,117.74,52.9,16.45,41.5342,-89.3124
194,2019,157.33,118.57,206.44,20.08,41.5342,-89.3124
195,2010,139.69,118.03,132.11,13.32,41.595,-89.0577
195,2011,136.15,117.26,137.81,17.64,41.595,-89.0577
195,2012,132.63,114.32,146.27,10.31,41.595,-89.0577
195,2013,128.39,117.35,105.27,15.96,41.595,-89.0577
195,2014,118.63,108.96,65.47,17.44,41.595,-89.0577
195,2015,151.01,114.98,179.42,11.64,41.595,-89.0577
195,2016,148.33,122.2,196.91,21.54,41.595,-89.0577
195,2017,119.91,102.97,76.76,19.0,41.595,-89.0577
195,2018,113.52,114.33,57.67,12.8,41.595,-89.0577
195,2019,131.85,114.35,130.32,19.6,41.595,-89.0577
196,2010,151.46,116.26,180.2,15.07,41.4102,-88.4508
196,2011,130.9,121.7,127.06,16.7,41.4102,-88.4508
196,2012,148.43,120.4,185.97,14.15,41.4102,-88.4508
196,2013,122.56,106.96,124.02,14.84,41.4102,-88.4508
196,2014,104.86,106.86,78.19,14.6,41.4102,-88.4508
196,2015,122.59,116.69,94.11,13.16,41.4102,-88.4508
196,2016,148.59,116.13,155.02,11.28,41.4102,-88.4508
196,2017,120.51,117.83,63.68,14.4,41.4102,-88.4508
196,2018,134.17,109.83,155.2,16.11,41.4102,-88.4508
196,2019,130.0,116.73,133.69,18.29,41.4102,-88.4508
197,2010,119.04,111.41,95.14,15.06,41.868,-94.8169
197,2011,105.57,109.05,42.35,18.25,41.868,-94.8169
197,2012,140.91,114.06,172.84,14.89,41.868,-94.8169
197,2013,107.38,108.09,62.22,15.19,41.868,-94.8169
197,2014,113.84,111.03,73.53,6.66,41.868,-94.8169
197,2015,118.13,108.8,99.41,9.49,41.868,-94.8169
197,2016,120.17,112.65,98.81,11.81,41.868,-94.8169
197,2017,134.68,116.57,157.45,13.38,41.868,-94.8169
197,2018,113.64,108.26,113.35,9.28,41.868,-94.8169
197,2019,123.13,112.8,100.25,14.83,41.868,-94.8169
198,2010,128.62,107.41,81.9,12.57,42.1179,-94.5469
198,2011,127.17,110.7,81.34,14.36,42.1179,-94.5469
198,2012,147.56,119.18,138.87,14.1,42.1179,-94.5469
198,2013,127.45,109.79,49.57,11.39,42.1179,-94.5469
198,2014,142.39,115.6,121.68,17.43,42.1179,-94.5469
198,2015,126.61,121.04,51.28,10.09,42.1179,-94.5469
198,2016,134.25,101.95,88.51,9.78,42.1179,-94.5469
198,2017,136.2,115.63,91.99,7.85,42.1179,-94.5469
198,2018,138.85,109.94,119.83,11.09,42.1179,-94.5469
198,2019,158.45,124.42,192.54,12.06,42.1179,-94.5469
199,2010,127.77,114.27,113.36,14.4,41.8287,-93.8646
199,2011,127.72,103.53,128.13,8.3,41.8287,-93.8646
199,2012,93.95,113.02,18.2,14.49,41.8287,-93.8646
199,2013,120.74,114.48,100.69,15.01,41.8287,-93.8646
199,2014,108.54,112.29,74.26,9.91,41.8287,-93.8646
199,2015,120.73,110.15,103.82,14.95,41.8287,-93.8646
199,2016,136.89,109.53,150.44,13.75,41.8287,-93.8646
199,2017,118.85,107.84,89.68,13.58,41.8287,-93.8646
199,2018,96.05,109.38,44.75,11.7,41.8287,-93.8646
199,2019,108.88,115.37,70.22,14.88,41.8287,-93.8646
200,2010,105.75,115.39,22.01,13.01,41.9885,-93.3762
200,2011,119.81,110.67,108.17,16.77,41.9885,-93.3762
200,2012,116.54,117.18,67.58,14.38,41.9885,-93.3762
200,2013,147.27,123.98,119.45,10.15,41.9885,-93.3762
200,2014,132.53,117.66,68.7,15.17,41.9885,-93.3762
200,2015,126.39,112.76,104.16,11.42,41.9885,-93.3762
200,2016,112.36,115.15,61.67,19.66,41.9885,-93.3762
200,2017,137.08,121.25,119.01,18.95,41.9885,-93.3762
200,2018,131.04,116.42,93.31,13.48,41.9885,-93.3762
200,2019,139.14,111.11,148.95,13.75,41.9885,-93.3762
